Gene = Prpf31
index = 859
Annotated 5SS: [  72  758  921 2767 3417 4246 4878 6374 6767 8774 8946 9720 9903]
Annotated 3SS: [  572   859  2682  3318  4138  4707  6215  6676  8645  8872  9590  9803
 10811]
SMsplice 5SS: [   72   499   758   921  2767  3417  4246  4878  6374  6767  8774  8946
  9720  9903 10909]
SMsplice 3SS: [  402   572   859  2682  3318  4138  4707  6215  6676  8645  8872  9571
  9803 10811 11964]
top_k =  1000
Partition function (log Z): 25.761827640683197

Sorted 5' Splice Sites (High to Low Probability):
Position 8774: 0.9980849343323848
Position 6767: 0.9891285541591563
Position 758: 0.97573626601364
Position 72: 0.9588300277460009
Position 9720: 0.934222381455738
Position 9903: 0.8427263719772637
Position 3417: 0.8312252584063892
Position 2767: 0.825043048430044
Position 8946: 0.7991329776962054
Position 921: 0.764179170838744
Position 6374: 0.7276847658448968
Position 499: 0.6307348160269547
Position 4878: 0.5552232232694547
Position 4246: 0.4717802164020303
Position 4262: 0.4526530719323878
Position 10909: 0.3624677301329869
Position 10955: 0.3391755494002879
Position 3736: 0.16875183934206578
Position 9288: 0.15995141360896098
Position 9335: 0.15820366737240027
Position 9995: 0.11221194288860667
Position 6560: 0.10361272785858727
Position 4798: 0.08934560057164036
Position 1138: 0.08770268003066313
Position 9678: 0.04152962265850867
Position 2798: 0.03897997786917366
Position 3028: 0.032737668610693195
Position 10902: 0.028505358265868672
Position 6588: 0.0258053387299791
Position 10228: 0.02545147042579304
Position 1963: 0.024203231847239742
Position 282: 0.024118067070742336
Position 7276: 0.021287140566270287
Position 8963: 0.021073401889687707
Position 2537: 0.018402384198721405
Position 5331: 0.018302081462595
Position 9439: 0.01656659618436958
Position 5944: 0.01617009299178551
Position 4217: 0.015991090510892533
Position 2362: 0.014942616375551216
Position 4883: 0.013781033323867334
Position 11153: 0.011123010321405917
Position 203: 0.010775587248645031
Position 1205: 0.010144738892695952
Position 3514: 0.009792507434450332
Position 8551: 0.009068844415691403
Position 763: 0.008692992944616494
Position 2066: 0.008531186321724355
Position 9523: 0.007515949205948847
Position 1182: 0.007406326848869495
Position 4214: 0.007367380879536446
Position 9208: 0.007038471556271249
Position 1978: 0.00700649368609938
Position 11621: 0.006886355184222303
Position 6333: 0.006811550301498882
Position 4557: 0.006674585896170206
Position 4920: 0.006013682414434813
Position 4250: 0.005224446638815719
Position 12036: 0.005139827020313303
Position 7312: 0.005139347457779589
Position 683: 0.004961354223617806
Position 3879: 0.004703190026136454
Position 3769: 0.0046170308452386085
Position 7164: 0.004589911336917433
Position 8156: 0.004263692995153959
Position 10440: 0.004165245979881205
