Gene = Paics
index = 790
Annotated 5SS: [  529  5437  8187  9983 10200 11204 13316 15099]
Annotated 3SS: [ 5238  8007  9802 10085 11119 13134 14939 15340]
SMsplice 5SS: [  362   529  3251  5540  8187  9983 10200 11204 13316 15099]
SMsplice 3SS: [  461  3133  5463  8007  9881 10085 11119 13134 14979 15340]
top_k =  1000
Partition function (log Z): 4.449896088959247

Sorted 5' Splice Sites (High to Low Probability):
Position 10200: 0.9758056809857026
Position 11204: 0.9613024438115978
Position 9983: 0.8322493250357196
Position 13316: 0.8216641666868607
Position 8187: 0.6779263252724836
Position 3251: 0.5565576999876177
Position 15099: 0.44771903678714775
Position 5900: 0.4441043770232174
Position 362: 0.4381324231987563
Position 5437: 0.4187074929181974
Position 5540: 0.41150215246977556
Position 529: 0.393704252189323
Position 379: 0.36879827958748607
Position 711: 0.36742017056977216
Position 3255: 0.265121426569267
Position 15146: 0.22266212774020158
Position 6551: 0.1638719087153768
Position 13588: 0.15932673500286074
Position 15487: 0.13919267674209151
Position 12022: 0.1307379955184374
Position 9963: 0.07795884021338065
Position 371: 0.0683151588930541
Position 12930: 0.054521998554609076
Position 9998: 0.046710867525099994
Position 8290: 0.04186295134554963
Position 4598: 0.039623167115210606
Position 525: 0.029389527880894935
Position 6931: 0.0289853282662523
Position 3297: 0.028362164218509275
Position 12975: 0.02824016479689859
Position 3702: 0.02560543541274176
Position 4218: 0.02465662960471468
Position 12030: 0.020133065167351683
Position 95: 0.02004061604229498
Position 36: 0.01663221732173917
Position 10240: 0.0165586849237646
Position 12915: 0.01646874355043866
Position 11681: 0.01605255722984798
Position 99: 0.015489071000474282
Position 19: 0.01532356486391081
Position 8136: 0.01492891506504976
Position 3503: 0.01468345124217298
Position 12414: 0.012762694185340168
Position 12313: 0.01189130372858921
Position 808: 0.011558392472526316
Position 125: 0.011478660709736806
Position 7043: 0.011109494743440326
Position 12403: 0.008989159064984138
Position 12544: 0.008334101437989714
Position 4090: 0.007821600082587074
Position 3568: 0.007714822196061055
Position 10552: 0.007672639177867846
Position 8309: 0.007425573101183596
Position 12643: 0.007389821999981974
Position 3243: 0.007000194340955845
Position 11277: 0.006969112120575907
Position 11165: 0.00641229050549324
Position 12621: 0.006134610935709021
Position 4752: 0.005133214477950794
Position 11008: 0.005111776200196585
Position 12261: 0.004932285903317007
Position 13927: 0.0049236992168831435
Position 615: 0.004829134988006905
Position 9971: 0.004610356049637391
Position 8360: 0.004569506927979087
Position 8147: 0.004393840741385588
Position 10902: 0.004045040781027471
Position 12002: 0.004018967932791701
Position 6828: 0.0038902035477725414
Position 5925: 0.00382128318915135
Position 5269: 0.0035766472004755156
Position 10207: 0.0034993914002533076
Position 8459: 0.00342082875973115
Position 13360: 0.0034195734572202443
Position 1596: 0.0032688233379458025
Position 900: 0.003026727138100007
Position 693: 0.002851886133070513
Position 12399: 0.0027418576600328672
Position 7560: 0.0025182580873986666
Position 11441: 0.002500064694499171
Position 11379: 0.00248326341514195
Position 5119: 0.0023187697941211144
Position 11565: 0.0022179564742739566
Position 10736: 0.0022047203389330894
Position 8088: 0.0021757800006492415
Position 11390: 0.0021384972970636437
Position 11431: 0.0018089244114931527
Position 3199: 0.0017314074175057287
Position 6460: 0.001700181743607475
Position 6967: 0.0016810465001022145
Position 10783: 0.0013697308708621877
Position 150: 0.0013026243962254527
Position 13620: 0.0011748216870792099
