Gene = 2310003L06Rik
index = 31
Annotated 5SS: [  98 1254]
Annotated 3SS: [1179 1980]
SMsplice 5SS: [  98 1254]
SMsplice 3SS: [1179 1980]
top_k =  1000
Partition function (log Z): -6.0842472691623515

Sorted 5' Splice Sites (High to Low Probability):
Position 1254: 0.8919069522827023
Position 98: 0.7958829100471235
Position 697: 0.17863548536645935
Position 262: 0.13445130373962302
Position 2358: 0.027858100839722684
Position 1104: 0.025934169578777744
Position 1548: 0.018877553864712363
Position 36: 0.015545756165052023
Position 2060: 0.014577818889745582
Position 109: 0.0051627945406888505
Position 1073: 0.005137342246024547
Position 2454: 0.005090870602727532
Position 802: 0.005048301183448307
Position 661: 0.003347565979478079
Position 370: 0.0026189865612458803
Position 168: 0.002325447374042573
Position 2657: 0.0021970743447620126
Position 272: 0.0018562575547372187
Position 423: 0.0014497700827972926
Position 1447: 0.0013959514711668407
Position 2692: 0.0009991883067031661
Position 3158: 0.0009630145771570594
Position 1355: 0.0009025587915636879
Position 634: 0.0006830608873910042
Position 2729: 0.000639062278740496
Position 1360: 0.000516063970906702
Position 3131: 0.0004238534139070947
Position 1329: 0.0004062375660155637
Position 1376: 0.0003489935967728246
Position 882: 0.00031143539298983755
Position 205: 0.0003062109814102989
Position 1918: 0.00029382367526120174
Position 1270: 0.00029113945437476345
Position 277: 0.0002660836031806727
Position 639: 0.00024825228013697787
Position 390: 0.0002432241820582669
Position 2182: 0.00023403765763685611
Position 1452: 0.0002209726888559851
Position 977: 0.00021712300085367613
Position 409: 0.00019158952264293187
Position 2513: 0.0001228940061275394
Position 1580: 0.00011590484659426571
Position 1239: 0.00011210392080121594
Position 392: 0.00011061783078433154
Position 1591: 0.00010234533786917304
Position 2783: 9.870934719339538e-05
Position 1525: 8.96569781650886e-05
Position 307: 8.140340716591401e-05
Position 584: 6.858108165477997e-05
Position 1114: 6.598509667812641e-05
Position 1888: 6.13306289586889e-05
Position 917: 5.7487354828587e-05
Position 908: 5.6129802452714084e-05
Position 1221: 5.330553069394457e-05
Position 1143: 5.2281096534217756e-05
Position 158: 5.066263185750173e-05
Position 1075: 4.9777273686424965e-05
Position 2812: 4.731388188914763e-05
Position 1772: 3.720323608308114e-05
Position 2230: 3.597873728191363e-05
Position 1716: 3.432969609351734e-05
Position 2350: 3.401817007364344e-05
Position 550: 2.8208695395288887e-05
Position 645: 2.523126552647371e-05
Position 1519: 2.2245231393079127e-05
Position 427: 2.0792270020201606e-05
Position 1905: 2.0788754252224044e-05
Position 686: 9.785773710774885e-06
Position 716: 9.731123401461317e-06
Position 40: 8.62050917040939e-06
Position 433: 7.732571518243682e-06
Position 663: 6.630993314666756e-06
Position 216: 5.978502255120394e-06
Position 599: 5.062595158267846e-06
Position 19: 4.2035814252319334e-06
Position 868: 3.2892297702751586e-06
Position 701: 2.5935746171873677e-06
Position 885: 2.50127449070406e-06
Position 914: 1.9739821747431283e-06
Position 841: 1.8956707243983588e-06
Position 437: 1.7457446555216338e-06
Position 719: 1.5662636261879478e-06
Position 1060: 1.5124092344396446e-06
Position 889: 1.3516844752819589e-06
Position 1340: 1.3483356237687263e-06
Position 793: 1.0812683059951716e-06
Position 806: 6.654750117531281e-07
Position 1927: 6.225035134342269e-07
Position 1613: 5.975477748653926e-07
Position 1869: 4.315902582713078e-07
Position 1908: 3.84647505518866e-07
Position 1258: 3.3289618653386777e-07
Position 2436: 3.2131948909434006e-07
Position 2440: 2.981984195094435e-07
Position 1618: 2.635180275262779e-07
Position 569: 1.6410735500542145e-07
