Gene = Bag2
index = 167
Annotated 5SS: [ 217 9579]
Annotated 3SS: [ 9468 10778]
SMsplice 5SS: [ 217 1837 9579]
SMsplice 3SS: [ 1748  9468 10778]
top_k =  1000
Partition function (log Z): -5.267503983801379

Sorted 5' Splice Sites (High to Low Probability):
Position 217: 0.9729618775237582
Position 1837: 0.7566976686809437
Position 9579: 0.7182487613055869
Position 3464: 0.6627164711714518
Position 1224: 0.3226703900933252
Position 391: 0.25419790105308154
Position 5337: 0.23232675690287274
Position 3778: 0.21335870345770044
Position 1102: 0.13272003338637992
Position 1976: 0.11409264738834721
Position 1875: 0.09184060853716632
Position 6718: 0.07253840749456565
Position 10913: 0.06089638177316025
Position 6978: 0.04634042888979733
Position 9805: 0.04190480346067308
Position 10916: 0.03675731727857695
Position 9632: 0.03385280975122912
Position 427: 0.03288550740808088
Position 3852: 0.031815160545202864
Position 9865: 0.028116669765332242
Position 4301: 0.02425080591141521
Position 936: 0.020643235329153305
Position 3378: 0.01871471840891269
Position 800: 0.01855906660341964
Position 1636: 0.016469984469922785
Position 1547: 0.015821035152170298
Position 550: 0.015586236935657846
Position 1590: 0.011219032509227397
Position 9540: 0.01100099390790093
Position 10143: 0.008163440560160561
Position 2793: 0.007933644838984623
Position 8564: 0.007160481873046602
Position 5271: 0.006308731611341077
Position 10991: 0.004772262450003827
Position 1011: 0.00459797795588232
Position 2783: 0.0040000411548863635
Position 10070: 0.00395923083756068
Position 9782: 0.0032350669277164566
Position 9889: 0.00296071534644904
Position 10841: 0.0029511693905914134
Position 10835: 0.0026402424461656987
Position 2717: 0.00263504368111897
Position 395: 0.0022702658781367305
Position 6505: 0.0010368143202610495
Position 468: 0.0010321829250916111
Position 2380: 0.0010117168364382496
Position 3932: 0.0009621476566155159
Position 1217: 0.0007378297845510282
Position 3426: 0.0005500604877865646
Position 5287: 0.0005318605460790969
Position 6679: 0.0005219959595596407
Position 344: 0.0005126436427687897
Position 1046: 0.0004070624984093989
Position 867: 0.0003838767658541188
Position 785: 0.00025557341667462676
Position 3519: 0.00024048043898474748
Position 612: 0.00021152123863759086
Position 591: 0.00019407259396069182
Position 1209: 0.0001867343568510691
Position 1818: 0.00015632850940839317
Position 1244: 0.0001395535274464712
Position 736: 9.92324925902897e-05
Position 3716: 8.743394270877099e-05
Position 2404: 7.27880958877119e-05
Position 1788: 4.240091260990208e-05
Position 1845: 4.1048013770406985e-05
Position 841: 3.9281822969985574e-05
Position 195: 3.832297799687055e-05
Position 7: 3.754087326770621e-05
Position 2374: 3.557552701601019e-05
Position 2616: 3.344715290045231e-05
Position 1479: 2.690081915912189e-05
Position 929: 2.620613667131256e-05
Position 2825: 2.3699354302870142e-05
Position 811: 2.3645216329578676e-05
Position 1850: 2.3158598690640257e-05
Position 457: 2.2964093299379848e-05
Position 560: 2.131165541049521e-05
Position 733: 2.0572014527178257e-05
Position 907: 1.816907935284868e-05
Position 694: 1.621006363170286e-05
Position 618: 1.3130569654609465e-05
Position 2760: 1.28739874586009e-05
Position 397: 1.232391387360621e-05
Position 1811: 1.1637403243243503e-05
Position 1983: 1.052568125311223e-05
Position 1013: 8.938349873138197e-06
Position 2528: 8.83984098750414e-06
Position 3213: 8.427131717427622e-06
Position 309: 8.372329974923296e-06
Position 2789: 7.468914414462475e-06
Position 269: 6.8850980958572515e-06
Position 2654: 4.6009601348261105e-06
Position 2508: 4.505406007155631e-06
Position 2840: 4.4516041928089425e-06
Position 157: 4.001822860219555e-06
Position 774: 3.9639177896018e-06
Position 3541: 3.4667676925208305e-06
Position 54: 3.3538975723878084e-06
Position 625: 3.317927090312925e-06
Position 2818: 3.052978232617951e-06
Position 489: 2.8797291158780818e-06
Position 850: 2.4036041658667048e-06
Position 826: 2.278327830938472e-06
Position 608: 2.173448416800506e-06
Position 2472: 2.1443370538086746e-06
Position 832: 1.7587564536326427e-06
Position 658: 1.4001262962326838e-06
Position 486: 1.2948052714865442e-06
Position 43: 1.2302178473170048e-06
Position 622: 8.489583778906247e-07
Position 16: 3.6372738416917093e-07
Position 431: 2.789156934905344e-07
Position 27: 2.7070243130897526e-07
Position 2207: 2.610015696098205e-07
Position 2194: 2.3655273227896876e-07
Position 1905: 1.9347293561136848e-07
Position 21: 1.4321105373169224e-07
Position 2178: 8.658772336073353e-08
Position 466: 5.565357685501995e-08
Position 40: 3.6059883314241725e-08
Position 818: 3.07734130214488e-08
Position 483: 1.8291545631316846e-08
Position 1128: 7.549020610163104e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1748: 0.8419514682465423
Position 9468: 0.7876268360752975
Position 10778: 0.6702642132927099
Position 3378: 0.3801540894622458
Position 296: 0.2595721723657017
Position 1084: 0.25863960597350205
Position 3631: 0.16429499264876116
Position 3301: 0.15572712491103577
Position 5270: 0.1314936058759615
Position 10974: 0.09118825506243712
Position 918: 0.08659039067116295
Position 1913: 0.08421661646688774
Position 3335: 0.07658608356422195
Position 6625: 0.07510612719432297
Position 11519: 0.07289438289181185
Position 5175: 0.06790641620932195
Position 11936: 0.05888862237593514
Position 6802: 0.054914759615348904
Position 993: 0.04895431752045136
Position 9742: 0.0488012533499403
Position 10670: 0.047925147088929046
Position 5188: 0.04339457586726552
Position 3851: 0.041249150020562
Position 3611: 0.04026191800571248
Position 3678: 0.03576040721812234
Position 9661: 0.029235779317594687
Position 12010: 0.024243687946268713
Position 866: 0.02105164942473888
Position 841: 0.02084471623418253
Position 11300: 0.018293548878446267
Position 1757: 0.017842476984074575
Position 3387: 0.016446713655710238
Position 376: 0.016189108265382886
Position 3144: 0.01464012963303589
Position 9959: 0.01460913391905332
Position 11889: 0.013747518324779388
Position 1479: 0.01305657074944405
Position 1131: 0.012991617110488284
Position 3273: 0.012832855538909976
Position 634: 0.011399747927458362
Position 3164: 0.011141155502389245
Position 2616: 0.009693308001997412
Position 943: 0.009271380438128075
Position 3362: 0.008601765220048085
Position 1280: 0.008405178899088145
Position 1836: 0.008231004287025601
Position 1429: 0.007633882759025002
Position 8440: 0.007160481873046602
Position 445: 0.006959467534478477
Position 9267: 0.0069313799174581525
Position 9664: 0.006509331952135701
Position 2716: 0.006364119672511658
Position 1006: 0.00525955438332275
Position 608: 0.005100106454743034
Position 1520: 0.005072627798484968
Position 1024: 0.004879553015138208
Position 890: 0.004787868182255568
Position 4211: 0.004393162759222338
Position 9690: 0.0039916416965205155
Position 3455: 0.0036467739738071004
Position 3513: 0.003267023852393679
Position 1779: 0.003120870681312322
Position 2272: 0.003110654713579536
Position 3213: 0.0029745574956677083
Position 1659: 0.002888551731020679
Position 10449: 0.0026376540349048565
Position 5740: 0.002217747657274096
Position 3593: 0.0020883729668675177
Position 9055: 0.0020252885026551463
Position 10323: 0.0018669258302697212
Position 1287: 0.0018525789173073311
Position 4499: 0.0017540262293128425
Position 1087: 0.0016769051157917347
Position 1410: 0.001668742292553363
Position 10870: 0.0016651958797661473
Position 4159: 0.0016651809192357464
Position 1705: 0.0016300826140277149
Position 7970: 0.0015273361779953888
Position 10781: 0.0015272180129529329
Position 3709: 0.00140952853521072
Position 1340: 0.0012899944654275533
Position 1061: 0.0012061944670848572
Position 10339: 0.0011411359513451521
Position 4217: 0.0010898971500748543
Position 1385: 0.0010672212024303504
Position 1857: 0.0009980209665036283
Position 321: 0.0009793271595533964
Position 11014: 0.0009141150885328919
Position 637: 0.0008725767246513833
Position 940: 0.0007694745047348571
Position 1771: 0.0007145874751879286
Position 1958: 0.0006868734050282196
Position 1452: 0.0006809718914926958
Position 1306: 0.0006675090869424787
Position 658: 0.0006189394683411021
Position 3575: 0.0005745700681027198
Position 967: 0.0005051836031878087
Position 4888: 0.00048658364051822793
Position 4365: 0.0004714321122759131
Position 6416: 0.0004470317595579642
Position 710: 0.00044700061502954007
Position 1244: 0.00043905211397802623
Position 6312: 0.00043801649952734283
Position 804: 0.0004304261629630541
Position 1540: 0.0003993185288160629
Position 1662: 0.0003940181162088613
Position 1682: 0.00039177335192798506
Position 4698: 0.0003151095721917188
Position 1401: 0.00029870012555585813
Position 3882: 0.00028652016167123127
Position 457: 0.00027907722794366055
Position 670: 0.0002669975369320078
Position 1092: 0.0002592815678146864
Position 6119: 0.0002536818974322178
Position 1173: 0.0001977745491849463
Position 1044: 0.0001859771730354478
Position 1041: 0.00017572381950420877
Position 1490: 0.00016959002554218445
Position 1818: 0.00016116382612269434
Position 6457: 0.00015176606117574306
Position 1227: 0.0001466013386316099
Position 1646: 0.00014254142164901767
Position 3556: 0.00013816233823457243
Position 489: 0.00013149130956132776
Position 330: 0.00012263724755524872
Position 1179: 0.00011573084028988324
Position 6169: 9.891812534757125e-05
Position 1140: 8.776787464200672e-05
Position 3767: 8.210607740289094e-05
Position 1128: 7.847103109044227e-05
Position 1879: 7.422507140059353e-05
Position 2441: 6.611406177775538e-05
Position 4783: 6.609152476265983e-05
Position 1101: 6.523953770659673e-05
Position 1587: 6.264412636683829e-05
Position 3684: 5.606701978241254e-05
Position 1531: 5.538414004243591e-05
Position 728: 5.417962025408837e-05
Position 850: 5.2856875738325264e-05
Position 687: 4.525974635885931e-05
Position 969: 4.1848582029525226e-05
Position 973: 4.1545759242422055e-05
Position 496: 3.579587038358416e-05
Position 2140: 2.797501453562384e-05
Position 522: 2.7092089301543764e-05
Position 1094: 2.217446167293368e-05
Position 2472: 2.1437123164025065e-05
Position 1197: 2.0847688510048788e-05
Position 1011: 2.062597996069145e-05
Position 691: 1.9046908181167707e-05
Position 1580: 1.8730634556017742e-05
Position 2107: 1.834839758991863e-05
Position 1392: 1.7098067588096152e-05
Position 383: 1.690106438297055e-05
Position 466: 1.66463086305329e-05
Position 309: 1.4930711513397177e-05
Position 1640: 1.3085548790736446e-05
Position 1098: 1.2741603513472658e-05
Position 379: 1.183019059479667e-05
Position 2188: 1.0986249638713977e-05
Position 1674: 1.0439265515419482e-05
Position 1311: 9.98663773803394e-06
Position 1353: 9.361916782679571e-06
Position 89: 9.32516215586512e-06
Position 3578: 9.184744451650113e-06
Position 431: 7.680366382551464e-06
Position 694: 5.717090992957753e-06
Position 2409: 5.411653793605109e-06
Position 560: 4.953486140802113e-06
Position 112: 3.3749134258492953e-06
Position 427: 2.830169802791341e-06
Position 305: 2.414707086246531e-06
