Gene = Med29
index = 667
Annotated 5SS: [ 258 1619 1897]
Annotated 3SS: [1559 1811 5683]
SMsplice 5SS: [ 258 1619 1897]
SMsplice 3SS: [1559 1811 5683]
top_k =  1000
Partition function (log Z): -4.604617810870705

Sorted 5' Splice Sites (High to Low Probability):
Position 258: 0.9340319306830471
Position 1897: 0.8944194775475905
Position 1619: 0.5495830064660545
Position 5172: 0.3374781210678905
Position 2251: 0.33738692826853395
Position 2366: 0.12242373065622171
Position 5876: 0.06447175270764474
Position 91: 0.06180328018125272
Position 982: 0.04518747315608326
Position 807: 0.03357239727709921
Position 2498: 0.022108153609089708
Position 2271: 0.018246441471927714
Position 2574: 0.01644669908864345
Position 2869: 0.01633093410890361
Position 3285: 0.01516384181509624
Position 1005: 0.013295353912099326
Position 1303: 0.010190029448020709
Position 5328: 0.00795149178186567
Position 353: 0.007907556255623054
Position 156: 0.0076437302886652615
Position 5567: 0.006089325246007121
Position 5928: 0.006050143734578956
Position 4261: 0.004310113174710328
Position 417: 0.0042932579338625255
Position 2514: 0.003920946612427379
Position 938: 0.003499847255327919
Position 250: 0.0028703415818238233
Position 2293: 0.002488747503420483
Position 5199: 0.0022895142761447506
Position 2545: 0.002195395742372557
Position 764: 0.002140311024973167
Position 5744: 0.0019052558880664637
Position 5800: 0.0018119297364245636
Position 3592: 0.0015562828818466675
Position 1025: 0.0014610594942216515
Position 2507: 0.0013217234101257206
Position 4799: 0.00122994437165209
Position 5510: 0.0011528106517562564
Position 5003: 0.0010892496114144386
Position 118: 0.0009252724340689876
Position 1982: 0.0009159154943366829
Position 4897: 0.0008397007747358972
Position 3659: 0.0007122216204701794
Position 1920: 0.000661530042975732
Position 357: 0.0006604673234074187
Position 106: 0.0006293171892299865
Position 5955: 0.0005491133044667896
Position 2236: 0.0005184777944732619
Position 759: 0.0004907462726224976
Position 1176: 0.00045331589274526793
Position 75: 0.00044373827677156194
Position 4678: 0.0004272164694414105
Position 1874: 0.00042611260218294275
Position 4446: 0.00039743752198427725
Position 2475: 0.0003371707868884986
Position 3040: 0.0003259586858757585
Position 5976: 0.00031296615128919116
Position 6188: 0.00028850558891004604
Position 2533: 0.00026909255630287786
Position 3921: 0.00023563932655516008
Position 2246: 0.00023352572439214647
Position 2528: 0.0002162490927336049
Position 4330: 0.0001995737201057322
Position 152: 0.00019567100730818822
Position 1964: 0.00018167796848389065
Position 2279: 0.00016079482093396717
Position 920: 0.00014219751833104393
Position 1454: 0.00013291660122346003
Position 2210: 0.00012007418672488032
Position 124: 0.00011497707458194203
Position 1848: 0.00010914455757110091
Position 1735: 0.0001019316742629558
Position 1244: 0.00010058071109519781
Position 2428: 9.996858594971854e-05
Position 95: 8.632068164080317e-05
Position 2070: 7.787176231649834e-05
Position 899: 6.468270384015702e-05
Position 1633: 6.238986323500063e-05
Position 1974: 5.81666557163831e-05
Position 210: 5.3975891964030405e-05
Position 406: 4.336906856468472e-05
Position 719: 4.2619590400959614e-05
Position 1074: 3.3267066176814495e-05
Position 1418: 3.248775172781661e-05
Position 384: 3.106226472723085e-05
Position 1572: 2.815351610264577e-05
Position 93: 2.7171819354200208e-05
Position 1732: 2.4614419647650304e-05
Position 389: 2.3602334737944274e-05
Position 1998: 2.3030958418474326e-05
Position 86: 2.2509387550159025e-05
Position 1421: 2.2234598844914725e-05
Position 702: 2.1490791686741818e-05
Position 1150: 2.137073374472272e-05
Position 160: 1.8261069386490247e-05
Position 334: 1.81988173925907e-05
Position 2201: 1.805734500059843e-05
Position 29: 1.7399393806175763e-05
Position 1623: 1.552837219787716e-05
Position 1954: 1.3288205105645506e-05
Position 757: 1.1282566264868922e-05
Position 914: 1.0318410946493145e-05
Position 1517: 7.36077379216083e-06
Position 1860: 5.6668069008508325e-06
Position 497: 4.901460669710645e-06
Position 1850: 4.8085389068931125e-06
Position 1938: 4.584061164039781e-06
Position 960: 3.3575342381075147e-06
Position 338: 3.299618216493416e-06
Position 986: 3.223003873035048e-06
Position 395: 3.0457644950286507e-06
Position 523: 2.9327640320562236e-06
Position 925: 2.397144392207174e-06
Position 1241: 2.3230164393478413e-06
Position 532: 2.886431587546643e-07
Position 424: 2.566497073554825e-07
Position 506: 2.3853523807722595e-07
Position 579: 1.1489506180577415e-07
Position 430: 8.397852946014517e-08
Position 583: 7.007220497133721e-08
Position 542: 4.644850286864854e-08
Position 393: 4.396179709973438e-08
Position 382: 4.3002763898948786e-08
Position 437: 3.028736511439282e-08
Position 492: 2.5583476682875535e-08
Position 450: 2.1526302443626145e-08
Position 1808: 1.427307237927479e-08
Position 427: 1.8840143065739746e-09
Position 387: 1.607408493495286e-09
Position 876: 1.1601960509441286e-09
Position 2233: 5.097957543805356e-10
Position 612: 3.6444062855542333e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5683: 0.925521010137748
Position 1811: 0.7807275437518265
Position 1559: 0.5167992775554081
Position 2144: 0.4343642115346139
Position 5063: 0.30632001322032715
Position 1757: 0.10698823077806385
Position 2392: 0.04941811020644533
Position 869: 0.04339522688703682
Position 6008: 0.041192330210035474
Position 6266: 0.033039083785761786
Position 1486: 0.02522141532854274
Position 170: 0.023842196802158155
Position 2088: 0.021538059401756435
Position 5067: 0.019464099057365566
Position 5800: 0.019057629809853538
Position 610: 0.018755665353626057
Position 2057: 0.01677486046097453
Position 2702: 0.015180678419524078
Position 5404: 0.012366211740400593
Position 3200: 0.010997238126376383
Position 5106: 0.010528622016040034
Position 4204: 0.010490364295322257
Position 185: 0.009059294823997558
Position 5198: 0.00860001758321224
Position 654: 0.007894568001970647
Position 4961: 0.006390181416282194
Position 1724: 0.005609862391096544
Position 172: 0.004797402469830123
Position 1692: 0.0045363118809831045
Position 1187: 0.004168519314938021
Position 3372: 0.004030283553686486
Position 4622: 0.0038382376421459883
Position 2063: 0.003615847100959198
Position 1578: 0.0034001710656405325
Position 3157: 0.0033265233702158563
Position 1100: 0.003241570404100006
Position 5449: 0.0030811040398705638
Position 1836: 0.0025799120491744737
