Gene = Lamtor5
index = 622
Annotated 5SS: [ 256 1074 3169]
Annotated 3SS: [1011 3050 4776]
SMsplice 5SS: [256]
SMsplice 3SS: [4776]
top_k =  1000
Partition function (log Z): -4.8930895132499845

Sorted 5' Splice Sites (High to Low Probability):
Position 256: 0.7789984089119538
Position 1074: 0.5702610572403473
Position 3146: 0.4603578410917201
Position 1432: 0.4555798447676614
Position 2910: 0.44056273206525226
Position 3169: 0.16700846597369606
Position 158: 0.10878894789704387
Position 2017: 0.05104964484979531
Position 3393: 0.04780866915906951
Position 165: 0.03679295124284656
Position 2173: 0.03436197865814053
Position 1185: 0.023217550374737057
Position 369: 0.016780116933789245
Position 815: 0.016177721447916082
Position 583: 0.009217197704571753
Position 560: 0.006706752419488282
Position 2569: 0.006426973703240145
Position 149: 0.005199482269265428
Position 263: 0.005080892585041826
Position 139: 0.0047520158526629126
Position 2265: 0.004629086285780083
Position 2386: 0.004503033603682798
Position 4607: 0.00389138090141829
Position 1733: 0.003592393294134176
Position 2959: 0.0035227932359335927
Position 405: 0.0032456716142870135
Position 830: 0.0026605621635339225
Position 494: 0.001931207189261383
Position 2798: 0.0017421250480624834
Position 3351: 0.001722885648796176
Position 3746: 0.0010069371515362656
Position 413: 0.0007812456675463266
Position 3398: 0.0007419051230799538
Position 276: 0.000686221501416464
Position 4582: 0.0006689780425946577
Position 4611: 0.0006553187683377822
Position 192: 0.0006268962627523321
Position 3795: 0.0005084304297940883
Position 2811: 0.0004711660875856194
Position 2109: 0.000427105903995317
Position 267: 0.0004140542443166333
Position 549: 0.00037123721473021387
Position 595: 0.00037024840947254446
Position 4879: 0.0002997435658762133
Position 177: 0.0002952554756317865
Position 1080: 0.00026987363697023937
Position 260: 0.0002482985799929037
Position 408: 0.00022480260132247165
Position 144: 0.00020154965120771395
Position 4846: 0.0002007506474622307
Position 2548: 0.00017580173321166497
Position 50: 0.00016956335845936954
Position 1270: 0.00014553236608324277
Position 3173: 0.00013760757390468136
Position 564: 0.00013337100738810786
Position 3825: 0.00013165667832196063
Position 637: 0.00012443474073396948
Position 441: 0.00011916781786928798
Position 3241: 0.00011055566460183757
Position 4902: 0.00010999923426256365
Position 179: 0.00010382478160004075
Position 926: 0.00010114567067939945
Position 836: 9.631504934882136e-05
Position 4937: 7.019988580874688e-05
Position 866: 5.692443418494992e-05
Position 4858: 4.7538512066331765e-05
Position 4888: 4.33736283276451e-05
Position 952: 3.907815885674371e-05
Position 121: 3.709522699335456e-05
Position 792: 3.6868514825275306e-05
Position 427: 3.5235047470409355e-05
Position 328: 3.3194532939949876e-05
Position 617: 3.263658455641957e-05
Position 578: 3.2368355439436936e-05
Position 330: 2.9605730639210787e-05
Position 1078: 2.855420105754708e-05
Position 342: 2.8461123317819078e-05
Position 455: 2.7540964479682328e-05
Position 804: 2.6892926995004246e-05
Position 42: 2.4899262888394135e-05
Position 1104: 2.3877451439533154e-05
Position 1244: 2.36145638170303e-05
Position 69: 2.3358340215735692e-05
Position 553: 2.2874331602903283e-05
Position 1037: 2.0414984331128228e-05
Position 1288: 1.8428337655035893e-05
Position 4916: 1.7026600368840508e-05
Position 418: 1.3049430980807601e-05
Position 397: 1.2194054209694043e-05
Position 734: 1.0629608221547647e-05
Position 644: 1.054643012533924e-05
Position 1255: 9.78572605479947e-06
Position 1191: 8.529525757056629e-06
Position 841: 6.576190725744157e-06
Position 912: 2.863655318573755e-06
Position 600: 1.342389725312956e-06
Position 53: 1.2208355724168722e-06
Position 104: 6.075247982239648e-07
Position 473: 4.220291947501783e-07
Position 496: 1.2616155325434934e-07
Position 47: 9.621762233192995e-08
Position 517: 9.417720760673208e-08
Position 983: 5.553503677694068e-08
Position 639: 3.990844984927886e-08
Position 425: 2.1499379431682184e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4776: 0.984222229840188
Position 3050: 0.5783895825119396
Position 2728: 0.3639168012341155
Position 952: 0.33877658468051536
