Gene = Csf1
index = 298
Annotated 5SS: [  445  3853  5039  6738 10159 12316 13363 13744]
Annotated 3SS: [ 3729  4975  6566 10010 11299 13309 13684 17323]
SMsplice 5SS: [  445  3853  5039  6738  9788 10159 13363 13744]
SMsplice 3SS: [ 3729  4870  6566  9610 10010 13309 13684 17323]
top_k =  1000
Partition function (log Z): -0.8446747893254298

Sorted 5' Splice Sites (High to Low Probability):
Position 9788: 0.9300624244691788
Position 10159: 0.8652089929921842
Position 6738: 0.8596050730710008
Position 13363: 0.8529265308929499
Position 5039: 0.7837767063652593
Position 3853: 0.7687956191797622
Position 13744: 0.7629624653192157
Position 445: 0.7287551120709821
Position 3481: 0.46481835488388495
Position 106: 0.4438255471914937
Position 12316: 0.3437919481035553
Position 13614: 0.3190689303142447
Position 7707: 0.3109999727175783
Position 8071: 0.27309868764049494
Position 7226: 0.23645643685983914
Position 10426: 0.1579092883850542
Position 9047: 0.15210690434819985
Position 3173: 0.1270269575035103
Position 7742: 0.12550722193959796
Position 2822: 0.11841432772272083
Position 8414: 0.11289858348093866
Position 665: 0.07847228942275743
Position 9129: 0.0773241156064656
Position 2403: 0.07466020135681756
Position 1860: 0.07386486735716308
Position 8017: 0.06391235392078243
Position 10201: 0.06293366256328282
Position 90: 0.05541546979468625
Position 13796: 0.05378362047386089
Position 1257: 0.03966544308761998
Position 2551: 0.0380524739814634
Position 11854: 0.03216014285700268
Position 3895: 0.030646140273734183
Position 3597: 0.029884057421172276
Position 1277: 0.029465727130734833
Position 3432: 0.024424882836728477
Position 4875: 0.02416580971306865
Position 9922: 0.020636846429761567
Position 8878: 0.020266503369079456
Position 9964: 0.020257001706730865
Position 12369: 0.02024851386209781
Position 9180: 0.01966640462006107
Position 4477: 0.01873183767109117
Position 2435: 0.016786088438658506
Position 1319: 0.016043501021626428
Position 7803: 0.014757945510518173
Position 15585: 0.014459964516618394
Position 3964: 0.01439186744717708
Position 3592: 0.01396936928003297
Position 3104: 0.011871825569013153
Position 11465: 0.011776498062906792
Position 5190: 0.010955862611564995
Position 3626: 0.01085999457816414
Position 1414: 0.010705760208517755
Position 5056: 0.010313755272578053
Position 13484: 0.00899738319720129
Position 16755: 0.008893169365246194
Position 5061: 0.008371352844391416
Position 8854: 0.006646673337972866
Position 1212: 0.0063108710770017895
Position 16290: 0.006191578750059912
Position 12490: 0.00606247934118314
Position 5246: 0.005518168670358314
Position 12374: 0.005291483179123347
Position 3095: 0.005258516826310884
Position 10403: 0.005219247894610448
Position 14743: 0.004643027721452439
Position 9186: 0.00429550910646174
Position 624: 0.004224345208858382
Position 3063: 0.004067856303428592
Position 3838: 0.0036193626943276094
Position 9957: 0.0035902853442035996
Position 3400: 0.0035273200825435697
Position 1355: 0.003441310726613673
Position 8155: 0.0028646661140871114
Position 16665: 0.0026937450070887805
Position 3857: 0.002462293777734287
Position 6434: 0.0023448469787081183
Position 126: 0.0019022387809881263
Position 13749: 0.0018703211696196424
Position 16670: 0.0017856342751367842
Position 404: 0.0017679352049900946
Position 12128: 0.0016813616555376373
Position 17470: 0.0016700170484268133
Position 11912: 0.0016097854354242367
Position 3434: 0.0015522684246842933
Position 16356: 0.0013434246795436392
Position 8210: 0.0012787079080599732
Position 96: 0.0012030831254499174
Position 13488: 0.0011905299215710639
Position 110: 0.001104408188865001
Position 72: 0.001010605655339431
Position 2772: 0.0008662462483247905
Position 13607: 0.0008540148051186837
Position 10190: 0.0007108018694679034
Position 14730: 0.000670802524910687
Position 1400: 0.0006097171992170338
Position 1205: 0.0005938983080590072
Position 87: 0.0005262948830435301
Position 262: 0.0005089000495825735
Position 755: 0.0004968745452607559
Position 915: 0.0004420415036770168
Position 1281: 0.0004341554388405781
Position 1871: 0.0004202648557753724
Position 13600: 0.00041818682906039886
Position 2291: 0.00038979269655018035
Position 853: 0.00036514395620299006
Position 13713: 0.0003626648549999655
Position 60: 0.00022930672678108516
Position 2265: 0.00021758187480187377
Position 85: 0.0002032701809333703
Position 158: 0.00019162290623341493
Position 2286: 0.00014810466827589423
Position 1247: 0.00014751320764228398
Position 1531: 0.0001349085026162373
Position 7284: 0.0001340114260587455
Position 120: 0.00011852841057825416
Position 6980: 0.00011109919788079475
Position 6975: 0.00010953462991126898
Position 122: 0.00010323606903544061
Position 870: 9.47046304225167e-05
Position 100: 7.883941544660097e-05
Position 813: 7.508937111769796e-05
Position 4941: 7.315191183861985e-05
Position 1660: 7.132967926288579e-05
Position 118: 7.024213893611903e-05
Position 10713: 4.749787431967846e-05
Position 246: 4.5846481711234745e-05
Position 3153: 4.578350713033307e-05
Position 134: 3.836220134672643e-05
Position 805: 3.414958729897816e-05
Position 114: 3.056177815907512e-05
Position 136: 2.9107772163007248e-05
Position 836: 2.8332147960525186e-05
Position 252: 2.8190945258662962e-05
Position 10174: 2.648435013479161e-05
Position 271: 2.578431891310648e-05
Position 580: 2.2909295001714368e-05
Position 94: 2.218580524775976e-05
Position 740: 2.1961195953568322e-05
Position 1167: 1.8843662259034757e-05
Position 1375: 1.8363178297904913e-05
Position 1741: 1.8202109166212544e-05
Position 4337: 1.7116786528630752e-05
Position 273: 1.2380695134428789e-05
Position 1419: 1.201754245428544e-05
Position 307: 1.1395963871251204e-05
Position 10865: 8.375926108733342e-06
Position 130: 8.10873869148738e-06
Position 1664: 6.208439687260606e-06
Position 112: 6.185226599073716e-06
Position 1156: 5.611966012854521e-06
Position 2047: 4.715313283106532e-06
Position 208: 3.852562450132789e-06
Position 16298: 3.484379609316829e-06
Position 2190: 3.4329312760557256e-06
Position 124: 2.9446939898929896e-06
Position 10418: 1.71113206596676e-06
Position 882: 1.5631166395860215e-06
Position 140: 1.5500378775045335e-06
Position 138: 1.332610353018062e-06
Position 458: 9.482673248013259e-07
Position 1043: 6.812155621517833e-07
Position 873: 3.688195562855075e-07
Position 6606: 3.605666077845325e-07
Position 796: 3.5075829405947183e-07
Position 384: 8.823012145000657e-08
Position 820: 3.7902643353034333e-08
Position 1554: 1.0111021533806993e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 13309: 0.8676957503946267
Position 9610: 0.8163399504078189
Position 6566: 0.7122276646072806
Position 10010: 0.7080013151634724
Position 13684: 0.6952471710435287
Position 3729: 0.6682749218745014
Position 3340: 0.5242460379009558
Position 4870: 0.41046131710169487
Position 17323: 0.3876415462436157
Position 4975: 0.3705100298787683
Position 7576: 0.3636938119250096
Position 13462: 0.34653004547629696
Position 12184: 0.2607522395203815
Position 297: 0.2518280329760245
Position 8974: 0.23770332942400296
Position 18044: 0.2184319037300261
Position 7975: 0.19064047770353196
Position 6961: 0.15913706678006673
Position 10291: 0.15661048809974196
Position 10046: 0.12735850785635633
Position 3042: 0.12483087869234354
Position 2264: 0.11953930173321922
Position 12222: 0.11246482720360716
Position 2670: 0.09511342873503402
Position 13525: 0.09451458533648992
Position 16191: 0.08025475556353126
Position 1106: 0.07919792721088273
Position 7579: 0.078204427877086
Position 8185: 0.07792846340863986
Position 3776: 0.07494741369903357
Position 9864: 0.07394612659047113
Position 3667: 0.07081744322920583
Position 7792: 0.07003406767535618
Position 1759: 0.06509149728988019
Position 9548: 0.06472413117013272
Position 7962: 0.05975295735466548
Position 6488: 0.059004997949745626
Position 7108: 0.055137953314355906
Position 9990: 0.053936576843961484
Position 14628: 0.04853535881634141
Position 16526: 0.04635804249955256
Position 9682: 0.04358548412751708
Position 11740: 0.033428004250428564
Position 8336: 0.032203733576289695
Position 6590: 0.03044351567813513
Position 4924: 0.02531322251313652
Position 7928: 0.024344224773031
Position 204: 0.02002188655246983
Position 6523: 0.019476111245945105
Position 17491: 0.01831572858245818
Position 8669: 0.017857276301133103
Position 18787: 0.017537590311045202
Position 15393: 0.017015328348354935
Position 14501: 0.016993663816333597
Position 3062: 0.016706097792554643
Position 302: 0.015319444904602084
Position 2466: 0.015279525061587541
Position 1273: 0.015023463734080185
Position 7041: 0.014874920101035924
Position 17978: 0.014546362482400207
Position 8979: 0.014410446024514176
Position 11299: 0.014215326121574208
Position 18639: 0.013917729537908916
Position 17641: 0.013797677139041961
Position 3508: 0.01376535887500388
Position 6642: 0.013175052594134252
Position 14333: 0.013092373422251648
Position 13654: 0.01090242775419366
Position 6612: 0.010228358349736476
Position 1129: 0.010227701452172479
Position 5024: 0.010123495968966218
Position 18271: 0.010006931593026692
Position 8744: 0.0090573652710211
Position 2577: 0.008823804458736458
Position 17615: 0.007960902413475409
Position 13588: 0.007884786935674667
Position 18286: 0.007693018066265581
Position 18190: 0.007354971689265914
Position 635: 0.007346380961416252
Position 556: 0.006751130974827119
Position 6450: 0.006668816606559168
