Gene = Haus5
index = 533
Annotated 5SS: [  164  1772  1900  2059  3126  3366  4736  4901  5455  5706  5932  6142
  6492  7157  7396  7833  8046 10825]
Annotated 3SS: [ 1708  1866  2033  3019  3205  4665  4817  5396  5580  5867  6010  6328
  7075  7249  7720  7915 10691 10938]
SMsplice 5SS: [  164  3366  4736  4901  5455  5706  6142  6492  7157  7396  7833  8046
 10825]
SMsplice 3SS: [ 3205  4634  4817  5396  5580  5867  6328  7075  7249  7720  7915 10691
 10938]
top_k =  1000
Partition function (log Z): 16.517987381272953

Sorted 5' Splice Sites (High to Low Probability):
Position 10825: 0.981021376396128
Position 8046: 0.9626920820408786
Position 7157: 0.8911104299989914
Position 4736: 0.8743531476789592
Position 7833: 0.8601414731642834
Position 4901: 0.8457290539671807
Position 6492: 0.834513436072691
Position 3366: 0.8266808509927711
Position 164: 0.8012738237040291
Position 5706: 0.784307844629083
Position 7396: 0.7167701072841793
Position 5455: 0.6321059636497123
Position 6142: 0.5866023728160619
Position 2059: 0.5273785207948897
Position 5932: 0.49195644755872897
Position 1772: 0.32217283976933875
Position 2207: 0.22549475294810098
Position 7455: 0.22528033261784125
Position 3126: 0.17642369443231992
Position 1900: 0.12191887343990361
Position 2949: 0.08750767771183605
Position 160: 0.08526196216951061
Position 3302: 0.07970852421844662
Position 9526: 0.07936644368700548
Position 3390: 0.07223806089943142
Position 7162: 0.06773464028325027
Position 4046: 0.05571635123974571
Position 4006: 0.05548400585638711
Position 123: 0.04517759373954034
Position 181: 0.03094096565937625
Position 6110: 0.02732486422002142
Position 11030: 0.02418889561090832
Position 5482: 0.021673529519816524
Position 6516: 0.01965575551120415
Position 4928: 0.018569749702067827
Position 3651: 0.01856552106413681
Position 5661: 0.01652390149986238
Position 8218: 0.01630193407601761
Position 6509: 0.016189754107814827
Position 4106: 0.015000259126970629
Position 8591: 0.014336927454930554
Position 9374: 0.014098971227126332
Position 3559: 0.01397584098507227
Position 8401: 0.013608625726902955
Position 6135: 0.013048237954178301
Position 216: 0.012244383604165745
Position 10590: 0.012118976014515608
Position 3994: 0.011612534589290735
Position 2329: 0.011196966504881526
Position 2134: 0.010708364755245368
Position 6845: 0.010335809816967629
Position 1198: 0.00996100236099928
Position 3867: 0.009196788636427103
Position 7498: 0.007599996967292828
Position 2274: 0.007483765640083216
Position 186: 0.007151912716803401
Position 5021: 0.006399766235218601
Position 6026: 0.00560972059970283
Position 10396: 0.005478529066883101
Position 8525: 0.005184491824635339
Position 1758: 0.005148123640692606
Position 4137: 0.0048069561429873765
Position 4730: 0.004563494838317454
Position 3166: 0.004376216034531036
Position 1363: 0.004303303102078152
Position 7891: 0.004220712984047065
Position 5082: 0.004076264237062046
Position 3286: 0.004007846461963802
Position 4010: 0.003942420295634699
Position 963: 0.003901044180392101
Position 3112: 0.0033082109868977326
Position 6481: 0.003214466868866856
Position 6489: 0.0031496672392469396
Position 334: 0.0029453016473940286
Position 8259: 0.002874758694729222
Position 1603: 0.002786638707558561
Position 9676: 0.0023106213083610816
Position 8664: 0.0023023634775567146
Position 1697: 0.002207986498720182
Position 5902: 0.002138457968679218
Position 252: 0.0020083267781162463
Position 5713: 0.0020035109986544903
Position 7465: 0.0019264000281729924
Position 8672: 0.0016616985739777268
Position 9030: 0.0015421565960098233
Position 5449: 0.0013867260126666611
Position 4099: 0.0013149005900803012
Position 4050: 0.0010862242503933803
Position 5744: 0.001085701599649933
Position 5649: 0.0010376270170501319
Position 311: 0.0009249831156370715
Position 1043: 0.0009104629786378943
Position 7358: 0.0007384127905349598
Position 6030: 0.0006596252252030117
Position 2238: 0.0006191565979703713
Position 5628: 0.0005925105655231986
Position 2141: 0.000578491372211549
Position 2636: 0.0005462607632692136
Position 4182: 0.00048406859017226445
Position 6476: 0.00048269752816747246
Position 488: 0.00044569062048125134
Position 2352: 0.0004294270600278661
Position 10814: 0.000426544535540217
Position 7572: 0.0004023038398582284
Position 5700: 0.00038789517035224926
Position 541: 0.0003760430497636159
Position 2581: 0.00035543718946642265
Position 4819: 0.00034196971584831543
Position 97: 0.0003325242673552175
Position 232: 0.00032736382002943195
Position 1944: 0.0003199052198416732
Position 298: 0.00031963610615040367
Position 5036: 0.0002961624213613239
Position 3050: 0.00024961378275647486
Position 7388: 0.0002481236738421385
Position 9504: 0.0002101173238742671
Position 10836: 0.00020611020607854292
Position 11020: 0.00018228121883482625
Position 4995: 0.00017943502614658816
Position 5669: 0.00017576950242295997
Position 5264: 0.00016736595685415127
Position 5611: 0.00015148313484203752
Position 7837: 0.00013603038149004237
Position 5719: 0.00013492155949001088
Position 1487: 0.00012852771120025014
Position 7824: 0.00012363899740875094
Position 2075: 0.00012301462102788454
Position 11061: 0.0001189260973129854
Position 6063: 0.0001116656123592304
Position 4732: 0.00010921092318764582
Position 1800: 0.00010182235574399705
Position 556: 0.00010075172186929955
Position 2443: 9.742541630846928e-05
Position 7446: 9.195347482380237e-05
Position 3208: 9.062686067741754e-05
Position 10709: 8.09655633969515e-05
Position 3175: 8.045246936858407e-05
Position 2378: 7.302856268812708e-05
Position 3371: 7.268674297536755e-05
Position 3154: 7.129485570942603e-05
Position 10739: 6.13284426464243e-05
Position 1939: 5.8628066242933964e-05
Position 149: 5.517798352109155e-05
Position 2587: 5.2990123726080467e-05
Position 1954: 5.2049732010233586e-05
Position 2281: 4.8790671804529546e-05
Position 2644: 4.588246870167516e-05
Position 3177: 4.529149312717417e-05
Position 5667: 4.2807308643370774e-05
Position 3991: 4.239850324060589e-05
Position 5708: 4.0973632065811625e-05
Position 2686: 3.7511272126497355e-05
Position 3031: 3.343769435471555e-05
Position 8009: 3.122260305490574e-05
Position 7168: 2.8188855351169466e-05
Position 1653: 2.7303839895003145e-05
Position 4682: 2.384841275947612e-05
Position 4101: 2.2707156874095722e-05
Position 3518: 2.2023705350398632e-05
Position 3772: 2.1776792463644042e-05
Position 3701: 2.1339381217556478e-05
Position 11208: 2.0668043286485683e-05
Position 11114: 1.8230913891067525e-05
Position 3598: 1.7534859938161436e-05
Position 26: 1.6137209577913585e-05
Position 3757: 1.512927081891813e-05
Position 7986: 1.1869232230038604e-05
Position 254: 9.819906570315095e-06
Position 1762: 9.807583537738739e-06
Position 896: 9.120740615819058e-06
Position 3745: 9.046320950954034e-06
Position 1000: 8.301699953794407e-06
Position 356: 7.1309055593691346e-06
Position 3306: 6.8244570152638195e-06
Position 7804: 5.63555226287837e-06
Position 621: 4.741210220986928e-06
Position 3531: 3.344778503363999e-06
Position 444: 9.907682467939065e-07
Position 1637: 6.475269841644699e-07
Position 8263: 5.559540761348284e-07
Position 4905: 4.6199645315854125e-07
Position 4983: 4.5792762685079837e-07
Position 591: 1.268839935664947e-07
Position 369: 1.1017295000946896e-07
Position 397: 1.0450387139130876e-07
Position 733: 1.0030640407906916e-07
Position 57: 2.9441516307527436e-08
Position 10939: 2.788973620042333e-08
Position 575: 2.5391969286325148e-08
Position 501: 2.364471139149798e-08
Position 624: 1.904785975114175e-08
Position 595: 7.314027766705262e-09
Position 4397: 6.55980866839808e-09
Position 723: 4.048877405621924e-09
Position 635: 2.9153331711804103e-09
Position 813: 5.645698484398149e-10
Position 708: 5.896585378290815e-12
Position 504: 2.4457052139845558e-14
Position 472: 1.5336780520871846e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10938: 0.9791375149981363
Position 10691: 0.9754681252705614
Position 7075: 0.9213846441725697
Position 7249: 0.9120960611594296
Position 7915: 0.9062862406896952
Position 4817: 0.8636442621579952
Position 7720: 0.8302014190184662
Position 5580: 0.8151735855922728
Position 3205: 0.7954001787377889
Position 5867: 0.7773932062153808
Position 6328: 0.6816870003348595
Position 4634: 0.611695857333052
Position 5396: 0.6032512116276288
Position 1866: 0.4649952679883169
Position 2033: 0.2675832853121067
Position 4665: 0.2578196849607744
Position 1708: 0.24644300171864492
Position 6010: 0.2066257451792807
Position 3270: 0.18062662209291133
Position 3019: 0.1571782892333401
Position 3923: 0.14836881534146967
Position 2124: 0.0934785373214629
Position 2914: 0.08640259107485906
Position 6395: 0.0800393677215757
Position 5931: 0.07509006485359873
Position 9440: 0.07464427069228169
Position 6352: 0.05051210108485646
Position 1588: 0.03700981349918736
Position 3442: 0.03495963986042821
Position 1939: 0.02753454524543524
Position 6094: 0.027100200835915907
Position 7958: 0.024853157595455568
Position 7292: 0.024357361214647842
Position 11125: 0.02332214295325998
Position 6372: 0.022553707680155046
Position 6264: 0.020596290195275452
Position 7078: 0.018807733345981334
Position 5343: 0.018606397779574946
Position 1682: 0.01849671421984308
Position 7938: 0.018449142918155408
Position 9244: 0.017308557261757996
Position 2869: 0.016396026983045486
Position 1511: 0.01610693402850885
Position 7976: 0.014475367502288158
Position 5338: 0.014311168204777456
Position 8487: 0.013645741733233161
Position 7760: 0.012515993038302196
Position 5399: 0.012118477599783309
Position 2191: 0.0114830708909952
Position 4539: 0.011249864887000837
Position 10340: 0.009598022762873568
Position 6046: 0.00936062332241582
Position 8288: 0.009177295580919812
Position 7270: 0.008894633032876544
