Gene = Rpap2
index = 914
Annotated 5SS: [  126   833  4111  5890  6152  9259 20442 23021 26062 28234 35397 57576]
Annotated 3SS: [  786  3995  5790  6085  9169 20405 22086 25966 28152 35327 57421 63745]
SMsplice 5SS: [  126   833  4111  4247  5890  6152 20442 26062 28234 35397 44196 57576]
SMsplice 3SS: [  786  3995  4220  5790  6085 20405 25966 28152 35327 44047 57421 63745]
top_k =  1000
Partition function (log Z): -22.232326448774614

Sorted 5' Splice Sites (High to Low Probability):
Position 6152: 0.9965103406579864
Position 5890: 0.9444447651939789
Position 126: 0.8741253712745519
Position 4111: 0.7839001762480667
Position 833: 0.6801024729837865
Position 9259: 0.5723926240439406
Position 13690: 0.5342555644906024
Position 4247: 0.46054548030121994
Position 20442: 0.40242512616812975
Position 10792: 0.4013214372629938
Position 15924: 0.21088564295748785
Position 5167: 0.20567468209960393
Position 20480: 0.1695802778837672
Position 4125: 0.16575185805205048
Position 4316: 0.1614288159757749
Position 3814: 0.15776951621259175
Position 5412: 0.15401809412655204
Position 16067: 0.1412186022027428
Position 9291: 0.1279748140725067
Position 15708: 0.1077418800081292
Position 8038: 0.09877267974594948
Position 4408: 0.09205913107627567
Position 1945: 0.09068976508096002
Position 6471: 0.07563258347753325
Position 7368: 0.07109422870644225
Position 2518: 0.06754963616274379
Position 328: 0.06471041149713175
Position 1289: 0.05170465317947618
Position 20679: 0.0509091071933778
Position 10: 0.04951748056405709
Position 3125: 0.04760253371738475
Position 5945: 0.04191933815085146
Position 5161: 0.0387361006885177
Position 5698: 0.03838216081363376
Position 1157: 0.02986468636704259
Position 9766: 0.02888168031806386
Position 19213: 0.027855854992544934
Position 12059: 0.026043372501781775
Position 4768: 0.023609922919085393
Position 19081: 0.02273247032635584
Position 843: 0.02263928016139376
Position 569: 0.02203423197256195
Position 8869: 0.020684813463957907
Position 13514: 0.020673377373466247
Position 361: 0.015193566346225002
Position 20553: 0.014473360284689487
Position 11377: 0.013297495189372186
Position 4107: 0.01261881692900358
Position 5348: 0.011135095366481142
Position 355: 0.009673029156300033
Position 1330: 0.008481440263915122
Position 3066: 0.007713303548298526
Position 3098: 0.007014900093601986
Position 3419: 0.006394702762220714
Position 3876: 0.006366651185644166
Position 9852: 0.006212939952349991
Position 11739: 0.005993895525634773
Position 5201: 0.005879737773702579
Position 4928: 0.005472568190434134
Position 4493: 0.005438953495367875
Position 11134: 0.005162780293777415
Position 5894: 0.00473768917606098
Position 4838: 0.004590470136837763
Position 4514: 0.004354521006725156
Position 5127: 0.004313275002310696
Position 171: 0.003476745887950912
Position 4117: 0.0029668820506320156
Position 5702: 0.0028919839015712854
Position 562: 0.002876744137134797
Position 3582: 0.00268612531841477
Position 5037: 0.00262226591490539
Position 5887: 0.0023437172825716804
Position 407: 0.002316009459236251
Position 8984: 0.002282445416232416
Position 9770: 0.002200554760576892
Position 5231: 0.0021090695509224013
Position 4843: 0.0020264717168361713
Position 2637: 0.0020139821975978323
Position 9113: 0.0018489114508779018
Position 2513: 0.0016807015687333514
Position 177: 0.0014721194284458622
Position 4320: 0.0014661858137831774
Position 5909: 0.0011604115730927842
Position 1305: 0.0011561547107995234
Position 787: 0.0011344285545961637
Position 5639: 0.0010261712187789726
Position 3143: 0.0009889483111764918
Position 90: 0.0009337578134047756
Position 235: 0.0008745373678955071
Position 4109: 0.0008551406108063646
Position 6004: 0.0007582314432070013
Position 3089: 0.0007387877170363328
Position 5995: 0.0006186244745345059
Position 4115: 0.0006168847774107143
Position 3910: 0.0005824107417052463
Position 4342: 0.0005680879857236077
Position 6623: 0.0005457215627992509
Position 1878: 0.0005456736656739942
Position 783: 0.00044772223757160926
Position 5723: 0.00044595818339290735
Position 2557: 0.000445919011438644
Position 144: 0.0004404899593072663
Position 5137: 0.0004380145632130785
Position 5237: 0.00043332324287029896
Position 3862: 0.0004184888147199351
Position 7577: 0.00033904575454960086
Position 3950: 0.0003092188296307761
Position 1370: 0.0003020969048087125
Position 398: 0.0002848556999007971
Position 3460: 0.00028230551845927524
Position 895: 0.00028065622060010324
Position 3922: 0.0002714689833525375
Position 4454: 0.0002545502667130003
Position 7595: 0.00025136938667116984
Position 5002: 0.00023021229856306648
Position 11620: 0.00022211913474376503
Position 4349: 0.00021940303047333356
Position 1382: 0.00021922775600049583
Position 342: 0.000186887907854306
Position 16: 0.00017894241693170902
Position 708: 0.00015296942516231988
Position 6282: 0.00012293479489699585
Position 551: 0.00012170215103808836
Position 2533: 0.00011671938433472269
Position 4030: 0.00011519002169121046
Position 7163: 0.00010874404823853449
Position 5949: 0.00010618154279443599
Position 268: 9.816898205012461e-05
Position 605: 9.355779446979321e-05
Position 1840: 9.014929541525676e-05
Position 4646: 8.722383351191631e-05
Position 5870: 8.628120484452398e-05
Position 8452: 8.615213045434935e-05
Position 1385: 8.251579447172966e-05
Position 3053: 7.977319822232733e-05
Position 4562: 7.848310794071308e-05
Position 68: 7.33407696455359e-05
Position 312: 7.037941393743017e-05
Position 5942: 6.446965839292631e-05
Position 690: 5.9742102079875875e-05
Position 5838: 5.963149338493685e-05
Position 6179: 5.927808161457602e-05
Position 1914: 4.832247886018851e-05
Position 358: 4.7172146317275795e-05
Position 4060: 4.1867003209457816e-05
Position 4051: 4.0517448611259555e-05
Position 11553: 3.991493342748468e-05
Position 274: 3.860833606822045e-05
Position 11597: 3.79806517931842e-05
Position 7320: 3.661330280802801e-05
Position 11109: 3.463151904737266e-05
Position 533: 3.370492978594397e-05
Position 9623: 3.363437529259774e-05
Position 8062: 3.133629990789861e-05
Position 365: 2.981063080762022e-05
Position 7329: 2.947952282585598e-05
Position 6691: 2.928575118099487e-05
