Gene = Gmps
index = 513
Annotated 5SS: [  205  4212  6420  9592 11657 14243 14577 17237 17868 20807 22612 25533
 35567 38279 39492]
Annotated 3SS: [ 4029  6304  9493 11552 14048 14410 17084 17693 20700 22495 25406 35450
 38147 39318 40526]
SMsplice 5SS: [  205  4212  6420 11657 14243 14577 17237 17868 20515 20807 22612 23352
 25533 35567 38279 38757 39492]
SMsplice 3SS: [ 4029  6304 11552 14048 14410 17084 17693 20415 20700 22495 23198 25406
 35470 38147 38601 39318 43389]
top_k =  1000
Partition function (log Z): 9.559292492380624

Sorted 5' Splice Sites (High to Low Probability):
Position 35567: 0.9977421350870326
Position 14577: 0.9868464353317977
Position 22612: 0.9862435749644262
Position 17237: 0.9836738067828918
Position 25533: 0.9705579044042788
Position 6420: 0.930167087898591
Position 20807: 0.9034666092131987
Position 11657: 0.8628178299977233
Position 39492: 0.8506332882149877
Position 38279: 0.8502364055085017
Position 23352: 0.8410903359134025
Position 205: 0.8121285791778152
Position 14243: 0.7900661392338081
Position 38757: 0.6786269895225392
Position 17868: 0.6432753627983521
Position 20515: 0.6388850714022652
Position 4212: 0.6180502406222805
Position 22838: 0.48269867944035605
Position 24150: 0.4009043237939213
Position 16324: 0.3201097711959067
Position 28715: 0.30984477863800347
Position 26543: 0.2520280918465311
Position 9592: 0.2298783433435921
Position 17507: 0.21512249195707067
Position 16133: 0.17576888119099462
Position 15780: 0.16789128491525343
Position 22846: 0.15964368210571134
Position 14123: 0.14715588041366712
Position 13312: 0.12150885717748768
Position 284: 0.11716095791101241
Position 7624: 0.1154147955506147
Position 21376: 0.09249797175098029
Position 25227: 0.08990181336997599
Position 4912: 0.08429697331140949
Position 1584: 0.08374089123498642
Position 17782: 0.07391338033284406
Position 2915: 0.07113394064820745
Position 4839: 0.06629398343031923
Position 17897: 0.06234361430509733
Position 4110: 0.05804021551044766
Position 12261: 0.052469483946895726
Position 39410: 0.0467256190346228
Position 17803: 0.043856012556034
Position 21877: 0.03823075029893888
Position 15026: 0.03795355982956991
Position 23792: 0.037379784314427594
Position 32158: 0.03621150173531959
Position 17607: 0.033148789721448926
Position 19698: 0.02989141242348257
Position 469: 0.029757396461323193
Position 554: 0.028942032678751246
Position 261: 0.022708801679431633
Position 244: 0.021812586251741557
Position 17581: 0.02165265137887313
Position 24926: 0.02011322499151452
Position 16511: 0.019877120187427485
Position 7634: 0.017571399173260324
Position 16993: 0.017322516332741872
Position 16517: 0.017275365975345965
Position 12441: 0.01676426604451867
Position 4135: 0.016730411094675858
Position 13183: 0.016525559206661673
Position 16857: 0.01636015971877066
Position 43466: 0.015782464969957295
Position 21286: 0.015006959992396169
Position 26459: 0.014665344418469744
Position 25204: 0.013420358402847336
Position 4991: 0.012408997214478596
Position 11884: 0.012382328096932566
Position 16087: 0.012241454269810428
Position 3925: 0.012220264785230073
Position 20832: 0.011579911573321229
Position 13247: 0.011297921241392292
Position 20562: 0.011233281309416376
Position 13190: 0.010852696391758882
Position 27279: 0.01085114799402641
Position 17220: 0.010747430086315912
Position 14222: 0.01066591326518487
Position 25521: 0.009987682654650411
Position 19305: 0.009953536540925232
Position 448: 0.009137975004197014
Position 4908: 0.009017043656468106
Position 40688: 0.00835444062593762
Position 16366: 0.008334975446047433
Position 16976: 0.007709131976036093
Position 21898: 0.0074572604506585516
Position 25134: 0.0074431619606702285
Position 2248: 0.006897440189170402
Position 5406: 0.005997236264755839
Position 4120: 0.005816156532846347
Position 265: 0.005538206933462079
Position 16464: 0.0054068379773898395
Position 19943: 0.0053690024520119655
Position 605: 0.005250857871880593
Position 13678: 0.005125158142883507
Position 935: 0.0050557702292186235
Position 13529: 0.004963123012972476
Position 881: 0.004905399965520155
Position 25542: 0.004705240536790836
Position 17611: 0.0045071221265117175
Position 16444: 0.0044160816039364925
Position 6055: 0.00431117473296141
Position 6081: 0.004252095403212395
Position 15263: 0.0041606843873035725
Position 6169: 0.004015210190099144
Position 22303: 0.003940047977577031
Position 42153: 0.0037773211805208597
Position 16418: 0.003738674986535544
Position 4248: 0.003676442928904118
Position 3504: 0.003610704489176354
Position 39549: 0.0034160944089900998
Position 14274: 0.003274763249196262
Position 13165: 0.0028760182769301326
Position 24177: 0.0026439271604237233
Position 3672: 0.002549042394142087
Position 4733: 0.0025473019570191584
Position 20917: 0.0024998144164563303
Position 17193: 0.002490142119743722
Position 24888: 0.0024565018817329742
Position 3542: 0.0024179308993472768
Position 3410: 0.002417582522964524
Position 20836: 0.002390331616266674
Position 2773: 0.002337931666500638
Position 4887: 0.0023107980626144763
Position 15511: 0.002232104271993944
Position 24301: 0.0022200844244565586
Position 21390: 0.002154029018879492
Position 2708: 0.0020662677123310874
Position 25238: 0.0020579588452176423
Position 27700: 0.0019440086098098017
Position 593: 0.0019205863965869113
Position 15550: 0.0018036662323569097
Position 25657: 0.0016736138477461795
Position 21475: 0.001663727508501057
Position 1864: 0.0015209640143241383
Position 487: 0.0013701053172072832
Position 17855: 0.0013378826899367823
Position 25812: 0.0012347035344009263
Position 16432: 0.0011763523651172568
Position 19323: 0.0011583610254172617
Position 21510: 0.0011463872644224917
Position 3611: 0.0011398911960488736
Position 811: 0.0011213649666841517
Position 14143: 0.0011102373912789088
Position 19675: 0.0010906300029755464
Position 4231: 0.001088570237118959
Position 7: 0.0010651242315197712
Position 6161: 0.0010348741899630686
Position 17878: 0.00103190823782812
Position 7694: 0.0010314675278421351
Position 3694: 0.001022095922427035
Position 4322: 0.000979435594786553
Position 2927: 0.0009435112347841333
Position 4150: 0.0009433130381028964
