Gene = Tmco1
index = 1087
Annotated 5SS: [  556  1006  5789  7912 10952 17643]
Annotated 3SS: [  927  5728  7864 10883 17497 21788]
SMsplice 5SS: [  556  1015  5789  7912 10952 17643]
SMsplice 3SS: [  927  5728  7864 10883 17497 21788]
top_k =  1000
Partition function (log Z): 0.2780525583574778

Sorted 5' Splice Sites (High to Low Probability):
Position 17643: 0.996497570896981
Position 7912: 0.8733480907005353
Position 10952: 0.8405519665935686
Position 5789: 0.8214424670593243
Position 1015: 0.7017178659463887
Position 14131: 0.5354818333195958
Position 556: 0.47163653167409253
Position 10630: 0.4275526060592049
Position 19088: 0.42463211708215065
Position 9095: 0.3807375167682578
Position 156: 0.36893977125875566
Position 2355: 0.3675588397343171
Position 3506: 0.2951895479343774
Position 12209: 0.25599957032898535
Position 13908: 0.19020175390682634
Position 1006: 0.1425335353684456
Position 7402: 0.13348353956104503
Position 10481: 0.1327701877778805
Position 11139: 0.12648892234118123
Position 1158: 0.11120274637689594
Position 131: 0.09025923533734294
Position 19952: 0.07412434378193775
Position 21211: 0.06018550187013881
Position 7167: 0.05331877570901403
Position 21677: 0.04660686799349683
Position 92: 0.04182322833863079
Position 7205: 0.041744968659010534
Position 335: 0.03502980054959065
Position 5042: 0.03464635791375009
Position 18270: 0.033448278727066065
Position 6766: 0.028870404244551777
Position 14809: 0.027692653181970887
Position 13492: 0.02694342027736852
Position 2309: 0.024097944864930648
Position 15245: 0.023662083361907206
Position 397: 0.022500327044259198
Position 18444: 0.01791469965126439
Position 19440: 0.017125356978406687
Position 3948: 0.016525258687054036
Position 19295: 0.016055009826190157
Position 15352: 0.015066591392380872
Position 20872: 0.014104869217596952
Position 4792: 0.013646563683576819
Position 6239: 0.010071375280141664
Position 12595: 0.009533500452385026
Position 15029: 0.009151601760659295
Position 9074: 0.00905597854876075
Position 3066: 0.007942804661860982
Position 3325: 0.0064414337447478735
Position 2543: 0.005969263600582963
Position 1030: 0.0051483927154674465
Position 7301: 0.00514012029807609
Position 1938: 0.004908559017277383
Position 3716: 0.004837009586787237
Position 9441: 0.004189164199237046
Position 1226: 0.004088257209143427
Position 11169: 0.003955384066971469
Position 19968: 0.0035509335698668525
Position 1701: 0.0035204884249725645
Position 19419: 0.003329562923464964
Position 668: 0.0028648059150058716
Position 5797: 0.0027168970875102575
Position 7376: 0.002656322253518992
Position 875: 0.0023700504277084982
Position 1066: 0.0020225892184814096
Position 10431: 0.0018442046825321143
Position 2130: 0.0017789925986804473
Position 8390: 0.0017194985509371705
Position 126: 0.001299145060099148
Position 10884: 0.001205377202303093
Position 401: 0.0012036073548877993
Position 1010: 0.0011816390883528623
Position 1053: 0.0010916174892129174
Position 378: 0.0009555738911607181
Position 19423: 0.000830747148755133
Position 17649: 0.0008246566626835219
Position 715: 0.0007923218817310299
Position 10956: 0.0007641147848066613
Position 5842: 0.0007467486305588785
Position 568: 0.0007293395639452234
Position 14092: 0.000698066331072402
Position 997: 0.0006967832077632364
Position 7523: 0.0006248179337739649
Position 55: 0.0005828950335232909
Position 7724: 0.0005563219767079758
Position 1023: 0.00046775675132150154
Position 17992: 0.0004417326567319322
Position 381: 0.00043518643727072457
Position 6222: 0.000422882592818606
Position 1915: 0.00041011617029909826
Position 1044: 0.00039029245899511696
Position 732: 0.00038824967905100424
Position 316: 0.0003759649080107657
Position 459: 0.0003704177237332016
Position 8862: 0.00036611990540065645
Position 358: 0.00035511820217730444
Position 533: 0.0003144100483804434
Position 97: 0.0002994182330510304
Position 118: 0.00028023632117518487
Position 7425: 0.00027872685316307776
Position 422: 0.000277387909246824
Position 7551: 0.0002742441383211294
Position 21968: 0.00026280932829594465
Position 328: 0.0002510977467195979
Position 749: 0.0002462484007285419
Position 835: 0.00022171523215538851
Position 325: 0.00022065578684606795
Position 7927: 0.00021448126785620982
Position 821: 0.0002077312381763656
Position 849: 0.00020697226292644812
Position 2350: 0.00017428105926517592
Position 17653: 0.0001587534155718007
Position 531: 0.00013895118032196936
Position 1742: 0.0001388796471740062
Position 172: 0.00013079368287700915
Position 276: 0.00012581947593222074
Position 1081: 0.00012176354709670565
Position 356: 0.00011702637156660692
Position 2322: 0.00011243377803380031
Position 720: 9.153525020184486e-05
Position 2790: 8.147554069106198e-05
Position 810: 7.233447789743234e-05
Position 108: 6.703773131174182e-05
Position 411: 6.543737499474155e-05
Position 789: 5.907548789701541e-05
Position 1059: 5.4008537914068765e-05
Position 725: 5.1708630117224166e-05
Position 1902: 5.1471918665688296e-05
Position 2374: 4.960661711865753e-05
Position 1668: 4.704275048939976e-05
Position 1814: 4.640698937434745e-05
Position 580: 4.4134767429818744e-05
Position 613: 4.001690577762439e-05
Position 1618: 3.704359685652487e-05
Position 2313: 3.384767693219689e-05
Position 2070: 3.376188027115475e-05
Position 1175: 3.326396409491288e-05
Position 110: 2.9990351148876658e-05
Position 597: 2.89655845233523e-05
Position 19187: 2.4582627828758653e-05
Position 2428: 2.4169661330024927e-05
Position 497: 2.1844540705255055e-05
Position 1506: 2.149939595198338e-05
Position 2460: 2.0627211098176517e-05
Position 1162: 1.917452885789889e-05
Position 1655: 1.8676888643284052e-05
Position 1114: 1.696582980073548e-05
Position 2522: 1.669409500230526e-05
Position 2294: 1.5267381866315063e-05
Position 879: 1.3859137858310932e-05
Position 13403: 1.3761462174175695e-05
Position 882: 1.3396764195050678e-05
Position 1291: 1.2280582790861132e-05
Position 665: 1.1127896746280365e-05
Position 124: 1.0637265405269937e-05
Position 1596: 1.045875972459876e-05
Position 2280: 1.0052178310039985e-05
Position 372: 9.435509700045252e-06
Position 3131: 9.318363900093508e-06
Position 2317: 9.161021679248358e-06
Position 2136: 9.143686006596344e-06
Position 3643: 9.07820450932062e-06
Position 718: 7.874685756522966e-06
Position 439: 7.077558387506632e-06
Position 755: 6.679482002692924e-06
Position 17612: 6.068714463071949e-06
Position 3499: 3.5973620458199435e-06
Position 519: 1.6130783382509033e-06
Position 672: 8.565687669325756e-07
Position 1286: 4.713059955197813e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 17497: 0.9475171000094549
Position 21788: 0.9106097640761079
Position 7864: 0.8487816904244717
Position 10883: 0.815126688630501
Position 5728: 0.6929308021860875
Position 10346: 0.5241314667888362
Position 14027: 0.5189886300859363
Position 927: 0.49234482420073766
Position 952: 0.37663007797619963
Position 2186: 0.3647662420850263
Position 8995: 0.3391488360984022
Position 18991: 0.33568300920609534
Position 3413: 0.2969212335834086
Position 12091: 0.22641129716109226
Position 13801: 0.18859984680053227
Position 11042: 0.1173240435625894
Position 19842: 0.09886551522911106
Position 5502: 0.08755858527418307
Position 6980: 0.0835070063170525
Position 7276: 0.07720082177267451
Position 906: 0.07681234701215803
Position 7328: 0.06388321004070907
Position 18753: 0.059996055181775615
Position 17553: 0.05048945787410345
Position 19279: 0.04082537112905407
Position 8951: 0.040378414601301246
Position 21526: 0.03977269239300224
Position 5731: 0.03365470664628161
Position 17953: 0.03357310582709086
Position 14457: 0.027787320533858118
Position 4875: 0.026826089115457325
Position 21044: 0.025762226795464492
Position 13395: 0.025488705071012877
Position 457: 0.023206750692753065
Position 21012: 0.022653013493234755
Position 15240: 0.022429798394860992
Position 14953: 0.02213766949041542
Position 10416: 0.02174171750916809
Position 2190: 0.021467212114430895
Position 6647: 0.021045943746454483
Position 504: 0.01998836644025846
Position 19028: 0.01922839879690161
Position 10747: 0.017618386726248565
Position 14013: 0.017171354117942312
Position 19152: 0.0168837573773938
Position 20984: 0.016043524184436938
Position 18329: 0.015587894019168538
Position 12043: 0.014563919353208879
Position 1118: 0.013634768011450958
Position 10700: 0.01244313526021148
Position 18814: 0.012129206460307948
Position 12423: 0.009536335474539049
Position 4717: 0.009522592970362478
Position 7795: 0.00926447308312283
Position 3784: 0.009216748087762867
Position 10373: 0.00897255271914306
Position 12098: 0.008702291541650685
Position 6109: 0.007998114292520226
Position 21482: 0.007948971795051406
Position 5541: 0.0077777150639216745
Position 18136: 0.007496030837876186
Position 7550: 0.0070988176229093165
Position 20688: 0.006923641848882741
Position 10827: 0.006753121639671948
Position 7082: 0.006427965247473766
Position 8963: 0.0054366433317194415
Position 19398: 0.005357994121435647
Position 20805: 0.004913969781261816
Position 10406: 0.004887253679651182
Position 2897: 0.00474275536699081
Position 6526: 0.004604400792510614
Position 2234: 0.004463212821542807
Position 1855: 0.0044020311445066695
Position 4952: 0.0043270909003291546
Position 8770: 0.004292717371097058
Position 20557: 0.0039567044077504785
Position 11947: 0.0036087441330197633
Position 7850: 0.0035390867132564794
Position 7085: 0.0034453543073110567
Position 15093: 0.0033214162597590626
Position 2280: 0.003231177022319983
Position 3738: 0.0031452471787849793
Position 7160: 0.0030937278392327034
Position 3598: 0.002991147998154268
Position 439: 0.0029091000577496557
Position 9307: 0.002761277235578433
Position 3286: 0.0027575860677990904
Position 12131: 0.002708849057726786
Position 6657: 0.002659055578923457
Position 19807: 0.002592634679787745
Position 7822: 0.002515800607583262
Position 20584: 0.002508406668469201
Position 957: 0.0024885255485148404
Position 4558: 0.0024847224701339387
Position 19187: 0.0023784580822222
Position 3833: 0.002189326925342283
Position 4819: 0.0021758883507733973
Position 5517: 0.0021546013736411405
Position 21926: 0.002103097804103197
Position 3124: 0.0020249710310705576
Position 11062: 0.00196306570069598
Position 1142: 0.0019258722460452548
Position 18902: 0.001925337317086829
Position 1536: 0.0018154874990542096
Position 19622: 0.001752994288397353
Position 21967: 0.001660144801421549
Position 2941: 0.0016470800629689115
Position 1977: 0.0016365179145766877
Position 6124: 0.0015803535841411498
Position 13435: 0.0014618111870920675
Position 4615: 0.0014600985366834867
Position 9214: 0.001427886963658614
Position 595: 0.0014135531632436416
Position 7866: 0.001412489071074335
Position 2912: 0.0013291113379793862
Position 2440: 0.0012391231895823745
Position 10171: 0.001237175059149559
Position 476: 0.001208701537620332
Position 10370: 0.0011863046578395658
Position 10696: 0.001150814480963329
Position 13703: 0.0011174020815872378
Position 17931: 0.0010099743948914707
Position 3090: 0.0009955049806217062
Position 18083: 0.000987884239636988
Position 18104: 0.000966231873684937
Position 8336: 0.0009332546394074722
Position 4901: 0.0009220052063074392
Position 20059: 0.000917789112479157
Position 8998: 0.0009030543997302037
Position 7799: 0.0008810370016643589
Position 1462: 0.000877502790954216
Position 18150: 0.0008239489916816399
Position 235: 0.0008138184415674709
Position 3714: 0.0007716355266825336
Position 19205: 0.0007384303376959847
Position 465: 0.000736186625554145
Position 1763: 0.0007158370868683055
Position 21738: 0.0006553654198795917
Position 20290: 0.0006253075582877931
Position 18580: 0.0006183597968189506
Position 18523: 0.0006109063765496508
Position 306: 0.0005755780710330753
Position 5498: 0.0005733433997682401
Position 18473: 0.0005657270084475926
Position 6454: 0.0005610041266632215
Position 267: 0.0005555483053617412
Position 4582: 0.0005452071223508308
Position 7500: 0.0005320979109471601
Position 3238: 0.0005232098292710181
Position 13492: 0.0005108186189721785
Position 2482: 0.0004944086139228794
Position 2392: 0.0004895901937081617
Position 2015: 0.0004885936178247058
Position 11024: 0.0004873181035355103
Position 704: 0.00048091086954630484
Position 6138: 0.00048077439361424103
Position 18443: 0.00043349279933851395
Position 19531: 0.0004293169766099845
Position 8303: 0.0004025646416469613
Position 3553: 0.00039321598612154747
Position 6153: 0.00038632450107043006
Position 1937: 0.00038533843068132604
Position 1952: 0.0003790982516420179
Position 3166: 0.00036636608365430903
Position 18192: 0.0003618709151183964
Position 1066: 0.0003544514501101912
Position 19316: 0.00035263175036986076
Position 2207: 0.0003488220707717971
Position 17791: 0.00034310366567654545
Position 20542: 0.00031911470797475473
Position 1685: 0.00030996276649207695
Position 155: 0.00029005242152215156
Position 22241: 0.00026280932829594465
Position 20015: 0.00026208940304087755
Position 5421: 0.0002563588335106426
Position 20112: 0.000255415805326784
Position 2946: 0.00024301416751016438
Position 3693: 0.00022071788286844658
Position 384: 0.00021660241953558242
Position 8135: 0.00020801417298944375
Position 2432: 0.00020489411178519824
Position 19666: 0.00019852496644017406
Position 17991: 0.00019639604742882762
Position 8104: 0.00017566509689329388
Position 21985: 0.00016699469324419489
Position 17084: 0.0001541255429090892
Position 1813: 0.00014991701651474756
Position 2927: 0.00013888959330651192
Position 19492: 0.00013261197745900887
Position 1487: 0.00012607686358224462
Position 1768: 0.00012391751870868402
Position 10715: 0.00011287553108009236
Position 3216: 0.00011199513984408603
Position 679: 0.00011170637528645639
Position 2309: 0.00010894765476736797
Position 1465: 0.00010807270197277932
Position 1090: 9.702897787489199e-05
Position 1511: 9.499356879001833e-05
Position 1467: 9.197474154621119e-05
Position 1081: 8.991677519526053e-05
Position 3303: 7.902939711306156e-05
Position 3204: 7.066589859296332e-05
Position 21797: 6.989587273592387e-05
Position 350: 6.381273576813352e-05
Position 17816: 6.176886623600783e-05
Position 636: 6.031989392719871e-05
Position 554: 5.9727643254016e-05
Position 631: 5.924828008650174e-05
Position 19637: 5.828170926203943e-05
Position 356: 5.701606186084842e-05
Position 7035: 5.66766281685939e-05
Position 1680: 4.9978075427472924e-05
Position 1485: 4.9929460398851126e-05
Position 6105: 4.869110161422261e-05
Position 17887: 4.705951736681738e-05
Position 17757: 4.451575116049287e-05
Position 1579: 4.413961053284615e-05
Position 17777: 4.412301918430516e-05
Position 1540: 4.4024070844591374e-05
Position 3070: 3.933794613705186e-05
Position 1101: 3.9314834765854046e-05
Position 810: 3.870149141529135e-05
Position 2893: 3.739200167300519e-05
Position 1446: 3.430361904442143e-05
Position 378: 3.355151521406308e-05
Position 977: 3.252628846730691e-05
Position 17966: 3.211977522789472e-05
Position 171: 3.093459220789894e-05
Position 1659: 3.0389208062915377e-05
Position 1634: 3.003282987450838e-05
Position 1105: 2.8177948913538208e-05
Position 1653: 2.7669613707719533e-05
Position 2327: 2.706309093901913e-05
Position 2668: 2.702989239616024e-05
Position 485: 2.65293827895446e-05
Position 1806: 2.5906802484518722e-05
Position 18400: 2.520777710400351e-05
Position 20275: 2.4859229587562768e-05
Position 1863: 2.470051107348757e-05
Position 17830: 2.3826583156741458e-05
Position 2202: 2.320490535719279e-05
Position 18058: 2.2182070720322097e-05
Position 4670: 2.1846327159935377e-05
Position 2684: 2.0986869331315063e-05
Position 2577: 1.9250200742237493e-05
Position 871: 1.8925962539531982e-05
Position 1640: 1.6809186829065654e-05
Position 2705: 1.3909334464946733e-05
Position 2017: 1.3212487505224498e-05
Position 361: 1.1007441014411276e-05
Position 10224: 1.0997745965850051e-05
Position 560: 8.477975044414575e-06
Position 1696: 7.884465897315342e-06
Position 707: 7.6237001324075385e-06
Position 16627: 7.397803832884901e-06
Position 4601: 7.38059776890476e-06
