Gene = 2010109A12Rik
index = 26
Annotated 5SS: [ 206 1677]
Annotated 3SS: [1580 6710]
SMsplice 5SS: [206]
SMsplice 3SS: [4708]
top_k =  1000
Partition function (log Z): -10.458109915138625

Sorted 5' Splice Sites (High to Low Probability):
Position 206: 0.7360331496146741
Position 2435: 0.18991101659003987
Position 4763: 0.11490098624393029
Position 264: 0.10468190921622614
Position 1677: 0.0649929916961414
Position 365: 0.060884650222245575
Position 524: 0.05591594003788562
Position 4638: 0.04068638044824181
Position 699: 0.03978113738079023
Position 528: 0.03806937774177955
Position 5711: 0.03603168169423998
Position 2499: 0.02243596294059075
Position 6502: 0.01603134199547882
Position 3421: 0.011456671360320952
Position 5586: 0.006364621693409358
Position 259: 0.005488918060690325
Position 2699: 0.0051564867250353755
Position 2776: 0.00507150599432495
Position 3251: 0.0025739252553584717
Position 1867: 0.0017313451565855124
Position 1412: 0.001304395796838231
Position 2187: 0.0011821172026878313
Position 6468: 0.0010449895679830708
Position 6221: 0.0009841972487485006
Position 5805: 0.0009258293585635087
Position 175: 0.0009000556166837463
Position 1970: 0.0008816489697114917
Position 557: 0.0006811277690163536
Position 799: 0.0006274845755113947
Position 1048: 0.00041419918406930984
Position 2520: 0.00038761612066762967
Position 1859: 0.0003812173222982487
Position 4876: 0.00021652182672596214
Position 1468: 0.00021642472420170566
Position 4088: 0.00018492330282501575
Position 2804: 0.00015119126409586053
Position 561: 0.0001469357608897814
Position 306: 8.610584144759456e-05
Position 669: 7.472152600850255e-05
Position 1709: 6.900007666586606e-05
Position 1279: 6.144335182791775e-05
Position 40: 6.0734690039441566e-05
Position 958: 5.586186810512254e-05
Position 467: 5.21912170837714e-05
Position 2647: 5.182240256262251e-05
Position 708: 4.4855844063654044e-05
Position 2679: 4.1965957086628004e-05
Position 2095: 2.3328642902837918e-05
Position 3382: 2.2344368229512943e-05
Position 2493: 2.0951782027270482e-05
Position 739: 1.983108954248647e-05
Position 3021: 1.983008737100838e-05
Position 2224: 1.6728755073765916e-05
Position 275: 1.2555395978103052e-05
Position 108: 9.240390800839079e-06
Position 357: 8.500046284692599e-06
Position 254: 7.2485848186010395e-06
Position 186: 6.275243267963033e-06
Position 87: 6.0016868494822266e-06
Position 85: 5.372993683828548e-06
Position 389: 4.3738833864000226e-06
Position 308: 3.852834670589222e-06
Position 184: 3.6502885736367066e-06
Position 399: 2.505959171361608e-06
Position 63: 2.229555337206955e-06
Position 448: 1.972269015468227e-06
Position 295: 1.8527178487636752e-06
Position 19: 1.8228197941672515e-06
Position 290: 1.3918106052041832e-06
Position 42: 1.186604757962736e-06
Position 2461: 1.1683092373513476e-06
Position 2451: 7.838575300347573e-07
Position 506: 3.4263172404960193e-07
Position 13: 2.7834560271201275e-07
Position 485: 1.2527220718447165e-07
Position 688: 1.0236628198388318e-07
Position 509: 9.664108461374177e-08
Position 718: 9.158864832590586e-08
Position 11: 5.300036192503501e-08
Position 397: 2.6292372004523322e-08
Position 416: 2.4040215164238492e-08
Position 703: 2.2507994697282198e-08
Position 752: 1.4784042313363654e-08
Position 514: 1.4321730309017256e-08
Position 633: 1.04611311673255e-08
Position 723: 8.881475197249243e-09
Position 2524: 6.596469472472486e-09
Position 642: 3.1969781560038966e-09
Position 617: 9.193460497786794e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4708: 0.36963377252327373
Position 6710: 0.21585487184792995
Position 2351: 0.14932071411467518
Position 5547: 0.08663563734993387
Position 4495: 0.06053233851340524
Position 3823: 0.05070859526157678
Position 6052: 0.04509673234121181
Position 6402: 0.0450365113910023
Position 2606: 0.04397353858581383
Position 5887: 0.03647996978935276
Position 6430: 0.03538739690396917
Position 423: 0.034844735845961705
Position 1580: 0.033520143575139244
Position 2271: 0.03117803620614458
Position 6376: 0.031129961117720286
Position 4865: 0.027943948129102576
Position 2268: 0.027192588860267604
Position 3251: 0.026878170545784626
Position 3877: 0.022645442347324383
Position 1507: 0.019585457138779704
Position 4862: 0.01808503171834019
Position 2305: 0.01305486813504302
Position 524: 0.00988146041913807
Position 6738: 0.0072324314644131625
Position 3047: 0.006938417556488047
Position 3142: 0.006667509642983686
Position 6838: 0.006258355661538948
Position 1667: 0.005759251561724537
Position 4736: 0.005622862197080218
Position 5443: 0.005448672985894007
Position 5855: 0.005397062793130737
Position 5798: 0.005306150561465473
Position 795: 0.0044232765633569525
Position 2382: 0.004076573163948438
Position 5390: 0.003559276900915666
Position 445: 0.0034834522516834347
Position 5239: 0.0033437174245881883
Position 2698: 0.0032508874149689507
Position 5299: 0.0031783936041058385
Position 4587: 0.002871095344360889
Position 4714: 0.002782473077407825
Position 625: 0.0025266930412198175
Position 3279: 0.002498953084641177
Position 3792: 0.0019352901828289856
Position 4510: 0.001913890739519737
Position 2620: 0.0017059776346577383
