Gene = Zcchc8
index = 1199
Annotated 5SS: [  378  1609  4117  6476  7035 11719 11906 12529 13109 13832 16578 18108
 18538]
Annotated 3SS: [ 1565  4041  6369  6956 11614 11839 12467 12965 13688 16458 18020 18419
 19977]
SMsplice 5SS: [  378  1772  4117  6476  7035 11906 16578 18108 18538]
SMsplice 3SS: [ 1660  4041  6369  6956 11614 16458 18020 18419 19977]
top_k =  1000
Partition function (log Z): -1.0885049138811533

Sorted 5' Splice Sites (High to Low Probability):
Position 6476: 0.9394557321896962
Position 18538: 0.9038646660719355
Position 7035: 0.8248332192144571
Position 4117: 0.7409143335891254
Position 16578: 0.7401728138931432
Position 13109: 0.5700170621464008
Position 18108: 0.555747591193576
Position 11906: 0.5072985594271793
Position 1772: 0.40503541729357095
Position 735: 0.3977795659924156
Position 12335: 0.34514330624571504
Position 5520: 0.3425916588184955
Position 11719: 0.3253391165662747
Position 308: 0.30915401733144887
Position 1890: 0.27636263563757824
Position 12529: 0.27054833090133495
Position 12588: 0.2695029446510146
Position 13832: 0.22474047877620104
Position 10414: 0.20844911829502952
Position 20994: 0.18815777284368598
Position 16567: 0.18238692953598837
Position 1609: 0.15824979593055255
Position 2939: 0.11384671595252255
Position 9228: 0.10940048409823537
Position 180: 0.06682930938128183
Position 20749: 0.0656167231901454
Position 16530: 0.05407562119301491
Position 3623: 0.04940743642038366
Position 11840: 0.04660065666221958
Position 16878: 0.039074087892004755
Position 1018: 0.0383446017992712
Position 4575: 0.038096067206616936
Position 5279: 0.03755831292578495
Position 3002: 0.03496948369581715
Position 10559: 0.03475609150792632
Position 16950: 0.03254946624142296
Position 1519: 0.03182927607261941
Position 5004: 0.03130013121576983
Position 14045: 0.026550854613770533
Position 20518: 0.022483854472887206
Position 12701: 0.019382406867615717
Position 5635: 0.01904239422897169
Position 259: 0.01897729834632829
Position 520: 0.018947489390474696
Position 21433: 0.01846858653699444
Position 20811: 0.01836776209125637
Position 17148: 0.01722791400916795
Position 19790: 0.016709492893958018
Position 980: 0.01625420000767204
Position 723: 0.015988704465275783
Position 16843: 0.01501774168889739
Position 14121: 0.014198820253066935
Position 6633: 0.01310147728843317
Position 8144: 0.012642187614895828
Position 16543: 0.012116844457018697
Position 13867: 0.01165852215193463
Position 2403: 0.011473240246223477
Position 2176: 0.010818789264808594
Position 953: 0.01058360811560542
Position 964: 0.010361329988432144
Position 403: 0.008956768008310934
Position 11523: 0.00892666202285292
Position 1454: 0.008923822268251957
Position 3608: 0.007905906941105168
Position 4836: 0.007791479550730695
Position 18193: 0.0074997274297205685
Position 18252: 0.007466886306706355
Position 17054: 0.007372849643604571
Position 9256: 0.007365515203707506
