Gene = Cend1
index = 243
Annotated 5SS: [175]
Annotated 3SS: [1487]
SMsplice 5SS: [175]
SMsplice 3SS: [1015]
top_k =  1000
Partition function (log Z): -7.716338360111164

Sorted 5' Splice Sites (High to Low Probability):
Position 175: 0.615449266917238
Position 217: 0.34570036898667633
Position 704: 0.1352669596703057
Position 362: 0.03282098926817339
Position 1634: 0.029866984260532074
Position 856: 0.004752613341080825
Position 536: 0.004535645318642448
Position 1507: 0.004364017250343125
Position 469: 0.004352407117796892
Position 1170: 0.002915727541725426
Position 552: 0.001902138450914513
Position 611: 0.0017941385868208313
Position 2830: 0.0015426532213769907
Position 1225: 0.00127267329959206
Position 915: 0.0012610264447637035
Position 1445: 0.0012213069658584368
Position 277: 0.0007163408306788223
Position 1253: 0.0007040139859447976
Position 511: 0.0006295510166403561
Position 1131: 0.0006211511516334961
Position 709: 0.0005530884017337217
Position 101: 0.0003999636590891755
Position 2468: 0.00032506495470739156
Position 619: 0.00031695341498824177
Position 2050: 0.0002804208965634535
Position 294: 0.0001892803571690529
Position 201: 0.00018682047670477695
Position 1105: 0.00016745379312628364
Position 937: 0.00015132442487478842
Position 604: 0.0001385324970268611
Position 1941: 0.00013457283637762274
Position 2812: 0.00012317966434736147
Position 824: 0.00011711251579090207
Position 1211: 0.00011110394948552969
Position 2103: 0.00010178994577921902
Position 1088: 6.938250039125497e-05
Position 1929: 6.186979688276012e-05
Position 723: 5.567739407499275e-05
Position 222: 4.409681368608153e-05
Position 24: 2.5325735020110307e-05
Position 44: 1.6015475350188995e-05
Position 4: 9.909762079937168e-06
Position 444: 8.634006765360344e-06
Position 476: 6.1977695043172914e-06
Position 69: 4.70478274491529e-06
Position 513: 3.9700232880085464e-06
Position 496: 3.6937999207293485e-06
Position 1059: 3.4408933938143612e-06
Position 241: 3.1812964395958655e-06
Position 366: 3.1096961543727223e-06
Position 405: 2.421020122601747e-06
Position 1161: 2.104541247008812e-06
Position 257: 2.0171552385953943e-06
Position 131: 1.8793331117268808e-06
Position 286: 1.0581126154919095e-06
Position 484: 8.430069100590286e-07
Position 534: 7.111951613011174e-07
Position 246: 6.980379630517391e-07
Position 391: 5.639578761846927e-07
Position 449: 3.3204922302696794e-07
Position 416: 2.5493413974438314e-07
Position 123: 2.393486825744849e-07
Position 76: 2.297495914714685e-07
Position 52: 2.145456102330852e-07
Position 66: 2.044544408201186e-07
Position 674: 1.6761012123834265e-07
Position 260: 1.1909683371922106e-07
Position 1049: 7.325004399769705e-08
Position 1405: 7.110521374418464e-08
Position 1231: 7.032129601973796e-08
Position 629: 6.01952556699401e-08
Position 817: 5.998378063539266e-08
Position 545: 1.8188556367994214e-08
Position 660: 1.638025445618419e-08
Position 741: 1.6252223589340614e-08
Position 593: 1.4320501716941994e-08
Position 763: 1.0335500509322971e-08
Position 346: 1.0047558490873936e-08
Position 804: 8.554133228794555e-09
Position 650: 7.33753860347994e-09
Position 289: 2.090143046823371e-09
Position 403: 8.31964943087506e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1015: 0.38968726411935845
Position 1487: 0.15576369785621988
Position 766: 0.14920676806367977
Position 602: 0.13897212392381902
Position 2586: 0.040580944135799
Position 1214: 0.033889360454460025
Position 2857: 0.026020440173315854
Position 2421: 0.024536231074711465
Position 965: 0.02139908432786875
Position 2021: 0.0199393980236599
Position 2638: 0.016251527328608066
Position 937: 0.010942706690908266
Position 2598: 0.010865901685856737
Position 1967: 0.01027890101371437
Position 1161: 0.00986814934512778
Position 534: 0.00970076968501152
Position 2923: 0.007436138741819799
Position 1067: 0.006884743211321555
Position 1812: 0.006776833272185306
Position 1535: 0.006619073908268576
Position 2811: 0.006364539577474
Position 723: 0.00577436449945361
Position 429: 0.00475399955237622
Position 2418: 0.004708117009664436
Position 2239: 0.004661454280590984
Position 2490: 0.004309101916679499
Position 447: 0.00423428605307963
Position 439: 0.003712848665581714
Position 2381: 0.0032680863029887334
Position 771: 0.0032016128719543546
Position 276: 0.003164170133932474
Position 2790: 0.0022334959989225777
Position 320: 0.0022176283445244447
Position 1168: 0.001937748676193314
Position 1566: 0.0017780550241721976
Position 732: 0.0016311651224700154
Position 2885: 0.0016196988897090718
Position 1771: 0.0014390715301116652
Position 658: 0.0014319377927911761
Position 1724: 0.001210174554110669
Position 1994: 0.0012062395825451755
Position 637: 0.0011598860167573034
Position 254: 0.001119255072718381
Position 1546: 0.0010435154702409374
Position 1732: 0.0010199129803157654
Position 1711: 0.0009773344339243735
Position 2049: 0.000964842548401138
Position 257: 0.0009377153019157769
Position 2900: 0.0009235921354950686
Position 1504: 0.0009166499197937116
Position 323: 0.000916137745323218
Position 683: 0.0009062408775023473
Position 2200: 0.0008904950029214909
Position 1314: 0.0008878529969836145
Position 1699: 0.0008751052424225441
Position 1422: 0.000846331989496252
Position 967: 0.000812074449283086
Position 1757: 0.0007627617888789147
Position 2983: 0.000736048013762441
Position 1573: 0.0007115390133384393
Position 2197: 0.0007005826758718114
Position 1871: 0.0006693851687589106
Position 2948: 0.0006468270789537966
Position 2341: 0.0006441944220912975
Position 2255: 0.0005913499984892389
Position 1281: 0.0005633439046360878
Position 583: 0.0004999983479330435
Position 2466: 0.0004839685220652248
Position 2289: 0.00046679567289240856
Position 1642: 0.00045588847725564456
Position 2266: 0.00044934247980038197
Position 476: 0.00044264991849386195
Position 1192: 0.00041826021284336706
Position 2643: 0.00040748285111783726
Position 687: 0.0003953060086261662
Position 1649: 0.0003727228325760265
Position 2684: 0.00034810648038611326
Position 454: 0.00034581688552948544
Position 1370: 0.00032601050669780595
Position 260: 0.0003241617449539851
Position 1302: 0.00031668579086214556
Position 641: 0.00031287639410000184
Position 1735: 0.00029194920162800076
Position 2533: 0.00028974923205190786
Position 2861: 0.0002819619117849714
Position 1708: 0.00027287626894880953
Position 628: 0.0002598142163073317
Position 1835: 0.0002573060003801087
Position 468: 0.0002491668151578312
Position 1660: 0.0002485606791815775
Position 1511: 0.000232612076863345
Position 655: 0.000220373282436058
Position 2717: 0.00021652077190767585
Position 1047: 0.00020015821652994974
Position 2874: 0.00019654163130312536
Position 1603: 0.00018447609926145625
Position 1424: 0.00018314429316851512
Position 1778: 0.00016143688522101006
Position 836: 0.0001593227427195441
Position 2640: 0.00015614919471742384
Position 1928: 0.00014690135930430808
Position 2078: 0.00014592911104907553
Position 2782: 0.00013959020430769298
Position 674: 0.00012627898349277866
Position 1428: 0.0001259235909379356
Position 745: 0.00012265236712144048
Position 783: 0.00011932279020836057
Position 337: 0.0001166005448215464
Position 804: 0.00010744166783680073
Position 610: 0.00010699314848002662
Position 391: 0.00010505155405622589
Position 1506: 0.00010447949276917056
Position 1851: 0.00010287360223289866
Position 864: 9.805159706352998e-05
Position 1670: 9.460327137947738e-05
Position 1685: 9.419065382327104e-05
Position 1142: 8.8645329737792e-05
Position 1598: 8.66159951717764e-05
Position 386: 8.638476969861433e-05
Position 2425: 8.348784921106815e-05
Position 814: 6.99728387176875e-05
Position 339: 6.815498834822932e-05
Position 1844: 6.526280711020179e-05
Position 1219: 6.524834642372839e-05
Position 1340: 5.6259173115635106e-05
Position 1358: 5.3796274861337356e-05
Position 1854: 5.2226853642568665e-05
Position 1768: 5.0536710754379395e-05
Position 566: 4.9982598484423976e-05
Position 787: 4.896561346650703e-05
Position 1555: 4.565638145580364e-05
Position 110: 4.435107038240819e-05
Position 1739: 3.4560322070858564e-05
Position 585: 3.110096367580137e-05
Position 298: 3.107877478400856e-05
Position 1038: 2.9501004737704137e-05
Position 644: 2.639859477549253e-05
Position 1240: 2.418767073951556e-05
Position 618: 2.2779031227100414e-05
Position 457: 2.096146316895244e-05
Position 614: 1.7102677453973385e-05
Position 572: 1.6622930054443556e-05
Position 358: 1.6485319428815896e-05
Position 342: 1.3407493036073182e-05
Position 136: 8.707920976283016e-06
Position 694: 6.755568243084966e-06
Position 1383: 4.782389797739363e-06
Position 374: 4.720302031451533e-06
Position 1376: 2.9797461338927604e-06
Position 353: 2.541280166912788e-06
Position 366: 9.379678908437177e-07
Position 371: 7.90754767621561e-07
Position 1343: 7.435940887023069e-07
Position 346: 6.452660391623684e-07
Position 66: 5.215074085266248e-07
Position 1321: 2.4024493208526433e-07
Position 1283: 1.3100413387284027e-07
Position 172: 5.7764035050290624e-08
Position 207: 4.8838646277176105e-08
Position 333: 2.3910452595239022e-08
Position 91: 2.35392169923159e-08
Position 179: 1.4107373259362134e-08
Position 186: 1.2996794085432555e-08
Position 147: 1.286515633897577e-08
Position 220: 6.227682697597373e-09
Position 169: 3.1756198612560494e-09
Position 154: 1.0106837990698286e-09
Position 216: 6.519563061961439e-10
Position 197: 6.45741229176965e-10
Position 160: 3.735225847676008e-10
Position 151: 7.155353447561201e-12
