Gene = Gatc
index = 424
Annotated 5SS: [ 337 5712]
Annotated 3SS: [5607 6583]
SMsplice 5SS: [ 337 5712]
SMsplice 3SS: [5607 7379]
top_k =  1000
Partition function (log Z): -5.910329687213588

Sorted 5' Splice Sites (High to Low Probability):
Position 5712: 0.9639207551581573
Position 337: 0.7860327387975442
Position 323: 0.1650633482248808
Position 3551: 0.1343207910379576
Position 1488: 0.10445366249993122
Position 4623: 0.10283935723822878
Position 116: 0.0347183383804119
Position 303: 0.031090252560329504
Position 6075: 0.029620350695737666
Position 6584: 0.020011012944186377
Position 1045: 0.016837829512674693
Position 3538: 0.009191248614264947
Position 7583: 0.008371260582606546
Position 1037: 0.00830188568388832
Position 48: 0.0076638741059368
Position 50: 0.007457272037590206
Position 1762: 0.0066223902953070945
Position 1986: 0.0064679290295070555
Position 6742: 0.006284636737138058
Position 607: 0.006270980819633239
Position 188: 0.005648324985587011
Position 319: 0.00548130859387293
Position 7014: 0.005478842805939002
Position 6607: 0.0053732718554282445
Position 1942: 0.005201931216479476
Position 2823: 0.005185662907663791
Position 1302: 0.004426902000575359
Position 3777: 0.004310958877442494
Position 4856: 0.004305603013451046
Position 3338: 0.004148565891432609
Position 3099: 0.0028434576203416914
Position 574: 0.002669097385569962
Position 6519: 0.002511670803479048
Position 380: 0.002216030891219329
Position 2256: 0.002070221136280421
Position 698: 0.001981645119045522
Position 1261: 0.0018852759397166958
Position 3772: 0.0016930185661038358
Position 1748: 0.001679732392143182
Position 4614: 0.0015774313688477805
Position 3040: 0.0015653360683996352
Position 806: 0.0013891835394770357
Position 2856: 0.0013098049703189711
Position 880: 0.0012750044342244582
Position 4723: 0.0012496424513801327
Position 2076: 0.001169706626599454
Position 218: 0.0011010033431075102
Position 1829: 0.0010568885285773626
Position 2049: 0.0010072692970605776
Position 560: 0.0009507019308053164
Position 2858: 0.0008645025974279373
Position 938: 0.000793835285251237
Position 2593: 0.0007575913074377552
Position 3117: 0.0007537754170397527
Position 6097: 0.0007051809199455408
Position 2849: 0.0006367971251298992
Position 2923: 0.0006305666961956073
Position 5756: 0.0006212472269854552
Position 3805: 0.0005234133271435754
Position 1238: 0.0004228183207451356
Position 4610: 0.0004200088360435481
Position 497: 0.00041086696729558084
Position 1095: 0.0003592899165692694
Position 34: 0.00035893742157117227
Position 31: 0.00035802019482814956
Position 4504: 0.00035547802495295957
Position 884: 0.0003341284029409673
Position 7073: 0.00032421153947225065
Position 4674: 0.00031666900318175537
Position 6689: 0.00030290000097862765
Position 6918: 0.00027915307439495886
Position 1791: 0.0002773232685608595
Position 3900: 0.0002722501632239461
Position 6512: 0.00026448075833336685
Position 2003: 0.0002503718965712608
Position 6079: 0.00024788009784283476
Position 1846: 0.00019589198527534434
Position 2275: 0.00019473335267589296
Position 6366: 0.00014957746068499533
Position 6211: 0.00013711171690976187
Position 7523: 0.0001041409578500665
Position 150: 0.00010173631302395084
Position 5951: 7.157447136831159e-05
Position 354: 4.0209698031285985e-05
Position 242: 3.743925013474031e-05
Position 966: 3.2294530273494575e-05
Position 176: 2.8845803112267142e-05
Position 155: 2.513638883128476e-05
Position 565: 2.045584171989192e-05
Position 171: 1.864407863350779e-05
Position 178: 6.861606382787673e-06
Position 1090: 4.656345413783351e-06
Position 869: 4.181321735013741e-06
Position 908: 4.130330754031101e-06
Position 1384: 3.7838009639802207e-06
Position 512: 3.7321822334223013e-06
Position 1151: 3.292052615175035e-06
Position 1472: 3.2342286470442835e-06
Position 5803: 3.101567179455979e-06
Position 5681: 3.0373458555822633e-06
Position 737: 1.991587174167831e-06
Position 848: 1.7239226872786363e-06
Position 489: 1.4102321372008549e-06
Position 838: 1.0030457052255283e-06
Position 1475: 9.775927265470285e-07
Position 373: 9.027626456761133e-07
Position 305: 8.572261192010675e-07
Position 622: 8.1497542267556e-07
Position 408: 6.943686646908462e-07
Position 290: 6.216961928372128e-07
Position 1020: 5.525360660423323e-07
Position 403: 3.878080105730472e-07
Position 1029: 1.7888476070820034e-07
Position 891: 1.6045315147970624e-07
Position 624: 1.14231026092845e-07
Position 686: 1.0950798063770737e-07
Position 440: 6.24683570077756e-09
Position 668: 5.0787778753425564e-09
Position 480: 2.687293667230582e-09
Position 465: 3.715095205341185e-12
Position 456: 2.393935503662378e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5607: 0.9674962590740519
Position 7379: 0.2927441719470738
Position 6915: 0.25726675837252216
Position 6583: 0.1580769140073748
Position 3449: 0.10493810612762201
Position 1377: 0.07687056415470393
Position 6734: 0.047909021970336946
Position 4503: 0.04687312135907362
Position 6716: 0.0432144275106361
Position 3397: 0.03273708103783027
Position 6634: 0.026224956624223993
Position 5840: 0.024311379541162817
Position 7436: 0.021332062398610574
Position 6631: 0.020258281613461136
Position 4500: 0.01738666693330316
Position 231: 0.015416035337058386
Position 163: 0.014919278589733952
Position 6415: 0.014125874151372883
Position 280: 0.012399344457128115
Position 6291: 0.011811694948727148
Position 4430: 0.011757796006306585
Position 4557: 0.011648044141736383
Position 5949: 0.011471228856976977
Position 1828: 0.010984835047809356
Position 1675: 0.01052815231195003
Position 7582: 0.010229963089697609
Position 6494: 0.010128123313367862
Position 1238: 0.009603349723412806
Position 1006: 0.009354850575982947
Position 4537: 0.008732258306439679
Position 5560: 0.008574473168684408
Position 5926: 0.00836487862658216
Position 927: 0.007878973047443154
Position 7400: 0.0077053917910792835
Position 1151: 0.0075478660837380905
Position 1340: 0.007541019246864227
Position 480: 0.007234236600632711
Position 6986: 0.007108307928657131
Position 4434: 0.007044550104209951
Position 3689: 0.006982537991052862
Position 6132: 0.006849988300917165
Position 7869: 0.005755470269187037
Position 440: 0.005411087079876561
Position 7383: 0.005252114181809199
Position 6601: 0.0047888157098261485
Position 5527: 0.0045485225055018836
Position 238: 0.004546162943536339
Position 1200: 0.004376818598239955
Position 966: 0.0040221049106385475
Position 5639: 0.0039759779558380575
Position 2947: 0.0038949299923474135
Position 6363: 0.003888484967414986
Position 3278: 0.0037729854231629252
Position 1036: 0.003765613004601191
Position 762: 0.0034824735837889376
Position 2721: 0.0033922030588400855
Position 766: 0.0030692359341303833
Position 2685: 0.00306782950606598
Position 6267: 0.0029808137920445212
Position 7770: 0.002933414580651186
Position 2981: 0.002915492818965884
Position 7121: 0.0027308467783421814
Position 5915: 0.002722353390590397
Position 6756: 0.002658145826910427
Position 2647: 0.002657371696755647
