Gene = Mpi
index = 692
Annotated 5SS: [  60  617 2191 3727 4236 6370 7569]
Annotated 3SS: [ 488 1989 3584 4052 6195 7359 7824]
SMsplice 5SS: [  60  617 2191 3727 4236 6370 7569]
SMsplice 3SS: [ 488 1989 3584 4052 6195 7359 7695]
top_k =  1000
Partition function (log Z): 2.5644017678993363

Sorted 5' Splice Sites (High to Low Probability):
Position 7569: 0.9198850911339921
Position 2191: 0.8994162619497754
Position 60: 0.8841718213050567
Position 6370: 0.8833809547859381
Position 617: 0.8644333060854419
Position 4236: 0.7347385362341109
Position 3727: 0.46132573450643255
Position 1645: 0.39748010376801235
Position 3469: 0.22785590574736192
Position 3732: 0.20864713594870032
Position 6105: 0.1366244222154935
Position 1626: 0.09938105146160685
Position 1591: 0.07623583152138626
Position 5866: 0.07328282684994887
Position 5314: 0.06938800003271617
Position 180: 0.060101771635385444
Position 6265: 0.05757033197741964
Position 1605: 0.05239237946953176
Position 6963: 0.04388879599040071
Position 7395: 0.03927921881415449
Position 1033: 0.03495218615315833
Position 5011: 0.034095011358882925
Position 7090: 0.024975084097493255
Position 533: 0.02473970117117624
Position 3490: 0.02370296213962099
Position 444: 0.02124266681453538
Position 3752: 0.021212336822169352
Position 7573: 0.014778251056780732
Position 6025: 0.013637859188889883
Position 5456: 0.012444783205943357
Position 7765: 0.011921463125173132
Position 4187: 0.010693095846931008
Position 651: 0.009069039764211735
Position 2214: 0.00860371062213042
Position 4261: 0.008462957010494269
Position 2220: 0.008454650742364062
Position 2101: 0.008164064365562688
Position 184: 0.008088155154875784
Position 3502: 0.0072471236866377435
Position 5370: 0.0063971072785471515
Position 6345: 0.005820210003290991
Position 3922: 0.005571451119882811
Position 2148: 0.004987161374730035
Position 375: 0.0049786947572556355
Position 1609: 0.004868189770309459
Position 4176: 0.0048042330668592054
Position 3737: 0.004453069741449699
Position 3945: 0.003931110792458012
Position 3711: 0.0035746674195539256
Position 5938: 0.0028818951021665983
Position 2143: 0.0028169162440923293
Position 2762: 0.002745037921548127
Position 4428: 0.0026579784581629486
Position 7825: 0.0025471755579102836
Position 250: 0.0025376772148645367
Position 4112: 0.002454012259675423
Position 6387: 0.0023986052413875235
Position 404: 0.0023309285249459217
Position 3810: 0.0022672630892785913
Position 1074: 0.002167319895844384
Position 4740: 0.0021549821716100414
Position 361: 0.002069925795390496
Position 4856: 0.0019381720724870218
Position 1548: 0.0017669198575838909
Position 3884: 0.0017098890230429823
Position 6776: 0.001696785903213954
Position 2410: 0.0016354383461733497
Position 3900: 0.0015609926128238851
Position 5618: 0.0015504814609150173
Position 4792: 0.0015191093175652012
Position 6938: 0.0014545140595515573
Position 6756: 0.0013510798312796556
Position 4257: 0.0013345233107184312
Position 77: 0.001219730753839479
Position 4116: 0.0011377543443792566
Position 51: 0.0010658824719518192
Position 6445: 0.001060785147345965
Position 3528: 0.0008334840171445735
Position 1257: 0.0007609222145007078
Position 137: 0.0006722825097889014
Position 6704: 0.0006714245520730208
Position 311: 0.0006154707817998423
Position 3013: 0.0006023706821866437
Position 517: 0.0005879819759105325
Position 2782: 0.0005618745731215991
Position 2402: 0.0005468105037868833
Position 152: 0.000461893492383722
Position 7590: 0.0004576318194031243
Position 1526: 0.00040484827382765713
Position 7577: 0.0004031880920206197
Position 2851: 0.00040074659951644636
Position 202: 0.0003997807004016786
Position 2344: 0.0003993847977733416
Position 7171: 0.00037624210168913665
Position 1949: 0.00036726858408489516
Position 3688: 0.0003643938589350671
Position 6749: 0.00032997436942842516
Position 2370: 0.0003084802356487919
Position 6784: 0.00029208492997081695
Position 2442: 0.00029204199818031476
Position 1536: 0.000266887741711492
Position 1578: 0.0002631550407544179
Position 3100: 0.0002188249793797529
Position 3017: 0.00019424348355272873
Position 1520: 0.00018666865215231972
Position 1405: 0.0001843486630957791
Position 2206: 0.00018167709031669332
Position 187: 0.00017743432021027892
Position 1379: 0.00016860375663218762
Position 101: 0.00015219098490690537
Position 423: 0.00014833713725020554
Position 3415: 0.00013780246464657544
Position 704: 0.0001301540648971608
Position 6824: 0.00011992378076941385
Position 90: 0.00011813113714449624
Position 7715: 0.00011283401613093259
Position 1713: 0.00010349488711495584
Position 389: 0.00010335775792982691
