Gene = Rpl27a
index = 919
Annotated 5SS: [  76  502  847 1496]
Annotated 3SS: [ 437  770 1320 2453]
SMsplice 5SS: [ 329  502  877 1496]
SMsplice 3SS: [ 437  770 1320 2453]
top_k =  1000
Partition function (log Z): -2.084353138567804

Sorted 5' Splice Sites (High to Low Probability):
Position 502: 0.977670199802815
Position 76: 0.8106355249230432
Position 1496: 0.7921135263632131
Position 877: 0.4212394228843618
Position 847: 0.2503125343001564
Position 2560: 0.131904749808479
Position 1092: 0.11298959737339523
Position 2683: 0.037472456954358975
Position 2597: 0.035164457275860476
Position 317: 0.03174250742483801
Position 996: 0.022535013485675923
Position 333: 0.01290229655653097
Position 923: 0.012240021623069905
Position 112: 0.011427287954258224
Position 2217: 0.01051741771029843
Position 771: 0.010081100848582016
Position 701: 0.008945299171570675
Position 158: 0.008714883480148988
Position 1439: 0.00838980240419559
Position 39: 0.007018856268650027
Position 265: 0.006799498325790741
Position 1421: 0.005784462648534913
Position 2957: 0.005358676044376004
Position 560: 0.004662574893252992
Position 208: 0.004235167008666831
Position 610: 0.003894628681630206
Position 296: 0.0038944970217241904
Position 2574: 0.003068137345527085
Position 2688: 0.0030417135593252243
Position 341: 0.0030025066678134693
Position 178: 0.0029989806192284403
Position 1466: 0.0023187114469916856
Position 1802: 0.002267613803998379
Position 2312: 0.0018483986761536713
Position 2109: 0.0016919676600879255
Position 2303: 0.0016677135419297694
Position 1347: 0.0016549635255570202
Position 477: 0.0015425941590634336
Position 508: 0.0015045537156548282
Position 339: 0.0014646510016747879
Position 80: 0.001415436442805242
Position 2935: 0.00134222778887906
Position 1329: 0.0010192271886634446
Position 1946: 0.0009963561539372305
Position 2551: 0.0008671490867706399
Position 942: 0.0008499354054711941
Position 2704: 0.0007475256070364711
Position 1885: 0.0007374300543290126
Position 1080: 0.0007051775600519268
Position 602: 0.0006937356112793027
Position 2102: 0.0006175666085233755
Position 2308: 0.0005336023249363762
Position 1500: 0.0005148864823203782
Position 224: 0.00044703572161380417
Position 550: 0.0004361155194175735
Position 2095: 0.00039900650826010727
Position 862: 0.0003817078293840567
Position 1286: 0.00037229858624319984
Position 1657: 0.000349671194054302
Position 152: 0.0002813079964178475
Position 1985: 0.00023316096578827045
Position 1487: 0.00021766564330356002
Position 1484: 0.00021374476407297845
Position 2568: 0.00020981227176143056
Position 506: 0.0001954786160355361
Position 1110: 0.00019254492498097997
Position 728: 0.00019136549610041152
Position 162: 0.00017609046093897764
Position 890: 0.0001499170401100625
Position 259: 0.00013355467765127388
Position 1871: 0.00011212014870425571
Position 3024: 8.806352974660525e-05
Position 648: 8.496472885243044e-05
Position 1203: 7.819811016100155e-05
Position 1125: 7.320272114711703e-05
Position 1605: 6.954004514265631e-05
Position 881: 6.649143827047208e-05
Position 892: 5.770394093568293e-05
Position 1343: 5.714780837853108e-05
Position 2173: 5.604022731740288e-05
Position 1167: 4.393412934897757e-05
Position 598: 4.100628452855186e-05
Position 537: 3.9713990339352494e-05
Position 972: 3.0826548206050283e-05
Position 853: 3.0418125109215664e-05
Position 1234: 2.9922461389681953e-05
Position 4: 2.8241763511619118e-05
Position 236: 2.674958280812279e-05
Position 564: 2.4020423553382966e-05
Position 234: 1.6404103134962458e-05
Position 1177: 1.5023135938099495e-05
Position 583: 1.3521157666986426e-05
Position 542: 1.2851038446302004e-05
Position 210: 1.139481547488464e-05
Position 1593: 8.946834900634825e-06
Position 523: 8.754998766139801e-06
Position 638: 7.5267263403396955e-06
