Gene = Ost4
index = 784
Annotated 5SS: [124 390]
Annotated 3SS: [ 251 1021]
SMsplice 5SS: [124 390]
SMsplice 3SS: [ 251 1346]
top_k =  1000
Partition function (log Z): -1.1653240060895473

Sorted 5' Splice Sites (High to Low Probability):
Position 124: 0.9821369406511361
Position 390: 0.97724877887804
Position 661: 0.022438977845512808
Position 1489: 0.0199994353608387
Position 434: 0.007999213204467292
Position 119: 0.006295960730239825
Position 1438: 0.004529710513037515
Position 68: 0.004201321714966514
Position 1201: 0.003837531968048858
Position 1153: 0.003565731699015631
Position 396: 0.0028496455666498595
Position 86: 0.0022775747613615303
Position 769: 0.0016755143569867372
Position 548: 0.0012655357606411218
Position 1520: 0.0008612090786793279
Position 340: 0.0008555011874613678
Position 702: 0.0007209387269053598
Position 630: 0.0004260004627598078
Position 1410: 0.0004161866187968485
Position 1055: 0.0003484804608275154
Position 82: 0.00031538232702534567
Position 1057: 0.0002545120380947241
Position 94: 0.00022759982595473897
Position 902: 0.00021756008992544575
Position 369: 0.00020764973395061802
Position 790: 0.00018990531462164287
Position 405: 0.0001533519707053425
Position 99: 0.00014011412740576055
Position 474: 0.00013655654375473357
Position 300: 0.00011513058030057958
Position 176: 0.00011379331706148935
Position 1399: 0.0001045255361205938
Position 56: 0.00010099728554909863
Position 9: 9.776739712736257e-05
Position 533: 9.291132166760853e-05
Position 764: 7.151777312011376e-05
Position 319: 6.623321137785546e-05
Position 653: 6.292466643065001e-05
Position 90: 5.590566221763203e-05
Position 561: 5.094512193438929e-05
Position 179: 3.797194264627263e-05
Position 1023: 3.695660942845074e-05
Position 687: 3.5674549447672186e-05
Position 334: 2.669519075599124e-05
Position 538: 2.64476334146187e-05
Position 484: 2.495004256387505e-05
Position 213: 2.3281419082257164e-05
Position 930: 2.1321637221599473e-05
Position 666: 1.8215734011140766e-05
Position 1347: 1.554190029922848e-05
Position 597: 1.4097047339874287e-05
Position 482: 1.3702506915720673e-05
Position 1530: 1.3457382610949986e-05
Position 105: 1.1977460090922689e-05
Position 522: 1.1241436591350047e-05
Position 298: 9.89242521521425e-06
Position 737: 9.770490421550315e-06
Position 144: 8.141784324595311e-06
Position 1002: 6.9365574223435055e-06
Position 844: 6.93238829813664e-06
Position 316: 6.395216254201603e-06
Position 818: 5.8724913373158e-06
Position 24: 5.74968778558e-06
Position 431: 5.046567315865588e-06
Position 198: 5.023839447672098e-06
Position 531: 3.929366809483945e-06
Position 97: 3.2944418578979242e-06
Position 787: 3.230502879127171e-06
Position 265: 3.172245354174606e-06
Position 31: 2.894073415358123e-06
Position 1280: 2.6499934028780513e-06
Position 1451: 2.6263258687967094e-06
Position 835: 2.485541399080214e-06
Position 1036: 2.2343740827429944e-06
Position 1728: 1.9530460074613195e-06
Position 1453: 1.8097180953407399e-06
Position 217: 1.7458834910302527e-06
Position 1283: 1.5350828581772118e-06
Position 1323: 1.0683731451910382e-06
Position 34: 6.317812603674426e-07
Position 904: 4.80360024038258e-08
Position 232: 4.7500063944155425e-08
Position 244: 1.2471893935422989e-08
Position 889: 6.251176352282712e-09
Position 793: 2.764784121620674e-09
Position 1372: 2.756944151292213e-09
Position 1374: 2.2336522975801104e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 251: 0.987852915065074
Position 1346: 0.9228297164871716
Position 1021: 0.06308876744428686
Position 561: 0.010904486072918548
Position 1567: 0.008265028895475292
Position 1100: 0.008104744166865081
Position 538: 0.007821439676158304
Position 463: 0.005009838949143019
Position 1736: 0.004646394271749996
Position 629: 0.004570296362456403
Position 1467: 0.0031520862993207983
Position 1538: 0.0027193101639778044
Position 1604: 0.0018954245000415623
Position 1803: 0.0017660625868940573
Position 637: 0.0014278093043098045
Position 592: 0.0013753273329504283
Position 1361: 0.0012593642732443826
Position 1891: 0.0012020415206743375
Position 1646: 0.00086353046417005
Position 1029: 0.0008061211064807265
Position 1740: 0.0007855094307692852
Position 1810: 0.0006001229346532199
Position 389: 0.0004734551246822552
Position 1842: 0.00035446169956155715
Position 826: 0.0003399703596001413
Position 1153: 0.00033925028099245357
Position 1372: 0.0003302946554433629
Position 270: 0.0003194850318538189
Position 1788: 0.0002742912064775585
Position 1667: 0.00025874057340974377
Position 1569: 0.00022840996602680423
Position 1858: 0.00022266616437170928
Position 1630: 0.00021973444844353547
Position 474: 0.00019843295222388965
Position 1898: 0.0001952269993531392
Position 1640: 0.00019000466085713208
Position 1681: 0.0001790127653516787
Position 1520: 0.00016493953627751254
Position 1692: 0.00015794895225387456
Position 922: 0.0001451643513003465
Position 1622: 0.0001373422016659776
Position 1608: 0.00012098308811482512
Position 1671: 0.00011440027408512907
Position 1688: 9.84537166976083e-05
Position 954: 7.667847714889213e-05
Position 1390: 7.563032039227661e-05
Position 1419: 6.454463238971238e-05
Position 965: 5.969127839593432e-05
Position 1845: 5.634447735466328e-05
Position 232: 4.701309476516092e-05
Position 1610: 4.678341388313924e-05
Position 340: 4.3685668420910926e-05
Position 832: 3.4724255974986e-05
Position 478: 3.2755225607972334e-05
Position 761: 3.1449688450912736e-05
Position 1758: 3.0173239234056597e-05
Position 1309: 3.015415672156968e-05
Position 717: 2.9626354307305345e-05
Position 1833: 2.882022594363645e-05
Position 1416: 2.4868014363733804e-05
Position 1488: 2.3163420074950524e-05
Position 1642: 2.2178274980276833e-05
