Gene = Cxcl17
index = 310
Annotated 5SS: [  185 10030 10738]
Annotated 3SS: [ 9948 10635 12441]
SMsplice 5SS: [  185 10030]
SMsplice 3SS: [ 9948 12441]
top_k =  1000
Partition function (log Z): -8.087225066470737

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.9817306555315417
Position 10030: 0.891617589577366
Position 10738: 0.4343600924202506
Position 6593: 0.1086911359916112
Position 6326: 0.09330120174187356
Position 361: 0.06526599813612242
Position 9073: 0.061469156261486003
Position 827: 0.059381302449984096
Position 1633: 0.0572346268890121
Position 1032: 0.0389251706989508
Position 1027: 0.03443087892166652
Position 516: 0.03404478025603793
Position 10800: 0.02416610305430429
Position 12104: 0.023613877685576417
Position 9215: 0.014942722021529901
Position 1986: 0.01452990635669826
Position 11831: 0.011503857734838606
Position 4949: 0.010631118864733299
Position 337: 0.008202720516091246
Position 9134: 0.00818655541573789
Position 454: 0.006936238933395091
Position 12586: 0.00618900057511679
Position 10175: 0.0059039403287925625
Position 10056: 0.005488822919440897
Position 6939: 0.005456283760884579
Position 3557: 0.0050956384192681805
Position 9166: 0.004497258773450659
Position 4104: 0.004250044783849026
Position 10034: 0.002750143485100943
Position 802: 0.00219962314392185
Position 10006: 0.0013703926417359632
Position 10992: 0.0012367626394817503
Position 11289: 0.0011366023720519964
Position 11615: 0.000739750146662358
Position 10018: 0.0007250269366979176
Position 12539: 0.00043299842910950355
Position 411: 0.0003945020021347017
Position 524: 0.00024548150874713885
Position 482: 0.00023887235987149914
Position 5739: 0.00021208068333640812
Position 1321: 0.00019482188175573058
Position 1023: 0.00018316611405238065
Position 352: 7.015591752390314e-05
Position 793: 5.7945616035126924e-05
Position 741: 5.368103841508544e-05
Position 1444: 5.0479608915819394e-05
Position 64: 4.786944659471574e-05
Position 510: 3.456317799845623e-05
Position 438: 2.498351322636314e-05
Position 346: 1.7092325317965185e-05
Position 1494: 1.4404633357510445e-05
Position 145: 1.3530073972588706e-05
Position 163: 1.3396658706437494e-05
Position 1010: 1.2071191773406862e-05
Position 1058: 8.231750638099866e-06
Position 1803: 8.217761707894012e-06
Position 538: 6.508900302595119e-06
Position 1588: 5.63074824235984e-06
Position 363: 4.911606045335343e-06
Position 1515: 4.61176960225868e-06
Position 1846: 4.597744874162661e-06
Position 156: 3.550877123642287e-06
Position 1927: 2.522525930268286e-06
Position 245: 2.4741952203438577e-06
Position 810: 2.4705092862025835e-06
Position 7554: 1.3107398163501368e-06
Position 593: 1.0508609627603186e-06
Position 249: 9.153613449785624e-07
Position 135: 6.330505362050047e-07
Position 890: 5.257813587285305e-07
Position 36: 2.6772590654077506e-07
Position 777: 2.118874416302535e-07
Position 630: 2.096557215207673e-07
Position 13: 1.5758990922583729e-07
Position 528: 1.4927443791558114e-07
Position 915: 2.5800987897818445e-08
Position 297: 2.3923625268245348e-08
Position 300: 8.323296822879973e-10
Position 1675: 4.032608954168747e-10
Position 956: 2.3886548584407532e-12
Position 831: 3.9414210389444844e-14
Position 654: 2.1033375673939e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 12441: 0.9069205720748946
Position 9948: 0.8946975182494606
Position 10635: 0.34660396617117406
Position 285: 0.11944540235222442
Position 10413: 0.08936484163969034
Position 6456: 0.07911965059236743
Position 9000: 0.07041738356257635
Position 6210: 0.05456446225687529
Position 1490: 0.05311256116228536
Position 909: 0.03624094002721459
Position 12046: 0.0353622462011013
Position 10619: 0.03178451893257771
Position 6419: 0.02154226394137106
Position 938: 0.01742898328464216
Position 9910: 0.016992441622199244
Position 6110: 0.016898020174735545
Position 906: 0.01313113771389639
Position 586: 0.01290662783402657
Position 633: 0.012788151809031343
Position 10310: 0.011941572613788743
Position 11766: 0.010191162567712084
Position 6016: 0.009867797131140532
Position 1788: 0.008710468632576008
Position 12695: 0.00834482748254362
Position 12094: 0.008222841304494183
Position 9133: 0.007943656121963884
Position 6113: 0.007857689796195331
Position 4796: 0.0072544571624429816
Position 11912: 0.006022764608384779
Position 6437: 0.005786221768319245
Position 8851: 0.005710953962483466
Position 11719: 0.0053537698896421486
Position 10340: 0.004835871626722886
Position 6756: 0.0048317203633261845
Position 11723: 0.004368580267876752
Position 1921: 0.003935865467832553
Position 11072: 0.00372194680894503
Position 8755: 0.0036491831634901787
Position 3944: 0.003233372160178972
Position 950: 0.003061160774014386
Position 974: 0.0029709975070381913
Position 4752: 0.0029056984281910507
Position 12010: 0.002834377996898156
Position 337: 0.002797330534403738
Position 10839: 0.0027296856850352403
Position 281: 0.0023438999328746733
Position 3475: 0.0022879000618440297
Position 11044: 0.0021243864558690047
Position 11587: 0.002021959117559895
Position 6148: 0.0019853970897158726
Position 3526: 0.0017611549133025421
Position 1340: 0.0017296265255156392
