Gene = Prim2
index = 852
Annotated 5SS: [   172    938   2751   6019   7550  39458  41401 136500 155651 157780
 185114 189338 205743]
Annotated 3SS: [   774   2646   5938   7428  39361  41262 136431 155577 157593 184986
 189254 205673 215490]
SMsplice 5SS: [   172    938   2751   6019   7550  10083  12385  12740  16008  39458
  41401  70916  79651  90016  97871 118189 118390 121762 126580 136500
 139837 155233 155651 157780 167382 178575 182114 185114 187601 189338
 205743 210599]
SMsplice 3SS: [   774   2646   5938   7428   9992  12279  12603  15879  39361  41262
  70806  79559  89922  97746 118019 118269 121670 126448 136431 139564
 155129 155577 157593 167287 178469 181927 184986 187513 189254 205673
 210466 215490]
top_k =  1000
Partition function (log Z): -104.40722027492481

Sorted 5' Splice Sites (High to Low Probability):
Position 7550: 0.9930154726039467
Position 2751: 0.9924499567207623
Position 938: 0.9133244394036856
Position 6019: 0.7786183543086714
Position 10083: 0.7451568851398022
Position 16008: 0.6537068097794645
Position 12740: 0.6233098883185584
Position 5278: 0.5050745996940964
Position 11516: 0.4617130771229298
Position 12385: 0.43277941158979105
Position 172: 0.3592010278319242
Position 7935: 0.3585034038294745
Position 12341: 0.32336366540603584
Position 308: 0.26945581791343826
Position 1061: 0.2279204983853521
Position 8162: 0.21882901125449428
Position 17259: 0.2069197766459464
Position 16400: 0.2007645702366916
Position 7867: 0.159067201423724
Position 3807: 0.15185273508704902
Position 11470: 0.1494018257124956
Position 1891: 0.13138733428560803
Position 12134: 0.12338493053596773
Position 142: 0.10282973999841735
Position 15072: 0.08999865497324698
Position 1936: 0.08623629853871768
Position 20122: 0.07969753269399849
Position 6163: 0.07357491354189556
Position 6943: 0.06797611226886922
Position 155: 0.0675440685685399
Position 182: 0.06665270772999635
Position 299: 0.06165697101019548
Position 4289: 0.0529581131355232
Position 14570: 0.05073460361445818
Position 200: 0.04804667493227665
Position 19880: 0.04180601252805195
Position 16867: 0.04117608967484197
Position 4074: 0.03948580557152651
Position 13743: 0.032165073832396494
Position 16111: 0.029851526758124733
Position 5213: 0.028996226603092534
Position 3421: 0.028060622054229493
Position 2571: 0.026775710730765973
Position 13946: 0.022175346492689846
Position 3077: 0.021490744055757998
Position 8939: 0.020575458667497694
Position 7204: 0.019184371158159814
Position 17681: 0.016104394476384818
Position 4952: 0.013664923904379254
Position 10896: 0.013241871807318286
Position 325: 0.013135879179691817
Position 3764: 0.012289835256595525
Position 18975: 0.012048648916741442
Position 3693: 0.01156306835003462
Position 1917: 0.011017632065430822
Position 11899: 0.010178216359631202
Position 1114: 0.00978081660563959
Position 12381: 0.009186409183375913
Position 14048: 0.00913504562984853
Position 1446: 0.008687576603750071
Position 3498: 0.00776252097862035
Position 5800: 0.007629395810099352
Position 6211: 0.006999708000051692
Position 16404: 0.0068892428618299185
Position 4355: 0.0067996495859335825
Position 15450: 0.006798400979072193
Position 17448: 0.006789062841583232
Position 6451: 0.006660601975089334
Position 12905: 0.006618280601196713
Position 9939: 0.006482887438759643
Position 17505: 0.006188575276852122
Position 11350: 0.005996899282746446
Position 12402: 0.005963006942376395
Position 2798: 0.005451483877351537
Position 6310: 0.005205323574130353
Position 4229: 0.005137749377821351
Position 3144: 0.004589292985256921
Position 6023: 0.004396090022530673
Position 10822: 0.0041275550419095685
Position 7922: 0.004116036446318859
Position 2255: 0.004042253776810517
Position 1086: 0.003961235117972434
Position 1234: 0.0038585156699370406
Position 1263: 0.0034545625091964025
Position 10975: 0.003452702721078693
Position 3138: 0.0034256610006014967
Position 6355: 0.003084353298140299
Position 165: 0.0027698667827086073
Position 827: 0.0027686138892262257
Position 5104: 0.002535666118741519
Position 1513: 0.0025175298348728524
Position 4549: 0.002440271752063701
Position 1444: 0.0024095785224669437
Position 3171: 0.00237668450391091
Position 1149: 0.002269572237758481
Position 6863: 0.0022525364962783837
Position 12439: 0.0020724497009546247
Position 11895: 0.0019815541176101607
Position 4241: 0.0019425871418761475
Position 8650: 0.0015811781478249239
Position 6007: 0.0015293660691819912
Position 3243: 0.0015087268237636033
Position 6104: 0.0014978414762545722
Position 3005: 0.0014295941387264081
Position 7570: 0.0014173787803340378
Position 3059: 0.0013359272854152663
Position 6063: 0.0012699896326803068
Position 9890: 0.0012696148321114707
Position 1044: 0.0011032870529020383
Position 2051: 0.0011010427266077982
Position 4674: 0.0010992065729740741
Position 1135: 0.0010053020859623668
Position 7588: 0.0009927175289373969
Position 1993: 0.0009006586775529742
Position 2755: 0.0008833670473321639
Position 3112: 0.0008596152019451349
Position 250: 0.0007793454022665506
Position 2131: 0.0007791705281458159
Position 2575: 0.000741933446298122
Position 6121: 0.0007377745176523185
Position 7576: 0.0007257101622116795
Position 2530: 0.0006852542033933365
Position 1099: 0.0006004584400307618
Position 2518: 0.0005828474467517987
Position 83: 0.0005109508735587708
Position 175: 0.0005094554269808652
Position 2148: 0.0005064862018214613
Position 6035: 0.0004909116797772319
Position 6254: 0.0004789449448602431
Position 3779: 0.000463901155348852
Position 8052: 0.0004542079156734033
Position 2537: 0.00042933125343216406
Position 1980: 0.0004201545175365611
Position 4567: 0.00038417888452007155
Position 1128: 0.0003742989140674694
Position 7582: 0.0003670536764810857
Position 4686: 0.0003454872868404911
Position 2328: 0.00032210636832034293
Position 1189: 0.00031623915937061144
Position 10812: 0.0002963039652402256
Position 7530: 0.00029138813863220626
Position 55: 0.00028850702911282925
Position 7703: 0.000287719249591206
Position 931: 0.00028195915643829285
Position 1895: 0.0002803776323533417
Position 7508: 0.00027243446541424366
Position 177: 0.0002717095387029629
Position 1562: 0.00027146000296709446
Position 292: 0.00026600430289441915
Position 897: 0.0002614598231464675
Position 1910: 0.0002583485446377152
Position 524: 0.00025332594408349177
Position 7584: 0.00024396361756073325
Position 6824: 0.00022903556331150505
Position 7566: 0.00022902976880384538
Position 7515: 0.00022055544751509873
Position 2496: 0.00021352191221976405
Position 399: 0.0002025277049926522
Position 2501: 0.0001877534297666673
Position 7488: 0.00017143435036770353
Position 1083: 0.0001444652422800175
Position 577: 0.0001290200334615836
Position 2094: 0.00012796881900460877
Position 3336: 0.00012694138354029335
Position 3436: 0.00012053810696836056
Position 8101: 0.0001152461412191518
Position 3472: 0.0001092062070775706
Position 1194: 9.438219403608605e-05
Position 3101: 9.056294365263785e-05
Position 864: 9.045180567952825e-05
Position 522: 9.033894942086185e-05
Position 3343: 8.96285634372129e-05
Position 6508: 8.88569208675263e-05
Position 1040: 8.831572342234271e-05
Position 3646: 8.75799640415737e-05
Position 1515: 8.58210413937772e-05
Position 3114: 8.412625452901806e-05
Position 3486: 8.18824558280995e-05
Position 6085: 7.12309154691608e-05
Position 45: 6.157706140658672e-05
Position 1164: 5.948206192617093e-05
Position 845: 5.655784170584187e-05
Position 2521: 5.513234250445747e-05
Position 599: 5.491879098259449e-05
Position 7477: 5.2550387781067114e-05
Position 1958: 5.093851804825038e-05
Position 510: 5.052503768606907e-05
Position 7848: 4.8604514296832475e-05
Position 4925: 4.44106535509986e-05
Position 2792: 4.3271006195983376e-05
Position 7554: 4.3085988010074774e-05
Position 3229: 3.997968921900571e-05
Position 131: 3.873280811811821e-05
Position 1740: 3.795903477987211e-05
Position 4795: 3.77881689884941e-05
Position 1257: 3.675122093851344e-05
Position 1862: 3.660350372681543e-05
Position 7801: 3.45257894514981e-05
Position 1296: 3.423948740629277e-05
Position 8241: 3.4082177108948414e-05
Position 7629: 3.314789707443728e-05
Position 942: 3.256325047017514e-05
Position 961: 3.23687921469556e-05
Position 57: 3.014613799149839e-05
Position 661: 2.915742548701377e-05
Position 7831: 2.8750027069364014e-05
Position 552: 2.5271686677130514e-05
Position 7738: 2.404654012640588e-05
Position 126: 2.3674536915828276e-05
Position 1453: 2.3515446510125028e-05
Position 2765: 2.3328347650473002e-05
Position 437: 2.2968517755318675e-05
Position 954: 2.187124347673718e-05
Position 7574: 2.1176051526922708e-05
Position 906: 2.0149163913832716e-05
Position 10592: 1.7852356393704395e-05
Position 7568: 1.7620248249998243e-05
Position 1558: 1.7489056265774332e-05
Position 7594: 1.7183620937731074e-05
Position 1054: 1.6468503769071525e-05
Position 2738: 1.3646314039719845e-05
Position 2796: 1.3552126725977287e-05
Position 483: 1.3098477219619628e-05
Position 8066: 1.2831369751500117e-05
Position 7733: 1.1706184188852946e-05
Position 8027: 1.104799747887596e-05
Position 8417: 1.025101813792478e-05
Position 581: 8.210796709287252e-06
Position 3217: 7.132852443786046e-06
Position 3116: 6.007945051971466e-06
Position 7890: 5.154572557020993e-06
Position 639: 4.843633049248872e-06
Position 467: 3.780274139497209e-06
Position 417: 3.7526703443585313e-06
Position 3147: 2.9719971761286054e-06
Position 2707: 2.6738904804060093e-06
Position 3121: 2.091424300719502e-06
Position 7647: 1.3714471015985615e-06
Position 2802: 1.1129700400104693e-06
Position 3089: 1.0689715278999975e-06
Position 2816: 6.531862969742479e-07
Position 392: 4.928385644394708e-07
Position 6: 3.8420852789381884e-07
Position 597: 3.416830371678075e-07
Position 2869: 2.997482441829342e-07
Position 2888: 9.706215202742499e-08
Position 965: 8.232193381208955e-08
Position 2872: 8.210079475306661e-08
Position 775: 4.369504448271057e-08
Position 978: 4.093677869743353e-08
Position 2992: 3.015070412750446e-09
Position 1017: 1.7209252562881942e-09
Position 1007: 9.124961389804243e-11
Position 2891: 5.932782405280906e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7428: 0.9974111865268601
Position 2646: 0.9917569224483873
Position 774: 0.9602893997522313
Position 5938: 0.8098755646661647
Position 12279: 0.7826431213845689
Position 15879: 0.6559338288726716
Position 12603: 0.5518126437047863
Position 19962: 0.5468592094902064
Position 7800: 0.5412345624540735
Position 9992: 0.5024351237090925
Position 11394: 0.36138966373548975
Position 5155: 0.3212081281968957
Position 16310: 0.2730620605211769
Position 9889: 0.20840252484628097
Position 17180: 0.16126397562533826
Position 8124: 0.14813946290401953
Position 1025: 0.14733434105718168
Position 11300: 0.14286009871184044
Position 1800: 0.13471266400190976
Position 5213: 0.11196233479343307
Position 3553: 0.09284490961085985
Position 19743: 0.0797150874348158
Position 11983: 0.07442447214468431
Position 18865: 0.06730256942855385
Position 12552: 0.06346642440956454
Position 6109: 0.06344716467798697
Position 11409: 0.05833036161702877
Position 1830: 0.0560960799857932
Position 15845: 0.055867152205625714
Position 11333: 0.05252506962445483
Position 6860: 0.052340753255484346
Position 4151: 0.04940878802020405
Position 14959: 0.047056255385918296
Position 17447: 0.04476080782458881
Position 15020: 0.044673825007562014
Position 5162: 0.04394856497957033
Position 17899: 0.04343569511100656
Position 20230: 0.04131534317566202
Position 11895: 0.038396698085913505
Position 3312: 0.037459329824760815
Position 18638: 0.0373900433930032
Position 16785: 0.0360356160315507
Position 17010: 0.035259099018344925
Position 17335: 0.035156135437714495
Position 14504: 0.03499842875489814
Position 3664: 0.033433295107367936
Position 13854: 0.03073994811194672
Position 1686: 0.02968284270882873
Position 23647: 0.02753584541084002
Position 13575: 0.026688448561847974
Position 1022: 0.026668812424230068
Position 2984: 0.024183406622776883
Position 5082: 0.023934451435011404
Position 9846: 0.023816462836387747
Position 2469: 0.023147278806160354
Position 16741: 0.0230683371514836
Position 8051: 0.022563508357617272
Position 17582: 0.021163616366996364
Position 3924: 0.019605438743840447
Position 8832: 0.019070500750955326
Position 14424: 0.01695956627830533
Position 3731: 0.014989466810067659
Position 18549: 0.014700400400615534
Position 3667: 0.01455515725512613
Position 10811: 0.014364229067194671
Position 16957: 0.014335237198739765
Position 4999: 0.014219858076056727
Position 16403: 0.013090467188386757
Position 22378: 0.012668772080171406
Position 7076: 0.012212320782696741
Position 3898: 0.012016570683356069
Position 9901: 0.010734668951729125
Position 4128: 0.010386750070502252
Position 6879: 0.009564318673978715
Position 1003: 0.009504242982132337
Position 4984: 0.009425415589309821
Position 4763: 0.009091205801118928
Position 16652: 0.008866061510211572
Position 15302: 0.008601366075638881
Position 11781: 0.00828399870775624
Position 7962: 0.007770263998907356
Position 3004: 0.007264042101119246
Position 10713: 0.006914236900383334
Position 16589: 0.006619723297141505
Position 11961: 0.0065231629987659336
Position 6862: 0.006245307351163991
Position 16063: 0.006181806644745623
Position 2655: 0.006079614226404824
Position 13684: 0.005966849336014559
Position 1334: 0.0058773070302765885
Position 2946: 0.005823669924409249
Position 11724: 0.005740025608324235
Position 18974: 0.005690517743223625
Position 7711: 0.005558391023562851
Position 3602: 0.005449505569034936
Position 5703: 0.0053333888228595675
Position 1743: 0.005231440454376629
Position 18612: 0.0044930884829100706
Position 2438: 0.004283849290812832
Position 7989: 0.004087900384358647
Position 12739: 0.004078294485484865
Position 12736: 0.004037056843172994
Position 1113: 0.003929505769862166
Position 9647: 0.003838489682893624
Position 6399: 0.0036158839566458358
Position 3692: 0.00346302108629602
Position 1992: 0.0034131423513333757
Position 978: 0.0033146695244793785
Position 5670: 0.0032898668807233846
Position 929: 0.0031393597814567565
Position 7066: 0.0031050351470078516
Position 1411: 0.0030236704269863486
Position 3839: 0.0028330494619830037
Position 5036: 0.002708181667890541
Position 7095: 0.0026966999600624287
Position 5066: 0.0026919735592226108
Position 5941: 0.0026298045364546952
Position 4895: 0.0026158159127111385
Position 4685: 0.0025437286706586943
Position 17360: 0.0024973318387247834
Position 8007: 0.002495778299961745
Position 5047: 0.002494436171773723
Position 11838: 0.00248792689032699
Position 876: 0.0023964304189972997
Position 4421: 0.0023909693825247603
Position 3965: 0.0023692226841097574
Position 2108: 0.002366934807817407
Position 9779: 0.0023204625834925166
Position 4189: 0.002203085439907995
Position 3986: 0.0021317329380820984
Position 1691: 0.0020433482989122113
Position 20363: 0.0019546217399846405
Position 12630: 0.0018840724017888722
Position 7808: 0.001871673383125643
Position 2292: 0.001846034483055483
Position 3803: 0.0017809226081576415
Position 1365: 0.0017041666211644027
Position 4916: 0.0016434872388364828
Position 8058: 0.0016130190162880185
Position 783: 0.0016105353713887333
Position 3828: 0.0015926313189440708
Position 18572: 0.0015609009217337618
Position 1632: 0.0015079989550925562
Position 15937: 0.0014402987380933792
Position 13451: 0.0014256588298738198
Position 3376: 0.0014224838174771983
Position 14980: 0.0013988978595250723
Position 6085: 0.0013243452336077018
Position 1086: 0.0013082304107920309
Position 4498: 0.0012984401191147258
Position 11261: 0.001284876798813252
Position 857: 0.0011972006939427705
Position 13934: 0.0011911193015535222
Position 14879: 0.0011859185410336348
Position 3735: 0.0011750505572961994
Position 789: 0.0011579407294927623
Position 4108: 0.0011467020257099857
Position 8105: 0.0011279225733837714
Position 1060: 0.0010906211453657873
Position 6803: 0.001069036295211625
Position 8085: 0.0010500769322974066
Position 6301: 0.0010281168130733542
Position 11354: 0.0010227307625605626
Position 2313: 0.0009470075964587301
Position 3402: 0.0009328381484399013
Position 7433: 0.0009281129963749742
Position 3238: 0.0009240878469165849
Position 15568: 0.0009001878676738818
Position 7755: 0.0008976447335822633
Position 7663: 0.0008925520263904266
Position 9819: 0.0008901262423917076
Position 8526: 0.0008578736579712592
Position 278: 0.0008576782392136324
Position 5785: 0.000801348962810577
Position 15449: 0.0008005634673978865
Position 6274: 0.0007987238609195772
Position 6537: 0.0007946663746800777
Position 7005: 0.0007937443664404005
Position 1231: 0.0007897284206810388
Position 11609: 0.0007352663845346324
Position 1304: 0.0007211781663091524
Position 6815: 0.0007137997829114004
Position 3738: 0.0006813626293156281
Position 3523: 0.0006806021018771608
Position 15519: 0.0006539037656707515
Position 3284: 0.0006537449403207642
Position 3563: 0.000645609589285434
Position 3597: 0.0006444397933319701
Position 3109: 0.0006431445838276668
Position 8719: 0.0006270973533282427
Position 15071: 0.0006263123139782079
Position 12431: 0.000596140959531224
Position 4154: 0.0005790066617736508
Position 796: 0.00054977695659881
Position 12312: 0.0005438689211521344
Position 834: 0.00052003365948644
Position 4713: 0.0005189629229836201
Position 13697: 0.0005115272788932685
Position 4716: 0.0005058191401086904
Position 3420: 0.0004927596283024826
Position 7820: 0.00048497148889264875
Position 4591: 0.00046670844717733556
Position 8828: 0.0004644639150089896
Position 8472: 0.000433430320752465
Position 4839: 0.00043288903921207
Position 1184: 0.00042099549459751433
Position 7912: 0.00041657843572609656
Position 4747: 0.0004083619480562088
Position 1148: 0.0003694185816443024
Position 7780: 0.0003651841081816447
Position 4103: 0.0003631722305968596
Position 1007: 0.00035859026223293447
Position 975: 0.0003562497823544416
Position 3255: 0.0003539582829956641
Position 1688: 0.0003504719367077163
Position 17381: 0.0003499211574705512
Position 14106: 0.0003490120204208662
Position 1655: 0.0003378192760758183
Position 800: 0.00033016035936571836
Position 2423: 0.00031121989691680667
Position 14733: 0.0003070533859713376
Position 8547: 0.0002889330827331528
Position 8847: 0.00028476393218740983
Position 7970: 0.0002655041440387422
Position 4213: 0.0002622984532269057
Position 11673: 0.00025852552619997813
Position 9680: 0.000255560017576153
Position 519: 0.0002540747271151635
Position 13404: 0.00025085731313513187
Position 2042: 0.0002455894114738935
Position 2705: 0.00022892922708632045
Position 1856: 0.00022313828287971282
Position 1714: 0.00021703107532073865
Position 9790: 0.00021595891752951329
Position 12124: 0.00020329765920442183
Position 6016: 0.00017878901259846142
Position 4132: 0.0001757926187127417
Position 1295: 0.00016439991015720535
Position 864: 0.0001617418546208222
Position 2077: 0.00015812899888947003
Position 845: 0.00015618154073897814
Position 356: 0.000152263357880549
Position 1291: 0.0001490597993534432
Position 3075: 0.00014535952368622895
Position 983: 0.0001451023328399981
Position 1341: 0.00014233861134122582
Position 1512: 0.00013443885125962035
Position 7488: 0.00013275262563153378
Position 4288: 0.00013141975274176727
Position 7738: 0.0001286738193205648
Position 13214: 0.00012211202993760682
Position 810: 0.00012170850053728434
Position 8037: 0.00012111744456898559
Position 245: 0.00011720995564430795
Position 1505: 0.00011634564597325389
Position 8876: 0.0001140909316202535
Position 4427: 0.00011302654758150687
Position 6740: 0.00010639275586067802
Position 1344: 0.00010442156541991184
Position 3983: 0.00010387330239528206
Position 2688: 9.79889492213089e-05
Position 229: 9.295690926888593e-05
Position 2027: 8.486781066983725e-05
Position 3289: 8.142411750897029e-05
Position 1453: 6.587517490211004e-05
Position 7633: 6.562200570518684e-05
Position 954: 6.27972435337165e-05
Position 2059: 6.015022178912773e-05
Position 629: 5.601400936609584e-05
Position 13578: 5.122880997916413e-05
Position 1362: 5.069705276441259e-05
Position 7770: 4.988875274329979e-05
Position 1868: 4.9543354661902524e-05
Position 7669: 4.566662236303266e-05
Position 4088: 4.5492139021085257e-05
Position 813: 4.528278014314866e-05
Position 4053: 4.4601614849955755e-05
Position 1748: 4.2042042071821526e-05
Position 1771: 4.0877993568177414e-05
Position 836: 4.055854829507344e-05
Position 1721: 3.861469268050832e-05
Position 7775: 3.827540037664708e-05
Position 290: 3.7937359584062246e-05
Position 1843: 3.5658088560571626e-05
Position 250: 3.184593477911758e-05
Position 7460: 3.156377678770755e-05
Position 1487: 3.1376666508746393e-05
Position 13549: 3.1180108635791636e-05
Position 1368: 2.5843455255990346e-05
Position 459: 2.2851807935119745e-05
Position 7887: 2.2130655633077275e-05
Position 3443: 2.108240575265267e-05
Position 10455: 1.9436917156669592e-05
Position 1780: 1.8417001235513614e-05
Position 7440: 1.7810571251460236e-05
