Gene = Eif2a
index = 365
Annotated 5SS: [  266  5336 11788 13826 15319 15896 19248 19552 19796 23144 26862 29831
 30818]
Annotated 3SS: [ 5265 11712 13706 15218 15812 19173 19406 19678 22571 26747 29713 30751
 31299]
SMsplice 5SS: [  266 11873 13826 15319 15896 19248 19552 19796 26862 29831 30818]
SMsplice 3SS: [11712 13706 15218 15812 19173 19406 19678 26747 29713 30751 31299]
top_k =  1000
Partition function (log Z): 6.110191728455441

Sorted 5' Splice Sites (High to Low Probability):
Position 19796: 0.9989994082039851
Position 29831: 0.9565349649985836
Position 15319: 0.955069752181808
Position 26862: 0.9294264604837771
Position 19552: 0.8985327307252875
Position 266: 0.8634825255784901
Position 13826: 0.8473877264591702
Position 30818: 0.7665059385345666
Position 19248: 0.7080510783340672
Position 15896: 0.5065951750793737
Position 5336: 0.4748450805625085
Position 2824: 0.4695223613711222
Position 11873: 0.45724324673855854
Position 23144: 0.42403027181558056
Position 18533: 0.42121590829341177
Position 11788: 0.41759310689566137
Position 16150: 0.41006124320883686
Position 27320: 0.390613097575467
Position 29669: 0.26882828437564177
Position 503: 0.2592778142105556
Position 22866: 0.17590431686341873
Position 15557: 0.12516390012057127
Position 3075: 0.1202788786587095
Position 5507: 0.11899699803198086
Position 6047: 0.0848273918741992
Position 9450: 0.06338371194097163
Position 5384: 0.058629764155130805
Position 2138: 0.04602100681037295
Position 3442: 0.04276062686759522
Position 5816: 0.03962609768371501
Position 655: 0.039198125990842575
Position 26666: 0.03346425879191784
Position 31157: 0.032714394466040964
Position 6140: 0.03117842458647554
Position 29035: 0.0293458236988567
Position 23330: 0.027205773141577134
Position 22787: 0.026129596459104173
Position 916: 0.024692825829009127
Position 302: 0.02363166358284659
Position 2584: 0.020343037275056024
Position 3453: 0.019743548340734624
Position 912: 0.016985417186081455
Position 30519: 0.016633680947383087
Position 9249: 0.015522381296074092
Position 20175: 0.012591826919820968
Position 15521: 0.011672712615056133
Position 30995: 0.011641879585759653
Position 888: 0.01085127603261596
Position 14237: 0.00937102103251453
Position 30326: 0.008632159125462904
Position 182: 0.008468003985962983
Position 617: 0.008290216481719225
Position 30031: 0.007666244496260422
Position 5903: 0.007523639123569885
Position 6430: 0.007308424330198417
Position 6299: 0.0070621429127030975
Position 19527: 0.006364838366817578
Position 18431: 0.006292608090428322
Position 18697: 0.005273723226441483
Position 6411: 0.004670265205975621
Position 30115: 0.0043544983413255035
Position 8586: 0.004246422656931435
Position 1774: 0.00407748654152215
Position 17438: 0.0036546287373938236
Position 31200: 0.0035601608636309894
Position 5731: 0.0034084560184874436
Position 3968: 0.0032632295813520167
Position 406: 0.00320394621179399
Position 1884: 0.0031040664013842643
Position 3473: 0.002938700673463234
Position 29790: 0.002615138329877065
Position 2819: 0.0024351930539330824
Position 27370: 0.002393406975417678
Position 29913: 0.002368823222203785
Position 15519: 0.0023686369378772987
Position 1665: 0.002323523967389642
Position 15479: 0.0022974806337705996
Position 8859: 0.0020635643758149537
Position 15576: 0.0019539176480368576
Position 27784: 0.001706821096902797
Position 4184: 0.0016528087562329018
Position 2877: 0.0016132591648204198
Position 28829: 0.0014470979800266749
Position 14364: 0.0012311011286661767
Position 214: 0.0011806812698291363
Position 20121: 0.0011752374635373008
Position 19561: 0.0011259305060639367
Position 83: 0.0010827366442000314
