Gene = Pex2
index = 810
Annotated 5SS: [  113 11018 12531 12986 13482]
Annotated 3SS: [10951 12420 12877 13417 14385]
SMsplice 5SS: [  113 12986]
SMsplice 3SS: [12877 14385]
top_k =  1000
Partition function (log Z): -9.603277848579571

Sorted 5' Splice Sites (High to Low Probability):
Position 12986: 0.9136652386914902
Position 113: 0.6583758959842705
Position 6668: 0.5233466611379897
Position 3579: 0.5064966598746383
Position 7126: 0.4695883093763814
Position 13482: 0.38792172915968165
Position 240: 0.2761014601981579
Position 12531: 0.1880622098265578
Position 1578: 0.15768787537410647
Position 2908: 0.13909753554659202
Position 8194: 0.13710008955056865
Position 5664: 0.12799867622167277
Position 502: 0.09525187108666722
Position 3365: 0.09456870356454253
Position 11018: 0.06933495617361701
Position 11045: 0.05683309324389689
Position 1823: 0.047747061394173194
Position 11022: 0.04335317122143472
Position 13278: 0.03302905326054434
Position 3949: 0.016690310283955363
Position 11335: 0.010861193619936014
Position 3108: 0.006038678219968984
Position 5796: 0.005374043674223347
Position 490: 0.0052820951167132785
Position 1249: 0.005145325966221035
Position 6682: 0.0036088356617468608
Position 3953: 0.0030694231481315074
Position 366: 0.002352406307986992
Position 3065: 0.002113299439410162
Position 1916: 0.0017642115035624859
Position 2719: 0.0014127306721292484
Position 1353: 0.0013939059312478362
Position 1338: 0.0013337077303326647
Position 899: 0.0011220209885432193
Position 2231: 0.0010448157610172424
Position 978: 0.0008036786049231572
Position 226: 0.0006889370078181092
Position 1783: 0.0006700654087424574
Position 13590: 0.0006096839276688577
Position 2954: 0.0005407848257241984
Position 16: 0.0004631220992244313
Position 2699: 0.0004280261163738199
Position 1654: 0.0004221138051276892
Position 533: 0.00038040438420409767
Position 220: 0.000371582101695153
Position 1867: 0.0003562751811855794
Position 80: 0.0003317840500997906
Position 1665: 0.0003235131349778707
Position 141: 0.00022744037634905007
Position 208: 0.00020429755091658146
Position 1954: 0.0001970729225104011
Position 3302: 0.00019144914768254848
Position 119: 0.00017265363835319204
Position 849: 0.00017048678253908328
Position 1372: 0.00015061877640817244
Position 3119: 0.0001485968597786802
Position 1596: 0.00013423837425014803
Position 95: 0.00012528357896100274
Position 1817: 0.00012374260334456
Position 1377: 0.00012006304245379892
Position 8612: 0.00011931217273559505
Position 748: 0.00011901860212207952
Position 177: 0.00011640931720558027
Position 216: 0.00011198939488555831
Position 2923: 0.00011061417127757407
Position 1758: 0.00010040081206399785
Position 939: 9.66243413771343e-05
Position 3458: 9.399576628971263e-05
Position 810: 8.184261302290504e-05
Position 2977: 7.541163324059653e-05
Position 2944: 6.59879075195892e-05
Position 3006: 5.4121570690941856e-05
Position 378: 5.043462645781188e-05
Position 2557: 4.9651528037978634e-05
Position 1767: 4.834005703990291e-05
Position 2630: 4.624575226144114e-05
Position 1097: 4.002292606059549e-05
Position 117: 3.90128413735506e-05
Position 3584: 2.105130690922116e-05
Position 506: 1.6638312428992693e-05
Position 782: 1.1106581192545001e-05
Position 699: 1.045101625935061e-05
Position 480: 8.88210141177118e-06
Position 685: 7.705462028612216e-06
Position 444: 7.681953433754908e-06
Position 822: 6.903178075455909e-06
Position 549: 3.955110268432801e-06
Position 929: 3.550393861629881e-06
Position 594: 2.150853564722682e-06
Position 883: 2.150205209577177e-06
Position 746: 1.8513766638645215e-06
Position 603: 1.6069390205723966e-06
Position 1441: 1.523765898774456e-06
Position 812: 1.4760880997608245e-06
Position 786: 1.4300000994455509e-06
Position 65: 3.0111411141052993e-07
Position 2402: 1.335173916817445e-07
Position 261: 9.800451072941618e-08
Position 272: 8.950502611032568e-08
Position 407: 2.7357606391404534e-08
Position 465: 2.2496627735839967e-08
Position 598: 1.64093152179748e-08
Position 588: 1.477458601606689e-08
Position 616: 1.3172194864456401e-08
Position 282: 1.0564448118596847e-08
Position 578: 6.057754316798124e-09
Position 3217: 3.926471080473707e-09
Position 1519: 3.912183411323267e-09
Position 410: 3.872375942425769e-09
Position 571: 2.5466008294733267e-09
Position 471: 2.1201496492013164e-09
Position 428: 5.760749076666425e-10
Position 418: 5.492599045021299e-10
Position 606: 2.2927554809235515e-10
Position 426: 7.782986466387678e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12877: 0.7130325301631214
Position 6567: 0.4735375523477738
Position 3364: 0.4460192151910161
Position 6917: 0.4347508783581042
Position 14385: 0.4252887243011155
Position 13417: 0.3370795065746749
Position 12890: 0.24562787621393745
Position 12420: 0.18806220982655755
Position 1518: 0.15255374310587402
Position 10951: 0.15170629268681382
Position 14882: 0.12077093433180133
Position 13442: 0.11995787020838337
Position 5520: 0.10794264336401667
Position 3207: 0.1012203752214067
Position 7977: 0.08009639009732859
Position 2848: 0.0770741383741366
Position 13668: 0.05404107020614498
Position 6407: 0.053997658289363426
Position 14847: 0.04486346141208904
Position 8030: 0.042934588050687866
Position 2797: 0.04090846987840714
Position 13522: 0.03836621688214311
Position 14389: 0.03580393907732088
Position 7009: 0.034298349645702435
Position 454: 0.033102615109395155
Position 3434: 0.027918897090726414
Position 13081: 0.026823961567682603
Position 15569: 0.02610301419896289
Position 14904: 0.023448200376290695
Position 3458: 0.018991800406944596
Position 15519: 0.018221905540038198
Position 10792: 0.017785140019501516
Position 15606: 0.016201291924455578
Position 2825: 0.015507571585532754
Position 8085: 0.014259681562728891
Position 10535: 0.013511507180214528
Position 11144: 0.012840125561347261
Position 13363: 0.012436119116036367
Position 13201: 0.011638714068189858
Position 15397: 0.00983638650573345
Position 1396: 0.008956154425639812
Position 3878: 0.008780186982043086
Position 1712: 0.008279155701471117
Position 5470: 0.007924375533838677
Position 1664: 0.007424076011196144
Position 15248: 0.006969761047096798
Position 3823: 0.006900406940505276
Position 1338: 0.00642706700611985
Position 2974: 0.00640335654620933
Position 1298: 0.005921062052638408
Position 5523: 0.0055403965369193375
Position 1436: 0.005036131050094471
Position 14599: 0.004727711026561106
Position 3385: 0.004368554883455414
Position 3774: 0.004154929428632057
Position 13977: 0.004103133818255608
Position 5751: 0.0038293893998837328
Position 5421: 0.0035194850727998054
Position 2474: 0.0033731860193855333
Position 1645: 0.0033073535892266487
Position 272: 0.0031580559829957385
Position 410: 0.003122245128652873
Position 1241: 0.003032516830069497
Position 2852: 0.0029813548828403996
Position 10695: 0.002768569830306114
Position 1778: 0.00268520799495036
Position 14327: 0.0023760417194854133
Position 8653: 0.0022611983271728416
Position 15728: 0.0020899867682655352
Position 5303: 0.001957250208291032
Position 1147: 0.0018806704044627856
Position 331: 0.0018733909184694914
Position 2871: 0.0018082256094583097
Position 5567: 0.0017928072814993132
Position 8142: 0.0017310728230176685
Position 13853: 0.0017080682316417957
Position 13955: 0.0016956007511127146
Position 3402: 0.0016655038193488865
Position 1136: 0.0015633686679490894
Position 15106: 0.001541181543334857
Position 6937: 0.0015344554986789153
Position 1611: 0.0014580722146248636
Position 5594: 0.0012211730757670206
Position 1817: 0.0011637477381407548
Position 738: 0.0011431155215299482
Position 14294: 0.0010989196375339916
Position 1674: 0.0009636680155961576
Position 10412: 0.000926255741979701
Position 633: 0.0007099358550193331
Position 1730: 0.0006871698136753286
Position 290: 0.0006866394785522694
Position 13555: 0.0006693447890145872
Position 2101: 0.0006648836184457674
Position 2660: 0.0006471513521080037
Position 361: 0.0006469741266685521
Position 13277: 0.0006358858243423754
Position 2907: 0.0005891360558241554
Position 426: 0.0005355715711907474
Position 782: 0.0005305773691107144
Position 1822: 0.0005011691082121832
Position 2656: 0.00047151691866784216
Position 3251: 0.00046967165059949904
Position 236: 0.000464862604704714
Position 2880: 0.00046213986354129194
Position 3006: 0.00044907278358170404
Position 2708: 0.00043510364870281407
Position 1087: 0.00039773817017153536
Position 2139: 0.00039312294055811407
Position 398: 0.0003740080863644308
Position 3503: 0.000369537438207461
