Gene = Ambn
index = 113
Annotated 5SS: [  96  943 3414 4740 5733 7456 8499 9180 9324 9740]
Annotated 3SS: [  873  3347  4691  5621  7260  8459  9119  9278  9694 11440]
SMsplice 5SS: [  96  943 7032 7456 9180]
SMsplice 3SS: [  743  6809  7260  9119 11440]
top_k =  1000
Partition function (log Z): 0.8253639051869652

Sorted 5' Splice Sites (High to Low Probability):
Position 96: 0.9647092550288894
Position 7456: 0.935048863548721
Position 9180: 0.9137752129849451
Position 7032: 0.8741703483246552
Position 943: 0.7869654563250649
Position 4029: 0.5127125457669844
Position 5733: 0.4712702933757243
Position 9324: 0.3209815859306535
Position 4740: 0.3056021707800515
Position 8499: 0.2947330052495515
Position 846: 0.2726324214434799
Position 9740: 0.18134965678010878
Position 1054: 0.15802315788534518
Position 3414: 0.10992101936900336
Position 7870: 0.024739131341595087
Position 11075: 0.02334408877308491
Position 3651: 0.018665261947064037
Position 2124: 0.015971314562064784
Position 6900: 0.012922377775831878
Position 9230: 0.012326694933005266
Position 7837: 0.011226426862267483
Position 5003: 0.01098624938930714
Position 7539: 0.010814008637900488
Position 8210: 0.010703432527209036
Position 7036: 0.009497774890472994
Position 4860: 0.008794958880881314
Position 8520: 0.008307557647944233
Position 7423: 0.007555744153261102
Position 7024: 0.007379145468848985
Position 1190: 0.007371968183126571
Position 8607: 0.007260666470654053
Position 6937: 0.006389991253973324
Position 6980: 0.0061853566344311365
Position 619: 0.004747946482238502
Position 2220: 0.004275960854205671
Position 11343: 0.004205227076984697
Position 561: 0.004186027986339625
Position 8051: 0.00406540172539894
Position 8708: 0.003990485274709897
Position 103: 0.0036924075749045493
Position 7330: 0.0030675848018234353
Position 11069: 0.003042027342244725
Position 9526: 0.0029369763325497603
Position 77: 0.002626333031392905
Position 512: 0.002594434534892199
Position 7977: 0.0023157178750878153
Position 8912: 0.0022596809607941673
Position 1108: 0.0022123072428160153
Position 3667: 0.002166692528709427
Position 3633: 0.0021257161161053056
Position 276: 0.0020045600463159336
Position 11305: 0.0019137673062695603
Position 1771: 0.0018984031067565273
Position 83: 0.0018229161033514521
Position 1468: 0.001575680150144482
Position 8547: 0.0015119049399528687
Position 6600: 0.0014991969475288353
Position 8988: 0.0013911165208677204
Position 11130: 0.001252027596336477
Position 9814: 0.0011357099509118058
Position 2650: 0.0011102723324291411
Position 8723: 0.0010831199511764722
Position 2224: 0.0010659281081488849
Position 7772: 0.0010624224103103674
Position 8999: 0.0010459521371383091
Position 11939: 0.0010354078118812097
Position 11604: 0.0009613225386264694
Position 1294: 0.0008938048186795164
Position 3575: 0.0008825775313806271
Position 7215: 0.0008495246950412507
Position 9458: 0.0006885803174322845
Position 663: 0.0006438493400196576
Position 7137: 0.0006021877978444758
Position 8549: 0.0005438292352362894
Position 332: 0.0005409159575652362
Position 8975: 0.0005310050303458815
Position 2479: 0.0005021325760882378
Position 4403: 0.0004821969091078598
Position 8936: 0.0004816736241757215
Position 2543: 0.00048039708322965106
Position 1636: 0.00039584177714767767
Position 554: 0.000353571532318039
Position 1605: 0.00032081999660732354
Position 148: 0.0002961309521045756
Position 3434: 0.00026805371687232623
Position 3291: 0.00022661430551420482
Position 2506: 0.00021700079369722504
Position 8460: 0.00020180963142969028
Position 1538: 0.0001956492669832569
Position 11105: 0.00019369044651669745
Position 7782: 0.00019238313578614938
Position 122: 0.00018488627109609863
Position 3900: 0.00018135827556189034
Position 2430: 0.00016984222950914153
Position 4059: 0.0001689695837124958
Position 487: 0.00016447477165506765
Position 3566: 0.0001315107983623961
Position 515: 0.00011788963001158184
Position 476: 0.00010516668259798615
Position 300: 9.292833587227012e-05
Position 380: 8.941554676636226e-05
Position 10136: 7.891366564218582e-05
Position 6908: 7.800312485307034e-05
Position 598: 5.4130113841581925e-05
Position 714: 4.687002341270441e-05
Position 310: 4.4238779232719426e-05
Position 296: 4.13865948147094e-05
Position 124: 4.109077290341658e-05
Position 9184: 3.989037430906006e-05
Position 8: 3.2908794182494925e-05
Position 9186: 2.936929124695326e-05
Position 44: 2.7464453513551765e-05
Position 9352: 2.7130115871701532e-05
Position 531: 2.5865619913416322e-05
Position 1010: 1.2329777185098856e-05
Position 690: 6.931369694228662e-06
Position 3438: 6.727100645110087e-06
Position 3436: 6.622503062794425e-06
Position 1044: 6.598550322573337e-06
Position 3432: 6.216946553979356e-06
Position 3440: 5.574404897612006e-06
Position 678: 5.2892447112219914e-06
Position 3144: 4.918090715561086e-06
Position 622: 4.512651904636836e-06
Position 1685: 4.471523774956661e-06
Position 1349: 3.7982820112981503e-06
Position 3442: 3.7287526801487158e-06
Position 3225: 3.544999891694915e-06
Position 316: 3.4025619114461867e-06
Position 2795: 3.2554537314894554e-06
Position 761: 3.2350174933607126e-06
Position 1340: 2.922452817915406e-06
Position 1081: 2.651157566743991e-06
Position 1040: 2.5026603831251306e-06
Position 596: 2.4485053587993447e-06
Position 1980: 2.1912280864930552e-06
Position 1523: 2.0811880925105594e-06
Position 1235: 1.4661942260317987e-06
Position 1732: 1.4266320706483587e-06
Position 867: 5.280176522837988e-07
Position 1058: 5.008638116276275e-07
Position 1065: 2.6579719337479476e-07
Position 947: 2.2425810196530846e-07
Position 1071: 1.7290769307420038e-07
Position 865: 1.5732399449772012e-07
Position 1300: 1.338888618821747e-07
Position 1359: 9.455175617296922e-08
Position 1222: 5.079673855139636e-08
Position 919: 3.906646889430873e-08
Position 937: 3.4312095116859945e-08
Position 2634: 2.635664833048919e-08
Position 1343: 2.059145325290384e-08
Position 912: 1.32539183922622e-08
Position 1382: 2.7134366473886196e-09
Position 1167: 1.8094072231896902e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9119: 0.9357995689535913
Position 6809: 0.916430950744471
Position 7260: 0.5182394846945959
Position 11440: 0.5135071633775508
Position 743: 0.5104759202676906
Position 3920: 0.4808152536547155
Position 919: 0.36218646667295296
Position 5621: 0.36172754461047507
Position 9278: 0.32502610494850037
Position 8459: 0.27899075292057923
Position 10412: 0.27097679371217476
Position 873: 0.2491974398247814
Position 4691: 0.22845284290325232
Position 9694: 0.14475607735357202
Position 7305: 0.11944117858018012
Position 7215: 0.11382206836410633
Position 7272: 0.08946067445873249
Position 5629: 0.07834152837407522
Position 3347: 0.07512655008662039
Position 4575: 0.0621215586063693
Position 7329: 0.05240703122404718
Position 9651: 0.0509419178777962
Position 7389: 0.03243942257757793
Position 787: 0.03151050625039159
Position 10859: 0.027337896174853417
Position 894: 0.026549161843374556
Position 11011: 0.021547015989291228
Position 9128: 0.020742122379059657
Position 10432: 0.02070407357661595
Position 7651: 0.02010354945720767
Position 7800: 0.01833357246509306
Position 8435: 0.01780248598213652
Position 11891: 0.017396846077432866
Position 9598: 0.016790417825578774
Position 1024: 0.016556386542710737
Position 7125: 0.015879648632423218
Position 11255: 0.015574570989296429
Position 3899: 0.015222387550296935
Position 3529: 0.014667091490020394
Position 3216: 0.014497100672524127
Position 3515: 0.01225485831819089
Position 3104: 0.012154580277005904
Position 8008: 0.01145950250663133
Position 2068: 0.011307817988375855
Position 5706: 0.011201257153341276
Position 3796: 0.011119008260850516
Position 5419: 0.010785508441839209
Position 4511: 0.009702829882235876
Position 4484: 0.009505617828322903
Position 8255: 0.009263311578085581
Position 9062: 0.008500085161821937
Position 9288: 0.007927269288403021
Position 12467: 0.006972325020509813
Position 3180: 0.006639721001027371
Position 8606: 0.00654206612519478
Position 4859: 0.00644371914347209
Position 8842: 0.006113648217239756
Position 7377: 0.005986693011992209
Position 4445: 0.005279306528229561
Position 11206: 0.005124312398562732
Position 5475: 0.0047263251784900396
Position 9909: 0.004710669261774853
Position 9075: 0.004374451781908842
Position 419: 0.004352777325857647
Position 9868: 0.004222209529395152
Position 9570: 0.004041602456106581
Position 648: 0.0035230833202027556
Position 10252: 0.003238226108233309
Position 1630: 0.003209951244083103
Position 7711: 0.0029599509592151095
Position 1189: 0.0028763149170849688
Position 1904: 0.0026759049839101116
Position 10082: 0.0026656180656108616
Position 7106: 0.0026377738361668514
Position 8334: 0.002604937655387846
Position 792: 0.0024892436849606506
Position 5429: 0.0024038339469654056
Position 11177: 0.002397328704551993
Position 7159: 0.00230940485955095
Position 10113: 0.0022994234943773174
Position 11807: 0.0022872942949094164
Position 11777: 0.002250278029944739
Position 7341: 0.0021229076739782554
Position 12448: 0.0021064774083449363
Position 10898: 0.0019185434965028267
Position 11484: 0.0018909593764647088
Position 4739: 0.001886639575991205
Position 2406: 0.0018617684236324217
Position 7281: 0.0017161535432497065
Position 10751: 0.001639339456451212
Position 3968: 0.0015917343109232006
Position 10209: 0.0015879171730015143
Position 4601: 0.001568296506971485
Position 1927: 0.0015215437373168996
Position 845: 0.001507167757921948
Position 8021: 0.0013863291199331055
Position 9670: 0.0013484170743912113
Position 10437: 0.0013212554736619577
Position 361: 0.0012775477277735246
Position 5406: 0.0012749393132551082
Position 7897: 0.0012724420791759789
Position 3765: 0.0012550118018682067
Position 2052: 0.0012010267400455275
Position 12030: 0.0011528192583700595
Position 11727: 0.001137969476127769
Position 11142: 0.0011023710039596625
Position 2018: 0.0010917946251809934
Position 8402: 0.0010892926284904736
Position 12502: 0.001056411126294386
Position 761: 0.0010173391435881023
Position 8429: 0.0010128021556172525
Position 3300: 0.0010087990175969906
Position 707: 0.0009537673805691162
Position 11104: 0.0008643798584702705
Position 11747: 0.0008480854114189391
Position 9884: 0.0007965863066193923
Position 2037: 0.0007703612764853805
Position 11289: 0.0007583161318439609
Position 11585: 0.0007522568101239201
Position 806: 0.0007129343119298804
Position 11810: 0.0006602075919961112
Position 310: 0.000655209044630179
Position 2531: 0.0006153596157015823
Position 6542: 0.0006025644226956051
Position 7285: 0.0005706190703920833
Position 9040: 0.0005641663961553036
Position 9070: 0.0005376042157601763
Position 7150: 0.0005337444126062791
Position 6470: 0.0005154224476783704
Position 947: 0.0004974391277974816
Position 3318: 0.0004871162566659187
Position 1988: 0.00047660276535764343
Position 3244: 0.00047365051307217307
Position 9708: 0.00047097715524389264
Position 8301: 0.0004535878007621339
Position 511: 0.0004169502616192959
Position 5499: 0.0004136213518547738
Position 1966: 0.0004082639222697678
Position 5449: 0.00039573500542803436
Position 6358: 0.00038227509792723073
Position 4214: 0.0003620041992851484
Position 991: 0.0003547333474289726
Position 4456: 0.00032774804997953423
Position 1047: 0.0003119033595381218
Position 7393: 0.00028906346025789017
Position 155: 0.0002792631002756889
Position 10388: 0.00027516084055950957
Position 12066: 0.00027184048856152915
Position 8856: 0.00025659222799024846
Position 929: 0.0002100909788139545
Position 195: 0.0002097328831382364
Position 1726: 0.00019866270807053968
Position 6621: 0.00019098170782299255
Position 8067: 0.0001895060146158258
Position 7653: 0.00018663839111797577
Position 12332: 0.00017698904770947998
Position 8181: 0.00017642437344095001
Position 7129: 0.00017494859709327198
Position 8079: 0.0001611580082060567
Position 9349: 0.0001607190911558979
Position 1907: 0.00015973634897383738
Position 2097: 0.00014454073089132318
Position 173: 0.00013926400962321732
Position 1155: 0.00013788368242536762
Position 7760: 0.00013764859704870202
Position 9497: 0.00013306944512916498
Position 570: 0.00012493088216604473
Position 4182: 0.00012019270982271146
Position 1698: 0.00010900768686175975
Position 11783: 0.0001076594840865514
Position 9779: 0.00010559552277732593
Position 1040: 0.00010517797556134685
Position 12298: 0.00010129827279115164
Position 463: 0.00010080118854852513
Position 4425: 9.482002541580289e-05
Position 2032: 8.945280542051388e-05
Position 8868: 8.385883186884252e-05
Position 1753: 8.153135618605963e-05
Position 591: 7.913357202552675e-05
Position 1399: 7.762709334823239e-05
