Gene = Stx18
index = 1040
Annotated 5SS: [  758 53839 66252 67900 68151 77456 82558 88249 89372 96561]
Annotated 3SS: [53770 66135 67821 68083 77342 82468 88189 89301 96479 97520]
SMsplice 5SS: [  758 37878 40539 47929 49489 53839 66252 67921 68151 72699 82558 88249
 89372 89823 96561]
SMsplice 3SS: [37802 40440 47848 49392 53770 66135 67821 68083 72553 82468 88189 89301
 89684 96479 98716]
top_k =  1000
Partition function (log Z): -62.76293182781305

Sorted 5' Splice Sites (High to Low Probability):
Position 758: 0.9684164900910384
Position 970: 0.05748453438026067
Position 14257: 0.04081842145867354
Position 3602: 0.02720244277580252
Position 87: 0.026986252709936747
Position 8636: 0.024589755756357183
Position 370: 0.018724446906228355
Position 5937: 0.01709948159363246
Position 112: 0.014022745392719214
Position 4208: 0.013659866806421892
Position 9947: 0.012762113869424618
Position 1366: 0.006673672477157366
Position 4149: 0.0051323681839765736
Position 2339: 0.004828584851466745
Position 73: 0.0036525877445139653
Position 6231: 0.0034765714004837216
Position 6363: 0.0032573143602797716
Position 1024: 0.0032122309960182114
Position 1187: 0.0028413186108336625
Position 3250: 0.0022075616905401535
Position 5177: 0.0017750029300839646
Position 6520: 0.0017104048922303298
Position 5719: 0.0015754947420340741
Position 5510: 0.0014683270955824818
Position 353: 0.0014213084107727808
Position 1236: 0.00121181841893388
Position 231: 0.0012098305811508846
Position 1631: 0.0010800924124183433
Position 6235: 0.000974687013115357
Position 5210: 0.000950484910142585
Position 6716: 0.0009360547119226731
Position 534: 0.0009005527391404095
Position 1778: 0.0007694840676246123
Position 6463: 0.000704315089242244
Position 4143: 0.0006638872254099249
Position 1417: 0.0005492622030546048
Position 2355: 0.000504850560920606
Position 193: 0.0004861190727594251
Position 6325: 0.00045837927211312584
Position 5911: 0.0004159571819105646
Position 143: 0.0003413676083980849
Position 6757: 0.0003229544834972334
Position 668: 0.00030368399430512046
Position 1530: 0.00030078427094624386
Position 106: 0.00028258642966561904
Position 550: 0.00025023789112967005
Position 491: 0.0001977318364420329
Position 403: 0.00019073474774882618
Position 195: 0.0001281587146103653
Position 448: 0.00012495526314482296
Position 186: 0.00012415793798931598
Position 522: 9.989098775813948e-05
