Gene = BC005561
index = 156
Annotated 5SS: [220]
Annotated 3SS: [9070]
SMsplice 5SS: [ 220 4918 5303]
SMsplice 3SS: [4770 5100 7086]
top_k =  1000
Partition function (log Z): -8.189938535652264

Sorted 5' Splice Sites (High to Low Probability):
Position 220: 0.9156055123106008
Position 5303: 0.7329486616388918
Position 1770: 0.45904423689695023
Position 10729: 0.44841045776010424
Position 4918: 0.4006428504201282
Position 7334: 0.3454252977501111
Position 4923: 0.2883705974002545
Position 10153: 0.26224392688797477
Position 10273: 0.19297431598901033
Position 1790: 0.18896727700480465
Position 7162: 0.18147933729826662
Position 5330: 0.14721319953915438
Position 888: 0.14095716157082874
Position 8429: 0.07762718817502533
Position 10982: 0.0644346761117075
Position 63: 0.06411412165257573
Position 5736: 0.0616179463659253
Position 7140: 0.03892465116699592
Position 11375: 0.03698208715259395
Position 1208: 0.03620110409296597
Position 4648: 0.03242726566935432
Position 1322: 0.028683023727437487
Position 1148: 0.023951692492743593
Position 4662: 0.020026965742404635
Position 7241: 0.018122225706691725
Position 2664: 0.018081975322466196
Position 8939: 0.017131930471284328
Position 5221: 0.013212194198361926
Position 11247: 0.012482269091770644
Position 6080: 0.01072531896967403
Position 6530: 0.008840646763343504
Position 11028: 0.007039443082178887
Position 522: 0.00671460861737069
Position 663: 0.006417697891059254
Position 10562: 0.006190793331726748
Position 473: 0.005649005293146216
Position 428: 0.004651657199770379
Position 2204: 0.004210466908337591
Position 603: 0.0038792842209674806
Position 11213: 0.0038514438974694724
Position 4621: 0.0031473405768020347
Position 5436: 0.003107500120601814
Position 589: 0.0030977698284839757
Position 613: 0.0022457937422602496
Position 5732: 0.002185349116983129
Position 920: 0.0019588545903920984
Position 937: 0.0019206684103925612
Position 904: 0.001912140290621748
Position 6072: 0.0018567217479872832
Position 770: 0.0016257482939088428
Position 6135: 0.0016045342294166171
Position 92: 0.0014342565131654705
Position 964: 0.0013777066965108208
Position 4012: 0.0010888346492530594
Position 6015: 0.0010418229388777008
Position 111: 0.0007634291724841842
Position 2343: 0.0007563080067798004
Position 2016: 0.0007169572714875212
Position 70: 0.0007116501499663852
Position 732: 0.0007010638097541062
Position 8892: 0.0005705340323054686
Position 144: 0.0005652417953622449
Position 2134: 0.0005587320090638884
Position 1398: 0.0005231745244677464
Position 9002: 0.0004896073964447849
Position 2215: 0.0004570740508714119
Position 1300: 0.0003505038817732183
Position 1418: 0.00033317826076245297
Position 5416: 0.0003296716062555187
Position 6795: 0.00030081174745775845
Position 6845: 0.0002961264346738211
Position 5545: 0.0002946548232283258
Position 2042: 0.00028115321926851423
Position 3120: 0.00027281337514211453
Position 6558: 0.00025436453184266537
Position 712: 0.00022869844689569715
Position 1243: 0.00019553623190040215
Position 477: 0.00019198717732807596
Position 868: 0.00016480110733884664
Position 183: 0.00012562663497291628
Position 1212: 0.00011529377997492092
Position 36: 8.733426757980556e-05
Position 1710: 8.488925435292327e-05
Position 527: 8.378096381246373e-05
Position 2168: 7.500878442737341e-05
Position 844: 6.931913665291344e-05
Position 561: 5.878006060544122e-05
Position 268: 4.868603140878453e-05
Position 2600: 4.560744820285611e-05
Position 2698: 4.544970479873748e-05
Position 3803: 4.411258060064284e-05
Position 1466: 4.1937542203506866e-05
Position 1198: 3.974362546849279e-05
Position 1273: 3.315492230119794e-05
Position 695: 2.553039703418372e-05
Position 6: 1.2860930030996294e-05
Position 554: 1.093450922116797e-05
Position 1978: 1.0672735440208924e-05
Position 666: 9.68165442834642e-06
Position 74: 8.554988487050964e-06
Position 419: 7.968013882020075e-06
Position 56: 7.403822108041242e-06
Position 513: 6.813452615669604e-06
Position 505: 5.1283206881705045e-06
Position 65: 5.018045997282844e-06
Position 2302: 4.679436286476415e-06
Position 301: 3.808656773686877e-06
Position 135: 3.6165315522461365e-06
Position 338: 3.5313827169242025e-06
Position 1717: 3.4481991741859297e-06
Position 51: 2.870539089445105e-06
Position 911: 2.867634598669351e-06
Position 480: 2.2760550874721433e-06
Position 76: 2.2256215123175167e-06
Position 67: 2.026015974833319e-06
Position 616: 1.4906257943927575e-06
Position 351: 1.3733535543273028e-06
Position 224: 1.2970558258167625e-06
Position 385: 9.7801888394682e-07
Position 434: 8.331092217790019e-07
Position 1753: 7.900499188075508e-07
Position 639: 2.647124789565494e-07
Position 515: 2.0655472987260782e-07
Position 1715: 1.5985774295911708e-07
Position 387: 1.0928598823312402e-07
Position 996: 7.559110696453027e-08
Position 1025: 6.604138609441324e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4770: 0.5891255386823236
Position 1614: 0.5620391150353278
Position 7086: 0.4920341037913597
Position 5100: 0.47742437712948677
Position 10617: 0.44645215984659725
Position 10070: 0.39513528996758124
Position 5144: 0.31897290484927027
Position 11098: 0.24776813274355378
Position 12066: 0.23537519401591053
Position 7240: 0.1474158793066995
Position 731: 0.13447522388593114
Position 4540: 0.11741733644527419
Position 11941: 0.11093228701731134
Position 10876: 0.09892684613236372
Position 13453: 0.0914447768386572
Position 10138: 0.061249508197484336
Position 1619: 0.06064439762976703
Position 9070: 0.05783869975533508
Position 8262: 0.057125747790286736
Position 5054: 0.043464839464538725
Position 10471: 0.04053255153648449
Position 10820: 0.039608136402274084
Position 5630: 0.036174740950632306
Position 5020: 0.02973202120456731
Position 1019: 0.027617102909930764
Position 5648: 0.02614527518363302
Position 8745: 0.021753084933543335
Position 12229: 0.019525548086696386
Position 1106: 0.018079131849770554
Position 2496: 0.016118787402475847
Position 7125: 0.01568913935479984
Position 469: 0.015668842493236367
Position 5158: 0.01405105369891214
Position 1198: 0.014019812122238452
Position 8366: 0.013372564750337063
Position 12901: 0.013235101270409107
Position 6725: 0.012000346946060062
Position 5116: 0.0118481480336107
Position 4790: 0.011270480089862997
Position 1674: 0.010641846036031376
Position 6418: 0.010245403497908825
Position 6916: 0.0100799936506337
Position 5970: 0.009690014685304255
Position 993: 0.009661801700830495
Position 9868: 0.00932112709005083
Position 1691: 0.009316869302597773
Position 756: 0.009258316165934158
Position 4443: 0.009063776573491401
Position 9110: 0.008549663973201187
Position 4720: 0.008493506611371097
Position 10839: 0.00829397421932274
Position 9251: 0.00818362366409034
Position 8225: 0.00778256112960032
Position 1121: 0.006432066489237203
Position 7551: 0.006415833296110172
Position 773: 0.006023606843500432
Position 4747: 0.005503360657651403
Position 10235: 0.004794848372583903
Position 12403: 0.00468670801711192
Position 1908: 0.004364184618252543
Position 7513: 0.004243270829561346
Position 1070: 0.0036833698867597205
Position 7510: 0.003635106560236333
Position 5906: 0.003021576451713257
Position 4889: 0.002778434534010919
Position 5188: 0.0027301417643108825
Position 1257: 0.0024413672885485035
Position 11116: 0.002361434005511307
Position 14122: 0.002347536838251169
Position 11247: 0.0022433550115080934
Position 1937: 0.002213528125297495
Position 5119: 0.0018761508942346924
Position 4811: 0.0018035271097090544
Position 7970: 0.0016948344489967132
Position 1022: 0.0015767888799405837
Position 5639: 0.001533346875144141
Position 360: 0.0015217372479700844
Position 1637: 0.001478439591244408
Position 5329: 0.0013278278174171682
Position 6019: 0.0012575603805098337
Position 7809: 0.0011412452573164031
Position 3793: 0.0010722070699914063
Position 406: 0.001046947590892992
Position 1570: 0.0010212338455347703
Position 1289: 0.0010192535329887485
Position 784: 0.001016856625819054
Position 1644: 0.0009650047942772054
Position 5921: 0.0008560789481486187
Position 138: 0.0007297027709008676
Position 7995: 0.0007287570994018433
Position 1715: 0.0007180153409852394
Position 1499: 0.0007004537398079639
