Gene = AC149091.1
index = 83
Annotated 5SS: [35]
Annotated 3SS: [623]
SMsplice 5SS: [554]
SMsplice 3SS: [623]
top_k =  1000
Partition function (log Z): -9.243771234932394

Sorted 5' Splice Sites (High to Low Probability):
Position 554: 0.573319816415525
Position 35: 0.2445591452894566
Position 156: 0.10728086581572975
Position 583: 0.056762294836468746
Position 590: 0.020027743226936602
Position 409: 0.00778131651010429
Position 310: 0.002859049337985068
Position 39: 0.002375699580820781
Position 28: 0.001402814938349038
Position 424: 0.0003527804824325808
Position 931: 0.0002754918386548215
Position 200: 0.00019004673940000187
Position 597: 0.00013398717479585896
Position 561: 0.00012617991227899353
Position 455: 0.00010057717946548351
Position 642: 5.602912701796557e-05
Position 190: 5.447708352292236e-05
Position 349: 3.7987188462303944e-05
Position 883: 3.2908636571404446e-05
Position 227: 2.4243253062041755e-05
Position 230: 2.3403771187532337e-05
Position 534: 2.2227616416278134e-05
Position 982: 1.9914328425117457e-05
Position 110: 1.6151500854603964e-05
Position 757: 1.570392642740235e-05
Position 559: 1.5677265192457592e-05
Position 301: 9.295981646558114e-06
Position 547: 9.280344338288147e-06
Position 575: 8.743313806534773e-06
Position 611: 8.64465875477985e-06
Position 108: 7.913085212145415e-06
Position 496: 7.506833037352365e-06
Position 285: 5.2756488503625325e-06
Position 129: 5.156781437517675e-06
Position 657: 4.5673668816871565e-06
Position 917: 4.265973769997081e-06
Position 780: 2.819114301254425e-06
Position 751: 1.5850196086211225e-06
Position 797: 1.549848835409463e-06
Position 616: 2.0023446415323227e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 623: 0.6373184778369416
Position 797: 0.12701806608922311
Position 646: 0.10092243576211353
Position 772: 0.05819443663151698
Position 736: 0.019153007222201198
Position 673: 0.01652691939401823
Position 682: 0.010448939512709138
Position 252: 0.00651808911990646
Position 858: 0.006120245082449044
Position 1092: 0.005567557483107991
Position 508: 0.004823464372181413
Position 712: 0.0026964307611888633
Position 455: 0.002481990318362259
Position 825: 0.0023055830591604495
Position 145: 0.0018823059822117361
Position 460: 0.0017379435988207584
Position 1064: 0.0016853114610498692
Position 517: 0.001405386585000104
Position 828: 0.0012292977378606823
Position 1075: 0.000980796131152107
Position 169: 0.0008409049311871622
Position 182: 0.0007609203795542022
Position 320: 0.0005617215935357017
Position 877: 0.0005011374899094826
Position 571: 0.0004535199312332824
Position 266: 0.00043991250714342576
Position 582: 0.0004292309082695738
Position 863: 0.00038968701192393243
Position 466: 0.00036837127410605295
Position 704: 0.000308683289244799
Position 1042: 0.0002841959220765286
Position 475: 0.0002707580957039033
Position 488: 0.00020517253319921072
Position 1013: 0.00020159660565399447
Position 530: 0.00018451437516590907
Position 149: 0.0001839491630026699
Position 155: 0.0001803891257397601
Position 268: 0.0001692856144629969
Position 339: 0.0001682326234917808
Position 296: 0.0001669384662831897
Position 381: 0.00013205944120806283
Position 310: 0.00012978236740067312
Position 522: 0.0001264233969460161
Position 553: 0.00012445878344429675
Position 272: 0.00011412937207162335
Position 883: 0.00010056476213281426
Position 962: 9.64909285088888e-05
Position 291: 8.596883303896923e-05
Position 993: 8.242900826144277e-05
Position 472: 7.321244111358197e-05
Position 589: 6.664568212029988e-05
Position 325: 6.633887848915034e-05
Position 657: 6.388517886923918e-05
Position 534: 5.671999200472049e-05
Position 738: 4.765344974377076e-05
Position 209: 4.3164767270262186e-05
Position 1101: 3.6060810425544765e-05
Position 341: 3.4194101163063425e-05
Position 968: 3.2067368475596006e-05
Position 371: 3.2055193340629263e-05
Position 1015: 3.185616364522368e-05
Position 402: 2.8018104107641533e-05
Position 1021: 2.6428416420155606e-05
Position 1001: 2.506883547718993e-05
Position 980: 1.987473899063065e-05
Position 1047: 1.980380015100129e-05
Position 1126: 1.7182760885785895e-05
Position 974: 1.5831476461440145e-05
Position 1138: 1.5445575499409492e-05
Position 205: 1.1893923231052947e-05
Position 393: 1.0949215808662481e-05
Position 594: 9.988913296192852e-06
Position 220: 8.426472401281423e-06
Position 912: 7.5986830108838126e-06
Position 941: 6.9979607125172605e-06
Position 899: 6.388219941527482e-06
Position 547: 6.175421408863275e-06
Position 276: 5.532941279167206e-06
Position 1104: 5.3195701724795355e-06
Position 314: 5.245497030639821e-06
Position 1029: 3.5503649095467953e-06
Position 262: 3.540439316760103e-06
Position 396: 3.532351095062927e-06
Position 1031: 3.1459498994256405e-06
Position 1114: 3.0775295065395493e-06
Position 887: 1.843004260212927e-06
Position 543: 1.5530242362801776e-06
Position 1108: 1.3939666445469595e-06
Position 408: 1.3383719337424592e-06
Position 285: 1.2006923726708152e-06
Position 1023: 1.0981392551321123e-06
Position 418: 1.049586206070815e-06
Position 99: 9.1083914177234e-07
Position 108: 8.392001175970831e-07
Position 890: 5.265320762487461e-07
Position 1134: 2.797403818999878e-07
Position 105: 7.011976927356221e-08
Position 404: 4.4844086125979675e-08
Position 101: 4.948236807824642e-09
Position 91: 7.478747744624997e-11
