Gene = BC048679
index = 161
Annotated 5SS: [  50 1432 2139 2703 3156]
Annotated 3SS: [1413 2120 2500 2907 3902]
SMsplice 5SS: [  50 2253 3156]
SMsplice 3SS: [2120 3025 3902]
top_k =  1000
Partition function (log Z): -5.798517959816978

Sorted 5' Splice Sites (High to Low Probability):
Position 50: 0.9512516539568756
Position 2253: 0.8218285834639916
Position 3156: 0.6186330779741066
Position 1554: 0.1692896466400183
Position 1432: 0.14677400065048285
Position 244: 0.1313015075350443
Position 1550: 0.09554492612064319
Position 1617: 0.06578419225308565
Position 2703: 0.0637128036210229
Position 2660: 0.038953887887903695
Position 2375: 0.020912572022763382
Position 2647: 0.019835046758210326
Position 2377: 0.010999709692018748
Position 1502: 0.009116532167752888
Position 2139: 0.009062847222210773
Position 415: 0.007068950542674293
Position 2728: 0.0060396103424981825
Position 1914: 0.00514891032346097
Position 164: 0.004454490550389056
Position 2193: 0.004375958177019611
Position 2767: 0.004296498456336361
Position 2765: 0.0040095692369837245
Position 2507: 0.0035775906184463743
Position 1281: 0.003259901192616656
Position 2058: 0.0028286100689992053
Position 1690: 0.002566836107582021
Position 36: 0.0022526223433096005
Position 279: 0.001985903155447574
Position 335: 0.001796240235078844
Position 1678: 0.0017830043654285881
Position 2274: 0.001756382761254961
Position 1684: 0.0017026926577307965
Position 568: 0.0016085778970639957
Position 3376: 0.0015569748899226833
Position 1582: 0.0014690904406759499
Position 1388: 0.0013636852960840949
Position 2263: 0.0012527651240032745
Position 277: 0.0009973381460268449
Position 1373: 0.000956936485938663
Position 31: 0.0009354915568076672
Position 2953: 0.0007284479324119106
Position 1612: 0.00068950980765194
Position 3063: 0.000581844135410998
Position 3277: 0.0005075107696346934
Position 129: 0.00044816774548201956
Position 82: 0.0004407515109870139
Position 1672: 0.0003850710027940699
Position 1143: 0.00034337165834351157
Position 1385: 0.000326855966167737
Position 1697: 0.0002979170818073431
Position 880: 0.0002553738730476028
Position 717: 0.00024773501742802166
Position 303: 0.00018206778832094203
Position 2573: 0.00014888394329653115
Position 352: 0.00013335789266694334
Position 1939: 0.00012907513219401968
Position 318: 0.0001283775010124708
Position 3118: 0.00011404056437979301
Position 2045: 0.00010336008614554903
Position 362: 9.852045968835909e-05
Position 39: 9.67748836959105e-05
Position 2771: 9.618257124337817e-05
Position 1481: 7.15255701612095e-05
Position 2623: 6.738160309369883e-05
Position 3048: 6.177558759071813e-05
Position 1290: 5.7474869853990065e-05
Position 1531: 4.788538777124031e-05
Position 298: 4.5134768540574834e-05
Position 2021: 4.462687655975924e-05
Position 999: 3.724422062197055e-05
Position 2309: 3.653143281971626e-05
Position 490: 3.549345113985403e-05
Position 446: 3.149860756935676e-05
Position 2332: 2.9765448611166793e-05
Position 2422: 2.9014277911385345e-05
Position 550: 2.6133592592022255e-05
Position 120: 2.5554590085934244e-05
Position 506: 2.103675417802494e-05
Position 1425: 2.049654291875663e-05
Position 1447: 1.94049501018037e-05
Position 941: 1.6891472600983106e-05
Position 781: 1.397229302077843e-05
Position 1050: 1.2119152897888795e-05
Position 993: 1.1436840138087361e-05
Position 524: 9.683508796193123e-06
Position 843: 9.20678168896504e-06
Position 655: 9.163786398633079e-06
Position 724: 8.942460909621098e-06
Position 827: 7.725808748173035e-06
Position 538: 7.008607171757832e-06
Position 432: 6.009898424733355e-06
Position 1199: 5.73870478800846e-06
Position 87: 5.592777955486158e-06
Position 1193: 5.453920479922201e-06
Position 774: 4.744747879015485e-06
Position 195: 3.889300723407382e-06
Position 1149: 3.8072718558178607e-06
Position 905: 3.5946682625295798e-06
Position 1302: 3.2616070654869833e-06
Position 226: 3.12317051569448e-06
Position 406: 2.921181241510999e-06
Position 674: 2.1879224623517315e-06
Position 1463: 9.167955912454265e-07
Position 468: 8.923856655504831e-07
Position 746: 4.671980143531766e-07
Position 1964: 8.8383458224955e-08
Position 200: 9.8429246369664e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3902: 0.5268457938785922
Position 2120: 0.48934682303676824
Position 1413: 0.4500400900098721
Position 2138: 0.3765978239507562
Position 3025: 0.25471256276338367
Position 3046: 0.19549855350374787
Position 3005: 0.17344018199066163
Position 2500: 0.1441381826062487
Position 157: 0.10627241949923975
Position 3814: 0.07593407465826467
Position 2907: 0.07214920725030666
Position 3478: 0.06849432748307362
Position 3446: 0.03633544308900033
Position 3535: 0.03514083025614868
Position 1528: 0.033836543045687575
Position 2175: 0.024578662113619927
Position 3369: 0.02057575516984403
Position 2975: 0.016112154956377023
Position 3555: 0.012876827795886597
Position 3481: 0.010491186272010898
Position 3235: 0.009414449784590134
Position 1114: 0.009234333054155252
Position 2569: 0.008984795298434984
Position 1479: 0.008487356701787366
Position 3375: 0.007149580673206134
Position 3400: 0.00694372325512112
Position 1309: 0.006034148915333302
Position 3271: 0.0059913407228368255
Position 1856: 0.00483321614012058
Position 2623: 0.004153749714419335
Position 2545: 0.0036181204261717067
Position 2629: 0.0033423920383414676
Position 3713: 0.0031606157165467662
Position 1953: 0.0028991503476652764
Position 2342: 0.002547945930194352
Position 3515: 0.002503107208226364
Position 2983: 0.0022791815200087604
Position 238: 0.0020579186338056
Position 3194: 0.0019395173991356132
Position 2403: 0.0018843749727423227
Position 2478: 0.0016611296461433015
Position 2057: 0.001634770960920443
Position 1819: 0.0013234242763313744
Position 1996: 0.0011830083009254815
Position 419: 0.0011643250720749251
Position 3658: 0.001160081319861894
Position 2560: 0.0011015717699955417
Position 3109: 0.0010184054051068973
Position 2510: 0.0009213356044470597
Position 2911: 0.0008555798995262486
Position 2145: 0.0008397703770029846
Position 3501: 0.0007911833648499516
Position 2180: 0.0007873746302076833
Position 2305: 0.000773755973780709
Position 2681: 0.000728438781699132
Position 2159: 0.0007190350001882584
Position 2024: 0.000685185544262013
Position 1616: 0.0006355701225361666
Position 3245: 0.0006185277238490675
Position 1418: 0.0005514758438394148
Position 1499: 0.0005474061725838852
Position 1887: 0.00047281886669143277
Position 3276: 0.0004599702307806891
Position 163: 0.00044898069512222836
Position 1121: 0.0004110705527006881
Position 1322: 0.0003796263840755566
Position 490: 0.00035978009386772227
Position 3346: 0.0003511801330922158
Position 3977: 0.0003389438842122265
Position 3112: 0.0003240650207757069
Position 1317: 0.00032207387225011684
Position 2993: 0.0002761595847376085
Position 3411: 0.0002548577722007827
Position 753: 0.0002546579616122554
Position 242: 0.0002414159366886137
Position 810: 0.0002356208348793647
Position 289: 0.00022367667642578923
Position 3557: 0.0001925821190148466
Position 2530: 0.0001922773476904073
Position 1861: 0.00016847868945943427
Position 3865: 0.0001682367900215068
Position 2864: 0.00015117833864844188
Position 1289: 0.0001491506453306172
Position 3571: 0.0001443815114447618
Position 524: 0.00012606750814302814
Position 3323: 0.00011460551288781229
Position 1278: 0.00011154331043431261
Position 1558: 0.00011039664281842833
Position 2757: 0.00010306694664680068
Position 929: 9.961284872657888e-05
Position 877: 9.115850642498154e-05
Position 2208: 8.890790377054814e-05
Position 423: 8.535662824908417e-05
Position 2156: 8.485807993842535e-05
Position 1372: 8.023216712024385e-05
Position 3916: 7.908956144246056e-05
Position 1506: 7.854256544224224e-05
Position 685: 7.780816658559463e-05
Position 358: 6.07545219983957e-05
Position 2924: 5.917977566795708e-05
Position 590: 5.716007297773476e-05
Position 2273: 5.337846425641831e-05
Position 2606: 4.5658457784921016e-05
Position 953: 4.426862816286924e-05
Position 2361: 3.932936328920817e-05
Position 1342: 3.905277648344008e-05
Position 720: 3.7076256118414436e-05
Position 3839: 3.660552845775368e-05
Position 2599: 3.641650841592699e-05
Position 2957: 3.5740699142768994e-05
Position 192: 3.5613136676562564e-05
Position 200: 3.508851267040167e-05
Position 343: 3.359024341930598e-05
Position 1357: 2.4475720359090533e-05
Position 1897: 2.4122911868137064e-05
Position 843: 2.350956386345189e-05
Position 1280: 2.028389326127427e-05
Position 461: 1.7859224418005436e-05
Position 1335: 1.6542728119500123e-05
Position 2318: 1.5787023822871843e-05
Position 528: 1.5776835497715137e-05
Position 2582: 1.3195174885440946e-05
Position 430: 1.2697417296483615e-05
Position 486: 1.2371267613254293e-05
Position 465: 1.150965431994117e-05
Position 2366: 9.623350079661528e-06
Position 1929: 9.191286348071132e-06
Position 181: 8.572781604431352e-06
Position 760: 7.811568448085653e-06
Position 206: 7.4986795762511405e-06
Position 879: 6.247655394966047e-06
Position 986: 5.775323574596963e-06
Position 1062: 5.670504310123585e-06
Position 1081: 4.202778597081906e-06
Position 2322: 3.968325886049228e-06
Position 2578: 3.865966629685123e-06
Position 2453: 3.2521665502668492e-06
Position 2410: 2.7158262112832413e-06
Position 318: 2.197673849536549e-06
Position 1958: 2.132609092337761e-06
Position 873: 2.035542263327895e-06
Position 427: 1.6640782765997904e-06
Position 662: 1.590529220907632e-06
Position 628: 1.5094626310821978e-06
Position 756: 1.450764194831129e-06
Position 115: 1.3835862451014933e-06
Position 307: 1.3476282883463305e-06
Position 497: 1.1018525152454282e-06
Position 601: 1.084718380990153e-06
Position 2205: 9.181166003560064e-07
Position 2218: 8.919626637438536e-07
Position 2201: 8.788108996426065e-07
Position 648: 7.894637888230906e-07
Position 934: 7.823873493720713e-07
Position 1370: 7.383659136758069e-07
Position 277: 6.775043329017529e-07
Position 120: 6.45566866491577e-07
Position 178: 6.43997342876385e-07
Position 1329: 6.367526425882913e-07
Position 258: 5.40317907202299e-07
Position 728: 5.280987648005229e-07
Position 1384: 5.064549627379577e-07
Position 298: 5.018434970421082e-07
Position 273: 4.877520488553606e-07
Position 1212: 4.803744367539993e-07
Position 632: 4.1498892967428727e-07
Position 112: 3.740958501327299e-07
Position 1234: 2.8245654750842573e-07
Position 1071: 2.4792864891707404e-07
Position 1091: 2.4130705046329566e-07
Position 2016: 6.685189502406921e-08
Position 1431: 5.99625544681497e-08
Position 2374: 5.134903516528484e-08
Position 1487: 4.4937913634099555e-08
Position 1637: 1.2794664533642921e-08
Position 1191: 1.5636248161347769e-09
Position 1425: 1.559279270939965e-09
Position 133: 5.414638677063552e-10
Position 124: 3.3833350370251247e-10
Position 100: 3.01771046792278e-10
Position 264: 2.7416355453693e-10
Position 129: 1.8715141778698328e-10
Position 253: 7.332244693059798e-11
Position 248: 6.903410448500953e-11
Position 538: 5.953455198794699e-11
Position 664: 4.979474774277803e-11
Position 109: 3.0724045782621414e-11
Position 250: 2.1175522549923773e-11
Position 102: 1.8031135870252396e-11
Position 506: 1.254436015634002e-11
