Gene = Anapc5
index = 117
Annotated 5SS: [  360  1732  2486  3519  6791 14040 15095 18517 19210 20889 22001 26923
 27903 29513 29732 33038]
Annotated 3SS: [ 1651  2375  3334  6723 13937 14903 18434 19119 20706 21864 26847 27780
 29404 29583 32874 33320]
SMsplice 5SS: [  360  1732  2486  3519  6791 14040 15095 19210 20889 21621 22001 26923
 29513 29732 33038]
SMsplice 3SS: [ 1651  2375  3334  6723 13937 14903 19119 20745 21465 21864 26847 29404
 29583 32874 33320]
top_k =  1000
Partition function (log Z): 29.321271071182675

Sorted 5' Splice Sites (High to Low Probability):
Position 29732: 0.9974553470693897
Position 29513: 0.9963969001879017
Position 3519: 0.9737252600883928
Position 33038: 0.9684834794514487
Position 22001: 0.9601790394200591
Position 360: 0.9544745302527629
Position 6791: 0.9445691142836035
Position 14040: 0.9235195677489892
Position 20889: 0.914274069638453
Position 1732: 0.9030902283287868
Position 15095: 0.8538038698419913
Position 26923: 0.7947138802952847
Position 19210: 0.7741452979132827
Position 2486: 0.5509491246169664
Position 8816: 0.5139759897675216
Position 27903: 0.4921242327787463
Position 21621: 0.48627811158906686
Position 21556: 0.3585622637936841
Position 19826: 0.29079335607169254
Position 28432: 0.27557307705716677
Position 20442: 0.26762375525906096
Position 2797: 0.22774352916631552
Position 7614: 0.20313264725790214
Position 3013: 0.19747419068570987
Position 9253: 0.151784740949876
Position 26965: 0.14606748025204183
Position 7889: 0.11012255989704932
Position 12008: 0.10042820511856922
Position 21613: 0.08446737938409031
Position 2527: 0.08332804570893289
Position 5754: 0.07824883475693059
Position 2482: 0.07560153784066356
Position 27942: 0.06774102961464307
Position 11352: 0.05958490649285589
Position 10089: 0.05138612914173032
Position 24771: 0.04843450842777706
Position 3171: 0.04556856011480075
Position 3279: 0.042904884060752706
Position 5155: 0.04080592297390487
Position 27367: 0.039977602057948924
Position 30349: 0.03995458959546704
Position 1821: 0.039289212295786996
Position 5188: 0.03927963126383077
Position 77: 0.03904470859138264
Position 27978: 0.03800730085434024
Position 7121: 0.03703239865703637
Position 1508: 0.03375559082443663
Position 14680: 0.03303514760961711
Position 1161: 0.03299841374079426
Position 2982: 0.031815108820639294
Position 5127: 0.030949373789703208
Position 26954: 0.02826431257894681
Position 14085: 0.027616405844105026
Position 16854: 0.024598422328089842
Position 14478: 0.023050512546162274
Position 5093: 0.02303883032183877
Position 16966: 0.021784037511875205
Position 4958: 0.020966179112066673
Position 30133: 0.020963598701320262
Position 1759: 0.019946796653435257
Position 3514: 0.01964198742080705
Position 24888: 0.019109409447446376
Position 28529: 0.01724925199069369
Position 22216: 0.016720587033762585
Position 28506: 0.016592979926869554
Position 24311: 0.015967289544989265
Position 23948: 0.015631215114281373
Position 14232: 0.014612166332747957
Position 21538: 0.014318513985324225
Position 5805: 0.014310905273918356
Position 26364: 0.014186306162419724
Position 8566: 0.013377113441117465
Position 22005: 0.012433402058565517
Position 28540: 0.01235646006519991
Position 14706: 0.011976436578399223
Position 204: 0.011888205732059605
