Gene = Prap1
index = 848
Annotated 5SS: [  74 1704 2808 3386]
Annotated 3SS: [1636 2754 3278 3486]
SMsplice 5SS: [  74 2808 3386]
SMsplice 3SS: [2754 3278 3486]
top_k =  1000
Partition function (log Z): -4.346970602916506

Sorted 5' Splice Sites (High to Low Probability):
Position 3386: 0.866639505805877
Position 74: 0.8064837484609726
Position 2808: 0.6325147772510387
Position 615: 0.5098468009395075
Position 1704: 0.38558463955890354
Position 3145: 0.21902496545633757
Position 1942: 0.1320758162332418
Position 3150: 0.07824368760194286
Position 322: 0.05713174577639084
Position 2010: 0.049113457058712055
Position 2389: 0.03823816483536063
Position 2099: 0.037565498268066
Position 3053: 0.032975929402598705
Position 1853: 0.030225372218275405
Position 1985: 0.029486166163532772
Position 1592: 0.0290921236263922
Position 2680: 0.020731517484054118
Position 143: 0.02014506659584403
Position 3403: 0.008315871854687525
Position 1840: 0.005374161103884301
Position 926: 0.003782740687061627
Position 1421: 0.0036558234630859623
Position 3008: 0.003614719678468152
Position 3642: 0.002292562261210741
Position 1491: 0.0021278791251900693
Position 1989: 0.0019281253284885497
Position 510: 0.001650025608661721
Position 3154: 0.0014668937889631632
Position 1831: 0.0013867887830486345
Position 1501: 0.0010955048988075882
Position 2138: 0.0009701998547622987
Position 1020: 0.000666984844433378
Position 82: 0.0006182375472211033
Position 1887: 0.000612283136355228
Position 2370: 0.000587667580451607
Position 1550: 0.0005839032605767711
Position 1934: 0.00043624282234172606
Position 1759: 0.0004131690835228255
Position 1723: 0.0002912748887637656
Position 1406: 0.0002731802906448384
Position 3547: 0.00024808837853187554
Position 63: 0.00023480057331162454
Position 166: 0.00022754557312729937
Position 3632: 0.00019928122715222936
Position 176: 0.00018947523478000307
Position 2838: 0.00017954467371154807
Position 2676: 0.00013327256401645014
Position 160: 0.00013218729312169082
Position 716: 0.0001180830891806735
Position 662: 0.00010949752883462564
Position 2828: 0.00010873644804392219
Position 1637: 9.508508325071013e-05
Position 3380: 8.429700338345001e-05
Position 256: 6.862795380527447e-05
Position 607: 6.534558513595325e-05
Position 2889: 5.915165026959813e-05
Position 1315: 4.555615958537302e-05
Position 1341: 4.2336983184477906e-05
Position 1323: 4.165733537507968e-05
Position 182: 4.129446048987783e-05
Position 957: 4.086227517580697e-05
Position 587: 3.731980642110725e-05
Position 548: 3.148943326364204e-05
Position 1454: 2.077660954228132e-05
Position 1456: 1.738596837969459e-05
Position 524: 1.559817306650748e-05
Position 217: 1.553485181954547e-05
Position 826: 1.267252857038684e-05
Position 484: 9.974117215537792e-06
Position 1253: 9.38208566622473e-06
Position 155: 8.345430541011143e-06
Position 507: 8.154944447068165e-06
Position 1268: 5.751901883186075e-06
Position 157: 4.979382584044678e-06
Position 636: 4.665062477031334e-06
Position 592: 4.219578041959608e-06
Position 828: 4.090476056576047e-06
Position 458: 3.6910374597663784e-06
Position 1236: 3.6085053478422204e-06
Position 945: 2.9672717814708474e-06
Position 1512: 2.926259932064825e-06
Position 695: 2.74461994126531e-06
Position 1166: 8.319232075548992e-07
Position 1381: 8.090426589162738e-07
Position 1383: 3.698328147631867e-07
Position 1408: 3.451677396717904e-07
Position 1659: 1.4410444151262187e-07
Position 1214: 1.0579287364464475e-07
Position 1353: 4.8242245363097056e-08
Position 830: 4.240843743903772e-08
Position 472: 4.929473683711319e-09
Position 699: 1.918864050327464e-09
Position 3451: 1.7297539491619405e-09
Position 832: 1.1830492877122034e-09
Position 838: 1.1141630464578945e-09
Position 1013: 7.808230837949106e-10
Position 834: 4.133591643249228e-10
Position 836: 3.994518055938971e-10
Position 937: 3.753881242388261e-10
Position 1343: 2.9725471262466975e-10
Position 514: 1.9916490630506198e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3486: 0.9562863988687447
Position 3278: 0.7377060728218976
Position 2754: 0.5397700869107113
Position 465: 0.3679505235640597
Position 1636: 0.3648931694603546
Position 2908: 0.19114313388740434
Position 1490: 0.16003782193623597
Position 1805: 0.11799309203310906
Position 2612: 0.08885740891406649
Position 3354: 0.05300002979303769
Position 2963: 0.04745943675345374
Position 3315: 0.04326777386325086
Position 3003: 0.032176798583610514
Position 1966: 0.031854121646941874
Position 2796: 0.028174730363566988
Position 3324: 0.02758249308079553
Position 2936: 0.024243986626224664
Position 2644: 0.024149035969175656
Position 2271: 0.023680651383701314
Position 470: 0.01906348963192541
Position 2009: 0.01437599793713524
Position 2981: 0.010325148537862693
Position 3293: 0.009218417010113587
Position 484: 0.00746313955785386
Position 3087: 0.0073466791803001395
Position 2546: 0.0069028702368607135
Position 2051: 0.006190471297681864
Position 3641: 0.005227877169277766
Position 3140: 0.004493571039545538
Position 1356: 0.004329705874880909
Position 3545: 0.004052285874411858
Position 1308: 0.003450722846818455
Position 1420: 0.003358358231283852
Position 1862: 0.0032575749369048845
Position 3599: 0.003187050450122745
Position 1843: 0.0031815975753133447
Position 1759: 0.003045079431857596
Position 2305: 0.0028626500023959623
Position 3535: 0.002738595065492147
Position 2723: 0.0025803964775456085
Position 2315: 0.002509012967516101
Position 2246: 0.002313776127390766
Position 3008: 0.0018951378427863315
Position 2019: 0.0017352401170031753
Position 3357: 0.0016904507645893211
Position 892: 0.0015159035459643795
Position 187: 0.0014051356333473273
Position 1925: 0.0013287186780919034
Position 3131: 0.0012212178942313716
Position 3734: 0.0011277603204068105
Position 249: 0.0011053387672897048
Position 2341: 0.000977979258755003
Position 3740: 0.0008274181480581367
Position 3568: 0.0007066421487262496
Position 547: 0.0006624342581654743
Position 1397: 0.0005755529214236447
Position 728: 0.0005349382865075146
Position 749: 0.0005180292761648574
Position 2942: 0.000507108249422916
Position 3767: 0.0004674606310851266
Position 1512: 0.0004513075360964746
Position 2194: 0.00043730582653592675
Position 2726: 0.00042311850976029766
Position 1728: 0.0003689192637134155
Position 1933: 0.0003555939669286052
Position 2055: 0.00034654360829251894
Position 2969: 0.00032074714632468677
Position 1766: 0.0003155170513312527
Position 2088: 0.00030753493991677065
Position 505: 0.00029767749565848094
Position 1510: 0.00029244638408283793
Position 3364: 0.0002800943740357193
Position 2621: 0.00024103989350190874
Position 536: 0.00023934005257653207
Position 1978: 0.00023151782699958726
Position 1876: 0.00022579672561270803
Position 207: 0.0002161062502944464
Position 201: 0.0002125715536879889
Position 3035: 0.0002041546588030491
Position 1505: 0.000200671481921744
Position 3047: 0.00019561290702282
Position 427: 0.00018691709398079197
Position 1152: 0.00016722601043688465
Position 3650: 0.00014816253592999783
Position 569: 0.00014506981254493954
Position 2766: 0.000144037044639031
Position 1683: 0.000142432618887258
Position 3176: 0.00014082269518635325
Position 1763: 0.0001347030396971138
Position 1946: 0.00013194769314208305
Position 3573: 0.00013117882813420547
Position 1394: 0.00012863203380706421
Position 572: 0.00010480177861534334
Position 538: 9.89589417741979e-05
Position 3552: 9.799750292144341e-05
Position 601: 9.775881625929642e-05
Position 956: 9.2410901922042e-05
Position 3771: 8.962704313956335e-05
Position 2951: 8.917869460518764e-05
Position 182: 8.740704214050286e-05
Position 2388: 8.652853035359135e-05
Position 1981: 8.271664952712764e-05
