Gene = Cd34
index = 237
Annotated 5SS: [  226  9188 10746 12201 19755 20044 20412]
Annotated 3SS: [ 9019 10485 12119 19597 19990 20246 21116]
SMsplice 5SS: [  345  6431  9188 19755 20412]
SMsplice 3SS: [ 6131  9019 19597 20246 20960]
top_k =  1000
Partition function (log Z): -4.9543398606825715

Sorted 5' Splice Sites (High to Low Probability):
Position 9188: 0.9500971025892474
Position 19755: 0.9303032765987237
Position 1264: 0.538842562398535
Position 20412: 0.5274220275783117
Position 6431: 0.4258819374510542
Position 20044: 0.41593368670080616
Position 6215: 0.34784068259910544
Position 10746: 0.34673726481537176
Position 5870: 0.3359205040789867
Position 345: 0.3102305815652188
Position 5885: 0.2931576964359626
Position 12201: 0.27642897319940407
Position 10750: 0.26132758660061006
Position 5130: 0.21342885403701864
Position 137: 0.19763544569826608
Position 226: 0.19728478659674484
Position 1489: 0.15117671686109607
Position 11149: 0.14220675076337042
Position 153: 0.11789826624159014
Position 1579: 0.10401175946591149
Position 9529: 0.10167830437964356
Position 13433: 0.09322024870646457
Position 331: 0.086801262225925
Position 18465: 0.08143801982690942
Position 3196: 0.06804544807727109
Position 19712: 0.055917039993285025
Position 6384: 0.05217163198620186
Position 7493: 0.051299628170088866
Position 18581: 0.04838973194939999
Position 4486: 0.04431627181232533
Position 8035: 0.04255616383528636
Position 8043: 0.040440710970913854
Position 9164: 0.035619976362733695
Position 9911: 0.02952808964299267
Position 6393: 0.028444135992119264
Position 2103: 0.02736110136137425
Position 10231: 0.025655642742775653
Position 8025: 0.025200764066727586
Position 9523: 0.018874464690878737
Position 198: 0.01872382699085923
Position 5880: 0.017321177998344577
Position 12887: 0.015922954780067024
Position 20424: 0.012586502681608908
Position 549: 0.010438664384458177
Position 6255: 0.00980530721735271
Position 6935: 0.009569543483322012
Position 884: 0.008998617249346866
Position 384: 0.008758982068915119
Position 14297: 0.00814653859918721
Position 21327: 0.006674944546800898
Position 1268: 0.005729381173913109
Position 9921: 0.00515227406741025
Position 5479: 0.004331498635883687
Position 8070: 0.0029958569027375096
Position 4679: 0.0027217418438541053
Position 5147: 0.0023908690815273325
Position 21312: 0.0021920493858096387
Position 4026: 0.0013131827769958975
Position 2867: 0.00121014404590184
Position 398: 0.0010883448707327858
Position 972: 0.0010664172282816111
Position 6418: 0.0009393590088588148
Position 536: 0.0008292007163969485
Position 703: 0.0007986327655309485
Position 11356: 0.0007669560791215287
Position 7170: 0.0006982973949824819
Position 230: 0.0004526533019988864
Position 9238: 0.0003998530402879211
Position 437: 0.00038344222310580673
Position 2684: 0.00033943026480560707
Position 432: 0.00018686388784859757
Position 695: 0.0001714416077640517
Position 20362: 0.00016998793721557703
Position 898: 0.00016903736087483623
Position 9725: 0.0001400910884772287
Position 9266: 0.00012493202906413504
Position 12059: 0.00011337483835396473
Position 9131: 0.00010570923064112753
Position 9638: 7.922692152371694e-05
Position 12155: 6.761344939909168e-05
Position 981: 6.37278990201633e-05
Position 12352: 5.778711015206818e-05
Position 1164: 5.359594408100606e-05
Position 9198: 4.9458012421746194e-05
Position 487: 4.427007551811264e-05
Position 984: 4.1632033826063767e-05
Position 217: 4.0144795541497343e-05
Position 1284: 3.0390857216452026e-05
Position 1302: 2.520657793075615e-05
Position 1213: 2.1265123356721336e-05
Position 706: 1.908168635009494e-05
Position 962: 1.7807888614970334e-05
Position 909: 1.6736005429778853e-05
