Gene = Ino80d
index = 577
Annotated 5SS: [   57  8612 20628 20983 28600 35315 39946 46084 48564 52232 53228]
Annotated 3SS: [ 8507 20536 20735 27868 35205 39720 45973 48429 52013 53069 55121]
SMsplice 5SS: [   57  3559  8612 16984 20628 20983 22245 27948 28600 35315 39946 46118
 48564 52232 52872 53228 55220]
SMsplice 3SS: [ 3440  8507 16881 20536 20877 22131 27868 28444 35205 39720 45973 48455
 52013 52686 53069 55121 65297]
top_k =  1000
Partition function (log Z): 10.386913119179825

Sorted 5' Splice Sites (High to Low Probability):
Position 17821: 1.0000000000000058
Position 20983: 1.0000000000000053
Position 35315: 0.9999896163315433
Position 48564: 0.9981142613230758
Position 8612: 0.9969679464981425
Position 22245: 0.9461584597780852
Position 53228: 0.9231856166908742
Position 39946: 0.9042032383038814
Position 46118: 0.8929838953644331
Position 28600: 0.8556513213433549
Position 52232: 0.7991334387151551
Position 3559: 0.7916893965830631
Position 57: 0.6214756902790032
Position 20628: 0.6106524530325896
Position 52872: 0.5806666946311528
Position 55220: 0.580378981099523
Position 56492: 0.530049486116088
Position 27948: 0.4935392226739246
Position 40366: 0.4656773244462938
Position 10534: 0.44008426203449086
Position 11855: 0.42354661223415474
Position 44982: 0.42227899219904924
Position 454: 0.3917556261283745
Position 53955: 0.3854067887773002
Position 4820: 0.3680136746740534
Position 16942: 0.3292790150552829
Position 23900: 0.3073782599936455
Position 28940: 0.28300914042772674
Position 2064: 0.2698192955011954
Position 16126: 0.26235025927758415
Position 14821: 0.22946534045980208
Position 55239: 0.22341445796681342
Position 16920: 0.21989601795399194
Position 48098: 0.20669791849727392
Position 1338: 0.18627272997727054
Position 2167: 0.18000979010927665
Position 6298: 0.1590539719928423
Position 27939: 0.14967803752820497
Position 24772: 0.14753247672891653
Position 27993: 0.10987521890306169
Position 16112: 0.10235815163890555
Position 46084: 0.09742840968203968
Position 56539: 0.09662248969181479
Position 5681: 0.09190524623941278
Position 54218: 0.08646849631777105
Position 15043: 0.08638128659149429
Position 53488: 0.08077889357071104
Position 4401: 0.07876254323721087
Position 10540: 0.07453296174487618
Position 41064: 0.07357223392840022
Position 53233: 0.07033675880243327
Position 5128: 0.06426355143630426
Position 25497: 0.06231516084521879
Position 28971: 0.05727541521487909
Position 31896: 0.04976370601320239
Position 13753: 0.04949287185724994
Position 719: 0.04860443593289731
Position 26675: 0.04801940019232865
Position 9123: 0.045544702925148256
Position 27891: 0.04406785727468039
Position 40404: 0.04152494547165073
Position 11275: 0.03699207417346279
Position 45897: 0.03457994392171609
Position 30885: 0.03451419161709854
Position 6851: 0.03412719037559445
Position 39879: 0.03402885363216171
Position 11641: 0.03302180092877258
Position 38170: 0.032309376805568744
Position 46392: 0.029245222740629417
Position 5425: 0.027314019113357582
Position 30446: 0.02645492202646196
Position 45373: 0.026031911411159767
Position 54620: 0.025864426051697382
Position 55187: 0.0252666402781848
Position 48965: 0.023690887865163837
Position 48051: 0.02338598989327855
Position 32330: 0.022748423563976283
Position 11416: 0.02254113132614812
Position 56731: 0.022009792176107535
Position 845: 0.021694575087021634
Position 56678: 0.021324644991170167
Position 32430: 0.021070374982806894
Position 14180: 0.019841862282380614
Position 30827: 0.01980375944258987
Position 1400: 0.019048154972216777
Position 30488: 0.018658338132346415
Position 37304: 0.018570774121224078
Position 3785: 0.01798933301314178
Position 55209: 0.017700181655396673
Position 14769: 0.017659760656487625
Position 59560: 0.017412657973161792
Position 22477: 0.017021019475210803
Position 1114: 0.017004511550736373
Position 45170: 0.01688273487158664
Position 32389: 0.016667613472170894
Position 38233: 0.01619156373707528
Position 56229: 0.015857998369044436
Position 16015: 0.01559841017896325
Position 13921: 0.015589429868283478
Position 55290: 0.015464187029496217
Position 5586: 0.015055884991300034
Position 57743: 0.014864533777485011
Position 30442: 0.014830020742300911
Position 59245: 0.014252097742802332
Position 465: 0.014196271788731084
Position 30218: 0.014086248477602571
Position 55042: 0.012362828502473115
Position 2178: 0.012161475774252122
Position 51914: 0.012150315672601915
Position 55832: 0.01178767381341609
Position 39207: 0.011753710275252576
Position 38005: 0.011384399047457751
Position 26841: 0.01080575903492935
Position 30877: 0.010241260163712549
Position 29238: 0.010206858113714003
Position 38989: 0.009077803453773022
Position 50866: 0.009063621383213627
Position 26417: 0.008848917566688578
Position 30211: 0.008784304153760763
Position 6156: 0.00868291469101681
Position 5399: 0.00836577907291105
Position 10935: 0.008209934356690122
Position 53416: 0.008149102977529818
Position 5182: 0.008061757230054412
Position 2665: 0.007890240843278573
Position 9570: 0.007858463800424459
Position 11359: 0.007709017682715303
Position 15097: 0.007678715952898245
Position 9358: 0.007570535297100329
Position 5148: 0.007558116526256757
Position 59488: 0.007534230908957819
Position 22883: 0.007355303934461935
Position 8152: 0.007274364790478713
Position 38742: 0.0067492546463203415
Position 37300: 0.00638090407542607
Position 29191: 0.006256228882119636
Position 53283: 0.006022227822438215
Position 3540: 0.005872416435320059
Position 59200: 0.005648663168947237
Position 2014: 0.005648609597896178
Position 41300: 0.0056000634155854104
Position 10329: 0.0055568542677942815
Position 16307: 0.005407081867312981
Position 57823: 0.005353429182454294
Position 1343: 0.005184928020260276
Position 8087: 0.004937174495054564
Position 10369: 0.0048749359180624546
Position 16383: 0.004764712604316151
Position 38189: 0.004603207077315547
Position 45164: 0.004405390796568355
Position 40046: 0.004341743872373751
Position 43730: 0.0038478293431047196
Position 36598: 0.0037652382447816587
Position 58292: 0.0037560260796389356
Position 6168: 0.0036123722975252414
Position 54995: 0.0035138628967873206
Position 55201: 0.0033843956614209615
Position 59520: 0.0032111070498327013
Position 55231: 0.0031876184252772445
Position 38053: 0.003139380439549899
Position 32853: 0.003011624416710101
Position 53950: 0.0029057308993782277
Position 35644: 0.0027730542870104844
Position 39900: 0.0026868089866407875
Position 36516: 0.0025813155849348287
Position 24676: 0.00241862970677306
Position 41787: 0.002409017532993387
Position 1199: 0.0023836654442773854
Position 56244: 0.002350655470498617
Position 59235: 0.002337170154071224
Position 54504: 0.00232586110496053
Position 24966: 0.0022868593358362247
Position 54124: 0.001975722615023899
Position 58035: 0.0019062252963281097
Position 11215: 0.0018424152595302877
Position 54229: 0.0017673335829442279
Position 1720: 0.0017133714401793292
Position 47519: 0.0016926201059986672
Position 30471: 0.0016148455934406065
Position 37379: 0.0015999881253434738
Position 58569: 0.0015809555802765184
Position 24092: 0.0015637363357803346
Position 24159: 0.0015202586628353504
Position 30003: 0.001517476072891007
Position 51603: 0.001489058300950928
Position 35638: 0.0014200577201395287
Position 35681: 0.0014088895722520493
Position 1394: 0.001346385362820616
Position 7367: 0.0013451798029868137
Position 57317: 0.001305964098011814
Position 7483: 0.00121521257764905
Position 47244: 0.0012148708511978018
Position 53927: 0.0011774615890183643
Position 46545: 0.0011726145431360515
Position 47231: 0.0011582139970172803
Position 47890: 0.0011573296160831462
Position 37424: 0.0010983296260808195
Position 564: 0.0010852086341577346
Position 38159: 0.0010644078232808093
Position 59255: 0.001063642215174469
Position 37260: 0.0010614996917640044
Position 53475: 0.0010589781315508365
Position 57939: 0.0010407586203297836
Position 54729: 0.0010073446590604398
Position 58700: 0.0010011851087004954
Position 50599: 0.0009633917766034068
Position 53440: 0.0009442341416231348
Position 53977: 0.0008609010150154364
Position 54273: 0.0008005962324653408
Position 39069: 0.0007230050200293394
Position 36890: 0.0006945783511078312
Position 400: 0.0006705394568619902
Position 4: 0.000660904143842667
Position 36591: 0.0006539366901713591
Position 50156: 0.0006488601881862319
Position 37027: 0.0006385312105939515
Position 54591: 0.0006297643714283779
Position 51807: 0.0006277399811033496
Position 52756: 0.0005863839633695113
Position 53726: 0.0005850039571348367
Position 23533: 0.0005780000110585178
Position 1235: 0.0005760267593539074
Position 53539: 0.0005329580680482579
Position 40099: 0.00047855353405484033
Position 37991: 0.000444252213553921
