Gene = LTO1
index = 614
Annotated 5SS: [ 230 1434 2581]
Annotated 3SS: [ 1327  2509 13824]
SMsplice 5SS: [ 230 1434 2581 4242]
SMsplice 3SS: [ 1327  2509  4126 10852]
top_k =  1000
Partition function (log Z): -8.079503578390504

Sorted 5' Splice Sites (High to Low Probability):
Position 4242: 0.9542794518583678
Position 1434: 0.940076306857465
Position 230: 0.9260250622144774
Position 2581: 0.8605870518821028
Position 6605: 0.3625935244071246
Position 4770: 0.1697058432321465
Position 5222: 0.13093655704265716
Position 5229: 0.11089028198413706
Position 4546: 0.08036155419520266
Position 2287: 0.05796651199007409
Position 6154: 0.04960867583852991
Position 4784: 0.033163187222537194
Position 352: 0.026006045970841305
Position 5736: 0.02391972984867896
Position 8632: 0.02240612505764265
Position 443: 0.019044578475817402
Position 9184: 0.018345242133080114
Position 2832: 0.018337672497865155
Position 1957: 0.014832884866509043
Position 3814: 0.010692366679763175
Position 2064: 0.009206606144960302
Position 1397: 0.006633291388675741
Position 8373: 0.006026835149355973
Position 2019: 0.00521730524612946
Position 497: 0.004949014837930601
Position 1407: 0.004458188480476688
Position 9510: 0.0043490963801099914
Position 735: 0.0043001019214949044
Position 3395: 0.004287331609335747
Position 3347: 0.004109929830294035
Position 476: 0.003132347821770129
Position 485: 0.0028250281280769434
Position 2797: 0.002675244916120481
Position 1984: 0.002322449165952214
Position 2411: 0.0021158205118306313
Position 1749: 0.0020850917185815995
Position 1438: 0.0020111830523520803
Position 4620: 0.0019835180597815786
Position 4298: 0.0019727310460131184
Position 213: 0.0018437310711457155
Position 3310: 0.001773421813625183
Position 5331: 0.001761969472364266
Position 2944: 0.0016996870328742173
Position 779: 0.001458212788868624
Position 6434: 0.001452633511669962
Position 362: 0.0012443678151940903
Position 210: 0.001218229577362021
Position 1131: 0.0007937653258826536
Position 6678: 0.0007762389421505021
Position 3402: 0.0007716183661810788
Position 4232: 0.0007546802434344159
Position 6107: 0.0007361534261848006
Position 2128: 0.00070326045725514
Position 2275: 0.0006473779229170761
Position 2010: 0.0005739050518362432
Position 434: 0.0005497616102147635
Position 2324: 0.0004931190117772878
Position 1920: 0.00043533982602762133
Position 2160: 0.0004178257964869323
Position 2315: 0.0003639510081885372
Position 797: 0.0003536509624140702
Position 4934: 0.00034371277043564506
Position 1168: 0.00030548267248634215
Position 1700: 0.0002929275380905787
Position 1427: 0.0002742677883643037
Position 480: 0.0002597585914078957
Position 4403: 0.00022842834363175847
Position 2291: 0.00022516908425725937
Position 1975: 0.00021863334059819836
Position 1811: 0.00020441090107274374
Position 1292: 0.00019410254799577412
Position 4481: 0.00018852756236381992
Position 514: 0.00017922342436383268
Position 737: 0.00017561380489426308
Position 3612: 0.00017546571101579962
Position 109: 0.00017474263074163836
Position 5169: 0.0001737153262954762
Position 2153: 0.00017150687296702344
Position 839: 0.00013413179032728884
Position 4599: 0.0001294565666307132
Position 1792: 0.00012680055666877351
Position 97: 0.00012651024249964816
Position 4612: 0.0001234027260382176
Position 4270: 0.00012235968565759157
Position 1761: 0.00011268715672318368
Position 751: 0.00010834558893028444
Position 638: 0.00010521882139331874
Position 894: 8.915746344865707e-05
Position 4137: 8.883337369697278e-05
Position 2359: 8.683787458135852e-05
Position 4801: 8.669343889768093e-05
Position 277: 8.273981371063843e-05
Position 921: 8.208466916904547e-05
Position 5135: 7.89550382915831e-05
Position 101: 7.150661254620278e-05
Position 4699: 7.044883706550014e-05
Position 3091: 6.357417236235129e-05
Position 2953: 6.291132682285576e-05
Position 118: 5.6064884986580625e-05
Position 1997: 4.573256205886321e-05
Position 378: 4.367696878418122e-05
Position 875: 3.915984857860737e-05
Position 407: 3.856996661035365e-05
Position 1753: 3.795307414110514e-05
Position 850: 3.5813255745639426e-05
Position 326: 3.522633937829894e-05
Position 186: 3.519592738436421e-05
Position 2454: 3.109552047181616e-05
Position 1207: 2.983333690214897e-05
Position 4500: 2.8101379695048336e-05
Position 744: 2.693835946992058e-05
Position 528: 2.6288806611113713e-05
Position 993: 2.3642017518557665e-05
Position 630: 2.3472121253242013e-05
Position 916: 2.210365579872402e-05
Position 904: 1.9096927434535922e-05
Position 4479: 1.65069777968714e-05
Position 871: 1.6127850715667985e-05
Position 2459: 1.4340220801251459e-05
Position 721: 1.3196313876762059e-05
Position 684: 1.1014162682436986e-05
Position 69: 1.0763883215645678e-05
Position 1181: 1.0394246711256051e-05
Position 1457: 8.707513355596271e-06
Position 1018: 8.598959929895602e-06
Position 976: 6.495561962935767e-06
Position 1066: 5.840238860896309e-06
Position 933: 4.69181926515228e-06
Position 2450: 4.126365452034366e-06
Position 2568: 2.21361723795913e-06
Position 4343: 1.5085194139727376e-06
Position 1774: 1.0545565912179992e-06
Position 1536: 9.420087424924599e-07
Position 2990: 8.191752654759755e-07
Position 2980: 7.68093528371718e-07
Position 32: 5.517014454323601e-07
Position 1624: 4.393035501284793e-07
Position 1820: 2.9827334638467715e-07
Position 71: 2.9294725119695466e-07
Position 2673: 2.763469645226962e-07
Position 1931: 2.7440315178415533e-07
Position 1309: 1.5435326560399867e-07
Position 2547: 1.3146304350751007e-07
Position 1256: 4.6433064200809916e-08
Position 762: 4.402009653581786e-08
Position 1214: 4.2980951355098036e-08
Position 784: 4.210272968165035e-08
Position 1740: 4.052796104954495e-08
Position 1813: 2.1705294864557238e-08
Position 1702: 1.504927617897254e-08
Position 1827: 1.0236662089275902e-08
Position 1369: 9.69853213519472e-09
Position 523: 8.950492646489837e-09
Position 1570: 1.3785340240071105e-09
Position 564: 9.21324490577371e-10
Position 1478: 7.844855493610271e-10
Position 1481: 5.939909157107147e-13
Position 1473: 4.582361796757487e-13
Position 697: 2.6375742527078783e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1327: 0.9094420770751213
Position 2509: 0.6069937678868262
Position 4126: 0.3716629917203396
Position 4166: 0.3095659637807882
Position 6536: 0.23851473853837885
Position 4123: 0.21533109352596672
Position 5112: 0.20884788333821813
Position 10852: 0.1839988093150626
Position 2382: 0.1749909136417593
Position 4698: 0.13854931059787348
Position 9479: 0.10245013201205509
Position 6243: 0.09090193521905063
Position 9102: 0.07951632699454055
Position 4391: 0.07742610909285592
Position 4509: 0.06758970738884633
Position 14857: 0.0650830331412382
Position 2245: 0.06313524969799951
Position 6387: 0.052829620475243574
Position 7410: 0.05036061686781202
Position 5017: 0.04943085711737674
Position 6986: 0.049178411459176494
Position 14366: 0.04870323101958412
Position 14993: 0.04708755970588928
Position 6557: 0.036725514307895765
Position 13824: 0.03597260478948361
Position 7186: 0.03128627767671898
Position 4064: 0.03111705278332718
Position 9283: 0.031010042717344526
Position 6065: 0.02873683416813839
Position 2194: 0.027290900684879896
Position 2359: 0.02138988468947119
Position 1880: 0.020101400585762836
Position 1247: 0.01880659310246634
Position 4533: 0.018458420211381398
Position 4102: 0.018144127572211746
Position 9280: 0.017994839915871728
Position 6347: 0.017712000897495795
Position 8552: 0.015774169236513307
Position 5473: 0.013766518370896739
Position 4731: 0.013210423463821428
Position 5904: 0.013183342526690185
Position 5221: 0.011823475414550082
Position 2127: 0.011062110064787746
Position 8447: 0.010849830221509222
Position 3207: 0.010273479674349703
Position 1349: 0.010253814938016899
Position 6032: 0.010189968556785736
Position 13707: 0.010162220173689635
Position 11326: 0.009835904100226932
Position 4130: 0.009529532725815523
Position 1893: 0.009479762711410399
Position 11600: 0.00937699289479212
Position 8019: 0.008566492617828997
Position 2682: 0.007847154400544622
Position 5506: 0.0077721121677948
Position 11912: 0.0070585335045002615
Position 3711: 0.0069955913584038585
Position 13032: 0.0066606123512716695
Position 5625: 0.00613684298744502
Position 6403: 0.00583334917158117
Position 7838: 0.005697535200175069
Position 2616: 0.00553839080607783
Position 9150: 0.005373847118418961
Position 8261: 0.005351907400903796
Position 9509: 0.004967531143175338
Position 4925: 0.004589305964810757
Position 6667: 0.004343994337711933
Position 8258: 0.004154412317903668
Position 4669: 0.00335515453837512
Position 5154: 0.003280541112367081
Position 2545: 0.003253866129984307
Position 6266: 0.0031968122909397855
Position 5926: 0.0031499183659052495
Position 2450: 0.0031394234667450308
Position 9301: 0.0030991319817815837
Position 6752: 0.0030962617455086707
Position 6035: 0.0030343931944859692
Position 8505: 0.0030306987780613424
Position 1230: 0.003022804735543298
Position 1667: 0.0030223470071607215
Position 3573: 0.002965356614867523
Position 1840: 0.002866782181451129
Position 10151: 0.0026911515820414273
Position 2440: 0.002638225809182413
Position 6004: 0.002631234168477933
Position 2763: 0.0026032134575434056
Position 8659: 0.0022376638152866142
Position 2559: 0.0021734208831702645
Position 2198: 0.0017148987143761956
Position 4005: 0.001457283051178454
Position 4070: 0.0014407330018309165
Position 2712: 0.001402253900471457
Position 4453: 0.0013461530994820447
Position 4352: 0.0013303027160365996
Position 2699: 0.0013192350713742379
Position 7272: 0.0013162142326863372
Position 4663: 0.001285597041657777
Position 10110: 0.001284232724747532
Position 6071: 0.0012510474264610045
Position 1914: 0.0012444078916120007
Position 1261: 0.0011130794950065838
Position 1389: 0.0010940491947712312
Position 2010: 0.0010822937225992949
Position 5442: 0.0010667488075425302
Position 4136: 0.001044383192120085
Position 7425: 0.0010335206975130332
Position 1560: 0.000995529455173475
Position 7304: 0.0009763600366061206
Position 6932: 0.0009530503210670153
Position 2426: 0.0009160471866001281
Position 2785: 0.0008305508221704178
Position 1223: 0.000770923124076504
Position 5629: 0.0007592807752956986
Position 6847: 0.0007515456258807135
Position 7902: 0.0007330517476742686
Position 386: 0.0007249789268442209
Position 2149: 0.0007217861080377882
Position 4579: 0.0006881501087587613
Position 591: 0.0006680724469747113
Position 607: 0.0006647274382845879
Position 5119: 0.0006618012874981165
Position 5294: 0.0006375851496576245
Position 1692: 0.0005831498488585108
Position 2389: 0.0005755851011689519
Position 2831: 0.0005432166609464147
Position 4537: 0.0005308677667291421
Position 4687: 0.0004912588299766957
Position 2796: 0.00044499270400384335
Position 2725: 0.0004287905961713494
Position 4588: 0.0004266621356593041
Position 3625: 0.00042462931065837407
Position 2319: 0.0004032032947218798
Position 3141: 0.0004001811872887464
Position 2650: 0.0003994568426428744
Position 1281: 0.00039793500820262134
Position 6358: 0.0003875973171880428
Position 973: 0.0003702945221973626
Position 6153: 0.0003608861942208432
Position 461: 0.000360550852260277
Position 1788: 0.0003517681940810814
Position 732: 0.0003438477243376398
Position 5042: 0.0003358317085865365
