Gene = 1700066M21Rik
index = 19
Annotated 5SS: [327]
Annotated 3SS: [5122]
SMsplice 5SS: [169 327]
SMsplice 3SS: [ 236 5122]
top_k =  1000
Partition function (log Z): -5.997296661771623

Sorted 5' Splice Sites (High to Low Probability):
Position 327: 0.935723780396078
Position 169: 0.7096094957043279
Position 2609: 0.31446061641217493
Position 2193: 0.1207475531255231
Position 2153: 0.08580414817273548
Position 2181: 0.06581879861168985
Position 2494: 0.05159162473038003
Position 909: 0.049815525750963124
Position 5234: 0.04706094717259847
Position 4619: 0.03911774394586543
Position 826: 0.03855013165299415
Position 1445: 0.0361910835608131
Position 5391: 0.03485419817573284
Position 25: 0.0330089591362039
Position 2116: 0.02886632031340311
Position 5445: 0.025141587860553975
Position 4615: 0.02456159803502308
Position 472: 0.018495024534714806
Position 997: 0.014975055461008583
Position 1301: 0.014114172669831197
Position 2772: 0.008974248084995959
Position 1364: 0.005367496900350183
Position 1919: 0.004685347022181489
Position 2943: 0.0040682126572992704
Position 1009: 0.0029519865864527104
Position 6133: 0.002941458811788809
Position 2026: 0.002796613354856494
Position 1315: 0.0026566727039306066
Position 1541: 0.002327675387813135
Position 2062: 0.0018700366217598182
Position 844: 0.00169204529212633
Position 1307: 0.0016216121009047736
Position 1225: 0.0015506308223935368
Position 832: 0.001484413620727341
Position 7603: 0.0012046582543392983
Position 548: 0.000988135820267257
Position 5688: 0.000842893431677556
Position 5862: 0.0007266337437282359
Position 5713: 0.0006177144616967709
Position 1327: 0.0005901611189335906
Position 2458: 0.0005242078845276869
Position 5499: 0.0004401836019043352
Position 2453: 0.00037457195085832006
Position 131: 0.00033031508669930363
Position 87: 0.0002072745731569514
Position 2138: 0.00015112560684462802
Position 629: 0.00011408407975124117
Position 74: 9.077541225871619e-05
Position 550: 7.324172809238123e-05
Position 59: 5.4172700980635275e-05
Position 462: 5.2133491487506764e-05
Position 1298: 5.078109319573565e-05
Position 617: 5.072495324646171e-05
Position 382: 5.0092714653210085e-05
Position 300: 4.811405214978864e-05
Position 1333: 4.3510167972442056e-05
Position 216: 4.348006851739491e-05
Position 1295: 3.5980687709247694e-05
Position 1292: 3.591675380881854e-05
Position 1289: 2.497050867527209e-05
Position 2654: 2.1213920888106678e-05
Position 321: 1.8493334764553993e-05
Position 365: 1.8394003649409466e-05
Position 1286: 1.631610912071612e-05
Position 552: 1.4252342150711965e-05
Position 791: 1.3945081497437953e-05
Position 571: 1.2852695108439205e-05
Position 985: 1.2441258442410827e-05
Position 879: 9.673050746517364e-06
Position 554: 9.318822973879976e-06
Position 982: 8.42486753798654e-06
Position 466: 8.123697918776716e-06
Position 445: 6.714051735158283e-06
Position 882: 3.95095843203203e-06
Position 506: 3.934310582047679e-06
Position 870: 3.6676815809664974e-06
Position 920: 3.5359493859800622e-06
Position 67: 3.331510225028455e-06
Position 894: 2.780497059651018e-06
Position 863: 2.70112249979773e-06
Position 482: 2.2638030181455423e-06
Position 1481: 1.6578801112208196e-06
Position 892: 1.4330510869312288e-06
Position 1822: 1.333929050159174e-06
Position 665: 1.3098959659154487e-06
Position 1283: 9.928485453226942e-07
Position 783: 7.5701126125455e-07
Position 1028: 7.029597524968067e-07
Position 804: 6.938941836098892e-07
Position 769: 3.1848286208491816e-07
Position 199: 2.501961390589807e-07
Position 1280: 1.8089703743568988e-07
Position 714: 1.7849046288738093e-07
Position 608: 1.6456444578603272e-07
Position 732: 5.2243479616212926e-08
Position 809: 4.343163735066205e-08
Position 716: 7.388057998832749e-09
Position 399: 6.137638279591231e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5122: 0.7690380999117657
Position 236: 0.6388295443918108
Position 2369: 0.2229203992666368
Position 2086: 0.1666013640264878
Position 2421: 0.1338777044668609
Position 741: 0.08382272204161464
Position 4443: 0.08236979599218458
Position 4363: 0.06584544910175173
Position 2035: 0.06292380599228538
Position 6000: 0.061168174598667975
Position 1213: 0.051299062987811735
Position 1918: 0.04048201816991115
Position 5602: 0.03227007603270375
Position 2829: 0.023507213805828833
Position 879: 0.02185430167810826
Position 2721: 0.02151946543304252
Position 409: 0.020888812013622866
Position 1277: 0.01994629633086782
Position 143: 0.016682124973177906
Position 2453: 0.015296567728126181
Position 7543: 0.015228913534530526
Position 2000: 0.013625687197980784
Position 241: 0.012871501330479068
Position 5223: 0.01262889893408053
Position 6896: 0.012187223885370883
Position 1741: 0.009194759141793817
Position 2113: 0.00916423068739415
Position 2262: 0.0091305700933751
Position 6553: 0.008921378071460949
Position 2056: 0.00841350458339122
Position 5466: 0.007099970537493637
Position 273: 0.006876499651170221
Position 2003: 0.006738224789226721
Position 3023: 0.005754092138595107
Position 766: 0.003655857973773535
Position 1422: 0.0030417388747411424
Position 6535: 0.002740647464733165
Position 2061: 0.0025894077460225035
Position 206: 0.0022608927623387403
Position 747: 0.0022050762944180588
Position 809: 0.0019967922741758685
Position 2535: 0.0018335382641473752
Position 1125: 0.0017810844596533233
Position 2230: 0.001688289723969471
Position 4684: 0.0015316154927301864
Position 276: 0.0013663932346648544
Position 2179: 0.0013196303810218233
Position 5577: 0.0012306513821026745
Position 1871: 0.0012273669695771717
Position 4044: 0.0012173999913713896
Position 5271: 0.0011503993804207538
Position 2296: 0.0010041567232461136
Position 6943: 0.0010013929160692984
Position 5315: 0.0009477692265240737
Position 1176: 0.0009148682841023251
Position 6574: 0.0008517588725382114
Position 1568: 0.0008118505236922627
Position 5082: 0.0008113047951994707
Position 2345: 0.0007543380888936847
Position 3670: 0.0006920484616602091
Position 908: 0.0006856242007932717
Position 7712: 0.0006531447005816617
Position 5386: 0.0006262840851040655
Position 629: 0.000622627484784719
Position 5756: 0.0006081587796614785
Position 290: 0.0005835155273798955
Position 2458: 0.0005824997109027038
Position 7762: 0.0005515135537576356
Position 411: 0.00047797664734733363
Position 193: 0.00047385865633611573
Position 1973: 0.00039107507552576317
Position 5409: 0.00038361889005517373
Position 2629: 0.00035226527746088325
Position 2116: 0.00033755725304602824
Position 2772: 0.000327694174827907
Position 648: 0.00031837088752636843
Position 4329: 0.0003173989557846359
Position 4001: 0.00026591979103161465
Position 2539: 0.0002650083184179215
Position 778: 0.00025599343675006394
Position 1472: 0.00024987655903276166
Position 1159: 0.00024059983075510986
Position 1904: 0.00023694154314478062
Position 1874: 0.00022997987998590272
Position 1341: 0.00019862125587977167
Position 5204: 0.00018812138705727983
Position 123: 0.00014685875443308822
Position 1138: 0.00012191126949715345
Position 4848: 0.00011042717246886743
Position 617: 9.583950895085005e-05
Position 4451: 8.91729159022897e-05
Position 4119: 7.876646189581414e-05
Position 1901: 7.455408367537252e-05
Position 173: 7.09958868321906e-05
Position 326: 5.964968238775668e-05
Position 3468: 5.767993649864589e-05
Position 452: 4.662033719054289e-05
Position 645: 4.590155858131676e-05
Position 1953: 4.564092701183968e-05
Position 3079: 4.45751656186539e-05
Position 1440: 3.825298892497007e-05
Position 1367: 3.733215287749442e-05
Position 821: 3.634903099651754e-05
Position 576: 3.317502291830117e-05
Position 935: 3.285050363958325e-05
Position 1607: 2.6267972453947962e-05
Position 1042: 2.0083118708841192e-05
Position 1698: 1.9929075189665842e-05
Position 188: 1.9284065493671596e-05
Position 2350: 1.7234696272661517e-05
Position 150: 1.4063841227241218e-05
Position 892: 1.2378950824402156e-05
Position 1345: 1.1351772717417106e-05
Position 426: 1.0977325037483735e-05
Position 541: 3.570549520087602e-06
Position 341: 3.4149114199564443e-06
Position 940: 3.312462542213496e-06
Position 456: 2.1600505274759958e-06
Position 471: 1.959564240762257e-06
Position 1333: 1.5744140932986296e-06
Position 861: 8.724643070094883e-07
Position 899: 6.107351618364028e-07
Position 670: 5.747324693669374e-07
Position 690: 5.186052784069069e-07
Position 466: 4.6152419784068994e-07
Position 287: 4.4584829374206427e-07
Position 530: 3.6421084890059747e-07
Position 654: 3.1876672355097133e-07
Position 488: 3.110313636483344e-07
Position 688: 3.065747257249544e-07
Position 857: 2.352874049661691e-07
Position 437: 1.6118846400053243e-07
Position 454: 1.60170194350391e-07
Position 524: 1.4372474472795223e-07
Position 502: 1.2005684412002054e-07
Position 493: 1.0562747545672662e-07
Position 514: 9.05602057135153e-08
Position 1455: 8.448157846456048e-08
Position 543: 3.2389101711709464e-08
Position 1183: 3.160428112160126e-08
Position 1225: 1.9733635808358342e-08
Position 491: 1.6573088345288207e-08
Position 506: 2.5981284964304468e-09
Position 844: 1.0073152862942932e-09
