Gene = Gfy
index = 433
Annotated 5SS: [  81  787 2046 2478]
Annotated 3SS: [ 641  879 2303 2937]
SMsplice 5SS: [  81  787 2046 2478]
SMsplice 3SS: [ 641 1922 2303 2937]
top_k =  1000
Partition function (log Z): -0.18186847728908706

Sorted 5' Splice Sites (High to Low Probability):
Position 81: 0.9952221748159984
Position 787: 0.965178261761598
Position 2478: 0.8611231104428833
Position 2046: 0.8428713775456401
Position 2567: 0.0612584574152786
Position 545: 0.05570792940147659
Position 1603: 0.039396654137824116
Position 1269: 0.016856647861853178
Position 498: 0.0155360239139727
Position 1035: 0.006283567463760594
Position 1967: 0.00448532670272429
Position 691: 0.004439497817325689
Position 791: 0.00408190841530718
Position 1773: 0.0034687770500091216
Position 2096: 0.002513004839258818
Position 2114: 0.002461621739508983
Position 882: 0.0022465940600372735
Position 326: 0.0022020750577034427
Position 1461: 0.002154126616623989
Position 2279: 0.002081392858522032
Position 2996: 0.0015678056810657698
Position 1874: 0.0013965853664573717
Position 754: 0.001207398446801253
Position 1233: 0.001172963679794009
Position 806: 0.001090087697984804
Position 948: 0.0010578392404839692
Position 346: 0.0009455516505690267
Position 823: 0.0008227620347740591
Position 223: 0.0008150442785045133
Position 700: 0.0008085030184312302
Position 732: 0.0007950771460844872
Position 810: 0.000628919593944103
Position 373: 0.0004251542220476887
Position 2033: 0.0004247545337334961
Position 2340: 0.0004084378792485445
Position 190: 0.00036688560601210346
Position 2434: 0.0003549273161515647
Position 989: 0.00031362748031864914
Position 178: 0.00030012490583654675
Position 443: 0.00023703966968525295
Position 1369: 0.00019867293256853636
Position 585: 0.00019751870164795666
Position 617: 0.00017062591608764136
Position 1378: 0.00016262044378545986
Position 515: 0.00016227581428528476
Position 1382: 0.00016151279074865592
Position 299: 0.00012539707663746958
Position 462: 0.00011709977949351928
Position 3000: 0.00010687852580217452
Position 314: 0.00010110234999704625
Position 296: 8.95251568557813e-05
Position 438: 7.819052260133759e-05
Position 188: 6.801953622382836e-05
Position 2306: 6.719385274807284e-05
Position 158: 6.494974250183812e-05
Position 500: 5.757262203936171e-05
Position 421: 5.188344271896197e-05
Position 555: 3.753212588119511e-05
Position 548: 3.2955340359814895e-05
Position 2198: 2.897282344817727e-05
Position 2315: 2.8506618024903346e-05
Position 2188: 2.6777189886526832e-05
Position 2021: 2.5101811010988237e-05
Position 2482: 2.0028223807298173e-05
Position 2571: 1.7808623217209894e-05
Position 111: 9.251694840854086e-06
Position 145: 8.010494762175665e-06
Position 201: 7.787054881412274e-06
Position 707: 7.655951507258901e-06
Position 2593: 5.179405543559277e-06
Position 954: 4.6601497468328175e-06
Position 57: 4.375185315215445e-06
Position 231: 3.880445178523667e-06
Position 2404: 3.808634356734247e-06
Position 36: 3.766266467731397e-06
Position 686: 3.7378341710173205e-06
Position 793: 2.414750778999869e-06
Position 738: 1.3262366763357469e-06
Position 1596: 1.2948524737947235e-06
Position 206: 8.906069340026715e-07
Position 601: 6.542266009274959e-07
Position 627: 5.892508904165058e-07
Position 986: 3.7505329469403e-07
Position 1217: 3.0968964795496464e-07
Position 856: 2.8573326237954824e-07
Position 60: 2.2794473236802361e-07
Position 619: 1.805102213438907e-07
Position 1248: 1.3633617034620335e-07
Position 812: 2.8684840219433706e-08
Position 888: 2.633718019285643e-08
Position 2336: 4.839907633808731e-09
Position 817: 4.472517524254713e-09
Position 829: 3.0272074677753846e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 641: 0.9606347768089581
Position 2937: 0.7473173619169402
Position 2303: 0.4592690470971373
Position 2372: 0.4424314762067923
Position 1922: 0.3400398983553952
Position 1966: 0.2831411708121257
Position 1847: 0.11417228604764133
Position 2960: 0.08481526233138428
Position 1984: 0.061448025147931885
Position 3083: 0.0397430529031549
Position 349: 0.03380309325230842
Position 497: 0.026676080922718986
Position 2427: 0.02580987218789712
Position 2790: 0.025288220564728084
Position 3023: 0.02067069708294914
Position 2604: 0.018677953958645896
Position 1506: 0.018395702873089573
Position 1187: 0.013751884958577818
Position 1934: 0.01170157381003078
Position 879: 0.011611394681279516
Position 222: 0.010789614436147829
Position 2566: 0.010608119396351237
Position 1856: 0.010096006923622981
Position 1926: 0.00928598381617925
Position 721: 0.008815416793583317
Position 1367: 0.008732505869039463
Position 1328: 0.008251199321221146
Position 1752: 0.008246291265965992
Position 2420: 0.007442363686626305
Position 1520: 0.006528623012051569
Position 2433: 0.006230314583722595
Position 2909: 0.005341435102833541
Position 433: 0.005077192554715066
Position 1954: 0.004743430827809071
Position 3056: 0.00473101418219039
Position 1882: 0.0037546642209465957
Position 1674: 0.0034631895880794083
Position 2319: 0.003211606790401165
Position 2795: 0.003004946178319285
Position 1003: 0.0026172523363593584
Position 1719: 0.0023950385038179647
Position 2261: 0.0023206490951876617
Position 584: 0.0020188495310515804
Position 1437: 0.0017431406165638477
Position 616: 0.0017396618473005656
Position 1738: 0.0014855064225510373
Position 2463: 0.0013913478972162573
Position 2257: 0.0012568904320455882
Position 2330: 0.0011201630998512783
Position 1970: 0.001013927886416336
Position 675: 0.0010032139883304448
Position 1043: 0.0009336332563735251
Position 2571: 0.0008975104376270697
Position 1592: 0.0008840942141316047
Position 1986: 0.000858976394475041
Position 752: 0.0008380646497385455
Position 260: 0.0008207678887508493
Position 2163: 0.0007387053875992262
Position 1466: 0.0007004772934036198
Position 1189: 0.0006493750695299533
Position 1992: 0.0005711088351144041
Position 391: 0.0004888756472775535
Position 2894: 0.00047196973653392156
Position 2168: 0.0004191130395077333
Position 2829: 0.00040949630675936305
Position 2546: 0.0003925193944784902
Position 1811: 0.00038585349045692504
Position 2266: 0.00035175206551853964
Position 462: 0.0003257615664308428
Position 1773: 0.00030296199535063983
Position 1073: 0.0002981889926764677
Position 1898: 0.00029581631406321604
Position 3132: 0.00028427808908351623
Position 1056: 0.000279656985286244
Position 397: 0.0002636387879579548
Position 2141: 0.0002439297105877178
Position 960: 0.0002398149925296819
Position 1889: 0.00022320773728634936
Position 1904: 0.00021228402939636775
Position 1781: 0.00021006966059415036
Position 2273: 0.00020896151689007167
Position 977: 0.00020545834778438687
Position 686: 0.00019980136480332502
Position 474: 0.0001908184565023885
Position 1725: 0.00019067276411251246
Position 185: 0.0001858361074082785
Position 2278: 0.00018455593809326454
Position 373: 0.0001843619083577427
Position 2522: 0.0001729991911542147
Position 2751: 0.000153659118452625
Position 1207: 0.00015283020547617027
Position 3170: 0.00014286403099853212
Position 1468: 0.00013423477024465568
Position 2223: 0.00013375149902903686
Position 1536: 0.00012792494757146508
Position 1257: 0.00012661401829294
Position 1688: 0.000126347026166074
Position 2006: 0.00011714572213056901
Position 2202: 0.0001135610497871567
Position 1369: 0.00010770109962497251
Position 145: 0.00010651058068315477
Position 2577: 0.00010248062053104938
Position 1439: 9.65250801857603e-05
