Gene = Nif3l1
index = 749
Annotated 5SS: [  484  2939  5399  7065 10585 12713]
Annotated 3SS: [ 2482  5235  6937 10445 12628 15989]
SMsplice 5SS: [  484  5399 11695 12713]
SMsplice 3SS: [ 5269 11576 12628 15989]
top_k =  1000
Partition function (log Z): -3.8611494791524312

Sorted 5' Splice Sites (High to Low Probability):
Position 5399: 0.9826620175390808
Position 12713: 0.9654431305588121
Position 484: 0.950892930235833
Position 7065: 0.546340932303704
Position 10585: 0.5176778692387025
Position 11695: 0.39122075926440764
Position 6101: 0.32874486870126945
Position 11699: 0.27658119303336537
Position 5729: 0.24154612387594332
Position 2939: 0.21511209278513557
Position 2568: 0.18811075341824207
Position 6058: 0.18193151079375605
Position 5032: 0.165026505965217
Position 4174: 0.16128107456957785
Position 6621: 0.15579437527811407
Position 5088: 0.13726546706460732
Position 2396: 0.13446873870828502
Position 5839: 0.1063249965886715
Position 134: 0.10311369569320293
Position 2389: 0.07926117861777834
Position 7906: 0.06233099528818676
Position 4276: 0.04617203157838255
Position 16330: 0.042668396656870944
Position 9343: 0.0402450523157556
Position 6106: 0.03955258616259882
Position 12475: 0.03543642082332132
Position 9579: 0.03162319389624513
Position 13583: 0.030486274273632152
Position 6625: 0.02995572959545111
Position 635: 0.019960227011825316
Position 1048: 0.01768526335362487
Position 5731: 0.014960303645874263
Position 3573: 0.014432255656157425
Position 80: 0.01289241066125093
Position 5106: 0.011901134101481303
Position 11842: 0.01128298042469329
Position 15383: 0.011087697280901627
Position 13993: 0.010009756231810262
Position 93: 0.009666998550086929
Position 13988: 0.008208279740445136
Position 14009: 0.007849326454504743
Position 13754: 0.007779068943822367
Position 2448: 0.006659270174389297
Position 1116: 0.006604397823682929
Position 2731: 0.005606559669426439
Position 5114: 0.005136975710021449
Position 5110: 0.004495105147677516
Position 1552: 0.004370980983862876
Position 2922: 0.0043048945624536775
Position 5715: 0.004002562455682671
Position 6999: 0.003980998013978837
Position 13440: 0.0039524445595758295
Position 539: 0.003842634110172387
Position 2093: 0.003667311008747508
Position 986: 0.0034922228763454026
Position 2692: 0.0032944556307353276
Position 6356: 0.002995263502915631
Position 76: 0.002865798794841478
Position 16471: 0.0026914784009887146
Position 13548: 0.0024016575917250385
Position 7377: 0.0021314513979016052
Position 6311: 0.0021137943960546934
Position 13140: 0.002110169934087119
Position 11703: 0.00197712351869266
Position 9595: 0.0019630827833580777
Position 63: 0.0018760484448683103
Position 5371: 0.0017792525946806691
Position 13949: 0.001713004743329435
Position 2656: 0.001608326998859063
Position 138: 0.001490882817915953
Position 13728: 0.0014723855798351138
Position 884: 0.0013652994955147754
Position 5877: 0.0013463097115853997
Position 1841: 0.0008932649644496624
Position 239: 0.0008297155559253126
Position 5788: 0.000794033365000209
Position 5782: 0.0007865597906843487
Position 2537: 0.00068155022533054
Position 697: 0.0006364524168467513
Position 835: 0.0005705411472165425
Position 2181: 0.0005264733707585321
Position 74: 0.0005046584810141413
Position 6113: 0.00048267164375080093
Position 14430: 0.000427358736123085
Position 455: 0.0004245775489121856
Position 982: 0.0004111386448868966
Position 2185: 0.0004035339482817201
Position 560: 0.00040310788804730354
Position 2328: 0.00040264919193747534
Position 977: 0.0003612962683987471
Position 2215: 0.0003469494004805763
Position 756: 0.0002780871555070067
Position 5364: 0.00026606616572085584
Position 2441: 0.00022913598248886334
Position 5343: 0.00020086448662468663
Position 1265: 0.00017441417241949192
Position 1182: 0.0001691206030192997
Position 1681: 0.00016322734742800493
Position 602: 0.0001618961828240547
Position 1934: 0.00014660165033824813
Position 1052: 0.0001314746980431093
Position 2220: 0.00011482368349104983
Position 2232: 0.00010158567134484965
Position 711: 9.678075896235038e-05
Position 2177: 8.87193299459268e-05
Position 11684: 8.080469882538465e-05
Position 2393: 7.723529228422418e-05
Position 2252: 7.288064642414188e-05
Position 968: 7.275541318318407e-05
Position 270: 5.338804089512134e-05
Position 1076: 4.8589267908168684e-05
Position 5403: 4.521360832416861e-05
Position 1994: 3.907854256332028e-05
Position 5348: 3.6715414548839365e-05
Position 2250: 3.4145232681187664e-05
Position 774: 2.9664407879147357e-05
Position 488: 2.810522500057086e-05
Position 1837: 2.5651745400009097e-05
Position 2141: 2.4545226591654263e-05
Position 737: 2.3343978279555254e-05
Position 2416: 1.8230165992183886e-05
Position 12760: 1.804409643582372e-05
Position 641: 1.715554937880651e-05
Position 801: 1.5399157356432778e-05
Position 4078: 1.4892741881947997e-05
Position 916: 1.4261673646152749e-05
Position 380: 1.3570319051873266e-05
Position 2294: 1.2761397764930557e-05
Position 7141: 1.1531836398915559e-05
Position 2377: 1.0903030197675854e-05
Position 948: 1.0649216501226066e-05
Position 491: 1.009004179608415e-05
Position 2066: 9.771549106015711e-06
Position 5316: 9.616185245141178e-06
Position 2161: 8.071359192143285e-06
Position 2607: 7.063723006335462e-06
Position 2046: 6.26721292578081e-06
Position 919: 5.176639756881417e-06
Position 3042: 3.811524802025184e-06
Position 5054: 3.71401882538892e-06
Position 325: 3.5877169634480764e-06
Position 519: 5.724871002651949e-07
Position 780: 8.074870896998092e-08
Position 557: 7.065052293717033e-08
Position 523: 3.3165361457382345e-08
Position 873: 5.956114620221924e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12628: 0.9704582636857937
Position 5269: 0.5669925432117274
Position 15989: 0.5599911957002189
Position 11576: 0.5412454963206936
Position 10445: 0.5085513531697133
Position 5668: 0.40517857925652134
Position 5235: 0.4012302068508649
Position 5968: 0.3732355471692498
Position 6937: 0.34074227423230824
Position 4927: 0.31306730467863164
Position 13364: 0.22568433576749214
Position 2482: 0.22209806379072722
Position 2293: 0.1931423600916626
Position 6484: 0.15896607331981294
Position 11614: 0.12288519654392012
Position 5947: 0.1147535024772119
Position 2805: 0.09941070264961985
Position 4092: 0.0898811169305633
Position 7019: 0.0892682530943865
Position 315: 0.08769541397819063
Position 6874: 0.07497952762212146
Position 2887: 0.058336498284109826
Position 3940: 0.05708936981131762
Position 7830: 0.038853134149850074
Position 13681: 0.0362325868962794
Position 12795: 0.03510961805387785
Position 9264: 0.03289037267341823
Position 9572: 0.030820739196056997
Position 16181: 0.029054734257457457
Position 6920: 0.023384964664654
Position 16432: 0.021633441828826136
Position 4077: 0.021625591561931515
Position 370: 0.021354383115050522
Position 6533: 0.02063498284151989
Position 12270: 0.020111838669143144
Position 7651: 0.019744066166136064
Position 4042: 0.01868875620974924
Position 13536: 0.018258435060538376
Position 17011: 0.015866654970556702
Position 12255: 0.01570563590590112
Position 2316: 0.014981542240550403
Position 16401: 0.01463901499665364
Position 843: 0.01452033392396631
Position 12799: 0.014383960272290188
Position 6898: 0.014228705811451348
Position 11763: 0.013028823668425008
Position 5251: 0.0128418501729849
Position 13858: 0.011803328579596666
Position 4113: 0.011802830036937778
Position 17730: 0.011266620346083505
Position 2829: 0.010992475174648539
Position 3404: 0.010874504297240777
Position 15359: 0.010267579735688608
Position 9036: 0.010262853161115599
Position 10403: 0.009244961501655734
Position 15321: 0.009112905366343358
Position 15732: 0.009088892031477372
Position 16148: 0.007901710381255728
Position 4808: 0.00785367594562448
Position 2861: 0.007261834755712327
Position 15324: 0.006500949045522828
Position 6518: 0.006104172142951098
Position 11422: 0.0057777929845015865
Position 15628: 0.005700711111242237
Position 5906: 0.005665296178299673
Position 17243: 0.005362793760215872
Position 13082: 0.005170571571976372
Position 15576: 0.005109994612115235
Position 938: 0.004992944124948742
Position 3991: 0.004847975604793088
Position 13369: 0.0046937096147767615
Position 2433: 0.0045523209871480225
Position 15799: 0.004308372306015896
Position 5714: 0.004307303542001984
Position 12837: 0.004162414412654392
Position 5830: 0.004081427271858143
Position 2200: 0.0040222715848156195
Position 5975: 0.0038702450882586855
Position 7024: 0.003809776703695942
Position 16291: 0.0037481351796401483
Position 16802: 0.0037476321633352584
Position 7749: 0.003733794972200608
Position 15796: 0.0037143196666819143
Position 1985: 0.0036281933149478036
Position 3479: 0.0035509113830815685
Position 15125: 0.0032617437207817564
Position 4716: 0.003248340643547906
Position 6012: 0.003214268482302062
Position 2361: 0.0031317187037510326
Position 15279: 0.002979443268574936
Position 5289: 0.0029588216340471958
Position 16266: 0.0028522375630923454
Position 6227: 0.002767380971819852
Position 629: 0.0027652411135551578
Position 16735: 0.0026917917681206363
Position 2043: 0.0026802461400048114
Position 2730: 0.0026672226105696048
Position 2757: 0.0026580092337422393
Position 13200: 0.002602785065393686
Position 12825: 0.0024926818651380203
Position 2203: 0.0024666350438120213
Position 2727: 0.002435287588586844
Position 18220: 0.0023381119079023648
Position 5513: 0.0022145291982547835
Position 999: 0.00219106504671554
Position 1880: 0.002162048363424342
Position 7270: 0.0021175348040194
Position 260: 0.0019721915214590685
Position 14295: 0.0018144981288648592
Position 16494: 0.0018015375563235486
Position 4026: 0.001767804030248019
Position 2567: 0.0016766034320615146
Position 6986: 0.001636266373427365
Position 13281: 0.0016169162297368562
Position 15903: 0.0015979076112749924
Position 2907: 0.0015691475832591809
Position 13894: 0.001568243569082593
Position 569: 0.0015415615539298114
Position 16031: 0.0014436816743831568
Position 3964: 0.001433209540161558
Position 6019: 0.0014173589161810326
Position 6998: 0.0013736375801233992
Position 13627: 0.0013704073635519172
Position 2863: 0.0013505503627352941
Position 5838: 0.0013348720198916324
Position 2527: 0.0012651591024591211
Position 247: 0.0012313883071452386
Position 5949: 0.001203933057025112
Position 17864: 0.0011843240916265174
Position 15374: 0.0011333801955079972
Position 16059: 0.0010607678603655956
Position 15165: 0.0010274462986707591
Position 15875: 0.000955939107745818
Position 227: 0.00089472688043354
Position 1754: 0.0008904142377123938
Position 6830: 0.0008629903557197342
Position 12986: 0.0008229723526954615
Position 770: 0.0008067438045971144
Position 13115: 0.0007914746254909532
Position 14547: 0.0007806951657408559
Position 13457: 0.0007661251169205652
Position 15403: 0.0007642090969652586
Position 849: 0.0006977834524900187
Position 5196: 0.0006137467209219885
Position 538: 0.0004905646593570635
Position 12879: 0.0004903315385245754
Position 14589: 0.00048466585917871494
Position 5833: 0.00045088391717749076
Position 429: 0.00044483540444856934
Position 696: 0.00044008484398916494
Position 2645: 0.0004293790600368085
Position 2856: 0.0003962911904879389
Position 11934: 0.0003848541626144404
Position 12951: 0.0003739532898430494
Position 989: 0.0003708284418821354
Position 1964: 0.00036785079556041043
Position 1176: 0.00035985177299969
Position 1883: 0.00033019293709927154
Position 6147: 0.00032033381865336007
Position 2761: 0.00030774408615582487
Position 6153: 0.00026868950630798557
Position 2754: 0.0002608664028772791
Position 3993: 0.0002594156696469122
Position 2096: 0.000256177857590852
Position 6250: 0.00025458695002313926
Position 1087: 0.0002508904605862016
Position 941: 0.0002146164723133462
Position 6098: 0.00021386960809759498
Position 1305: 0.0002109623776873707
Position 335: 0.00020774805566940063
Position 5556: 0.00020471035525962625
Position 14932: 0.0002024572073064819
Position 12777: 0.00019405414852806206
Position 224: 0.00019059817363587713
Position 12861: 0.00018907095432662085
Position 344: 0.0001835237878940042
Position 5571: 0.00018338279715411022
Position 888: 0.00017820274902350362
Position 161: 0.00016916685579031258
Position 6295: 0.00016874638174181137
Position 14396: 0.00015010611757648864
Position 14362: 0.00014961102205375884
Position 5979: 0.00014722671761163575
Position 280: 0.00014597379597660877
Position 325: 0.00012840560711610934
Position 230: 0.0001239212566013847
Position 8256: 0.00012159368077235604
Position 2063: 0.00011613221386404247
Position 13532: 0.00011268042761043496
Position 1421: 0.00010718046882442675
Position 1115: 0.00010693911315956402
Position 13582: 0.00010515678574227719
Position 1440: 0.00010411346163373358
Position 433: 0.00010203868144406017
Position 289: 0.00010202044518811616
Position 5857: 9.204942745930772e-05
Position 2438: 8.500965064866053e-05
Position 3734: 7.192949449327331e-05
Position 5863: 7.190380807848194e-05
Position 1430: 7.16455836135916e-05
Position 14124: 6.109802772013918e-05
Position 2325: 5.946532886245323e-05
Position 6412: 5.316398384883217e-05
Position 2393: 5.277635207659935e-05
Position 1818: 5.243600227802195e-05
Position 2145: 5.17656277373762e-05
Position 1028: 4.470890333160644e-05
Position 6580: 4.081380836244537e-05
Position 1239: 4.0116691135543354e-05
Position 10668: 3.79901143148177e-05
Position 957: 3.6288748402609344e-05
Position 200: 3.603378252244143e-05
Position 653: 3.186919447823727e-05
Position 1315: 3.0782685505303764e-05
Position 332: 2.9384396621171593e-05
Position 5894: 2.8750325655538154e-05
Position 2643: 2.546040229802125e-05
Position 1234: 2.4923269518990376e-05
Position 6783: 2.330139599890762e-05
Position 5063: 2.2158143704064775e-05
Position 1155: 1.9476743319910382e-05
Position 1488: 1.8761797713050925e-05
Position 1326: 1.8313645339711356e-05
Position 1409: 1.7948110720348317e-05
Position 7200: 1.758704523212453e-05
Position 399: 1.7552822290628767e-05
Position 8445: 1.7342377415826216e-05
