Gene = Iqce
index = 588
Annotated 5SS: [  197  2694  5371  8964  9585 10779 12423 12566 14594 16051 16334 19003
 19977 21663 24305 24963 27301 28042 30572 31035 31912 36371]
Annotated 3SS: [ 2645  5324  8834  9449 10707 12308 12514 14522 15977 16283 18838 19920
 21432 24199 24871 27129 28017 30451 30912 31810 36169 36884]
SMsplice 5SS: [  197  2694  5371 10779 12423 12566 14594 16051 21663 24305 24963 27301
 30572 31035 33357 37034]
SMsplice 3SS: [ 2645  5324 10707 12308 12514 14522 15977 21520 24199 24871 27129 30451
 30912 33257 36884 38271]
top_k =  1000
Partition function (log Z): 22.685461481253743

Sorted 5' Splice Sites (High to Low Probability):
Position 24305: 0.9929747447605918
Position 12423: 0.9922035938572402
Position 10779: 0.9835806672939511
Position 12566: 0.978830392421767
Position 37034: 0.9604885193099392
Position 31035: 0.9379475836377821
Position 16051: 0.9349434694230782
Position 30572: 0.9161185876284025
Position 24963: 0.8971892096504386
Position 33357: 0.8456314389106458
Position 197: 0.8289096895042222
Position 2694: 0.8160220062355916
Position 5371: 0.8054633724258843
Position 27301: 0.7576591213686849
Position 21663: 0.7281886057573791
Position 8964: 0.6397968842577573
Position 19977: 0.5914259192325046
Position 14594: 0.5032203266750567
Position 19003: 0.4433203761775829
Position 437: 0.43101959745927426
Position 9585: 0.3220989751049488
Position 28042: 0.30758859303035446
Position 31912: 0.29640140256451697
Position 16334: 0.2849038013391336
Position 14620: 0.1976127901854302
Position 23857: 0.18883130497667372
Position 35659: 0.1853622734399189
Position 28126: 0.15923500587180744
Position 36260: 0.15483804005560545
Position 21436: 0.1250080134104422
Position 17848: 0.11577428186092688
Position 28139: 0.10649261068406815
Position 22050: 0.10515043088806861
Position 19409: 0.10170527323749806
Position 27200: 0.09229913280068365
Position 8290: 0.089366708415619
Position 2496: 0.07710469948902435
Position 24782: 0.07189316064747073
Position 15900: 0.06894315911860235
Position 36764: 0.06549822811803042
Position 36371: 0.06499719312430911
Position 36308: 0.056330328169073414
Position 34946: 0.04306987564431238
Position 38317: 0.04298565730293992
Position 22088: 0.041561116376824234
Position 35557: 0.03771400192129701
Position 8092: 0.035742087159439676
Position 36784: 0.03450492523617894
Position 2554: 0.03387593835938846
Position 25697: 0.03265692048489364
Position 29338: 0.03149021822398333
Position 15550: 0.031178430931086958
Position 22330: 0.030037082617822813
Position 23635: 0.029567806360878555
Position 24076: 0.028764692703663223
Position 26012: 0.027100457000144577
Position 20519: 0.0263483779478444
Position 35790: 0.025766461080592
Position 36326: 0.02315396063107687
Position 19521: 0.022673871876649532
Position 10946: 0.0223665264448952
Position 38479: 0.021458398044238537
Position 25073: 0.020587620595657892
Position 11154: 0.020530200681967287
Position 1689: 0.020024906839020383
Position 30369: 0.019080079747044537
Position 13278: 0.0188156185461535
Position 20282: 0.017831422020233866
Position 38339: 0.017799446311652208
Position 15755: 0.016463711893950246
Position 28170: 0.015782650831441983
Position 37745: 0.015583098173957144
Position 37755: 0.01557564313959123
Position 39375: 0.01556413500178366
Position 4749: 0.015322679314468911
