Gene = Lad1
index = 616
Annotated 5SS: [  419  7295  9449 10222 11135 12375 12623 13014 13351]
Annotated 3SS: [ 7156  8565 10116 11090 12301 12484 12926 13275 13713]
SMsplice 5SS: [  419  7295  8684 10222 12375 12623 13014 13351]
SMsplice 3SS: [ 7156  8565 10116 12301 12484 12926 13177 13713]
top_k =  1000
Partition function (log Z): 13.653579725372579

Sorted 5' Splice Sites (High to Low Probability):
Position 10222: 0.9840210978062275
Position 12375: 0.9659478223456163
Position 13351: 0.9430337365564371
Position 7295: 0.9399771542642592
Position 419: 0.8980376496845652
Position 12623: 0.8748517803216581
Position 13014: 0.7039617707724694
Position 8684: 0.6897461553631018
Position 11135: 0.37755080540225877
Position 13946: 0.37603655958054394
Position 5734: 0.25954833621823264
Position 13045: 0.242316674077004
Position 2358: 0.23104139589466513
Position 5237: 0.1960836840816106
Position 959: 0.19077020763803848
Position 2450: 0.18678885032843176
Position 11308: 0.15882795409575812
Position 13632: 0.14803491299422322
Position 13843: 0.1379320354935903
Position 1219: 0.1051516124455373
Position 7538: 0.1012912018240512
Position 8687: 0.08444419322037341
Position 12688: 0.07525837042671792
Position 329: 0.06652423299481038
Position 5150: 0.056473699132290146
Position 2454: 0.05417185961605398
Position 5721: 0.049608621437347566
Position 13592: 0.04827410781751547
Position 9449: 0.043842745601869376
Position 656: 0.035811324769899885
Position 7667: 0.03544007429667189
Position 1665: 0.033566497189412
Position 3635: 0.03284460800012683
Position 2519: 0.031562016122547554
Position 2606: 0.031063541274639766
Position 13556: 0.03073909324707053
Position 1353: 0.026078750509483647
Position 13114: 0.026017036852465016
Position 13953: 0.025377741804167322
Position 11570: 0.023917571246432224
Position 3946: 0.023464791821028317
Position 2321: 0.022754590932760378
Position 6211: 0.01750680111701161
Position 13914: 0.015390520932375312
Position 2293: 0.014362574721336266
Position 5121: 0.013231404817189221
Position 859: 0.01271508892840035
Position 12404: 0.012100302889381883
Position 3597: 0.011276966899673908
Position 645: 0.011196609390493209
Position 1600: 0.011063711288146535
Position 13279: 0.010624599205858962
Position 5165: 0.010530482805697768
Position 11471: 0.01029717687353513
Position 10610: 0.009806181783175355
Position 2423: 0.009338301914584303
Position 4203: 0.008719972187375136
Position 13209: 0.008013407802258898
Position 12209: 0.007096986742972262
Position 2882: 0.006736018095534161
Position 546: 0.0067194672488769865
Position 4605: 0.006541321649157367
Position 141: 0.006295160363607303
Position 6033: 0.00606610692970361
Position 5738: 0.005921284596997864
Position 1644: 0.005258728467848452
Position 1369: 0.00484562129079879
Position 11276: 0.004650980999655119
Position 7345: 0.004489023681313828
Position 8708: 0.004199432206012153
Position 7526: 0.003771423498394352
Position 13585: 0.0036932586934337293
Position 12388: 0.0036640726219827895
Position 3817: 0.003395268816927394
Position 387: 0.0033642986012438814
Position 4588: 0.0032373209760656694
Position 6201: 0.0029121360186756314
Position 5074: 0.0028807322297909974
Position 10298: 0.002766672216489745
Position 11947: 0.002766568150852923
Position 14122: 0.002713482834697589
Position 13849: 0.0026815250586487995
Position 12046: 0.00258038733156008
Position 12170: 0.0025656290851873297
Position 1275: 0.0025585008772096756
Position 4384: 0.0025376383408723235
Position 3176: 0.00248720584708724
Position 519: 0.0022550310326064447
Position 1564: 0.0021678284602526664
Position 7110: 0.0021465581418692132
Position 7437: 0.0021075525201246967
Position 13006: 0.002051421261592039
Position 8915: 0.0020314681375916323
Position 1363: 0.0019472125004989702
Position 13652: 0.001714365055968816
Position 10797: 0.001706805834301081
Position 11616: 0.001595711667755054
Position 584: 0.001572722568582181
Position 11920: 0.0015252122739209597
Position 8696: 0.0014113915835569362
Position 8591: 0.0013798886912076802
Position 1962: 0.0013661480639855085
Position 13097: 0.0013127081481353667
Position 11932: 0.0012964441542855647
Position 12394: 0.0012739804992755387
Position 1912: 0.0012643288343154493
Position 13994: 0.001155590839074829
Position 9163: 0.0011400327173989057
Position 7302: 0.0011205085055986624
Position 6067: 0.000994842488265951
Position 13890: 0.0009941634925919912
Position 7617: 0.0009370940687514629
Position 10936: 0.0009213904080493528
