Gene = Polr3gl
index = 835
Annotated 5SS: [   98 12094 12538 13347 13732 14166 14384]
Annotated 3SS: [11925 12407 13277 13674 14091 14269 15592]
SMsplice 5SS: [   98  5390 13347 13732 14166 14384 15509]
SMsplice 3SS: [ 5259 13277 13674 14091 14269 15311 15592]
top_k =  1000
Partition function (log Z): 1.4285523515948206

Sorted 5' Splice Sites (High to Low Probability):
Position 13347: 0.9644407526961003
Position 98: 0.9581208882520058
Position 5390: 0.9075013717611186
Position 14384: 0.9063771244294367
Position 13732: 0.8912835099825056
Position 14166: 0.6401924492580455
Position 12094: 0.471449877874137
Position 12538: 0.4403673349511403
Position 13177: 0.4081686878083381
Position 15509: 0.36228833002518557
Position 11695: 0.2480459145239774
Position 15484: 0.22708470324105962
Position 11474: 0.15231400161452238
Position 14717: 0.11863699597744778
Position 7347: 0.09313490562060125
Position 1463: 0.08157185983535567
Position 9292: 0.08154394245134383
Position 6479: 0.05870017220629115
Position 3321: 0.053208768914449325
Position 1360: 0.052009349661717656
Position 3326: 0.042432163671604725
Position 13397: 0.031344484124014346
Position 4070: 0.024653857404984533
Position 6682: 0.02313787819285481
Position 9744: 0.023026166523398558
Position 138: 0.020085355371226663
Position 9781: 0.019052802152018905
Position 572: 0.01539856017498689
Position 10627: 0.012325071155014983
Position 6856: 0.012039040101154622
Position 4526: 0.010550769234880544
Position 12047: 0.009459060035142559
Position 824: 0.008168458929628447
Position 2109: 0.008151317922598919
Position 6702: 0.008122787053405798
Position 14719: 0.007278697072607571
Position 15490: 0.0069380486702890504
Position 13693: 0.006241503968713434
Position 13770: 0.006213093333224048
Position 865: 0.006113399313664148
Position 15359: 0.005453858645143219
Position 2743: 0.005287169138601591
Position 15423: 0.004801455200307349
Position 14233: 0.004384948036249528
Position 5803: 0.00400703587508072
Position 351: 0.0033801116039915056
Position 15069: 0.0031986746894531507
Position 3121: 0.003043480579494461
Position 4203: 0.002858445917390449
Position 15515: 0.002614849431992432
Position 14237: 0.0024892241500014565
Position 15406: 0.002378736836819915
Position 262: 0.002345738994521653
Position 321: 0.0021717142423776474
Position 175: 0.002071855578162712
Position 128: 0.0018669313995743036
Position 14632: 0.0017289448913086443
Position 13719: 0.0016313021274067172
Position 1898: 0.0012922554760404661
Position 14177: 0.0012214759907358832
Position 602: 0.0011872271089891765
Position 844: 0.0011834787535866188
Position 4187: 0.001159109743390925
Position 9659: 0.0011456878466005712
Position 13868: 0.0009964947614256364
Position 8405: 0.0009682871001111059
Position 5728: 0.0009502042150632614
Position 2121: 0.0008615893939763713
Position 1652: 0.0007342525005373745
Position 13710: 0.0006314857308446465
Position 15474: 0.0006235267956191272
Position 13974: 0.0004987962043736624
Position 14659: 0.0004884875289566122
Position 13351: 0.00046582444077546945
Position 13976: 0.0003951103796581783
Position 14906: 0.0003789917614630582
Position 14590: 0.00036155081780878443
Position 15511: 0.00035154161731576765
Position 14840: 0.00032939084646943127
Position 13762: 0.0002572151721212514
Position 13863: 0.00023098868314211862
Position 505: 0.00021980552226868563
Position 14803: 0.00021409781714229513
Position 14732: 0.0001951864922274638
Position 13993: 0.00016772617167123608
Position 133: 0.00016175994873671967
Position 14805: 0.0001575525071554018
Position 14793: 0.00014651580781498898
Position 15342: 0.00014586943638902493
Position 13848: 0.00014090143282112134
Position 16049: 9.347946636098835e-05
Position 473: 9.096097720059552e-05
Position 656: 7.059383753303223e-05
Position 57: 4.915590951710603e-05
Position 378: 4.76982007199249e-05
Position 191: 4.738078572406391e-05
Position 69: 4.091862134732233e-05
Position 14601: 3.567358451420643e-05
Position 1209: 3.553293608726349e-05
Position 6424: 3.342240901529226e-05
Position 15776: 3.2393552399987135e-05
Position 114: 2.228002316402338e-05
