Gene = Pclaf
index = 799
Annotated 5SS: [ 238  573 3298]
Annotated 3SS: [  494  3134 11320]
SMsplice 5SS: [ 238  573 3298]
SMsplice 3SS: [  494  3134 11320]
top_k =  1000
Partition function (log Z): -6.421849891829271

Sorted 5' Splice Sites (High to Low Probability):
Position 238: 0.9581498874670091
Position 573: 0.9509821626827051
Position 3298: 0.9307615771104412
Position 8731: 0.12833932970063233
Position 11425: 0.0669415373889185
Position 1462: 0.06335217735406741
Position 974: 0.05103122177583618
Position 4322: 0.033069081985421855
Position 6272: 0.03235971188891695
Position 11503: 0.02946711506453025
Position 2584: 0.025902409004550552
Position 6287: 0.024129451555357454
Position 970: 0.02231923852048752
Position 1639: 0.018653200854064887
Position 10088: 0.01616380286125508
Position 814: 0.013846294342293976
Position 3641: 0.01242851331965189
Position 5484: 0.011202522313670145
Position 195: 0.01013243850082011
Position 6661: 0.009296474338186424
Position 7731: 0.008038760999167767
Position 10383: 0.006847130980970595
Position 1780: 0.006740599654156822
Position 11415: 0.005741470267562042
Position 2564: 0.005673478276594907
Position 6939: 0.005261178995898071
Position 105: 0.004969493246489127
Position 165: 0.004874450656996006
Position 377: 0.004764032075919269
Position 9630: 0.004235014169111288
Position 781: 0.00418540868902921
Position 1047: 0.003694133612666817
Position 1458: 0.003375850627919682
Position 1594: 0.002606587337002907
Position 1435: 0.00226648602307703
Position 1830: 0.0021976633329586974
Position 60: 0.0021710402171494967
Position 1338: 0.002112817542607803
Position 5399: 0.002088621620165051
Position 255: 0.002063425024601874
Position 600: 0.002014393242520658
Position 127: 0.0017959236433902522
Position 521: 0.0016442600749349396
Position 1085: 0.0016182474315313618
Position 7748: 0.001480028002861137
Position 1793: 0.0014362268738874215
Position 6341: 0.0013359798402582947
Position 159: 0.0012790861734826146
Position 8722: 0.0012701382744916387
Position 960: 0.0012027473875765558
Position 1747: 0.0011940086988645445
Position 558: 0.0009999115749543032
Position 1714: 0.000936438365782873
Position 662: 0.0007177921116092326
Position 2643: 0.0006467769385279722
Position 3386: 0.0005855149734789265
Position 1556: 0.0004925135905448941
Position 2855: 0.0004787339025098895
Position 1348: 0.00046333532009545204
Position 2660: 0.0004599672350287162
Position 2754: 0.0004460113080279987
Position 4800: 0.0003675502848790306
Position 634: 0.0003598199363438265
Position 2782: 0.00030776647607515657
Position 930: 0.0002942332414513601
Position 1209: 0.0002568364518582457
Position 3001: 0.00023846756697123105
Position 9619: 0.00014647233716065717
Position 1330: 0.00014552975285307983
Position 953: 0.00011551005799318135
Position 562: 0.00010472200663811508
Position 6110: 0.0001027130030176859
Position 2692: 9.754292848154945e-05
Position 2646: 9.650306178058997e-05
Position 3659: 9.22950731539267e-05
Position 1741: 8.701496187670795e-05
Position 265: 8.100837273901895e-05
Position 2258: 7.56062375000734e-05
Position 1038: 7.482635837755694e-05
Position 681: 6.877271553739164e-05
Position 1873: 6.705373012482111e-05
Position 2199: 6.369287910171051e-05
Position 423: 6.297922046475899e-05
Position 2234: 5.8000616052172105e-05
Position 171: 5.7924673256244e-05
Position 186: 4.9121677398790855e-05
Position 6174: 4.6151269208662746e-05
Position 5501: 3.473974806291348e-05
Position 281: 2.7472955862910173e-05
Position 4132: 2.713729447779821e-05
Position 289: 2.324642544416065e-05
Position 24: 1.740602508064317e-05
Position 31: 1.6517744636272444e-05
Position 380: 1.158674826055801e-05
Position 5102: 1.0572519563638955e-05
Position 390: 1.003406448203996e-05
Position 649: 9.935091464010726e-06
Position 811: 9.875312715741752e-06
Position 4918: 8.921301188010035e-06
Position 3310: 8.796835795609073e-06
Position 824: 8.597855454316961e-06
Position 4457: 8.331517358969535e-06
Position 153: 7.698684173490177e-06
Position 3304: 6.915299150782382e-06
Position 644: 6.810603665273395e-06
Position 184: 6.545405333808089e-06
Position 4887: 5.295449222482176e-06
Position 3077: 4.85623457506472e-06
Position 582: 4.742466953647623e-06
Position 3639: 4.453262389749431e-06
Position 1095: 4.376899812881024e-06
Position 3370: 4.346087666087934e-06
Position 216: 4.335573786466946e-06
Position 174: 4.1367248561816726e-06
Position 4496: 3.7854400881262553e-06
Position 4591: 3.3101575819151097e-06
Position 4559: 3.2154771731302547e-06
Position 980: 2.83939773024075e-06
Position 701: 2.3175340203190583e-06
Position 3302: 2.1550072263174373e-06
Position 787: 2.018437325508286e-06
Position 3743: 1.8167798550560808e-06
Position 3973: 1.5191032284377696e-06
Position 805: 1.4018473782445945e-06
Position 3882: 1.388554519233683e-06
Position 426: 1.1846659679936058e-06
Position 707: 1.134060204876593e-06
Position 646: 1.068408956009931e-06
Position 3663: 1.051958486421024e-06
Position 3697: 8.385268611557339e-07
Position 943: 7.62092260141662e-07
Position 1216: 7.184474062850061e-07
Position 860: 7.034420163220274e-07
Position 3858: 6.770941671485574e-07
Position 3661: 6.703168980295029e-07
Position 16: 6.441360072905784e-07
Position 978: 5.369142756464488e-07
Position 910: 2.8614217529662606e-07
Position 1127: 2.742754372091338e-07
Position 984: 2.4668254671002866e-07
Position 757: 1.566985872570386e-07
Position 497: 1.3536830223250221e-07
Position 862: 3.681998111152578e-09
Position 881: 3.316747343491948e-09
Position 874: 2.6458337304701004e-09
Position 542: 1.2608317785122554e-09
Position 585: 6.674282820240887e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 494: 0.93044215684429
Position 3134: 0.9169392551513296
Position 11320: 0.5333123774506304
Position 11281: 0.09422278057802401
Position 11589: 0.0875522128498845
Position 8639: 0.08116051632387493
Position 8591: 0.07349314804782273
Position 4077: 0.06717726408999689
Position 6203: 0.058655177777829526
Position 1208: 0.055430253368941876
Position 881: 0.047005502668732234
Position 2489: 0.03265200225069772
Position 922: 0.027532876842690377
Position 9951: 0.026682145234159592
Position 11649: 0.025805523415544016
Position 7591: 0.025744913560745552
Position 5281: 0.023382110368605314
Position 3557: 0.02308300256570453
Position 5699: 0.018994882474610803
Position 9005: 0.01856948216698736
Position 9478: 0.01794916405049151
Position 6340: 0.0172315323350867
Position 10229: 0.01667499967932716
Position 429: 0.013439331985683482
Position 5743: 0.012836122728732646
Position 747: 0.01274932046098771
Position 1346: 0.012069114836199336
Position 6414: 0.01113777070170618
Position 1497: 0.011047501835987806
Position 1638: 0.010770963603557442
Position 9082: 0.010429498853934136
Position 11966: 0.009478525267043333
Position 7685: 0.00935229382814664
Position 5528: 0.008751680246883931
Position 3216: 0.008703185438204968
Position 4214: 0.007736260897214964
Position 9806: 0.007290304636617605
Position 1410: 0.007119306163250661
Position 4447: 0.007042127388561764
Position 11737: 0.006975214440671177
Position 3187: 0.005776713406871242
Position 6810: 0.005620977623560473
Position 6025: 0.005141889834200425
Position 6481: 0.004310877022653352
Position 6366: 0.003938883125706247
Position 12994: 0.0038811235244789874
Position 681: 0.00382534319517225
Position 11234: 0.003322200703632714
Position 9594: 0.0032146140672209824
Position 3115: 0.003066635392273995
Position 12957: 0.0030029832659799107
Position 9375: 0.002804999652968162
Position 4505: 0.00274749103001109
Position 898: 0.0027099672627004328
Position 6174: 0.0025910755409380604
Position 558: 0.0025233660327201304
Position 3527: 0.0024954538880409965
Position 1127: 0.0024378782356305954
Position 516: 0.0023814206414394593
Position 6395: 0.0023529110762612214
Position 9979: 0.0022932365933749877
Position 5384: 0.002292712261805579
Position 1675: 0.002254400439760547
Position 11602: 0.002045429910570002
Position 322: 0.0019495523358473486
Position 1550: 0.0018558633936993866
Position 7270: 0.0018283446442956329
Position 4073: 0.0015619977881962727
Position 11037: 0.001510061478429488
Position 1574: 0.0014349959739595676
Position 6589: 0.0014036432022124568
Position 6215: 0.001330571987989782
Position 10646: 0.0012731546615233314
Position 12011: 0.0012099357104734315
Position 8537: 0.0011740236823294182
Position 4007: 0.0010884741557590386
Position 7318: 0.0010764972734530612
Position 6178: 0.0010709984115874636
Position 8671: 0.0010491874143299846
Position 1370: 0.0010301359791394019
Position 11347: 0.0009425315806976461
Position 1453: 0.0009352923614257512
Position 5164: 0.0008834543035269811
Position 4773: 0.0008713263732115683
Position 3152: 0.0008397786170671013
Position 6227: 0.0008344334669673052
Position 7897: 0.000783405976217564
Position 10273: 0.0007775477031205434
Position 3230: 0.0007477559012869269
Position 2433: 0.0007167366001710226
Position 1612: 0.0006939173849880964
Position 7849: 0.0006606966833598426
Position 3575: 0.0006379584070057882
Position 6774: 0.0006363899020461512
Position 5882: 0.0006334198342649255
Position 10548: 0.0006270692645969114
Position 9137: 0.0006210851603048001
Position 8844: 0.0005860768712099458
Position 4210: 0.0005645550976210136
Position 7250: 0.0005629930176885366
Position 509: 0.0005590346118169959
Position 10592: 0.0005497602417005665
Position 6534: 0.0005468941797750564
Position 2515: 0.0005437593191443643
Position 5348: 0.00047415214682475085
Position 4550: 0.0004741423830018305
Position 1423: 0.00044203192620424786
Position 3553: 0.0004419413819147383
Position 6984: 0.0004387535367448959
Position 7153: 0.00043858540517517105
Position 4468: 0.0004325298599924464
Position 3250: 0.0004202479541796204
Position 8450: 0.0004198536411274232
Position 2779: 0.00040878338700270426
Position 7667: 0.00039547379672884016
Position 5886: 0.0003952013001758298
Position 3570: 0.00039477089879423534
Position 8153: 0.00039158266642794806
Position 4230: 0.0003643608193697205
Position 1219: 0.0003558140824687097
Position 8516: 0.00035100604774119544
Position 9257: 0.0003222517576882421
Position 358: 0.0003156522907311126
Position 4916: 0.00030583120137437687
Position 7799: 0.00029279057144415097
Position 4131: 0.00027314630277441507
Position 1705: 0.0002591529316836847
Position 6636: 0.00025410094445985326
Position 2149: 0.00024827383088025156
Position 3380: 0.00023760624720220002
Position 5025: 0.00023018982279160444
Position 1461: 0.0002132669255859097
Position 3732: 0.00021216506008003958
Position 153: 0.00020866815051954614
Position 222: 0.00020799608375905636
Position 7119: 0.0002071064310925644
Position 9041: 0.00020407282247572654
Position 5464: 0.00020396789277562642
Position 8894: 0.0001966899142713295
Position 3197: 0.00019116547160805724
Position 319: 0.00018527277561578614
Position 3164: 0.00018422764244710465
Position 7447: 0.00017101332314681112
Position 3620: 0.00016312472920174386
Position 8534: 0.00016015399162851689
Position 520: 0.00015673195593818258
Position 364: 0.0001555832827987057
Position 4079: 0.00014555019408092818
Position 4572: 0.00014391963167883123
Position 2671: 0.00013702172232250452
Position 4026: 0.00013678056388868735
Position 2494: 0.00013444656933499246
Position 3747: 0.00011915816475718328
Position 7587: 0.00011432023570244007
Position 908: 0.00011111272272629585
