Gene = Tex12
index = 1068
Annotated 5SS: [ 100 2106 2939 3077]
Annotated 3SS: [2039 2826 3024 3833]
SMsplice 5SS: [143]
SMsplice 3SS: [3833]
top_k =  1000
Partition function (log Z): -7.830493221580612

Sorted 5' Splice Sites (High to Low Probability):
Position 2106: 0.5485476650071442
Position 143: 0.5196910822298177
Position 1879: 0.37676624647110035
Position 100: 0.2821337437343763
Position 209: 0.18608663265564024
Position 2939: 0.04937000562043614
Position 1495: 0.04221500181948352
Position 3081: 0.014699527578110395
Position 3524: 0.008549807684292733
Position 2217: 0.008208189431225237
Position 3090: 0.00506162824746054
Position 720: 0.004989026558581812
Position 200: 0.004984749932917611
Position 3138: 0.004523314510828884
Position 3771: 0.0037895281007636005
Position 2944: 0.002549465733419208
Position 2991: 0.0021532188721869357
Position 3102: 0.0021095750669415736
Position 3402: 0.0020257979899861098
Position 1241: 0.0019286878088922719
Position 510: 0.0016586421425016662
Position 2851: 0.0010161147374005601
Position 1733: 0.0009559567959155907
Position 62: 0.0009119752801944645
Position 1784: 0.0006895301810903936
Position 1352: 0.0006082844600318025
Position 1358: 0.0004009844367930829
Position 3952: 0.0003422224238178865
Position 1379: 0.00033247611009941126
Position 2542: 0.0003244246456764932
Position 246: 0.0002793117503591778
Position 596: 0.00027802353883964274
Position 87: 0.00016180485913411014
Position 128: 0.00014334702477403365
Position 121: 0.0001380061314608837
Position 3945: 0.0001007146508511227
Position 620: 9.98690024594354e-05
Position 3201: 8.463747951821891e-05
Position 3975: 8.356304940149136e-05
Position 130: 6.7590986144888e-05
Position 914: 5.701838308622705e-05
Position 875: 4.737937629530005e-05
Position 1542: 4.4365207337439846e-05
Position 1780: 4.343523109741791e-05
Position 1156: 3.437063712729247e-05
Position 524: 3.2780522466726513e-05
Position 1584: 2.639903017608103e-05
Position 1854: 2.5724837859630034e-05
Position 191: 2.275703544755197e-05
Position 147: 2.095411885494857e-05
Position 552: 1.977126853307882e-05
Position 635: 1.8579641162736415e-05
Position 254: 1.4195642483137237e-05
Position 110: 1.3444256329591617e-05
Position 108: 1.1006187421286469e-05
Position 235: 9.686425181208143e-06
Position 1062: 9.440212864624137e-06
Position 624: 8.735878596129535e-06
Position 2438: 6.776862832966252e-06
Position 2136: 5.145917717350853e-06
Position 2670: 3.926553129426555e-06
Position 334: 1.5545428835113332e-07
Position 153: 1.3732711349685037e-07
Position 273: 1.3267255374162063e-07
Position 251: 1.285894106187156e-07
Position 499: 1.0655857859831296e-07
Position 288: 9.99857067009725e-08
Position 2156: 7.634633687317853e-08
Position 3412: 6.05921552334073e-08
Position 453: 6.01308509061203e-08
Position 65: 5.800077517911526e-08
Position 363: 3.9233847056990177e-08
Position 186: 3.182906516788196e-08
Position 2307: 2.9467237399667356e-08
Position 39: 2.5443357183492347e-08
Position 392: 2.455718239716735e-08
Position 1010: 1.2376227903903789e-08
Position 398: 2.4640254170581707e-09
Position 608: 1.6716404521969772e-09
Position 291: 6.189815276780456e-10
Position 385: 4.5191531218233486e-10
Position 383: 7.644265326359021e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2026: 0.4461609060215913
Position 1757: 0.3952916998817987
Position 3833: 0.37961012591051235
Position 3655: 0.17050689228841936
Position 2826: 0.15698629769657443
Position 2987: 0.0691167243164809
Position 2039: 0.0634015497424073
Position 3321: 0.05789852782814939
Position 2872: 0.03974009122423172
Position 2077: 0.034892656036228285
Position 3024: 0.026162766310066365
Position 2592: 0.021343460964874956
Position 2832: 0.01857044554484732
Position 2516: 0.01465891022157067
Position 3276: 0.013285034812172124
Position 1418: 0.011919957365688988
Position 3356: 0.011438011836407734
Position 3481: 0.010969595904003121
Position 3257: 0.009553046366424539
Position 1446: 0.009231390922506957
Position 3101: 0.00821767932162799
Position 3384: 0.006780959052567728
Position 1798: 0.006519067562048851
Position 1378: 0.006271607370696528
Position 3129: 0.0053357437608383155
Position 3916: 0.005203618194762074
Position 2850: 0.005029252784867564
Position 1438: 0.004798108822289727
Position 4032: 0.004443441090321507
Position 1182: 0.003947608004389132
Position 508: 0.0038181108886663497
Position 1621: 0.002420374759776751
Position 1304: 0.00232873850866381
Position 589: 0.0021540209737815896
Position 1780: 0.002144850092811586
Position 2354: 0.002006298699585423
Position 1222: 0.0018626001553079948
Position 2255: 0.0018256780907904954
Position 690: 0.0017215946540450275
Position 2670: 0.0016222579285754002
Position 2911: 0.0016198343770916976
Position 489: 0.0016123522396189122
Position 2773: 0.0015695621621916976
Position 1618: 0.0014739922301836047
Position 3686: 0.0014375965834407093
Position 4210: 0.0013420817802527435
Position 2452: 0.0013170468278000786
Position 2691: 0.0011487731856473558
Position 1982: 0.0010870118839907148
Position 1189: 0.001077399726573893
Position 2041: 0.0009509562203124813
Position 3168: 0.0009466136711426363
Position 436: 0.0009373297556330002
Position 4276: 0.0008708725281183991
Position 4279: 0.0008143336797769167
Position 2791: 0.0007801671891332584
Position 2555: 0.0007680994870256761
Position 2273: 0.0007641640379863253
Position 3600: 0.0007351611155458754
Position 1163: 0.0007005164392662338
Position 3839: 0.0006678180028099139
Position 1559: 0.0006605394637053259
Position 649: 0.0006569145959079677
Position 2310: 0.0006477703070797762
Position 3874: 0.0006393544888311479
Position 2170: 0.0006167798290916129
Position 1765: 0.0005888792684438767
Position 1934: 0.0005869366025629763
Position 2208: 0.000569800208774744
Position 1703: 0.0005468427702035149
Position 2156: 0.0005186462085073712
Position 1239: 0.0004996640669820705
Position 1308: 0.0004989015792985054
Position 1588: 0.000413893759682408
Position 1564: 0.00038840894507850837
Position 1424: 0.00036588339166124543
Position 369: 0.0003462793197889287
Position 2757: 0.00033557959396293864
Position 2889: 0.0003314620218800825
Position 1914: 0.0003223219014051634
Position 2994: 0.0002891906340663307
Position 1784: 0.0002814445853199135
Position 3225: 0.00027510476834645566
Position 1850: 0.0002750168915573003
Position 2397: 0.00027076070473639044
