Gene = Nub1
index = 770
Annotated 5SS: [  199  3687  7151  8938  9767 11364 11600 12948 15710 16661 17748 20761
 22040 23037]
Annotated 3SS: [ 3555  6982  8875  9695 11180 11507 12840 15525 16552 17594 20613 21943
 22858 23164]
SMsplice 5SS: [  199  7151  8938  9181 11364 11600 12948 15710 17748 20761 22040]
SMsplice 3SS: [ 6982  8875  9047 11180 11507 12840 15525 17594 20613 21943 23164]
top_k =  1000
Partition function (log Z): 24.340424140298055

Sorted 5' Splice Sites (High to Low Probability):
Position 7151: 0.9951024363851056
Position 17748: 0.9949610991337468
Position 22040: 0.9872141751527009
Position 199: 0.9806950485016691
Position 20761: 0.9606722796999191
Position 11600: 0.9525975935214134
Position 12948: 0.9442445947985455
Position 15710: 0.9103129289618893
Position 11364: 0.8940213945292531
Position 3687: 0.6126427298598208
Position 16661: 0.5756063231415715
Position 9181: 0.5075566566495215
Position 8938: 0.45181613037294904
Position 9767: 0.447129051370711
Position 23037: 0.43178319528741316
Position 3472: 0.411009376253927
Position 18799: 0.27849031087522036
Position 19043: 0.20182188937105794
Position 19323: 0.1922438298886792
Position 11997: 0.17096767138670366
Position 9013: 0.14199042659045807
Position 23281: 0.13864569600306448
Position 23315: 0.11882843826227402
Position 9782: 0.11271068573648178
Position 5740: 0.09676053140554498
Position 3457: 0.09332649252683177
Position 8965: 0.08517133658876333
Position 7607: 0.07556206146566456
Position 13691: 0.05684731439989422
Position 19876: 0.05453004914271676
Position 21751: 0.052326464708036466
Position 20425: 0.04440738864239128
Position 8440: 0.03835563931216466
Position 16266: 0.038299622278513606
Position 23458: 0.03726562787601022
Position 5114: 0.0334711033986946
Position 11031: 0.03279472188424319
Position 21728: 0.030844319737839795
Position 2650: 0.02989625852520807
Position 13537: 0.02914542312329291
Position 11609: 0.028004845302069422
Position 9884: 0.027199076683983983
Position 8433: 0.02462250609451743
Position 10437: 0.024064045568780494
Position 11982: 0.022902764173627445
Position 7964: 0.022575796009266125
Position 11003: 0.02216013145692854
Position 4632: 0.021806516531379064
Position 11377: 0.020868408284602125
Position 23048: 0.020071800661475497
Position 10120: 0.01926900508958171
Position 21136: 0.01889261627079364
Position 5011: 0.018562184892103404
Position 3127: 0.01832401886862699
Position 10479: 0.018209988273687885
Position 3112: 0.017447127783661774
Position 9810: 0.01695871596671315
Position 18845: 0.016690705807660338
Position 12014: 0.016653349972588657
Position 18243: 0.01584999950175574
Position 575: 0.014757767458856515
Position 12202: 0.01434504466238994
Position 20782: 0.013625371438456118
Position 1891: 0.013507332571154005
Position 20883: 0.012776342280322
Position 9271: 0.011946863121553804
Position 6671: 0.011601517938043125
Position 14169: 0.011226551617172691
Position 11881: 0.01110913968883185
Position 13551: 0.01058032440589435
Position 14436: 0.010534632926613434
Position 599: 0.010533789805390898
Position 12983: 0.010305863400940725
Position 17462: 0.010155048595841359
Position 529: 0.009862145118527572
Position 21503: 0.009854262594620349
Position 533: 0.009850407036228014
Position 13234: 0.009205465559294308
Position 11940: 0.00914921545582841
