Gene = Ndufaf3
index = 736
Annotated 5SS: [ 584  879 1094 1276]
Annotated 3SS: [ 682 1026 1174 1358]
SMsplice 5SS: [ 180  412 1276]
SMsplice 3SS: [ 313 1174 1358]
top_k =  1000
Partition function (log Z): -4.065198458426025

Sorted 5' Splice Sites (High to Low Probability):
Position 1276: 0.9783916719970271
Position 180: 0.6715343553529212
Position 584: 0.4859877163159983
Position 412: 0.3732341314862729
Position 879: 0.26763011303959716
Position 1094: 0.2207091182368471
Position 973: 0.018161686374276967
Position 161: 0.014933411839447247
Position 291: 0.01070846271320195
Position 1027: 0.009343669010689804
Position 32: 0.008837994859948142
Position 38: 0.00873025180291832
Position 782: 0.0053792664233197314
Position 864: 0.0037438828948073875
Position 799: 0.001846734555924427
Position 1399: 0.0016780871139204922
Position 1104: 0.001556201642256436
Position 23: 0.0014868663531673783
Position 1264: 0.0008410999487658021
Position 419: 0.0008287544704343555
Position 352: 0.0007762606690311963
Position 767: 0.0005327399924229794
Position 1108: 0.0004947741570025597
Position 1459: 0.0003956284334967027
Position 281: 0.0003618009378322291
Position 867: 0.00034803442401010155
Position 846: 0.0003357328266095014
Position 201: 0.0003298065463548574
Position 570: 0.0002980616202023341
Position 833: 0.00029383932646567974
Position 1280: 0.0002526871982113407
Position 597: 0.00014566043839227928
Position 977: 0.00013874514231309288
Position 341: 0.00010236534891620489
Position 1225: 9.148863865299036e-05
Position 485: 8.831408910823358e-05
Position 13: 8.81015757675649e-05
Position 488: 8.254696091697668e-05
Position 252: 8.002392468797893e-05
Position 1290: 7.303501033556081e-05
Position 831: 6.104835545743993e-05
Position 1647: 4.5764487423114915e-05
Position 1404: 3.9917042672604644e-05
Position 954: 2.371392408458657e-05
Position 728: 2.309535403202217e-05
Position 1579: 2.1949906914548647e-05
Position 163: 1.58980440560283e-05
Position 581: 1.1929392632604833e-05
Position 319: 9.334036246537917e-06
Position 445: 8.309948506792365e-06
Position 1532: 7.765396518453818e-06
Position 562: 5.772389135281878e-06
Position 1186: 5.33390122005901e-06
Position 471: 4.353601807104273e-06
Position 1587: 3.4836400829222854e-06
Position 1627: 3.4574288582382975e-06
Position 405: 2.6192304106251106e-06
Position 694: 1.9869966323944546e-06
Position 780: 1.673066487579773e-06
Position 1258: 1.112632143868934e-06
Position 293: 1.084092842850997e-06
Position 642: 1.273789384078034e-07
Position 1125: 2.511730701196274e-09
Position 1297: 6.149283699389213e-10
Position 498: 5.713376266314195e-10
Position 1306: 8.826295486761802e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1358: 0.9661687933490782
Position 1174: 0.907996314163551
Position 313: 0.40911610609501936
Position 1026: 0.16820905667368494
Position 672: 0.13009594570498487
Position 522: 0.09697237941665811
Position 682: 0.09160147032098268
Position 860: 0.06621520819605549
Position 504: 0.05167759766076541
Position 411: 0.03246156075009183
Position 1143: 0.030956438887266475
Position 965: 0.02292312077171865
Position 462: 0.01735648663281176
Position 685: 0.014427371128232712
Position 1176: 0.013816822963314724
Position 1398: 0.011645506363391876
Position 1672: 0.00583081016844695
Position 1587: 0.005306989831279323
Position 351: 0.005126364789697571
Position 379: 0.004114367627167816
Position 982: 0.003334785433336878
Position 1088: 0.0032171503542160946
Position 493: 0.003209987044341896
Position 1203: 0.0027593929361677074
Position 793: 0.002544431154428714
Position 642: 0.0024304832772817026
Position 763: 0.002150591359460659
Position 1722: 0.002021576516299872
Position 1464: 0.0018936863029801708
Position 437: 0.0018568888388198193
Position 776: 0.0017014105656840044
Position 381: 0.0016579923569913278
Position 1546: 0.0012026555390683559
Position 737: 0.0008353374997725364
Position 458: 0.0005987749234722191
Position 912: 0.0005980049625970893
Position 1041: 0.0005957727996417943
Position 728: 0.0005752095045462331
Position 799: 0.000463346068274627
Position 273: 0.0004348777593589961
Position 935: 0.0004322520527473741
Position 1225: 0.0004225593380410894
Position 1437: 0.0003837267313355833
Position 1650: 0.0003499730914325945
Position 1470: 0.00033180559775692324
Position 1233: 0.0002855583096004276
Position 1641: 0.0002829365296655625
Position 1753: 0.0002747805306515162
Position 944: 0.00025931334976586666
Position 1209: 0.0002062581198313754
Position 290: 0.00019016245702652574
Position 991: 0.00016404177167088469
Position 1677: 0.00014754850037267776
Position 117: 0.00012832828134121718
Position 1725: 0.00012772538984357067
Position 1404: 0.00012457664656568483
Position 328: 0.0001183397781311162
Position 160: 0.00011332154755116802
Position 1410: 5.9204787842100245e-05
Position 602: 5.847776713927252e-05
Position 1093: 5.3709001148878075e-05
Position 872: 5.3007806104486116e-05
Position 375: 4.694444757588598e-05
Position 1439: 4.602345751810526e-05
Position 1483: 4.566048075205155e-05
Position 1704: 4.4660418030583174e-05
Position 802: 4.2931115230998984e-05
Position 1245: 3.576113551166708e-05
Position 287: 3.508799028750973e-05
Position 767: 3.417105529648353e-05
Position 1269: 3.0497153264301264e-05
Position 1848: 2.3703881414947983e-05
Position 173: 2.2674407118048654e-05
Position 805: 1.2528978710658852e-05
Position 1728: 1.1659095347777238e-05
Position 102: 1.1383772184362302e-05
Position 179: 1.1057887209016448e-05
Position 1606: 8.122752074451172e-06
Position 1766: 7.79254114162587e-06
Position 1736: 7.72607893561638e-06
Position 977: 5.41162189912778e-06
Position 1684: 4.909093429451727e-06
Position 129: 4.620826998078696e-06
Position 1783: 4.1202545472212735e-06
Position 1625: 2.367973658330662e-06
Position 1413: 1.3491353380809082e-06
Position 242: 7.196215842590788e-07
Position 138: 6.495946618772867e-07
Position 1853: 5.512323359355794e-07
Position 211: 4.432800231012112e-07
Position 252: 2.810056181181139e-07
Position 187: 1.8003945284653784e-07
Position 236: 1.5312624296471684e-07
Position 81: 3.865038713482001e-08
Position 228: 1.4581690426061887e-09
