Gene = Csn3
index = 301
Annotated 5SS: [ 100 2055 2721 4637]
Annotated 3SS: [1992 2690 4144 6779]
SMsplice 5SS: [ 100 2055 4637]
SMsplice 3SS: [1992 4493 6779]
top_k =  1000
Partition function (log Z): -7.70984348547297

Sorted 5' Splice Sites (High to Low Probability):
Position 100: 0.884222230000667
Position 4637: 0.5384385545259341
Position 2055: 0.5224382920435253
Position 2083: 0.2892755044438649
Position 161: 0.05454540912086938
Position 2721: 0.05295131410186983
Position 2937: 0.05260809970384437
Position 757: 0.0369611421925851
Position 741: 0.032106867690011434
Position 845: 0.027220412584812986
Position 4152: 0.01983622053791155
Position 979: 0.01968067691110024
Position 4211: 0.016236642400281567
Position 4288: 0.010712083758270008
Position 211: 0.009151925029144865
Position 2386: 0.007715843797166523
Position 1715: 0.006760609907031176
Position 4171: 0.006159781627937133
Position 5981: 0.005574052293661729
Position 6132: 0.005265836730171132
Position 260: 0.004094207390829022
Position 536: 0.003033497590701093
Position 6207: 0.0027076354474462093
Position 1200: 0.0026044066040544966
Position 5495: 0.0024043025364408658
Position 5967: 0.002347224502494573
Position 5835: 0.0017374265085970321
Position 6177: 0.0015467734996904656
Position 5799: 0.0015192436123681835
Position 3696: 0.0012904892503133964
Position 3951: 0.00122236778670828
Position 2445: 0.001181031606821127
Position 3843: 0.0008272803155763926
Position 132: 0.000801372175111984
Position 3229: 0.0007819813613221835
Position 4668: 0.0007340736441308563
Position 1866: 0.0007200656054406715
Position 137: 0.0006777166468866921
Position 3261: 0.0006664981806561017
Position 2141: 0.0006166245236836199
Position 3582: 0.0006160000658315451
Position 5989: 0.0005674162691090882
Position 6146: 0.0005157370125106408
Position 6517: 0.0005003381119509468
Position 6199: 0.00047139001124505797
Position 3237: 0.0004483578348567762
Position 1506: 0.0004436759771613752
Position 124: 0.0003807315171092747
Position 6710: 0.0003775827515609246
Position 2929: 0.00036039689283105553
Position 1082: 0.00035278526620125043
Position 290: 0.0003453430847952911
Position 2491: 0.0003425953343930753
Position 1072: 0.0002864701153437527
Position 8: 0.0002816198271480324
Position 877: 0.0002787614173510868
Position 4514: 0.0002691309742799183
Position 205: 0.0002666823055667887
Position 1376: 0.0002664590822639017
Position 4202: 0.0002413652222425106
Position 522: 0.00022909594479219987
Position 1751: 0.0002241406751296613
Position 581: 0.0002207593966115682
Position 1292: 0.00017886122158136355
Position 391: 0.00017737562734091575
Position 819: 0.00014269930761189633
Position 15: 0.00010752844005310655
Position 4324: 0.00010269424949106713
Position 2320: 0.00010043062347576959
Position 2077: 9.737477114395492e-05
Position 5179: 9.71779345696492e-05
Position 5422: 9.705025908561169e-05
Position 2475: 9.627721930874427e-05
Position 1745: 9.399678093502399e-05
Position 993: 9.242268557555876e-05
Position 1800: 8.785011994145647e-05
Position 888: 8.518523720672756e-05
Position 3159: 8.195794360518081e-05
Position 1390: 6.996577157872379e-05
Position 632: 6.938043939641329e-05
Position 2409: 6.222865657695464e-05
Position 859: 5.96416775383412e-05
Position 1051: 5.908934800277727e-05
Position 6904: 5.8720077170868335e-05
Position 3789: 5.092569854069851e-05
Position 1917: 4.646773830185891e-05
Position 3162: 4.451415846775242e-05
Position 2059: 4.357343644748605e-05
Position 2519: 3.616614134297411e-05
Position 2165: 3.582745811877388e-05
Position 1123: 3.5611448162915844e-05
Position 657: 3.3519090636063476e-05
Position 1132: 2.1273582617369836e-05
Position 2839: 1.9021404860324566e-05
Position 984: 1.6884800293264004e-05
Position 1130: 1.5165276431780482e-05
Position 1276: 1.169807707130758e-05
Position 2865: 1.148818902336661e-05
Position 892: 1.0417771876991718e-05
Position 710: 1.0329101156330585e-05
Position 1543: 1.0270393643179969e-05
Position 1652: 7.929321432676062e-06
Position 241: 6.446169908988779e-06
Position 221: 5.918069960480221e-06
Position 2608: 4.222175628990883e-06
Position 2543: 3.1796366966621754e-06
Position 565: 1.2061324388764867e-06
Position 197: 1.1789044348289291e-06
Position 651: 1.1387818742805173e-06
Position 615: 5.893828442563991e-07
Position 489: 5.625792554551823e-07
Position 21: 5.089302586880669e-07
Position 613: 3.620982526058602e-07
Position 649: 2.961399241964105e-07
Position 35: 2.929056033245903e-07
Position 596: 2.919017138166138e-07
Position 476: 2.707088629740786e-07
Position 330: 2.1562195109077928e-07
Position 605: 9.769900256025936e-08
Position 706: 8.118678218718994e-08
Position 1476: 6.979866014757961e-08
Position 880: 3.3701855800311705e-08
Position 389: 2.5864163689873457e-08
Position 2090: 2.1889767373458156e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6779: 0.5781686207256026
Position 1992: 0.5540379421500807
Position 4493: 0.29646550822345286
Position 1958: 0.25879816611382533
Position 4144: 0.2478383739320235
Position 5718: 0.12410086319426682
Position 2690: 0.09081563503527845
Position 5009: 0.04908875452102223
Position 740: 0.04549252580168631
Position 4372: 0.04503285247255929
Position 4438: 0.033355611595174695
Position 4547: 0.028728036715535355
Position 6060: 0.021675864516571844
Position 2276: 0.02163562699977934
Position 4323: 0.019636925642124582
Position 5731: 0.017753356429358373
Position 4538: 0.01773036857119896
Position 485: 0.016970123654608246
Position 2618: 0.01576376368290716
Position 6643: 0.013858986375937458
Position 5965: 0.011453592217111118
Position 4308: 0.011039182655583395
Position 4598: 0.008929896150233596
Position 5421: 0.0077308928346218435
Position 1573: 0.0063458308692568455
Position 977: 0.006343499891796682
Position 2810: 0.005702481294294188
Position 3055: 0.005646103929839869
Position 2744: 0.00516354919365672
Position 4077: 0.004325420926946459
Position 1610: 0.003898363171108424
Position 6814: 0.003825841004847343
Position 5053: 0.0037437879827808902
Position 5683: 0.0031590670279601435
Position 701: 0.002899934028876296
Position 1886: 0.002898204684191686
Position 3815: 0.002728343112407786
Position 3524: 0.0022838443726959077
Position 1823: 0.0021428288516601108
Position 6069: 0.0020466282706108974
Position 4019: 0.0019155550465794384
Position 4331: 0.0017451351485829078
Position 2865: 0.0016593652607181397
Position 3034: 0.0016204916285379371
Position 3098: 0.0015800699640152924
Position 874: 0.0015568454225192722
Position 6545: 0.001412568667489607
Position 1033: 0.0013289232824548085
Position 446: 0.0011873735579166073
Position 1856: 0.0011784474041472263
Position 1800: 0.0011485494534053085
Position 2140: 0.001097577682567723
Position 706: 0.0010701436273699754
Position 6417: 0.0010369931787360329
Position 649: 0.0009960552492541803
Position 6500: 0.0008800573912976589
Position 3038: 0.0008165444450678862
Position 818: 0.0007292433955456511
Position 4278: 0.0006985954527711522
Position 2019: 0.0006588179614137556
Position 2697: 0.0006367231394381898
Position 5231: 0.0006150977918902734
Position 4884: 0.000606983310488749
Position 4910: 0.0005986578811902195
Position 6736: 0.0005650241738425787
Position 3842: 0.0005451886962271939
Position 920: 0.0005291077529691781
Position 389: 0.0005115263451436321
Position 2291: 0.0004907251028026147
Position 6129: 0.00047734629578392006
Position 205: 0.0004472118117805421
Position 3480: 0.0004379803581694735
Position 1438: 0.0004320344176393035
Position 703: 0.0004275726029700326
Position 4254: 0.00038176385479407664
Position 1620: 0.00037876965045747113
Position 3117: 0.0003685571192540121
Position 1828: 0.00036429108413748955
Position 3787: 0.00035946727899392
Position 3354: 0.0003463688877248014
Position 1640: 0.00032715694246575973
Position 876: 0.00030541387513671086
Position 4113: 0.00028569845934499794
Position 3544: 0.00027166653203977817
Position 6857: 0.00024369101938616117
Position 1254: 0.00024321811644841763
Position 5240: 0.00023286018577490082
Position 489: 0.00021049997788537614
Position 1577: 0.00020149270684523312
Position 6132: 0.00018430593668610702
Position 6972: 0.0001837637542693314
Position 2725: 0.0001829039017354942
Position 210: 0.00017499824874453495
Position 2746: 0.00017457465061353867
Position 3315: 0.0001700893839071495
Position 2247: 0.0001679934387745046
Position 2409: 0.00016580552573546158
Position 6320: 0.00016349732547508902
Position 3236: 0.000157883114476868
Position 724: 0.00015169446749246018
Position 2839: 0.00013711774955801838
Position 3397: 0.00013688234692361197
Position 2548: 0.0001264446187139326
Position 756: 0.0001263330210437329
Position 6424: 0.00010711258500426676
Position 6473: 0.00010135424507331943
Position 1486: 9.403612459594381e-05
Position 1830: 8.90353301950603e-05
Position 5918: 8.454892469006472e-05
Position 4850: 8.030513254223807e-05
Position 495: 7.991085299035978e-05
Position 1805: 7.94032756625406e-05
Position 1257: 7.76784023070496e-05
Position 4818: 7.670526317563214e-05
Position 1927: 7.325607562028665e-05
Position 2320: 6.740635441131053e-05
Position 764: 6.605499324148702e-05
Position 2794: 6.374690440098366e-05
Position 2118: 6.200123548782941e-05
Position 536: 6.120039317564793e-05
Position 3492: 5.754619917997375e-05
Position 1690: 5.6243845327311517e-05
Position 2110: 5.1396149483755785e-05
Position 2635: 4.861983895112955e-05
Position 2207: 4.745105670632559e-05
Position 5441: 4.6435722746024485e-05
Position 859: 4.10231995221324e-05
Position 5033: 4.049816258242102e-05
Position 1149: 3.964324743345561e-05
Position 562: 3.936012982106539e-05
Position 302: 3.840795727545033e-05
Position 2557: 3.708589279724479e-05
Position 844: 3.454733048260514e-05
Position 4939: 3.43544871763305e-05
Position 892: 3.2370077678199176e-05
Position 1643: 3.21331356275631e-05
Position 1350: 3.164021710904345e-05
Position 1018: 2.874941150617776e-05
Position 802: 2.6767760795142664e-05
Position 3580: 2.5549266675045282e-05
Position 1513: 2.5113271004670797e-05
Position 3879: 2.4934308001265706e-05
Position 784: 2.3720081236401005e-05
Position 3540: 2.0959237469507864e-05
Position 330: 1.794369263856747e-05
Position 1395: 1.7677885524821893e-05
Position 3391: 1.6762192687968117e-05
Position 260: 1.4960117175017951e-05
Position 4202: 1.4404156311212097e-05
Position 2936: 1.4219677566694304e-05
Position 1049: 1.3097490402082471e-05
Position 3002: 1.2614504362857172e-05
Position 2913: 1.2285170154085891e-05
Position 1441: 1.0097341196155795e-05
Position 2543: 9.243128213974769e-06
Position 2304: 8.58581328005104e-06
Position 897: 8.361136148115875e-06
Position 851: 6.72686741898336e-06
Position 547: 6.202745064782612e-06
Position 1358: 5.302256832151162e-06
Position 565: 3.718917461364896e-06
Position 1652: 2.0491797080090695e-06
Position 1765: 1.9162487277450466e-06
Position 1375: 1.5672750359538304e-06
Position 1120: 1.4287171935178412e-06
Position 2845: 5.421971517126137e-07
Position 2712: 4.921372763523488e-07
Position 2506: 3.3862931631134704e-07
Position 1751: 2.8318806264631043e-07
Position 1866: 1.2255160641936725e-07
Position 508: 8.482428855666975e-08
Position 922: 5.083216614566279e-08
Position 119: 3.3447624112258556e-08
Position 1185: 2.7653329210439958e-08
Position 284: 2.478652677107233e-08
Position 306: 1.996027822755602e-08
Position 1406: 1.8786664694928128e-08
Position 1057: 1.7948315017909616e-08
Position 264: 9.56045323104809e-09
Position 310: 7.968493247448737e-09
Position 1266: 7.01048165586881e-09
Position 235: 6.2284682312087006e-09
Position 99: 6.1669350225755885e-09
Position 933: 5.2382298652275555e-09
Position 1191: 4.716864694442002e-09
Position 982: 4.487814524735127e-09
Position 81: 4.339479619559414e-09
Position 288: 4.114054824910513e-09
Position 1082: 4.106842424462044e-09
Position 1066: 4.097723262648079e-09
Position 286: 2.0204710226988e-09
Position 124: 1.1477787722668165e-09
