Gene = 2210016L21Rik
index = 28
Annotated 5SS: [ 198 3671 3959 4207 5096]
Annotated 3SS: [3627 3859 4132 5004 5523]
SMsplice 5SS: [ 198 3671 3959 4207 5096]
SMsplice 3SS: [3627 3859 4132 5004 6489]
top_k =  1000
Partition function (log Z): 10.153919978486101

Sorted 5' Splice Sites (High to Low Probability):
Position 3959: 0.9997990355891795
Position 5096: 0.9814776169434943
Position 4207: 0.9685961156380186
Position 198: 0.9230300504195172
Position 5702: 0.5856764567070111
Position 3671: 0.4158413633393194
Position 3732: 0.3279884832726739
Position 4461: 0.2951627925335253
Position 441: 0.22828804840743921
Position 3750: 0.19983276452747956
Position 2738: 0.1806797239831395
Position 995: 0.1421597957013478
Position 933: 0.12247000705340623
Position 1241: 0.0998226493282738
Position 4504: 0.062117081852790405
Position 2680: 0.05464679734223681
Position 631: 0.0491257478924932
Position 6679: 0.04771196440694223
Position 6263: 0.03938020967486132
Position 593: 0.030187126282917223
Position 2240: 0.027013466064348856
Position 2173: 0.026561244506912256
Position 5691: 0.021449011894005065
Position 1674: 0.01332619615035857
Position 665: 0.012685014310745374
Position 6403: 0.010168535027847612
Position 2232: 0.008816472363351173
Position 2605: 0.008608703874041935
Position 3128: 0.00855371393365306
Position 258: 0.005886060984676095
Position 5872: 0.005780420302900158
Position 2861: 0.005780161131338854
Position 1469: 0.005286428997705565
Position 2979: 0.0042289866954426285
Position 5523: 0.0037313671887233323
Position 743: 0.002830401167412132
Position 4509: 0.0023536650874498703
Position 1600: 0.0021615908958732962
Position 6616: 0.0019232426659043572
Position 1048: 0.001769690969786026
Position 1663: 0.0016957563490272846
Position 6761: 0.001681951233684494
Position 610: 0.0013611703581298438
Position 3787: 0.0012989988841113095
Position 6200: 0.001199526480494209
Position 4188: 0.001149550225496635
Position 5660: 0.0010169882110579712
Position 5849: 0.0010149751998449667
Position 350: 0.0009699694705559823
Position 3676: 0.0008874253521827664
Position 253: 0.0008799238964754317
Position 4556: 0.0008510395242500004
Position 3736: 0.0008327647715796141
Position 1029: 0.0007604521314331234
Position 2093: 0.0005594290524718773
Position 5326: 0.000535780229414187
Position 3763: 0.0005163017497949089
Position 1092: 0.0004742780364335193
Position 1021: 0.00032683110295812946
Position 2765: 0.0003250317891566744
Position 2372: 0.00030101439984824745
Position 5951: 0.0002960907245519838
Position 3705: 0.00028885319877599165
Position 2753: 0.00023357210116664798
Position 2252: 0.0002244096786989915
Position 472: 0.00022353014435949479
Position 2023: 0.00020797208412746179
Position 129: 0.00020535452223414407
Position 1081: 0.00020427210902269893
Position 272: 0.00016582479313418983
Position 765: 0.00016411503239941336
Position 3765: 0.00016274652107231997
Position 1707: 0.00015964998516504897
Position 3571: 8.490613382801551e-05
Position 3600: 8.303544428355573e-05
Position 4211: 8.220266871225054e-05
Position 3588: 5.4605327995042865e-05
Position 4741: 4.683098343971228e-05
Position 1269: 4.452564715871197e-05
Position 4254: 4.292995142396254e-05
Position 5385: 4.246956116536925e-05
Position 3628: 3.855261054657966e-05
Position 4306: 3.568982111389375e-05
Position 557: 3.157642797977378e-05
Position 4512: 3.156507223545715e-05
Position 417: 3.115291592675516e-05
Position 3927: 2.7877818550482493e-05
Position 4787: 2.0569004779594047e-05
Position 1062: 1.9039233722480048e-05
Position 4672: 1.864885821947107e-05
Position 422: 1.6861806977026465e-05
Position 250: 1.2335985753967156e-05
Position 1872: 1.0847758317035113e-05
Position 855: 1.0805958624977768e-05
Position 777: 1.0488652931268606e-05
Position 66: 1.0170274725177653e-05
Position 5517: 9.709370494608156e-06
Position 96: 9.373101882083392e-06
Position 4230: 7.792728836332442e-06
Position 4792: 7.46594164292529e-06
Position 696: 7.434310059109389e-06
Position 529: 6.911373774922623e-06
Position 280: 6.217738938802346e-06
Position 3975: 5.985833073099288e-06
Position 937: 5.7145257766689066e-06
Position 424: 4.95904459072712e-06
Position 490: 4.37939121543003e-06
Position 53: 4.200277776172138e-06
Position 4290: 4.1825064249812e-06
Position 3914: 3.697756998091239e-06
Position 493: 3.627805917559382e-06
Position 862: 2.9886850626573184e-06
Position 3992: 2.536105070404577e-06
Position 911: 2.4062374205052443e-06
Position 760: 2.1781698188551528e-06
Position 787: 1.9165290504771132e-06
Position 711: 1.6315836066117937e-06
