Gene = Xrra1
index = 1195
Annotated 5SS: [  115  3242  8329 12342 16111 17175 20352 27021 38504 39472 43631 47461
 51946 52797 55375 56990 57698 57972]
Annotated 3SS: [ 3173  8230 12165 16038 17101 20253 26886 38374 39265 43589 47334 51851
 52680 55050 56793 57581 57865 58263]
SMsplice 5SS: [  115  3242  8329 12342 12728 16111 17175 20352 20584 27021 33224 38002
 38504 39472 51946 52159 52797 55375 56928 57698 57972]
SMsplice 3SS: [ 3173  8230 12165 12520 16038 17050 20253 20463 26886 33123 37898 38374
 39265 51851 52019 52680 55274 56825 57581 57865 58263]
top_k =  1000
Partition function (log Z): 3.6136753223310585

Sorted 5' Splice Sites (High to Low Probability):
Position 38504: 0.9992924863397118
Position 27021: 0.9966647132677527
Position 115: 0.9763838535243717
Position 16111: 0.9722273976456718
Position 12342: 0.9521746478301573
Position 8329: 0.8973243526677246
Position 33224: 0.8744350569400514
Position 20584: 0.8690933224113259
Position 39472: 0.8223748722087499
Position 3242: 0.718703750724457
Position 20352: 0.6338477797114342
Position 17175: 0.6089600692833146
Position 38002: 0.5933825848294696
Position 21844: 0.5921909453044076
Position 12728: 0.5700914613372078
Position 6038: 0.42450749722442355
Position 10476: 0.38106942666576316
Position 20363: 0.3583089653821543
Position 43015: 0.2774255476379467
Position 13267: 0.19056449344442158
Position 39802: 0.15772013303433755
Position 42855: 0.1536595917245766
Position 42654: 0.14131461738024137
Position 12732: 0.13869882090126934
Position 6967: 0.13766741922724485
Position 6810: 0.1337963803357847
Position 21419: 0.1337707063142391
Position 1720: 0.12620677170819528
Position 41795: 0.12150560812945181
Position 39554: 0.10914003670996304
Position 3174: 0.1007425822382641
Position 13431: 0.10073213800814937
Position 42287: 0.09950137660409224
Position 20616: 0.09449369285234516
Position 21423: 0.08904724391443307
Position 46256: 0.08558280741582042
Position 8334: 0.08552566509071681
Position 17511: 0.06317593028836892
Position 19073: 0.055081160582039934
Position 12544: 0.054848874568130215
Position 4563: 0.052642516529674624
Position 3186: 0.05116601913910661
Position 43398: 0.05024211295680377
Position 1530: 0.04316582999843823
Position 20186: 0.04262382137148606
Position 40393: 0.04252036877649502
Position 1761: 0.03923306630328805
Position 43631: 0.03860526327751709
Position 1869: 0.03845585946749616
Position 41843: 0.03614177578417031
Position 2922: 0.03430180714041837
Position 2225: 0.032953292824575715
Position 12235: 0.032234532509446925
Position 25894: 0.03213363559694322
Position 4990: 0.03133568052971801
Position 6128: 0.030680218707956494
Position 42878: 0.02962585621553605
Position 28042: 0.02849129722142273
Position 1210: 0.02795559496633178
Position 3907: 0.02777691056595115
Position 43890: 0.02485129350885907
Position 11293: 0.0186837909362903
Position 14709: 0.017257551623663585
Position 11118: 0.016746497267539323
Position 42360: 0.015413630051068838
Position 3283: 0.015301996653730335
Position 7898: 0.014107846621179565
Position 3409: 0.013608882486660734
Position 273: 0.012203987339735354
Position 43388: 0.01179188934270365
Position 45397: 0.011525392130119876
Position 20648: 0.011354229756959159
Position 19600: 0.011139827703645255
Position 10112: 0.01055795772163872
Position 224: 0.01035024510771573
Position 6053: 0.009855740472820373
Position 188: 0.009685447271314826
Position 13271: 0.009103017632192366
Position 20108: 0.009102430956136064
Position 16441: 0.008982630891909186
Position 10801: 0.007991028746926695
Position 12034: 0.007783360762912956
Position 16087: 0.007659208031945879
Position 20847: 0.007624515626502609
Position 19683: 0.0072663661022168875
Position 8150: 0.007053826261732968
Position 20122: 0.007019778865015472
Position 13054: 0.006841401073802944
Position 12696: 0.00673111793641805
Position 13591: 0.006669622220388094
Position 3926: 0.00664812823764832
Position 16207: 0.006626054735919868
Position 255: 0.006596283840247833
Position 4173: 0.006252012254831985
Position 20394: 0.006146189538323589
Position 3275: 0.006122673865674777
Position 14383: 0.00589816253016506
Position 12255: 0.005768050069066709
Position 828: 0.005614545679322304
Position 277: 0.004415743314593205
Position 27392: 0.004373503374321
Position 1191: 0.004209185120338916
Position 41999: 0.004056877980781044
Position 1826: 0.003991328870241649
Position 7411: 0.003956784763044568
Position 14978: 0.0036419193170490922
Position 41854: 0.0034418129268328594
Position 11660: 0.003428395913098174
Position 12624: 0.0034014149702153718
Position 12681: 0.003326463302424487
Position 20569: 0.0032923242556055486
Position 41590: 0.0028409907807253523
Position 4847: 0.002466812507972239
Position 20599: 0.002459277489217329
Position 18501: 0.002446237109864962
Position 2122: 0.0024076362555868545
Position 10075: 0.0022578191761326014
Position 13523: 0.002223492081217373
Position 19541: 0.002207987032048371
Position 6941: 0.0021664364344637843
Position 3121: 0.002127696391454574
Position 20692: 0.002063593769462131
Position 12211: 0.0019651512225267284
Position 7078: 0.0018719429242951347
Position 2912: 0.0018214712611230122
Position 2399: 0.0017273428121972743
Position 11437: 0.0017049591022113503
Position 20838: 0.001672268144295232
Position 20592: 0.0016187243744682966
Position 39845: 0.0015965216256628952
Position 427: 0.001592384333270737
Position 16174: 0.0015871382548822341
Position 12364: 0.0015819621737041569
Position 10428: 0.0015568669818639164
Position 1507: 0.0015542290558770062
Position 9386: 0.001498293123474402
Position 3102: 0.0014215162594603497
Position 16131: 0.0014069795955754328
Position 8466: 0.0013393685164081002
Position 15736: 0.0012554770730177748
Position 1537: 0.0012514859701021012
Position 21289: 0.001171836002529054
Position 8878: 0.0011032252912424848
Position 9657: 0.001069227704578163
Position 4291: 0.0010349666250805592
Position 282: 0.0010254704493818313
Position 9339: 0.0010026982663017088
Position 9490: 0.0009833774255738003
Position 2875: 0.0009367849192740575
Position 9517: 0.0008588687802348462
Position 19139: 0.0008273166444832063
Position 1560: 0.0007991014793791626
Position 2822: 0.0007780463921634382
Position 16396: 0.0007597830427680238
Position 9828: 0.0007318674964373817
Position 15056: 0.0007286581780398432
Position 1755: 0.0007087074567081376
Position 14111: 0.0006712834371435799
Position 32: 0.0006476895059751417
Position 14974: 0.000643010167100495
Position 2880: 0.0005567201905488314
Position 39856: 0.0005260497595525555
Position 5439: 0.0005196400833523101
Position 21893: 0.0005085945036639478
Position 1214: 0.0005009984844816878
Position 494: 0.0004810241385987712
Position 23207: 0.00046568258655105114
Position 4746: 0.0004192245980186778
Position 2866: 0.00040824388212150694
Position 13154: 0.00039188955726271273
Position 13989: 0.0003669193363398062
Position 384: 0.00036340128634417056
Position 2195: 0.0003381474512685301
Position 12332: 0.00032415484494900795
Position 318: 0.00031430437881164503
Position 2106: 0.00031303458773687524
Position 1411: 0.00030862020326799506
Position 2901: 0.0003031314325091757
Position 1788: 0.0003006579518703513
Position 10041: 0.00029159134570362605
Position 20578: 0.000283470863821821
Position 25524: 0.0002757057716564641
Position 1580: 0.0002728919362277773
Position 1125: 0.0002708551148348495
Position 27402: 0.00026692374280156637
Position 1991: 0.0002625117728016659
Position 1011: 0.0002493488472658965
Position 2068: 0.00021910410782497748
Position 13319: 0.00021841134072241364
Position 309: 0.00019131751960018673
Position 1973: 0.00018793810604428665
Position 1888: 0.0001808466162557701
Position 867: 0.00017630997094987672
Position 22956: 0.00017095520288447192
Position 27783: 0.00014504476469744007
Position 23525: 0.00014385567296462998
Position 594: 0.00013176795259128922
Position 1750: 0.00011073888087308043
Position 2891: 0.00010135717886526786
Position 2856: 0.00010124613673115934
Position 1660: 9.411160161281713e-05
Position 27219: 8.760248815423983e-05
Position 43270: 7.636417063354176e-05
Position 27866: 7.356533872163549e-05
Position 12612: 6.450227258810439e-05
Position 150: 6.0920347611047666e-05
Position 12579: 6.01690753020311e-05
Position 27275: 5.691336469884305e-05
Position 27203: 5.477036517534463e-05
Position 25037: 5.332777076475068e-05
Position 17626: 4.263127697340283e-05
Position 117: 3.723604050044174e-05
Position 168: 3.388876066426035e-05
Position 3433: 3.347902124893796e-05
Position 330: 2.9942475724215845e-05
Position 12309: 2.3665810130038406e-05
Position 1476: 2.2800994012286624e-05
Position 477: 1.697707349194077e-05
Position 289: 1.6913149028104865e-05
Position 320: 1.537906583019258e-05
Position 368: 1.528277449975957e-05
Position 364: 1.5203860863137858e-05
Position 173: 1.5016757869531537e-05
Position 171: 1.4651418994354382e-05
