Gene = Pth
index = 873
Annotated 5SS: [ 120 2376]
Annotated 3SS: [2284 2491]
SMsplice 5SS: [ 120 2376]
SMsplice 3SS: [2284 2491]
top_k =  1000
Partition function (log Z): -1.2461077166321959

Sorted 5' Splice Sites (High to Low Probability):
Position 2376: 0.9818256117604998
Position 120: 0.8543529852531477
Position 2701: 0.3787366315128674
Position 1326: 0.20427902030314263
Position 1801: 0.1415919532239339
Position 277: 0.1229044486784081
Position 1128: 0.03392454893518859
Position 910: 0.020224893755379388
Position 713: 0.010593777165508446
Position 247: 0.009437767407369346
Position 915: 0.00733587587696566
Position 293: 0.005504389480261036
Position 2371: 0.0047492339736951135
Position 768: 0.003844481351343564
Position 1913: 0.003392588326418254
Position 1511: 0.002512644739761975
Position 154: 0.002485623166258117
Position 115: 0.0018119162482793803
Position 2601: 0.00164919643537534
Position 1564: 0.0015842778443545368
Position 2695: 0.0014017515522563445
Position 901: 0.0013702919622523492
Position 1398: 0.001192416874712894
Position 2844: 0.001034991751281408
Position 1383: 0.0008675078506895235
Position 2891: 0.0008525503307348791
Position 159: 0.0008370816648279154
Position 1135: 0.0006305936233571309
Position 524: 0.000420115429602161
Position 2727: 0.0003719276324427494
Position 2676: 0.0003105256622741009
Position 1408: 0.0003047753010659198
Position 2670: 0.00021842295090622991
Position 1998: 0.00020880296833771303
Position 2605: 0.00020503886168452543
Position 2193: 0.00018618981405658778
Position 2721: 0.00017106785722283135
Position 2827: 0.00016109828864023303
Position 2380: 0.00016079054374730674
Position 271: 0.00015888786789733047
Position 2221: 0.00015014384349480326
Position 470: 0.00010882153789890102
Position 2089: 9.82869084017191e-05
Position 2428: 8.666238738103577e-05
Position 1114: 8.10167385293683e-05
Position 1119: 7.395477426592154e-05
Position 2750: 7.162485729133826e-05
Position 327: 5.762777349568751e-05
Position 1095: 5.6641281474682506e-05
Position 2407: 5.0245885683867336e-05
Position 807: 4.3515456850451836e-05
Position 2638: 3.8390284933758645e-05
Position 370: 3.251719004305985e-05
Position 519: 2.9435119052839312e-05
Position 2733: 2.7230709617015714e-05
Position 501: 2.0290480013240735e-05
Position 77: 1.992005392244259e-05
Position 2613: 1.9656195984044866e-05
Position 858: 1.8722030693859104e-05
Position 109: 1.7228334607137457e-05
Position 2395: 1.6164713715059393e-05
Position 2268: 1.5960888571838108e-05
Position 496: 1.4807043485841478e-05
Position 2425: 1.1471601570057678e-05
Position 1157: 9.382074655420623e-06
Position 2502: 9.235969085948482e-06
Position 477: 7.928467087398422e-06
Position 51: 6.571361732522916e-06
Position 304: 6.3365783569814286e-06
Position 2248: 5.6768445361013435e-06
Position 538: 5.607533473756262e-06
Position 81: 5.143250233126242e-06
Position 2317: 4.502392624571765e-06
Position 821: 3.3134239825730774e-06
Position 827: 2.832281623666446e-06
Position 35: 2.52595066707381e-06
Position 1394: 2.195304985266e-06
Position 2409: 1.556933692739932e-06
Position 641: 1.4587051881193163e-06
Position 1310: 1.2097667467561371e-06
Position 1425: 1.175555432524365e-06
Position 1328: 9.92236381532953e-07
Position 881: 4.5036801564934025e-07
Position 1402: 2.835393629959574e-07
Position 1781: 1.9801585535425173e-07
Position 1767: 1.7701862621661176e-07
Position 1641: 1.553822048528804e-07
Position 236: 1.3808017919186947e-07
Position 402: 1.3283870178304767e-07
Position 30: 9.198712367473965e-08
Position 1296: 8.225858482366485e-08
Position 605: 1.831410131479696e-08
Position 46: 1.654868869036942e-08
Position 177: 1.1337831503153687e-08
Position 760: 6.068132229696911e-09
Position 720: 3.942148813555265e-09
Position 2468: 1.4383430110304538e-09
Position 565: 1.0645093931289596e-09
Position 2506: 6.283152723249334e-10
Position 603: 1.992954586164715e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2491: 0.9942397588242698
Position 2284: 0.6327413432420759
Position 2770: 0.22132674671284636
Position 1231: 0.18630095581121675
Position 2289: 0.15590351296654334
Position 2267: 0.14545621640021666
Position 1687: 0.10754359910882304
Position 2809: 0.07765799696018451
Position 2934: 0.04036700693630846
Position 2237: 0.028738905922618827
Position 2774: 0.026544445464203197
Position 984: 0.02316286286802342
Position 2890: 0.016971433345176333
Position 2101: 0.01574789173339432
Position 1246: 0.012519724009813755
Position 603: 0.011671334591794317
Position 1640: 0.01076028492121421
Position 697: 0.010024479952460244
Position 1039: 0.006804429969833734
Position 562: 0.0057572799333681975
Position 1266: 0.005056911728554389
Position 2974: 0.004864609788984119
Position 1540: 0.004765740041754719
Position 2125: 0.00449874314085535
Position 873: 0.004018404970874255
Position 1655: 0.0038821631821836164
Position 1227: 0.0035155464340061696
Position 1727: 0.0033675659134671737
Position 954: 0.002437002213496839
Position 1660: 0.0023928789343960226
Position 677: 0.002258156617430559
Position 1610: 0.002180979949736298
Position 1637: 0.0021207507429004246
Position 2495: 0.0017710818630669888
Position 1502: 0.001739975540572719
Position 737: 0.0015310236962085902
Position 713: 0.0015010426121010102
Position 1310: 0.001472740826387507
Position 242: 0.0014249107509265795
Position 1691: 0.001412238802408402
Position 1579: 0.0013681145970842721
Position 522: 0.001344625231618345
Position 2317: 0.001133078742078494
Position 767: 0.0009033472452217808
Position 1994: 0.000890029481952039
Position 1510: 0.0008271269559786522
Position 2338: 0.000807032591784289
Position 1800: 0.0007497031283035885
Position 720: 0.0007096169160175731
Position 1026: 0.00058759978185781
Position 264: 0.0005837687352016089
Position 423: 0.0005157134902069596
Position 2082: 0.0005122099180460512
Position 1287: 0.00044880945636816417
Position 717: 0.0004305545273264228
Position 2779: 0.0004175562880941353
Position 991: 0.0003854313080531223
Position 839: 0.0003811291954801142
Position 2248: 0.0003757132704532623
Position 739: 0.0003660961063821005
Position 2516: 0.0003271787246433556
Position 1417: 0.00030496331990121104
Position 811: 0.00029869524753483375
Position 988: 0.0002604581833779823
Position 1155: 0.00024280940827298297
Position 246: 0.00023853468078230842
Position 1735: 0.00021730939064346227
Position 1776: 0.00021537723723633295
Position 2149: 0.00020075620914362455
Position 639: 0.00018933123007125214
Position 1910: 0.00018640862820055266
Position 821: 0.00017158808340301098
Position 2134: 0.00015350829975927725
Position 786: 0.0001503956802215853
Position 2605: 0.0001468850216818928
Position 743: 0.00013073982339971784
Position 2010: 0.00012409341345191884
Position 537: 0.00011844810745725672
Position 1739: 0.00010847171008627392
Position 2818: 8.138608518773804e-05
Position 815: 8.002872324034613e-05
Position 1998: 6.328258757145192e-05
Position 370: 6.294291346188283e-05
Position 2145: 5.827152692711366e-05
Position 2034: 5.003439301112103e-05
Position 375: 4.886182578596574e-05
Position 881: 4.536277465242237e-05
Position 1665: 4.1141221251131414e-05
Position 2497: 3.666590510902263e-05
Position 931: 3.391214722936451e-05
Position 1616: 3.388576740514874e-05
Position 1841: 3.370271395016184e-05
Position 1086: 3.2278913043143016e-05
Position 2827: 3.1283858510449016e-05
Position 751: 2.4533968418864537e-05
Position 757: 2.3851158560577533e-05
Position 1583: 2.1274124409610008e-05
Position 777: 1.8750411195898788e-05
Position 1563: 1.8378948424322482e-05
Position 1757: 1.7885281071404787e-05
Position 1041: 1.7717556020617223e-05
Position 995: 1.7144774129450593e-05
Position 274: 1.651081579593923e-05
Position 1912: 1.4969926710596236e-05
Position 1742: 1.458629143834203e-05
Position 2629: 1.1814362774605517e-05
Position 1125: 1.1106021302412244e-05
Position 1549: 1.1076426343135128e-05
Position 2579: 1.0105961780346871e-05
Position 2499: 9.665712327353707e-06
Position 1083: 9.595516973539275e-06
Position 2613: 6.498026528487764e-06
Position 2555: 6.0865251647885744e-06
Position 782: 5.8869821965230834e-06
Position 1053: 4.982958830879386e-06
Position 847: 4.548716844896102e-06
Position 2043: 4.0506044707921504e-06
Position 565: 3.792173638358405e-06
Position 2750: 3.6776546590451303e-06
Position 2557: 2.9439924291082284e-06
Position 2575: 2.8192725960919323e-06
Position 1119: 2.32946741718068e-06
Position 583: 2.275450820973589e-06
Position 304: 2.149012403129046e-06
Position 1079: 2.0751261629492314e-06
Position 570: 1.9088153514945967e-06
Position 443: 1.9045053640874599e-06
Position 2631: 1.6966380137880849e-06
Position 2733: 1.5284043051672963e-06
Position 2402: 9.64154341776179e-07
Position 906: 8.36866856174577e-07
Position 1183: 7.817147416256397e-07
Position 796: 6.568104449229728e-07
Position 2586: 6.311802238544393e-07
Position 2638: 5.649448195841381e-07
Position 2506: 5.320845370583224e-07
Position 755: 4.248620819501442e-07
Position 2663: 4.123965467664624e-07
Position 2660: 3.5430994872489754e-07
Position 1762: 2.522257012534145e-07
Position 312: 2.2026143355202614e-07
Position 792: 1.9628643956166868e-07
Position 158: 1.8732966319135366e-07
Position 2648: 1.4407088779081906e-07
Position 2695: 1.0647180178125641e-07
Position 2645: 6.007345381414684e-08
Position 2428: 1.799726804659539e-08
Position 893: 1.7951115853823548e-08
Position 164: 1.4203676004913274e-08
Position 1163: 9.472564490511704e-09
Position 276: 7.345583068651821e-09
Position 177: 7.48929004959425e-10
Position 477: 3.2434342064276966e-10
Position 94: 9.666434208922694e-11
Position 501: 3.6405013228857027e-11
Position 124: 1.8313312746668986e-11
Position 173: 5.327608250665352e-12
Position 107: 5.183698340535036e-13
Position 109: 3.1502741540421875e-13
