Gene = 4933406M09Rik
index = 66
Annotated 5SS: [ 288 2066 2901]
Annotated 3SS: [1934 2743 3849]
SMsplice 5SS: [ 288 2066]
SMsplice 3SS: [1934 3849]
top_k =  1000
Partition function (log Z): -8.333774796942738

Sorted 5' Splice Sites (High to Low Probability):
Position 288: 0.9118135867770697
Position 2066: 0.6253728895661365
Position 2901: 0.2613111675525821
Position 3251: 0.17853257463028402
Position 599: 0.17402662418463138
Position 2628: 0.09690039782085537
Position 2498: 0.08389082491555852
Position 2594: 0.060124895348740756
Position 67: 0.044484533383317794
Position 1799: 0.03905315894568724
Position 2905: 0.018040993569106874
Position 1969: 0.015233366960569442
Position 4287: 0.015205852562242436
Position 4027: 0.007012051725545667
Position 3776: 0.006098618353346705
Position 292: 0.004620046169032845
Position 1843: 0.004505893974125206
Position 4701: 0.004180676375317191
Position 1739: 0.0035083838141644033
Position 175: 0.003050079092959714
Position 4834: 0.0021254070245364087
Position 2039: 0.0015429765568972698
Position 2947: 0.001515407440240598
Position 1743: 0.0008033235342994035
Position 3257: 0.0007328141681600918
Position 2656: 0.0007015472229574665
Position 2181: 0.0006237008199724469
Position 2428: 0.0005977580557689666
Position 28: 0.0005861726925076379
Position 323: 0.0004709714425815751
Position 3237: 0.0004062012523097282
Position 3720: 0.0003812872676403637
Position 353: 0.00037789868916644585
Position 349: 0.0003641416542139485
Position 1489: 0.000360637454139003
Position 4827: 0.0003176596358512177
Position 2632: 0.00023690697198356105
Position 2674: 0.00023687049386984584
Position 1832: 0.0002095061866862007
Position 2686: 0.0002083102312660283
Position 298: 0.00019666126246141135
Position 1728: 0.00017806906901029666
Position 1598: 0.0001777946324204137
Position 149: 0.00014473073550279992
Position 1616: 0.00013554636196169432
Position 2521: 0.0001283063605390535
Position 2412: 0.00012410380755937717
Position 2305: 0.00011703681107906121
Position 219: 0.00010962343247748295
Position 2502: 0.00010067327389303644
Position 1973: 9.622550313481522e-05
Position 1979: 9.575169630794728e-05
Position 826: 7.830021573011423e-05
Position 2387: 7.766975329007193e-05
Position 2712: 7.69431234094861e-05
Position 2465: 7.240748548194085e-05
Position 144: 7.171370963380363e-05
Position 734: 7.127193616823877e-05
Position 685: 7.074628491986212e-05
Position 141: 6.606307304794574e-05
Position 1445: 6.294563079963699e-05
Position 227: 6.13998824438784e-05
Position 706: 6.014583925136833e-05
Position 3977: 5.4165844082246116e-05
Position 1497: 4.976873980274204e-05
Position 164: 4.300467721407559e-05
Position 464: 4.031410516222073e-05
Position 2260: 3.9186498386925676e-05
Position 2005: 3.377626759128666e-05
Position 1944: 3.086086652593045e-05
Position 429: 2.8294575065696804e-05
Position 629: 2.8107205457430746e-05
Position 700: 2.4329334342178286e-05
Position 1116: 2.179004501019047e-05
Position 1689: 2.092731575154952e-05
Position 31: 2.088245204072238e-05
Position 1532: 1.704325584954499e-05
Position 42: 1.7012890148110796e-05
Position 3861: 1.4523987565916493e-05
Position 1179: 1.3732331656306903e-05
Position 3953: 1.0728606370519227e-05
Position 1994: 8.063830553411967e-06
Position 3446: 4.860240195636395e-06
