Gene = Det1
index = 333
Annotated 5SS: [  157  4092  7259 13153]
Annotated 3SS: [ 2998  7070 12960 19150]
SMsplice 5SS: [  801  3831  4092  4428  7259 12081 13153]
SMsplice 3SS: [ 3737  3930  4311  7070 11900 12960 19150]
top_k =  1000
Partition function (log Z): -0.41498940700019915

Sorted 5' Splice Sites (High to Low Probability):
Position 7259: 0.9839375960564235
Position 4092: 0.966857506972187
Position 13153: 0.8930615119930151
Position 4428: 0.8210505369339728
Position 801: 0.7391182100197011
Position 3831: 0.6294155523118634
Position 12081: 0.5535978806183374
Position 3123: 0.5424957773682493
Position 3538: 0.37139508111240066
Position 7901: 0.2695131624683749
Position 6108: 0.2555165579463702
Position 12012: 0.20490130174518204
Position 11930: 0.1856358722013174
Position 2899: 0.15711322218762466
Position 157: 0.13753395263050291
Position 2925: 0.10648916394073557
Position 5054: 0.08989250802431734
Position 5945: 0.07990923065072647
Position 8226: 0.07886203924576647
Position 97: 0.06370971591606124
Position 16295: 0.06194190342100146
Position 76: 0.05032866457187803
Position 8117: 0.048564026798897424
Position 3344: 0.045342323646540644
Position 2943: 0.03914297357299453
Position 16316: 0.03288817975748084
Position 6243: 0.03264881774693422
Position 5144: 0.030230350525665896
Position 4436: 0.02757626358694536
Position 6133: 0.026820315479073646
Position 2810: 0.025117556098494444
Position 13189: 0.021899386753349372
Position 9889: 0.021601677154526714
Position 6052: 0.021514121968247694
Position 9954: 0.018983787583002107
Position 1028: 0.01687060421914524
Position 3361: 0.016201736453420632
Position 19301: 0.015459878008900762
Position 3162: 0.015266218958183995
Position 5983: 0.014172311201218637
Position 6068: 0.013527248894079623
Position 2937: 0.013313365716621138
Position 8212: 0.013010983874885047
Position 22: 0.010434048420678634
Position 5788: 0.010362806973641166
Position 5516: 0.009858247736458183
Position 2503: 0.009471631317188547
Position 3738: 0.008321530227023874
Position 6988: 0.007919009278673079
Position 13226: 0.007488289136654999
Position 1321: 0.007425504361540349
Position 11351: 0.0071115302647714596
Position 8886: 0.006975914298105436
Position 6980: 0.006216586682817809
Position 10794: 0.0061430407277162265
Position 537: 0.005835709052801487
Position 3348: 0.005781903534405079
Position 13102: 0.005561945045763246
Position 3091: 0.0055337356913390465
Position 14154: 0.005435160789049872
Position 12902: 0.004700236763250552
Position 12567: 0.004252588512964172
Position 301: 0.004106461795028986
Position 12988: 0.004074427799144675
Position 3546: 0.0038948195363816876
Position 2939: 0.003556911937534017
Position 12841: 0.0034726362802606197
Position 6497: 0.003252469200045036
Position 778: 0.003038471073021704
Position 657: 0.0029282508269925164
Position 3527: 0.00291391583156522
Position 63: 0.002718744130479586
Position 2826: 0.002383451950036765
Position 500: 0.0022717334889448956
Position 1186: 0.0021903987292917976
Position 6008: 0.002084239408439913
Position 1189: 0.0020305297008425347
Position 4453: 0.001991662506700092
Position 3525: 0.001961027638912405
Position 2879: 0.001778862405483794
Position 1265: 0.0017191674456938837
Position 18050: 0.001641526939381326
Position 4146: 0.001482460130791038
Position 12311: 0.0012684605299669717
Position 849: 0.0012040622749584372
Position 19432: 0.0011810453264917728
Position 4043: 0.0010517938445208754
Position 1215: 0.0010449464792292753
Position 4222: 0.0010064383373209172
Position 590: 0.000892641444088774
Position 1593: 0.0008508838386505592
Position 3171: 0.000838465196409041
Position 518: 0.0008078635805514212
Position 1258: 0.00079541668692598
Position 7301: 0.0007793292434462949
Position 2905: 0.0007014455396264173
Position 1636: 0.0006558801686164063
Position 2791: 0.0006440585063921391
Position 222: 0.0005966657794644723
Position 2625: 0.000548716073471866
Position 4059: 0.0005181353650283918
Position 99: 0.0005001861899291073
Position 3563: 0.0004733505460125276
Position 1870: 0.0004538434857456095
Position 1747: 0.00044281887480084785
Position 2692: 0.0004296996671598225
Position 509: 0.00042762004116447155
Position 45: 0.00036142829832106854
Position 5995: 0.00034860572240816393
Position 2070: 0.00034242484517664024
Position 7805: 0.00034225051908814
Position 1629: 0.0003191608463685702
Position 4074: 0.000306442264809039
Position 1078: 0.00030091175845264455
Position 12822: 0.00029230846686851826
Position 3144: 0.00023273284263905663
Position 490: 0.00023199172653017987
Position 3187: 0.00022110060600842295
Position 7110: 0.00021624128313501147
Position 1789: 0.00020802459605478679
Position 3266: 0.00020390037402536067
Position 5953: 0.00020170027965309446
Position 3638: 0.0001978343029741435
Position 5584: 0.00019121407478547354
Position 5700: 0.00018654398829418597
Position 2957: 0.000179616853897907
Position 3129: 0.00017400734023080645
Position 1984: 0.0001736427386412378
Position 3542: 0.00015897496070515924
Position 2507: 0.00015847653601049543
Position 2427: 0.00014370727274383292
Position 2499: 0.0001433999368337877
