Gene = Copb1
index = 286
Annotated 5SS: [  106   842  4666  5904  7984  9288 14087 16362 17185 17418 17925 19773
 21515 22537 27765 28109 31509 33069 35186 37090 38249]
Annotated 3SS: [  691  4435  5733  7868  9194 13948 16241 17076 17270 17778 19675 21353
 22415 27536 27928 31363 32948 35039 36999 38092 38773]
SMsplice 5SS: [  106  4666  5904  7984  9288 14087 16362 17185 17418 17925 19773 21515
 27765 28109 31509 33069 35186 37090 38249]
SMsplice 3SS: [ 4554  5733  7868  9194 13948 16241 17076 17270 17778 19675 21353 27536
 27928 31363 32948 35039 36999 38092 38773]
top_k =  1000
Partition function (log Z): 33.94781665164601

Sorted 5' Splice Sites (High to Low Probability):
Position 17925: 0.9984306529260166
Position 21515: 0.9983563492713893
Position 37090: 0.9958678215501198
Position 16362: 0.9955838625792772
Position 31509: 0.9918582337280321
Position 38249: 0.950164751596823
Position 14087: 0.9496481528999761
Position 19773: 0.9265295601164669
Position 7984: 0.9185558134254589
Position 9288: 0.9173747476836881
Position 4666: 0.8671601983076882
Position 33069: 0.8526923706368005
Position 35186: 0.7887260516933626
Position 5904: 0.7221735650781385
Position 27765: 0.7022032844738374
Position 106: 0.6517201405568559
Position 842: 0.6282535462820733
Position 17185: 0.6261624098214826
Position 13819: 0.4527648183923047
Position 17418: 0.4065879732179817
Position 28109: 0.3845523496318713
Position 12642: 0.35773313096000575
Position 28056: 0.33222882544840243
Position 512: 0.25585431162177474
Position 5931: 0.17650560013731054
Position 17214: 0.17061638526682485
Position 21191: 0.16126734456252684
Position 5636: 0.1552809934207002
Position 1384: 0.14134174475327574
Position 5642: 0.1342662008527991
Position 33029: 0.12154361028767766
Position 22537: 0.11813095002357048
Position 12624: 0.0897184691073839
Position 19365: 0.07959927225957697
Position 30142: 0.07550740294634072
Position 16983: 0.06727013346678486
Position 5958: 0.06703522291853559
Position 301: 0.06668962536131605
Position 36238: 0.0663074318731853
Position 34897: 0.06609286396812411
Position 27770: 0.058517347789656865
Position 34844: 0.05741512802340965
Position 8212: 0.05134508895904644
Position 31766: 0.04749237172212031
Position 14340: 0.043262015940206205
Position 18384: 0.042601974241264516
Position 35201: 0.03981336377368902
Position 13790: 0.03787446764672856
Position 20810: 0.03654570106962539
Position 17554: 0.03503003686185575
Position 413: 0.03467304086202154
Position 4142: 0.03393698951608001
Position 6430: 0.0316155521356715
Position 18404: 0.030952754380448606
Position 19752: 0.028987818687300854
Position 14054: 0.028672878130277957
Position 35158: 0.02809920216607729
Position 23839: 0.02713250752138327
Position 13697: 0.0262456734037685
Position 34923: 0.025794982170680696
Position 38847: 0.025250570365994537
Position 19230: 0.023488134330948977
Position 32712: 0.020811928314863132
Position 6992: 0.02003297093709938
Position 16794: 0.019333899508402932
Position 32651: 0.018567701162907055
Position 29863: 0.018530702553082933
Position 36256: 0.018417736900485447
Position 8205: 0.018359229799032865
Position 557: 0.018311432043328902
Position 33343: 0.018183377365488085
Position 56: 0.018128866732534953
Position 19760: 0.01786629190778316
Position 15358: 0.01739403767192115
Position 9360: 0.016757406156711133
Position 35151: 0.015951138347599602
Position 32454: 0.015837749944333967
Position 18415: 0.0157501185353359
Position 4252: 0.01539170067850095
Position 20071: 0.014901265864959415
Position 17422: 0.013829183879826215
Position 14286: 0.01324096723829164
Position 38876: 0.013023539339850784
Position 5834: 0.011410752089730766
Position 212: 0.011351326294777845
Position 5575: 0.01127387740056057
Position 13548: 0.011273779664344721
Position 6136: 0.01069502744695309
Position 6199: 0.010330555228633324
Position 35505: 0.010230815616367227
Position 34892: 0.009901267630657198
Position 12893: 0.009889952511115426
Position 12963: 0.009826094310763775
Position 13864: 0.009808481513458813
Position 36720: 0.00977118808269175
Position 19389: 0.009285758902027175
Position 19337: 0.009168562196033871
Position 16783: 0.008725912221817542
Position 16075: 0.008654475944788614
Position 7795: 0.00862773938513946
Position 3430: 0.00835868081202207
Position 27175: 0.006846053328553035
Position 12463: 0.006756231384277819
Position 22137: 0.0065355868916592485
Position 38614: 0.00644693595265168
Position 17406: 0.006341983026258717
Position 35146: 0.006290390869588871
Position 28701: 0.005963331553665086
Position 29881: 0.005791719969699705
Position 10949: 0.00576604263271116
Position 18826: 0.005743129010231502
Position 7651: 0.0056905003824668735
Position 37529: 0.0051605969837959925
Position 36832: 0.0051458441959630645
Position 7076: 0.004976018955803956
Position 17379: 0.004671388036091137
Position 37552: 0.00450121983760179
Position 19320: 0.00429415039764268
Position 33657: 0.004121804455784569
Position 248: 0.0038884614253217554
Position 32368: 0.003821273766347004
Position 31821: 0.0038111655291081735
Position 19643: 0.003677331025729419
Position 28320: 0.003652463643169892
Position 27654: 0.0035352026593015347
Position 14614: 0.0034866964671901204
Position 8582: 0.0034070266263669
Position 10958: 0.003322775828835758
Position 3318: 0.0031315264819966335
