Gene = Dtl
index = 350
Annotated 5SS: [  196  4966  5878  7050  7254 12434 14120 17484 18761 19104 22557 27249
 29054 34841]
Annotated 3SS: [ 4839  5778  6987  7132 12367 14006 17409 18656 18998 22443 27158 28920
 34007 36202]
SMsplice 5SS: [  196   707  1307  4966  5878  7254 12434 14120 18761 19104 22557 27249
 29054 34841]
SMsplice 3SS: [  539  1196  4839  5778  7132 12367 14006 18656 18998 22443 27158 28920
 34745 36202]
top_k =  1000
Partition function (log Z): 9.312363430631395

Sorted 5' Splice Sites (High to Low Probability):
Position 196: 0.9908554067688715
Position 19104: 0.9826030061547409
Position 29054: 0.9579742571510842
Position 14120: 0.9361043919451181
Position 5878: 0.936022846194259
Position 4966: 0.9343077248164721
Position 1307: 0.9283668916437274
Position 7254: 0.9035582915339742
Position 18761: 0.884371795690047
Position 27249: 0.8622103640027888
Position 12434: 0.7992301528103682
Position 22557: 0.7659906278048103
Position 707: 0.44469389190065856
Position 1930: 0.39854397798408003
Position 34841: 0.3824438103492556
Position 15552: 0.3190353102476628
Position 4770: 0.2623250415932741
Position 752: 0.25751491382135205
Position 9792: 0.22634103119168508
Position 18398: 0.19253812653896343
Position 1750: 0.1832761591210194
Position 27379: 0.151935104765263
Position 18331: 0.1387629205007571
Position 12554: 0.1328963994160108
Position 20770: 0.11657022971938476
Position 18740: 0.106817674132683
Position 28552: 0.0981358936087444
Position 7050: 0.09702916810600756
Position 1725: 0.0940609424322148
Position 14655: 0.09273157396970459
Position 15416: 0.09220711993581188
Position 17943: 0.07482298279724049
Position 17222: 0.07460381531288114
Position 17484: 0.07431671118575155
Position 697: 0.06650398661637061
Position 23320: 0.06604666704757473
Position 26562: 0.047840539522516115
Position 34134: 0.044308580292982506
Position 15608: 0.04192098571971731
Position 406: 0.038521643077747345
Position 8701: 0.0362044252532646
Position 371: 0.03595373196647447
Position 28728: 0.034692211186925434
Position 32033: 0.03352023941048981
Position 28580: 0.03290876670388371
Position 29725: 0.03206553286866956
Position 17563: 0.03179287798456144
Position 13596: 0.03128947332369721
Position 6701: 0.02309020655658689
Position 24151: 0.02229183564349679
Position 36465: 0.021998871591811246
Position 7530: 0.02148553469551963
Position 17693: 0.021387587820454086
Position 28509: 0.020024586514943557
Position 3930: 0.01724100474765162
Position 25468: 0.016571810159597546
Position 24750: 0.016530501899055444
Position 29901: 0.01628145484162229
Position 722: 0.016198402847287817
Position 14905: 0.015864180181479635
Position 7258: 0.015558203779634102
Position 21360: 0.015395744668570481
Position 12169: 0.015376417114204588
Position 19288: 0.014205927377879244
Position 1311: 0.014150776039084592
Position 31124: 0.013950940839554714
Position 4449: 0.013273044756050565
Position 24434: 0.013067876663584364
Position 22967: 0.012197427179634514
Position 17534: 0.011609901043588602
Position 21532: 0.01159915793025381
Position 23212: 0.010969057701570882
Position 7646: 0.010688842222270048
Position 2599: 0.009253561286294681
Position 18223: 0.009248430583810273
Position 12794: 0.00921414872340975
Position 4362: 0.009101401087789436
Position 34584: 0.009001841581330466
Position 30450: 0.008398725804171336
Position 21922: 0.008055650110457356
Position 17524: 0.008020814494136521
Position 34346: 0.007765520775702955
Position 11360: 0.007289315940719652
Position 18266: 0.006868748571811143
Position 3892: 0.0065289115027013156
Position 14125: 0.005668870700205445
Position 14138: 0.005469249946112323
Position 17957: 0.005427623038142999
Position 21372: 0.005337574581388829
Position 21224: 0.005250646792781293
Position 13300: 0.005192728536573447
Position 3013: 0.005129387121375424
Position 14429: 0.004831917464026507
Position 560: 0.0046310588934752265
Position 5050: 0.004618358436801514
Position 4748: 0.004545308872830283
Position 4390: 0.004483122515187428
Position 5094: 0.004437734339209048
Position 1826: 0.0039577521030472055
Position 5997: 0.0038079094048093045
Position 35332: 0.00375524699792983
Position 424: 0.003641703512502915
Position 20506: 0.00342233999749093
Position 30190: 0.0029327934753557035
Position 9346: 0.002874835933070426
Position 591: 0.0028642380175968652
Position 14447: 0.002803050594641645
Position 482: 0.0028006853276414823
Position 7694: 0.002798459994877563
Position 32468: 0.0027694487562201255
