Gene = Gorab
index = 517
Annotated 5SS: [  147  6858  9079 11260]
Annotated 3SS: [ 6499  8976 11118 16971]
SMsplice 5SS: [  147  3494  6606  6862  9079 11260 15338]
SMsplice 3SS: [ 3384  6499  6698  8976 11118 15129 16971]
top_k =  1000
Partition function (log Z): 3.4750542527293136

Sorted 5' Splice Sites (High to Low Probability):
Position 11260: 0.999483073338337
Position 147: 0.9841858119516508
Position 9079: 0.9528227122597995
Position 6862: 0.6821960740985274
Position 3494: 0.6509143233278021
Position 6606: 0.6344303368843429
Position 15338: 0.5114876922047439
Position 4622: 0.2774487312221816
Position 7131: 0.22287591722864233
Position 14059: 0.19905324019736118
Position 15360: 0.18257932297629875
Position 6808: 0.14311737050682624
Position 2555: 0.1268208361269592
Position 10081: 0.10940387638968166
Position 2275: 0.10744652390264307
Position 9636: 0.09752189720738703
Position 17168: 0.0819575109748709
Position 851: 0.06113210600138767
Position 15503: 0.052327671908343795
Position 9875: 0.04828031715899399
Position 9042: 0.0450855077003335
Position 660: 0.03823415057151951
Position 9860: 0.028184502663887737
Position 6163: 0.024473960128511205
Position 3960: 0.02432891157040972
Position 7339: 0.022548030106605235
Position 910: 0.020523702666120733
Position 6858: 0.018402844856524016
Position 15575: 0.017521163867839782
Position 5629: 0.017129583302826757
Position 6033: 0.016157608021664185
Position 13301: 0.01611534611041806
Position 9789: 0.016040367445027733
Position 15693: 0.01312894859159974
Position 14776: 0.01311502890694811
Position 454: 0.013109178260756584
Position 10411: 0.01250590114771791
Position 3489: 0.012393139313040839
Position 672: 0.010728904223557595
Position 12429: 0.009896876527135536
Position 13030: 0.009613470346588718
Position 10415: 0.008208747842247824
Position 1320: 0.00788750276997881
Position 15057: 0.0074095889001141784
Position 5625: 0.0071478450916465704
Position 17450: 0.007138528694884217
Position 10214: 0.0069013055009687465
Position 11785: 0.006679125089332467
Position 15821: 0.006056869742608856
Position 10230: 0.005844225834165641
Position 5292: 0.0051788565629568885
Position 367: 0.004871102603888942
Position 9314: 0.004825323988606363
Position 2482: 0.004777170092268007
Position 2675: 0.00476855007046739
Position 15612: 0.0046654074919935925
Position 16780: 0.004504606255773161
Position 557: 0.004364130711202407
Position 937: 0.0041690899200264395
Position 14469: 0.0035760716323645085
Position 15519: 0.0034001800231069856
Position 13108: 0.0032600816000665288
Position 17174: 0.0032271357107665597
Position 2741: 0.003194959399128205
Position 18253: 0.00314361548564051
Position 14557: 0.003126833406931408
Position 9256: 0.0030348603351666864
Position 13474: 0.0029640439832947555
Position 6105: 0.002923840429329137
Position 168: 0.002886155471996546
Position 799: 0.0027169384223672413
Position 10469: 0.002657746444148358
Position 152: 0.0024927397104727786
Position 4394: 0.002472745194098326
Position 10158: 0.002318136745250286
Position 1575: 0.0021235499071391036
Position 9318: 0.002094137093352432
Position 8020: 0.0019062001938833792
Position 1568: 0.0018642673926064673
Position 15398: 0.0017522496570251934
Position 5288: 0.0016052435325351088
Position 4585: 0.001595813420161689
Position 1473: 0.0014132740606979477
Position 15577: 0.001400408651617932
Position 10860: 0.0013605717096710262
Position 7155: 0.0013186180916387046
Position 5360: 0.001281082939762917
Position 7135: 0.001268401288675413
Position 1535: 0.0012568633123094628
Position 5564: 0.0012472945334235505
Position 7692: 0.0011552863920402737
Position 3587: 0.0011466663719359043
Position 9351: 0.0011259357378922098
Position 9918: 0.0010696665284013957
Position 6916: 0.0010147086055930367
Position 9499: 0.0009869576063804373
Position 6835: 0.0009837864313321136
Position 1727: 0.0009529607005598219
Position 2745: 0.0008865699585910323
Position 1908: 0.0007604323179150633
Position 1089: 0.0007372115605703157
Position 437: 0.0006735319462728521
Position 3647: 0.000652496211325046
Position 14571: 0.0006499404160528533
Position 975: 0.0006398062657301671
Position 7696: 0.0006019894000915103
Position 6046: 0.0005748511066118564
Position 15369: 0.000568875750968051
Position 16760: 0.0005591570025461941
Position 434: 0.0005529809976306015
Position 257: 0.0005367791674184796
Position 6800: 0.0005284564407555335
Position 4626: 0.0005147337696506078
Position 1222: 0.00048602139956237234
Position 863: 0.00046583125928364885
Position 5788: 0.0004418942372013497
Position 1041: 0.0004138914289594305
Position 10203: 0.00034825265667189184
Position 1915: 0.00033873988061041544
Position 4884: 0.00032785879799124285
Position 524: 0.0003262142686032841
Position 14369: 0.0003233778243799551
Position 2979: 0.00031028308559768287
Position 4813: 0.0002985271688151674
Position 1643: 0.0002377654211025264
Position 240: 0.0002217732017051147
Position 881: 0.00021898630312751336
Position 2815: 0.00021003284819043073
Position 1101: 0.0001744414346214126
Position 1994: 0.00017097054610582088
Position 7185: 0.00015843090534417733
Position 844: 0.00015787215906157276
Position 4494: 0.00014332185575472852
Position 2686: 0.00013462373983226815
Position 2621: 0.0001342185810565201
Position 678: 0.00013200645772184876
Position 2058: 0.00012044783175983223
Position 4150: 0.00010788611808038065
Position 3758: 7.03667374062583e-05
Position 3964: 6.983638779378888e-05
Position 12945: 6.63788123750743e-05
Position 631: 5.4950146925689016e-05
Position 11569: 5.338586131320939e-05
Position 12450: 4.973059536164675e-05
Position 535: 2.76956339778267e-05
Position 175: 2.5862206840141475e-05
Position 68: 2.4999595772732515e-05
Position 604: 2.0464442058815483e-05
Position 13309: 2.033943324683363e-05
Position 271: 1.7476412524272534e-05
Position 254: 1.3686524272611817e-05
Position 182: 1.2426310183339178e-05
Position 447: 1.1947482938998668e-05
Position 11778: 1.192675734454495e-05
Position 554: 1.1227700199242955e-05
Position 9782: 1.0089544909391598e-05
Position 207: 9.91392163480333e-06
Position 14076: 9.380587874269508e-06
Position 12909: 7.582497674665192e-06
Position 11511: 6.153725844869396e-06
Position 621: 6.0654235057269106e-06
Position 154: 5.395896657812317e-06
Position 352: 4.5578704846524204e-06
Position 11381: 3.4272266380068104e-06
Position 1017: 2.879348498303818e-06
Position 11590: 2.7443921845594885e-06
Position 308: 2.6836479223336564e-06
Position 1739: 2.5124658274607884e-06
Position 493: 2.509096664021433e-06
Position 221: 2.501351214837732e-06
Position 201: 2.1503375029739565e-06
Position 12305: 1.9046032459223894e-06
Position 1696: 1.8190521276758065e-06
Position 11364: 1.2858529826161637e-06
Position 1476: 1.2013193873136508e-06
Position 1700: 9.58677338425989e-07
Position 11706: 8.890890155734464e-07
Position 11803: 7.938043001096364e-07
Position 14: 7.790785815761508e-07
Position 170: 7.407233684997379e-07
Position 1412: 7.248502486323926e-07
Position 37: 5.375043325307303e-07
Position 11245: 4.441594906167955e-07
Position 676: 3.706766448155099e-07
Position 20: 2.9549561597152164e-07
Position 344: 2.880753425077971e-07
Position 11295: 2.703159326921342e-07
Position 30: 2.2373601083514248e-07
Position 11391: 2.1674126640671765e-07
Position 903: 2.0179314881298894e-07
Position 326: 1.7145166487336592e-07
Position 11369: 1.3822041554293147e-07
Position 273: 1.235601179239819e-07
Position 28: 9.39310766114296e-08
Position 692: 2.4938813160853256e-08
Position 688: 1.927783028382332e-08
Position 682: 1.8788357135195588e-08
Position 715: 1.6846072065927794e-08
Position 526: 1.6634801079312558e-08
Position 836: 7.460942015924951e-11

