Gene = Lyar
index = 653
Annotated 5SS: [  166  4328  5534  7493  7664 10521 10890 12858]
Annotated 3SS: [ 4156  5418  7384  7579 10090 10802 12771 13520]
SMsplice 5SS: [  166  4328  5534  7493  7664 10890 12858]
SMsplice 3SS: [ 4156  5418  7384  7579 10802 12771 13520]
top_k =  1000
Partition function (log Z): 9.972061551819339

Sorted 5' Splice Sites (High to Low Probability):
Position 7493: 0.9679670685091388
Position 12858: 0.958914035485165
Position 5534: 0.9368630463731236
Position 7664: 0.9106227768432988
Position 10890: 0.9016562943324015
Position 166: 0.8627819015075302
Position 4328: 0.7941978562535631
Position 2057: 0.18502225019525242
Position 2348: 0.15845455023399155
Position 1713: 0.15833984599086676
Position 1648: 0.10572635966896193
Position 6434: 0.09310182071235794
Position 13623: 0.09285605355466577
Position 12521: 0.09048700862243797
Position 10945: 0.08914603899860335
Position 7631: 0.0819874594762561
Position 9874: 0.07842402393276642
Position 1624: 0.07020040337399536
Position 12499: 0.06991123287072556
Position 8963: 0.06904497870804206
Position 5982: 0.06366482651238703
Position 320: 0.06232018113192576
Position 11647: 0.06008352324771728
Position 325: 0.052867899159277
Position 1865: 0.044003079147144755
Position 656: 0.0412234001872926
Position 5505: 0.03966177090722762
Position 2762: 0.03592623731974287
Position 11426: 0.0349193771518914
Position 10521: 0.03309260684285074
Position 3953: 0.031141185002234877
Position 6707: 0.028283298393449636
Position 8173: 0.02530306901849571
Position 3280: 0.024950726951262565
Position 9959: 0.023815754852267113
Position 8169: 0.02372234681207822
Position 9559: 0.02349398717219008
Position 7045: 0.018997946713782264
Position 4069: 0.017879025608932432
Position 13085: 0.01743827401668206
Position 2758: 0.017156923286227067
Position 3420: 0.015696081292447907
Position 13652: 0.013353101675070702
Position 1297: 0.013187806295965618
Position 6504: 0.012619136329853776
Position 6216: 0.01236400867370365
Position 9868: 0.012252540526960667
Position 10571: 0.011936542626149776
Position 9927: 0.0115602032409975
Position 9039: 0.011116426961023612
Position 2744: 0.011086290757242736
Position 9241: 0.011020725091211964
Position 9308: 0.010454370301273929
Position 8967: 0.009880510024002384
Position 9313: 0.006984699173546916
Position 5757: 0.006768681319738429
Position 2908: 0.006293973360240517
Position 1894: 0.006146697038520687
Position 7301: 0.005667780965366278
Position 12277: 0.0056575854004701715
Position 9597: 0.00524964981819579
Position 1811: 0.0051085280814347905
Position 13209: 0.005086130572816174
Position 4873: 0.005062805545985244
Position 12430: 0.004987002087500833
Position 7275: 0.0047081573218737
Position 2281: 0.0046054772581133625
Position 1996: 0.004588694481206615
Position 9577: 0.003963800662086052
Position 10708: 0.003824823658731811
Position 8477: 0.0036687051493306706
Position 12914: 0.0036248970721953974
Position 2862: 0.0035156923987658814
Position 13638: 0.0030802523114290053
Position 136: 0.0030694948317428745
Position 13170: 0.0030017162850215907
Position 11909: 0.0027337118795298537
Position 12558: 0.002699628184327736
Position 1598: 0.0024419970143422396
Position 7723: 0.002216260708639887
Position 8313: 0.0021457577719666155
Position 802: 0.0020886786584593062
Position 6109: 0.0020002231320568947
Position 4044: 0.001988604465498833
Position 2766: 0.0019290804517906835
Position 12206: 0.0016113351289543246
Position 8535: 0.0013965217854209865
Position 13066: 0.0013903053357273234
Position 154: 0.0013567918543766835
Position 13172: 0.0012683436328867885
Position 10915: 0.0012483018800468653
Position 5351: 0.0011825398073258913
Position 9071: 0.0011451257540211527
Position 11875: 0.00109417603357872
Position 1255: 0.0010598393706101052
Position 7427: 0.001019267022034311
Position 11654: 0.0010041695024910753
Position 1189: 0.0009963262669471541
Position 3387: 0.0008674639634192193
Position 13119: 0.0008486472768640259
Position 12918: 0.0008132352647947281
Position 11734: 0.0007688187610388079
Position 557: 0.0007102739695360374
Position 11306: 0.0006512666812810735
Position 10609: 0.0006117978123406506
Position 11659: 0.000594813346283173
Position 11833: 0.0005450616382508706
Position 12922: 0.0005294946736282674
Position 11067: 0.000515120632950037
Position 8619: 0.0004826187210772379
Position 7943: 0.0004667152719827527
Position 12772: 0.00041805653508660397
Position 13247: 0.0003877736184914807
Position 6198: 0.00035670236652977276
Position 13150: 0.0003443959839044971
Position 7486: 0.00033659503978664433
Position 11738: 0.00030139640410663075
Position 9717: 0.0002588388203434434
Position 2575: 0.00023539705561679856
Position 2423: 0.00022683676198156336
Position 12845: 0.00019286431446699078
Position 13176: 0.000190025462216482
Position 13174: 0.00017968603617587949
Position 578: 0.00016332351420051175
Position 12373: 0.00015762454741358243
Position 11411: 0.00015440482610104168
Position 13363: 0.00015177153298544406
Position 7730: 0.00012640277955318542
Position 12903: 0.00011827755810548523
Position 13038: 0.00011739523792128438
Position 2461: 9.277756508881729e-05
Position 5681: 8.881495017055237e-05
Position 12926: 8.422906695142225e-05
Position 13014: 8.194166707012857e-05
Position 2535: 6.61575730349515e-05
Position 5905: 6.539388668071709e-05
Position 2094: 6.429797309587284e-05
Position 13450: 6.0439500780251795e-05
Position 7952: 5.537879478720931e-05
Position 8727: 5.256510185506526e-05
Position 2493: 5.245244902505323e-05
Position 13343: 5.012201155849305e-05
Position 9051: 4.9548896253892784e-05
Position 13001: 4.9523284371903494e-05
Position 13455: 4.72838655642399e-05
Position 1119: 4.4809785103163414e-05
Position 92: 4.292041130693705e-05
Position 7668: 4.23509679114175e-05
Position 1098: 4.0308001359904574e-05
Position 6822: 3.955786393863589e-05
Position 8155: 3.91562330138366e-05
Position 402: 3.8893672546378006e-05
Position 6982: 3.742705325640518e-05
Position 7880: 3.6143880283287686e-05
Position 8301: 3.402083103932785e-05
Position 2681: 3.3346841633823244e-05
Position 1458: 3.2622745970335945e-05
Position 12768: 3.2253972174337375e-05
Position 9480: 3.0708375669880686e-05
Position 520: 2.8991338954254845e-05
Position 1032: 2.8023019053881214e-05
Position 6986: 2.7007209433203934e-05
Position 1046: 2.6807312439875746e-05
Position 6990: 2.4074840629632344e-05
Position 8158: 2.2180914239532743e-05
Position 120: 2.0406668904955945e-05
Position 1667: 1.8206337698585128e-05
Position 1652: 1.6377231745045824e-05
Position 2619: 1.6180584332937523e-05
Position 5460: 1.6081799919943015e-05
Position 762: 1.504344365989522e-05
Position 11416: 1.4873083884064301e-05
Position 1075: 1.435925200601582e-05
Position 2539: 1.1458361718258888e-05
