Gene = Cyp51
index = 312
Annotated 5SS: [  613  1819  3569  4602  5623 12359 12902 16969 18287]
Annotated 3SS: [ 1719  3391  4474  5447 12238 12705 16872 18117 21442]
SMsplice 5SS: [  613  1819  4204  4602  5623 12359 16969 18287]
SMsplice 3SS: [ 1719  4054  4474  5447 12238 16872 18117 20504]
top_k =  1000
Partition function (log Z): 6.288171385671953

Sorted 5' Splice Sites (High to Low Probability):
Position 12359: 0.9984154542689478
Position 1819: 0.972587316847763
Position 4602: 0.966212280011626
Position 5623: 0.9532417555660258
Position 613: 0.9250938047766458
Position 18287: 0.9212860851849457
Position 16969: 0.8657429166536796
Position 4204: 0.7534320925195949
Position 3569: 0.40370020633198495
Position 12902: 0.3691333072980474
Position 3823: 0.32440473148084464
Position 9953: 0.3203437767761699
Position 10186: 0.2804892881139634
Position 5201: 0.2371079977479052
Position 16556: 0.20619314102144998
Position 6243: 0.1722605850622743
Position 442: 0.16871134457059014
Position 3513: 0.14684974615174076
Position 9103: 0.11387003221541309
Position 170: 0.10723482661631835
Position 19708: 0.10137971263059156
Position 7014: 0.08601443261005426
Position 3346: 0.0570565482589935
Position 19109: 0.055566674857565765
Position 3266: 0.05068439973773292
Position 19702: 0.04329687109107312
Position 499: 0.031578587658745244
Position 3573: 0.030152077111676206
Position 9456: 0.029690494870627245
Position 433: 0.02875620029030074
Position 23158: 0.027700380577193456
Position 3119: 0.024786612987879517
Position 15277: 0.02450091589930481
Position 19956: 0.02397212201500578
Position 15946: 0.02393395652940543
Position 10121: 0.02245015170361014
Position 9562: 0.022445011189264657
Position 12605: 0.02159157127285136
Position 18154: 0.019956986212726804
Position 9610: 0.019834346456709392
Position 11157: 0.01780763219121857
Position 4154: 0.014322434123509375
Position 17321: 0.012751147496746868
Position 4237: 0.01228812741577862
Position 8251: 0.011904735385639598
Position 18028: 0.011051831708404732
Position 7945: 0.010048693321595454
Position 4874: 0.009283731062983093
Position 189: 0.008860719298025715
Position 18807: 0.007930787579767751
Position 9107: 0.007677483562312038
Position 10190: 0.007624308665928699
Position 10762: 0.0070098172309949105
Position 2475: 0.006018686649660217
Position 10445: 0.00599073393136463
Position 19649: 0.00563845489182127
Position 17267: 0.0055367737394749535
Position 10711: 0.005529337903189069
Position 4241: 0.005205116397659628
Position 12577: 0.005194133800056368
Position 10164: 0.005085669000995542
Position 388: 0.005026756639955723
Position 10701: 0.005007080982727669
Position 8563: 0.004921966317531584
Position 17403: 0.004752168365465927
Position 4661: 0.004587403176809111
Position 17421: 0.004154669769392301
Position 17602: 0.004052672215892873
Position 17243: 0.003945896314258948
Position 5989: 0.0034911140275267006
Position 11458: 0.003471543222313919
Position 3331: 0.0034610576978675684
Position 4180: 0.003379114323660493
Position 18813: 0.0033448250186331728
Position 4665: 0.003322601383388958
Position 2005: 0.0032390149435757533
Position 17166: 0.0030827737615643424
Position 4834: 0.0030064930317901884
Position 4815: 0.0029292426487227785
Position 5275: 0.002671125609915726
Position 7517: 0.0026400910561086475
Position 9543: 0.002503612917300752
Position 8602: 0.002417953750303308
Position 7137: 0.0023389384399649608
Position 3506: 0.00225758466531567
Position 53: 0.002191091579365221
Position 103: 0.002027907597935677
Position 2909: 0.0019778851212507308
Position 14816: 0.0018680912494510784
Position 4386: 0.0018438427497356209
Position 6735: 0.0018034448308075217
Position 4718: 0.0017600772802192916
Position 20632: 0.0017081430359587666
Position 5190: 0.0016369593127399
Position 17509: 0.0013047289873743683
Position 4606: 0.0012909766710993476
Position 4899: 0.001287879712045468
Position 3902: 0.001191902763225728
Position 263: 0.0011390351584063142
Position 15021: 0.001095792384761123
Position 15659: 0.0010469874078460298
Position 2795: 0.0009719469887475332
Position 162: 0.0009012004419992916
Position 4534: 0.0008920177183443667
Position 110: 0.0008449857091248626
Position 269: 0.000844604712956091
Position 9968: 0.0008420743914800987
Position 198: 0.0008368999172341336
Position 17574: 0.000809933544648845
Position 983: 0.0007819541893682307
Position 475: 0.000755745849276108
Position 3545: 0.000729811388587006
Position 2764: 0.0007035527964593998
Position 2177: 0.0006964815887688088
Position 13107: 0.0006712419900905796
Position 3419: 0.000670287911052547
Position 1316: 0.000660240495862807
Position 81: 0.0006574428274552613
Position 295: 0.0006521010385849258
Position 3191: 0.0006511004731511917
Position 16546: 0.0006042936293743671
Position 2183: 0.0005611659971371082
Position 3584: 0.0005350329981333597
Position 1856: 0.0005236153283976843
Position 4135: 0.0005203841517912772
Position 17584: 0.000488784790906479
Position 1350: 0.0004822422365347232
Position 462: 0.0004786600004682099
Position 19817: 0.0004643855167738005
Position 2961: 0.0004360690241392655
Position 3477: 0.000434859476586047
Position 1017: 0.0004330718891535404
Position 1276: 0.0004015009090791871
Position 4224: 0.0003729516826513133
Position 287: 0.0003718954357076275
Position 156: 0.00035744241067986113
Position 2933: 0.00035036831490947907
Position 3301: 0.0003471190704124179
Position 3614: 0.00034222347917881724
Position 955: 0.00033893385639196014
Position 1334: 0.0003242446272800457
Position 14377: 0.0003228540508266395
Position 18332: 0.0003193922803538928
Position 3719: 0.0003162984083462795
Position 17836: 0.0003058615305110575
Position 254: 0.0003051940665978358
Position 18337: 0.0003026212028210479
Position 3557: 0.00029217087067919537
Position 911: 0.00029140616780942144
Position 1024: 0.0002854515050239882
Position 5537: 0.0002849688567604927
Position 3530: 0.000258841456156459
Position 4208: 0.00025599200769118447
Position 5548: 0.00024906081692441945
Position 3632: 0.00023798498888633114
Position 100: 0.00022608922948311305
Position 3532: 0.00021481418560059454
Position 283: 0.0002141259072587998
Position 969: 0.00021063677049654742
Position 18570: 0.00019739471951957994
Position 5568: 0.00019385342623040561
Position 16600: 0.00017703720433240801
Position 231: 0.00017607297415899573
Position 3341: 0.0001646707591254359
Position 14945: 0.00016319483561724922
Position 1615: 0.00015247849469573018
Position 5627: 0.00015008242616797708
Position 862: 0.00014827874882530337
Position 592: 0.0001463969053799264
Position 18937: 0.0001437046520704962
Position 3813: 0.00014355296275308735
Position 3627: 0.00013920941916858084
Position 1065: 0.00013138620074694038
Position 998: 0.00012946303674138803
Position 629: 0.00012625005014895918
Position 258: 0.0001252491875494732
Position 28: 0.00012460661209160362
Position 3893: 0.0001170264596471254
Position 3213: 0.00011232780524059265
Position 390: 0.00010862404317683382
Position 617: 0.00010364547051963172
Position 131: 0.00010277898469987395
Position 943: 9.71851413076456e-05
Position 2501: 9.57532008378932e-05
Position 5221: 9.354224250748239e-05
Position 2716: 9.000338321514642e-05
Position 2264: 8.871002724844414e-05
Position 4158: 8.770544284580895e-05
Position 19671: 8.472606127404372e-05
Position 2523: 8.291476400810084e-05
Position 57: 7.981525662461852e-05
Position 2239: 7.424709331762176e-05
Position 75: 6.817458463909488e-05
Position 855: 6.791912001877e-05
Position 3597: 6.628574844918798e-05
Position 1864: 6.603730663340845e-05
Position 1339: 5.877047981721505e-05
Position 636: 5.070736250504106e-05
Position 866: 5.010260065422396e-05
Position 1623: 4.734987870856269e-05
Position 2807: 4.733175648844833e-05
Position 2270: 4.599352592669611e-05
Position 973: 4.562643684223015e-05
Position 3391: 3.921289583976183e-05
Position 1621: 3.608939660284695e-05
Position 1981: 3.224126091469245e-05
Position 1619: 3.097069068050213e-05
Position 1617: 2.7880734003992058e-05
Position 679: 2.7872762841523816e-05
Position 1262: 2.7090225284587013e-05
Position 6315: 2.597745174837911e-05
Position 572: 2.5657040397345515e-05
Position 1543: 2.3878326948421608e-05
Position 14557: 2.3305341871244968e-05
Position 580: 2.3211514875887258e-05
Position 875: 2.1847777215744233e-05
Position 6050: 2.141263893783419e-05
Position 1074: 2.0896638632696518e-05
Position 18261: 2.010610531574415e-05
Position 12: 1.959693899247901e-05
Position 1143: 1.8421335819574794e-05
Position 1039: 1.7941062663546122e-05
Position 12368: 1.7574610209146977e-05
Position 12863: 1.7420757826357984e-05
Position 13111: 1.584480322143588e-05
Position 14171: 1.424976985723326e-05
Position 1565: 1.3943049165747023e-05
Position 1393: 1.2921847284274336e-05
Position 796: 1.2071101243117178e-05
Position 1497: 9.913368828347158e-06
Position 2470: 9.912432617121669e-06
Position 640: 9.510993352974967e-06
Position 13337: 9.323487542131938e-06
Position 1081: 9.282865037413233e-06
Position 1173: 9.265303601443946e-06
Position 293: 8.764288120634948e-06
Position 13219: 7.849921643822462e-06
Position 13241: 7.774145613530592e-06
Position 6985: 7.677488599883517e-06
Position 1545: 7.21565484016224e-06
Position 14190: 4.912270626896371e-06
Position 6465: 4.034813626372319e-06
Position 811: 3.883636640615645e-06
Position 13133: 3.4096880544633798e-06
Position 1562: 3.184389227541597e-06
Position 1574: 2.8357778775598245e-06
Position 20399: 2.7719080842283327e-06
Position 19929: 2.7662214765095355e-06
Position 12687: 2.7074691869769027e-06
Position 1181: 2.558859897538692e-06
Position 756: 2.4735733538334835e-06
Position 6450: 2.415429757825748e-06
Position 4578: 2.2836003026000717e-06
Position 703: 2.2621288079475905e-06
Position 567: 1.8190646725300752e-06
Position 559: 1.7445667711297829e-06
Position 1201: 1.7259263332946866e-06
Position 13210: 1.3986561535317998e-06
Position 1116: 1.3470803240984542e-06
Position 744: 1.2805217653886824e-06
Position 1069: 1.2080009158343842e-06
Position 859: 1.191585188972757e-06
Position 13876: 1.1098618068745853e-06
Position 13768: 1.057063345688301e-06
Position 1823: 8.732227293659422e-07
Position 6193: 4.243446711585012e-07
Position 1977: 4.2291836693582527e-07
Position 6263: 3.674872766694683e-07
Position 2179: 3.3838086522967045e-07
Position 6753: 3.348916566807641e-07
Position 1794: 3.015577114492276e-07
Position 2643: 2.6916877410755436e-07
Position 2191: 2.466995708339044e-07
Position 1892: 1.4286693172471786e-07
Position 1994: 1.3246393895685352e-07
Position 2208: 9.435829626444021e-08
Position 2017: 9.304705549991728e-08
Position 2479: 7.166046537022835e-08
Position 1975: 5.325293711728601e-08
Position 2217: 4.6714727905246717e-08
Position 2481: 4.6348945520621296e-08
Position 2128: 4.2933277374220794e-08
Position 5285: 2.559023919699644e-08
Position 1784: 1.5825456566702252e-08
Position 747: 1.8538081496359624e-10
Position 738: 1.1385074883760901e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12238: 0.998688206788645
Position 1719: 0.9692198653702474
Position 4474: 0.9494500067628548
Position 18117: 0.9356174990320862
Position 16872: 0.7807972755993545
Position 4054: 0.7649733771387981
Position 5447: 0.6184936611880302
Position 3391: 0.33837793385550585
Position 9793: 0.3099637042919575
Position 10054: 0.2977351828854045
Position 19557: 0.23692516782444467
Position 3674: 0.2265891294735935
Position 554: 0.2187914537227369
Position 12705: 0.1877400346521182
Position 3477: 0.17920649181219273
Position 5486: 0.17381986001644995
Position 16458: 0.170078084814525
Position 20504: 0.16160544864188162
Position 5073: 0.13762526638695974
Position 9013: 0.11136153884557976
Position 6130: 0.10702994571069141
Position 21351: 0.1064264025780102
Position 23010: 0.10543811042206525
Position 18998: 0.08023097916245789
Position 3194: 0.07336055724647
Position 5509: 0.07292671140794126
Position 21157: 0.0709561454454335
Position 19271: 0.07041771160183169
Position 12725: 0.06872892935855403
Position 21442: 0.0660170004206729
Position 3408: 0.05735750269079502
Position 16898: 0.055163382325341806
Position 12679: 0.0539868810079822
Position 5020: 0.05279756393938001
Position 19775: 0.05157996517871842
Position 6177: 0.045493400216183276
Position 21583: 0.04245386962450801
Position 5384: 0.041767929558444564
Position 23248: 0.04121350780492352
Position 9414: 0.03722139279915683
Position 17149: 0.03273922895454683
Position 12593: 0.03184838567495195
Position 3207: 0.029131746846932906
Position 408: 0.028970639639939035
Position 3780: 0.027699471621656098
Position 6899: 0.02744852951253554
Position 16710: 0.026586528033809752
Position 19436: 0.024935489699341357
Position 5517: 0.024598800490245445
Position 15738: 0.023933956529405425
Position 12485: 0.021928820858954652
Position 19843: 0.021775991488644203
Position 3458: 0.021602610270279907
Position 18941: 0.019888300578178985
Position 12792: 0.01927966746201933
Position 3063: 0.018107100812920825
Position 11045: 0.017807632191218566
Position 10634: 0.017546236116911654
Position 5036: 0.017342946196793104
Position 18614: 0.016456115595945602
Position 16475: 0.016275159607358727
Position 15208: 0.01612005818916882
Position 2960: 0.016042932701223124
Position 6984: 0.0157766694606892
Position 9194: 0.015156070333649768
Position 6799: 0.015135912849188905
Position 21327: 0.01493685728047155
Position 385: 0.014594902311800188
Position 5093: 0.014519287819162867
Position 462: 0.014149461413860503
Position 10009: 0.014085769870629341
Position 20321: 0.01377656735441621
Position 3742: 0.013655126404165078
Position 9798: 0.013531950044542083
Position 3367: 0.013463476423653085
Position 4742: 0.013454367800521148
Position 18237: 0.013126660130624091
Position 4010: 0.012990450229746188
Position 18858: 0.012977782776278333
Position 4489: 0.01274845054851355
