Gene = Cln3
index = 268
Annotated 5SS: [  523  1644  2515  2818  3054  4172  5025  5485  5674  6417  6645  8009
 10328 10474 10615 10824 13347]
Annotated 3SS: [ 1536  2369  2720  2974  4074  4952  5404  5587  6343  6500  7895 10280
 10404 10558 10729 13205 13430]
SMsplice 5SS: [  523  1644  2515  3054  4172  5025  6417  6645  8009 10632 10824 13347]
SMsplice 3SS: [ 1536  2369  2974  4074  4952  6343  6500  7895 10558 10729 13205 13430]
top_k =  1000
Partition function (log Z): 15.7315751335517

Sorted 5' Splice Sites (High to Low Probability):
Position 10824: 0.9639922173549186
Position 1644: 0.9632216934013246
Position 5025: 0.9480242334630421
Position 3054: 0.9061476383064067
Position 2515: 0.8783300839349784
Position 8009: 0.8679408140574788
Position 6645: 0.8074182249663274
Position 10632: 0.7468920630568537
Position 13347: 0.719359159205971
Position 523: 0.6780178219936956
Position 4172: 0.4718714786050209
Position 2818: 0.4249235251319724
Position 6417: 0.4112039563464326
Position 5674: 0.39251833136577857
Position 6871: 0.32482224097886486
Position 10474: 0.3069020845768874
Position 4591: 0.2994860570796846
Position 4207: 0.2935762440311062
Position 218: 0.26936391653685277
Position 82: 0.2351313886865406
Position 10615: 0.2160380178348162
Position 3699: 0.20875672611857793
Position 3911: 0.1974739525468402
Position 5485: 0.19153693350562007
Position 3811: 0.14351730441781746
Position 4203: 0.08929131221001502
Position 12667: 0.0799849791177733
Position 2453: 0.06653858883670531
Position 415: 0.06469275928173493
Position 6527: 0.0641052966158763
Position 4176: 0.0616630162967561
Position 1401: 0.04753296446599345
Position 998: 0.0462852904310915
Position 4418: 0.04430332585094522
Position 10416: 0.041746900906557124
Position 13286: 0.03697239235607166
Position 10328: 0.03609923155439283
Position 13897: 0.033902365487958004
Position 2197: 0.02373578938306868
Position 4625: 0.020942178134801558
Position 13303: 0.019259033501027686
Position 5193: 0.019134429743152073
Position 12605: 0.01811040802083052
Position 3655: 0.01754185586690557
Position 9961: 0.015557940530229002
Position 4605: 0.015551185437051444
Position 2941: 0.015217609992613602
Position 1450: 0.014942321530661674
Position 4028: 0.012761634406901153
Position 4392: 0.012442138263075074
Position 13471: 0.011887847060322705
Position 5601: 0.01172799681861766
Position 5226: 0.011293644406848196
Position 1099: 0.009564407198915745
Position 697: 0.009541181899985759
Position 3668: 0.009239912837055778
Position 4238: 0.008583300070997885
Position 13317: 0.008408464715964969
Position 10977: 0.00834369333049871
Position 1677: 0.007104053657746895
Position 1323: 0.007097389720492887
Position 10354: 0.00690056893247566
Position 2413: 0.006639310336214837
Position 12593: 0.006440580801682732
Position 4673: 0.005758847420046997
Position 6317: 0.0056493653832381235
Position 5037: 0.0054157345309815376
Position 813: 0.004886030118738481
Position 5651: 0.004616593660790567
Position 11284: 0.004485834101354012
Position 7096: 0.004263826205281299
Position 2076: 0.004151854930116942
Position 4211: 0.003827163534384605
Position 1934: 0.003821479642257929
Position 4011: 0.0038154090288824195
Position 10432: 0.003702078302669138
Position 5595: 0.003435867772109822
Position 7150: 0.0033688136714815466
Position 4476: 0.0033598180293657044
Position 2072: 0.0032686132868297844
Position 5323: 0.00312184198276689
Position 5071: 0.0030285307997360796
Position 5678: 0.0029731308298465604
Position 10478: 0.0026658179684199627
Position 1212: 0.002478465342664134
Position 12757: 0.002461247070198296
Position 13657: 0.0023033459704351095
Position 3586: 0.002223925691937734
Position 267: 0.002189891704903341
Position 481: 0.002066487056266078
Position 13371: 0.0020269727768889413
Position 5157: 0.002005642602437994
Position 5554: 0.001994713313003376
Position 3181: 0.0019580825815203617
Position 9821: 0.001893818901762702
Position 3043: 0.0016902923987085852
Position 1196: 0.0016360361173626313
Position 2463: 0.0016313925029155646
Position 4746: 0.0015284805927016274
Position 10639: 0.0014922378406215092
Position 6767: 0.0014331905863301327
Position 9927: 0.0013499965109499135
Position 3541: 0.0013474876685625283
Position 12709: 0.0013174681906766464
Position 5491: 0.0012828694556194903
Position 5516: 0.00125411504591676
Position 1672: 0.0012411377900727184
Position 582: 0.0011874701835349704
Position 5695: 0.0011129248023603487
Position 11460: 0.0011027538664873597
Position 8361: 0.0010800661119081249
Position 3734: 0.0010747914806704675
Position 864: 0.001034947691943897
Position 9904: 0.0009906552797560465
Position 1252: 0.000961206759813076
Position 2152: 0.0008500788249632983
Position 2497: 0.0008454696983769204
Position 586: 0.0008379681475949477
Position 5179: 0.0008335124282891334
Position 3708: 0.0008326332894345067
Position 4436: 0.0007861058912589632
Position 11689: 0.0007823855822404259
Position 8330: 0.0007623622788907983
Position 13824: 0.0007439404166402596
Position 2174: 0.000735801388942898
Position 5029: 0.0006848501749079734
Position 7237: 0.0006819300172725072
Position 2002: 0.0006524481950567257
Position 7193: 0.00063092882013484
Position 1914: 0.0006252080284773471
Position 10796: 0.0006207114529742016
Position 2147: 0.000601094864095578
Position 3255: 0.0005931089340369654
Position 10606: 0.0005808807101445661
Position 5358: 0.0005712302456703696
Position 2435: 0.0005152464892468568
Position 4485: 0.0005072472288943171
Position 12649: 0.0005047253130414503
Position 681: 0.0004938258555272727
Position 10753: 0.0004912888545382235
Position 1013: 0.0004799382677790252
Position 4471: 0.00047178897377657777
Position 728: 0.0004552606869137336
Position 62: 0.0004508992833600104
Position 1826: 0.0004041471558032853
Position 3821: 0.0003874216737041599
Position 4385: 0.00037885574442736046
Position 309: 0.00036519828387554873
Position 164: 0.0003625425617208099
Position 3690: 0.00034788032284083215
