Gene = Ccdc97
index = 226
Annotated 5SS: [ 171 3354 4338 4736]
Annotated 3SS: [2900 4067 4605 5974]
SMsplice 5SS: [ 171 3038 4338 4736 6038]
SMsplice 3SS: [2900 4243 4605 5974 6517]
top_k =  1000
Partition function (log Z): 2.5665912067988357

Sorted 5' Splice Sites (High to Low Probability):
Position 4338: 0.9850216060513816
Position 6038: 0.8550659989396616
Position 4736: 0.8373753302718658
Position 3038: 0.7219311556480321
Position 171: 0.6383652333936461
Position 507: 0.358807743471903
Position 944: 0.31804751728352787
Position 1493: 0.303585618269617
Position 817: 0.22430622738618297
Position 2235: 0.2217820303393484
Position 3354: 0.20262170523477185
Position 193: 0.16945026463009238
Position 146: 0.16888862670219487
Position 5562: 0.13878829823380384
Position 3099: 0.11716354651608209
Position 2452: 0.08933946400256511
Position 2796: 0.08642686304425086
Position 3339: 0.08341697147326192
Position 3367: 0.06875494432663176
Position 3371: 0.03440795560254958
Position 7769: 0.030749436449828
Position 3315: 0.030187738490144823
Position 5652: 0.02908599288680162
Position 3439: 0.027549482974113432
Position 4777: 0.023499499526419682
Position 2809: 0.020140817417725762
Position 693: 0.01860315146398048
Position 6085: 0.01813702068613075
Position 1071: 0.013315992381445676
Position 7431: 0.012950262160915493
Position 3483: 0.008509632538873801
Position 57: 0.0064275408889103046
Position 6821: 0.005326512641458586
Position 5662: 0.00485478932781119
Position 472: 0.004587580026649639
Position 776: 0.004015037507135653
Position 7775: 0.003013496786448196
Position 304: 0.0028604517371759427
Position 4192: 0.002564001786100968
Position 5423: 0.002510000967967016
Position 3386: 0.002001145861841229
Position 215: 0.0019824261189056477
Position 4939: 0.0016616372314752273
Position 3266: 0.0016165133906568489
Position 5770: 0.001590020686378939
Position 5355: 0.001157782091274729
Position 5603: 0.0009164759391320561
Position 5029: 0.0008834425886677773
Position 638: 0.0007646641293770362
Position 5751: 0.0007632452602344907
Position 333: 0.0007368965556245718
Position 308: 0.0006755383096858968
Position 6066: 0.000625325922784377
Position 313: 0.0006208369042959975
Position 6365: 0.0005930005855442697
Position 178: 0.0005713828559399796
Position 2509: 0.0005537690969161647
Position 5582: 0.000553019848891191
