Gene = Brap
index = 184
Annotated 5SS: [  286  1599  2929  4726 11636 14816 18277 18787 19364 22307 23912]
Annotated 3SS: [ 1436  2732  4535 11521 14666 18200 18647 19253 22216 23807 24565]
SMsplice 5SS: [  286  1599  4726 11636 14816 16938 18277 18787 19364 22307 23912]
SMsplice 3SS: [ 1436  4501 11521 14666 16841 18200 18647 19253 22216 23807 24565]
top_k =  1000
Partition function (log Z): 12.963442043127596

Sorted 5' Splice Sites (High to Low Probability):
Position 11636: 0.9914406872195538
Position 19364: 0.987832001718851
Position 22307: 0.982538427102663
Position 1599: 0.963180159411906
Position 23912: 0.961605962427395
Position 286: 0.9586222168258266
Position 14816: 0.9153767247156452
Position 18787: 0.9072487909819837
Position 4726: 0.8049136470477748
Position 16938: 0.7536610108088452
Position 18277: 0.5284493574469972
Position 2808: 0.2124444856608211
Position 2929: 0.17851024686919556
Position 21412: 0.14566155251289728
Position 19741: 0.14281140746056134
Position 21847: 0.13989590783357456
Position 9130: 0.13446171399544585
Position 1065: 0.11829223741705507
Position 22837: 0.10341871529690733
Position 20733: 0.08771965646147876
Position 24883: 0.08227412447736772
Position 16042: 0.06705916615116689
Position 8607: 0.06575486930840466
Position 14547: 0.06228430230125202
Position 6036: 0.04952865701937836
Position 6949: 0.0478440416615763
Position 3853: 0.04240485310368512
Position 21893: 0.036157590924413896
Position 720: 0.034871033482629495
Position 18522: 0.03389702903460466
Position 4378: 0.0328489522717054
Position 9550: 0.03276723521722127
Position 25892: 0.032392030561938366
Position 3729: 0.03041593394406941
Position 21331: 0.030138256526550302
Position 23550: 0.026650194012777413
Position 25585: 0.024357003697825994
Position 24218: 0.023384384684369843
Position 6155: 0.0208749895135197
Position 13019: 0.02082277986542389
Position 15402: 0.017460875349958545
Position 23953: 0.016607827186606076
Position 15928: 0.015523033120221602
Position 23454: 0.014045188698620256
Position 16286: 0.013979883676604955
Position 25014: 0.01391101932875497
Position 24657: 0.012945264804979964
Position 24245: 0.012853315697238764
Position 2193: 0.012477724447083588
Position 16918: 0.01175425955834654
Position 3046: 0.01114658154024498
Position 19713: 0.01020943288441716
Position 12296: 0.00936978094664464
Position 16990: 0.008995176095503508
Position 14801: 0.008632378912038371
Position 20559: 0.008231791469419705
Position 9554: 0.00805622997131853
Position 24340: 0.007809085709792118
Position 18692: 0.007615515854147156
Position 2212: 0.006438862233568765
Position 23730: 0.005755264968642612
Position 4702: 0.005329536369957751
Position 22104: 0.00522853463281865
Position 902: 0.005128082417032598
Position 454: 0.005065177289247702
Position 21919: 0.005016188418255797
Position 22100: 0.004537961811930893
Position 1878: 0.004460810097208247
Position 15548: 0.004258038072465882
Position 14785: 0.00408911601764584
Position 23178: 0.004035978330195003
Position 19406: 0.0038866224677984685
Position 23192: 0.003666502634848707
Position 22376: 0.0035917365499828838
Position 19722: 0.0035609460631383324
Position 24438: 0.003554740370376459
Position 2583: 0.0034871415855567173
Position 4651: 0.0034753143885391836
Position 24019: 0.003408025934787603
Position 1852: 0.0033960532338478512
Position 15180: 0.0033345604166446817
Position 4629: 0.0033083991786751147
Position 25114: 0.0032366242053163104
Position 24083: 0.0031089074434878287
Position 3262: 0.003095245524167022
Position 25681: 0.002975138496005529
Position 21861: 0.0028629227331713187
Position 18696: 0.0027679708294089476
Position 2256: 0.002659518021219116
Position 19730: 0.002464621708662821
Position 16119: 0.002461343234979625
Position 483: 0.002338982458891556
Position 4022: 0.0022547222394361257
Position 1630: 0.0022038506380031276
Position 14379: 0.002134517319248456
Position 6886: 0.002102901321211671
Position 21235: 0.002020697184321053
Position 23212: 0.0018341783606417462
Position 3516: 0.0017086981467204182
Position 24761: 0.0016648696798745386
Position 2281: 0.001650599036705906
Position 8563: 0.0014908568293366053
Position 4316: 0.001463283794312929
Position 3964: 0.0014466856099973563
Position 23481: 0.0014149934631191186
Position 3355: 0.0013771526464392957
Position 19357: 0.001364469258723743
Position 1385: 0.0013158224019827495
Position 22691: 0.0012896759265025731
Position 1035: 0.0012765176633289012
Position 3820: 0.0012153361117405509
Position 2506: 0.0011621778255190341
Position 21917: 0.0011504602429351317
Position 3075: 0.0011118502727892048
Position 671: 0.0009618909036009511
Position 23450: 0.0009238194673137994
Position 19306: 0.0009155059437069233
Position 419: 0.0009002820346269305
Position 24501: 0.0008917468912736939
Position 18842: 0.0008100067357480755
Position 23916: 0.0007719148813012028
Position 1411: 0.0007037411439879668
Position 2067: 0.0006585252345539988
Position 934: 0.0006486794846682381
Position 23478: 0.0006341372843659507
Position 23627: 0.0006242278065776081
Position 23010: 0.0006066463685782154
Position 3365: 0.000596286230414976
Position 1568: 0.0005839713416834683
Position 24926: 0.0005752839529942724
Position 564: 0.0005645138378461158
Position 1803: 0.0005498856928891994
Position 317: 0.0005002240519055429
Position 23463: 0.0004835058509955825
Position 2050: 0.000471432535847543
Position 21278: 0.00041731715812879874
Position 244: 0.00041148727787135037
Position 21830: 0.0003959648259962033
Position 9032: 0.0003847448532654484
Position 481: 0.0003847308754333842
Position 23875: 0.0003535880929346346
Position 19679: 0.000348035690519035
Position 208: 0.0003353956507170747
Position 1039: 0.00031906985362218835
Position 24040: 0.0003023609662091955
Position 23897: 0.00029466038707334877
Position 165: 0.0002853860488980565
Position 22277: 0.0002810806956640284
Position 24635: 0.00027829408940071383
Position 2293: 0.0002684273953558382
Position 35: 0.00025563132363125345
Position 19314: 0.00024986076011314693
Position 3756: 0.000241570555136344
Position 2625: 0.0002041214621902021
Position 25219: 0.0002024503167310736
Position 22560: 0.00020205324618815848
Position 371: 0.00019222728690674874
Position 2796: 0.00019158192278407294
Position 476: 0.0001893340377655992
Position 906: 0.00018454342445183922
Position 2608: 0.0001834636684121052
Position 17304: 0.00016632619809907705
Position 23703: 0.00016274885151552586
Position 21282: 0.0001603970579777725
Position 17867: 0.00015513662700431557
Position 2812: 0.00015350769527374742
Position 3005: 0.00015292508331847166
Position 24290: 0.0001524372772903344
Position 18801: 0.00015193770243156007
Position 18599: 0.00015095204371267133
Position 24467: 0.0001423039717193174
Position 24256: 0.00013665849163055642
Position 2611: 0.00013502669091585388
Position 18509: 0.00013253622026797836
Position 18281: 0.0001320474088135015
Position 1154: 0.00012613324068798664
Position 1104: 0.00012519852605602928
Position 633: 0.00011936786233223711
Position 4581: 0.00011609275505887649
Position 989: 0.0001119831519904477
Position 2016: 0.0001094975680941358
Position 22777: 0.00010304681412280277
Position 18791: 0.00010252535778525742
Position 17551: 0.00010194085962097566
Position 745: 9.772156465420236e-05
Position 21512: 9.713115858116364e-05
Position 591: 9.33526320447742e-05
Position 18365: 8.542922031462773e-05
Position 255: 7.976882045479475e-05
Position 16943: 7.966852421144644e-05
Position 1507: 6.781918003925603e-05
Position 108: 5.153177338784873e-05
Position 23490: 5.081983706863626e-05
Position 199: 5.024155548296095e-05
Position 23452: 4.766862072392831e-05
Position 441: 4.7009505903331505e-05
Position 1016: 4.512202946849381e-05
Position 23327: 3.9948033585277196e-05
Position 24029: 3.8772020276491173e-05
Position 219: 3.546186594356015e-05
Position 24480: 3.440530585506613e-05
Position 24222: 3.2908680614824846e-05
Position 722: 3.1811911395767426e-05
Position 785: 2.658649506498904e-05
Position 944: 2.645201268917851e-05
Position 1216: 2.5348156907622073e-05
Position 1122: 2.4043992370583417e-05
Position 2501: 2.401256769479442e-05
Position 938: 2.0398998052056727e-05
Position 1263: 2.039357369535612e-05
Position 2833: 1.9343812419768582e-05
Position 222: 1.6500328264283822e-05
Position 19412: 1.6466452824388332e-05
Position 14529: 1.4619258108225789e-05
Position 1293: 1.4064509582639472e-05
Position 2428: 1.2436608928457775e-05
Position 2631: 1.2113194498993821e-05
Position 819: 1.1816255620303899e-05
Position 1186: 1.0978833431041212e-05
Position 568: 1.0493807205161104e-05
Position 24756: 8.119674419394488e-06
Position 969: 7.922656597511524e-06
Position 23943: 7.514309898043015e-06
Position 23918: 7.223429297454203e-06
Position 2165: 7.1040858516477345e-06
Position 1131: 6.7168285811003616e-06
Position 1143: 6.542061797181041e-06
Position 25068: 5.747060517461812e-06
Position 954: 5.189789313605507e-06
Position 24006: 4.951488325310876e-06
Position 19451: 3.990502775909661e-06
Position 23849: 3.911094070289195e-06
Position 24057: 3.866316210910968e-06
Position 24168: 3.5926907570987164e-06
Position 926: 3.4715250958918607e-06
Position 1200: 3.405816457490374e-06
Position 2313: 3.2506440807653257e-06
Position 24442: 2.9189063320302537e-06
Position 1250: 2.8548844874613807e-06
Position 1172: 2.433147586126986e-06
Position 2324: 2.251429777801276e-06
Position 2262: 1.8089849100510948e-06
Position 2566: 1.4588669426530423e-06
Position 1723: 1.4471164124494612e-06
Position 1551: 1.0649240560369448e-06
Position 1781: 7.615871022290032e-07
Position 38: 6.785533804685045e-07
Position 290: 5.760893182112439e-07
Position 1793: 4.595305238836265e-07
Position 24971: 4.494437540472095e-07
Position 24706: 4.333268264029426e-07
Position 1752: 4.0828340423877495e-07
Position 2005: 3.439004970497437e-07
Position 1679: 3.419895707775312e-07
Position 871: 2.9188930945505234e-07
Position 210: 2.433205544702257e-07
Position 1650: 2.1722178733567525e-07
Position 41: 1.6155088877645872e-07
Position 487: 9.831389733368543e-08
Position 212: 3.319869578457195e-08
Position 535: 2.053813400096128e-08
Position 597: 1.2825346917797303e-08
Position 695: 1.2641473635868159e-08
Position 503: 9.913550419096114e-09
Position 726: 3.697084863235797e-09
Position 724: 3.3649301168091136e-09
Position 2039: 1.7905345486524306e-09
Position 1084: 1.1179274047794002e-10
Position 1739: 1.0102401483370767e-10
Position 1684: 9.788598676272367e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 19253: 0.9901959851566046
Position 22216: 0.9850807393424623
Position 11521: 0.9834189673371203
Position 23807: 0.9813482235279766
Position 24565: 0.9600099134072669
Position 14666: 0.8789571676072936
Position 16841: 0.7254206313519104
Position 18647: 0.6213654444578154
Position 18200: 0.5248919627619948
Position 1436: 0.5131041675143087
Position 4501: 0.49404191513356227
Position 4535: 0.2633683477315875
Position 1499: 0.24075263706756328
Position 1410: 0.19478440926756413
Position 21767: 0.18029286221596677
Position 18619: 0.14384579905733783
Position 9031: 0.13446171399544582
Position 18681: 0.12883828475827255
Position 2791: 0.12434288876689359
Position 2699: 0.08772987633133054
Position 19566: 0.08716243073765091
Position 22743: 0.08051330790183663
Position 21273: 0.07319500075981825
Position 988: 0.0719217454910222
Position 3701: 0.0703051429434577
Position 8485: 0.06724572613774119
Position 2732: 0.06430687235518573
Position 26045: 0.060205982125424176
Position 16862: 0.046902794678709586
Position 2678: 0.04563305913103701
Position 21301: 0.04325433489622049
Position 9420: 0.04082346518853978
Position 23388: 0.04008671019778835
Position 14310: 0.039261721320648355
Position 24080: 0.038422759809303327
Position 18415: 0.03711356959544912
Position 21150: 0.035148406614492325
Position 6742: 0.034140349447670165
Position 25781: 0.03309847338573971
Position 5990: 0.03165527360954978
Position 20582: 0.029603490298954163
Position 2526: 0.028089379773068555
Position 19612: 0.027796068574913103
Position 15906: 0.02696921930017474
Position 25381: 0.025157529184802366
Position 4296: 0.024028922604395105
Position 14473: 0.024011838842434116
Position 14653: 0.0240104344943552
Position 19643: 0.02273543514197367
Position 554: 0.02222523337136477
Position 15756: 0.0209592562069199
Position 5876: 0.02047846203418428
Position 20488: 0.020226740426709786
Position 2100: 0.01961243631542331
Position 26193: 0.01821344130932802
Position 15971: 0.016430469375812773
Position 4470: 0.01641073582734006
