Gene = 1700016C15Rik
index = 9
Annotated 5SS: [  148  3739 11277 13613 23222]
Annotated 3SS: [ 3660 11180 13439 23101 23357]
SMsplice 5SS: [  148  3865 11277 13613 23222]
SMsplice 3SS: [ 3660 11180 13439 23101 23357]
top_k =  1000
Partition function (log Z): -1.8950370549561169

Sorted 5' Splice Sites (High to Low Probability):
Position 11277: 0.9992727394367946
Position 13613: 0.9318436587294134
Position 148: 0.9265421927880515
Position 23222: 0.6994803279030563
Position 3865: 0.5890319293593916
Position 15799: 0.5338176441367077
Position 16922: 0.5040261270324368
Position 3739: 0.48257658431496375
Position 14000: 0.4478134820863312
Position 6071: 0.1997779374398498
Position 10034: 0.14836780392479323
Position 6683: 0.13499473127009368
Position 20606: 0.13437902480216884
Position 12429: 0.12733219870913295
Position 4310: 0.07356535316706189
Position 541: 0.06357709416005025
Position 9223: 0.06236975062791081
Position 1961: 0.05716090149644206
Position 977: 0.05686701353048616
Position 17710: 0.04478676749970977
Position 23180: 0.0442092453556528
Position 2799: 0.03792845611917035
Position 16703: 0.03507947950407242
Position 15077: 0.03389450314700115
Position 19528: 0.03280537803299064
Position 565: 0.03246600702444234
Position 13969: 0.030021431352875147
Position 12542: 0.029796988554893756
Position 15503: 0.027851292271662643
Position 14724: 0.025975264344927782
Position 6666: 0.025422870061534503
Position 1731: 0.022952794436506576
Position 18792: 0.021024546553529033
Position 6793: 0.020411028446614472
Position 14875: 0.020062215109609004
Position 13212: 0.019490237680418864
Position 13958: 0.016836549230807137
Position 6334: 0.015164013606026648
Position 14992: 0.014468280440070922
Position 9990: 0.01425781038629907
Position 7211: 0.013804881621203954
Position 252: 0.012930640945893551
Position 7772: 0.012137760511837467
Position 15520: 0.012031031839337002
Position 2266: 0.011320257069103562
Position 13051: 0.011196685647967998
Position 10187: 0.011191175280187886
Position 15866: 0.009726707490547437
Position 248: 0.008976585763461187
Position 5882: 0.008825625798436095
Position 14674: 0.008319809629943801
Position 19339: 0.006736217035645952
Position 284: 0.006561897298016863
Position 1108: 0.006456425679730669
Position 14050: 0.006117032928755954
Position 1066: 0.005906333697915142
Position 15619: 0.005439099809382615
Position 461: 0.004910443357710605
Position 264: 0.0048257451012379896
Position 12801: 0.004571254310862451
Position 11445: 0.004559244105140144
Position 3784: 0.004507394829688186
Position 9956: 0.0040952597855992015
Position 1896: 0.004069899949450029
Position 11665: 0.003792010129308727
Position 260: 0.0034896341313024096
Position 708: 0.0031118693474424634
Position 1555: 0.002786029790511043
Position 14987: 0.0027341808275984443
Position 3744: 0.0024928631454648274
Position 1056: 0.0023604824537739365
Position 15292: 0.0022656657014654756
Position 3400: 0.0016905975945286265
Position 14762: 0.001669416706023614
Position 9879: 0.00152578925203959
Position 13985: 0.001280501993057788
Position 4413: 0.001264746410536697
Position 20: 0.0012527356621175726
Position 14889: 0.001142502826666105
Position 3054: 0.0011126513536895315
Position 288: 0.0010603764249037136
Position 3855: 0.001022722910103909
Position 534: 0.0009204860455869885
Position 6842: 0.0008877942504484526
Position 485: 0.0008237834572023369
Position 1031: 0.0007938866182492899
Position 1957: 0.0007762801926969975
Position 6494: 0.0007408499512294444
Position 855: 0.0007392855324653946
Position 13934: 0.0007266355415858482
Position 633: 0.0007202613326325353
Position 17563: 0.0007101111914536923
Position 958: 0.0007024287358634696
