Gene = Flt3l
index = 414
Annotated 5SS: [  54  415  769 1311 2060 2551 4205 4364]
Annotated 3SS: [ 347  654 1256 1915 2405 4019 4294 5000]
SMsplice 5SS: [  54 1311 2551 4205]
SMsplice 3SS: [1256 2405 4019 4318]
top_k =  1000
Partition function (log Z): -2.221069526785475

Sorted 5' Splice Sites (High to Low Probability):
Position 1311: 0.796594781942322
Position 4205: 0.7826683572590053
Position 2551: 0.764089416517497
Position 4364: 0.6088971587868545
Position 4766: 0.4439259456550365
Position 54: 0.341301046501684
Position 2060: 0.3175874224269661
Position 2838: 0.2735568248408433
Position 531: 0.25008321717767196
Position 769: 0.2034352967219446
Position 4554: 0.1651388782875636
Position 4410: 0.14306563547062665
Position 1344: 0.1302660833720413
Position 3010: 0.11817673193344562
Position 415: 0.10945602880619003
Position 1065: 0.08879253797870774
Position 1148: 0.08865463267083147
Position 550: 0.07032074494667072
Position 2856: 0.0662171133149913
Position 2535: 0.05783778086351143
Position 288: 0.055059229124490135
Position 3467: 0.05503751971056115
Position 3529: 0.047784891960855815
Position 280: 0.03860750304706592
Position 129: 0.03231799368337735
Position 4596: 0.02945150258082566
Position 2173: 0.029432955246976117
Position 2335: 0.02609574385927076
Position 4581: 0.023531726917392408
Position 2494: 0.014753960239678855
Position 101: 0.013826411932212604
Position 3512: 0.012339267983257006
Position 63: 0.011694836030622793
Position 158: 0.010840730105820214
Position 2743: 0.00891576997751004
Position 627: 0.0075834083389426255
Position 311: 0.007054109762900441
Position 2842: 0.005995284238058162
Position 4136: 0.005991447408155475
Position 162: 0.005390000164794708
Position 3503: 0.004748811003148391
Position 292: 0.004174783157012299
Position 432: 0.003942613478638735
Position 2878: 0.0029755053077734086
Position 3697: 0.002868209296303353
Position 1540: 0.002730516802193009
Position 3136: 0.002567430888048201
Position 1373: 0.0021283286647407443
Position 4625: 0.0020282527115160747
Position 4243: 0.0018291316927330696
Position 2248: 0.0018232863088115476
Position 2581: 0.0016562557017012576
Position 2525: 0.0016255096299026479
Position 2616: 0.0016230663871818136
Position 2260: 0.001565090592704359
Position 586: 0.001478037433760117
Position 93: 0.0013499235501122685
Position 751: 0.0012358745294442169
Position 1857: 0.0011917998958718215
Position 2049: 0.0008821834524725991
Position 2826: 0.0008611469606887946
Position 2557: 0.0007402994797047122
Position 2223: 0.0007012844305402399
Position 765: 0.0006279871490122307
Position 844: 0.000602248684037605
Position 839: 0.0005712607081126763
Position 79: 0.0005566805508404503
Position 4476: 0.0004614269641803785
Position 419: 0.0004543545353288506
Position 756: 0.0004193265655083364
Position 168: 0.0004133716956693917
Position 1389: 0.0003816895684066952
Position 1544: 0.00031389478241729746
Position 3433: 0.00025468984851197916
Position 2200: 0.00024389987969179898
Position 4414: 0.00023502393752895275
Position 1152: 0.00022060530246598986
Position 197: 0.00021104196807847527
Position 210: 0.00020584485991212756
Position 2348: 0.00019357095592034308
Position 1364: 0.0001388593122562496
Position 631: 0.00013674735943517742
Position 2620: 0.00011911589617514921
Position 1069: 0.00010610083608069173
Position 58: 8.545020543304501e-05
Position 651: 8.341380897334344e-05
Position 2618: 7.648258844302112e-05
Position 4642: 7.407932664854753e-05
Position 4480: 6.786258101652479e-05
Position 5081: 6.004609693156865e-05
Position 388: 4.1822473783917853e-05
Position 369: 3.877200536813841e-05
Position 686: 3.745930383305271e-05
Position 1091: 3.276969113612015e-05
Position 4295: 3.232295764032347e-05
Position 795: 3.1333711259577324e-05
Position 1089: 2.9896429208718073e-05
Position 654: 2.5571633298646617e-05
Position 815: 2.371445883061273e-05
Position 777: 2.061338441132736e-05
Position 788: 1.6196988212780732e-05
Position 1083: 1.16359297711931e-05
Position 1168: 1.0884032421705114e-05
Position 1190: 9.872369629242907e-06
Position 11: 9.279190575922568e-06
Position 893: 8.70958826589576e-06
Position 1131: 6.4512013805857306e-06
Position 1047: 5.579010559405846e-06
Position 728: 5.078462083862717e-06
Position 948: 3.259287883342963e-06
Position 713: 3.217579032639194e-06
Position 663: 2.835673716821952e-06
Position 919: 2.7840592204858293e-06
Position 672: 2.6964971579593915e-06
Position 1686: 1.5018451653880757e-07
Position 4270: 6.817447863742332e-09
Position 336: 4.27782633917402e-12
Position 353: 6.8148005045986e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 4318: 0.905515919620245
Position 1256: 0.7140104326589574
Position 4865: 0.6953826511871803
Position 4019: 0.6742418159992668
Position 2405: 0.6514417210043111
Position 4451: 0.4048841563634705
Position 2705: 0.2752150920727533
Position 1915: 0.21884538893654631
Position 2776: 0.15522400157508232
Position 971: 0.15450991134714798
Position 4650: 0.15422264582807207
Position 1232: 0.13352322361287547
Position 2435: 0.10240513210984821
Position 654: 0.09150671945103109
Position 1952: 0.08877465194387248
Position 4710: 0.07817637346976851
Position 1188: 0.07048074943781277
Position 3960: 0.0695185032783027
Position 3371: 0.06863593872849516
Position 4691: 0.04525489969070567
Position 2930: 0.043079445959007395
Position 2459: 0.0413707081089687
Position 3432: 0.040769131055207956
Position 2415: 0.03176733262421613
Position 347: 0.029018263792905268
Position 359: 0.0265833030810389
Position 4044: 0.02621151746550907
Position 2059: 0.02555174305652721
Position 3924: 0.024141908857919062
Position 3902: 0.02310652355575225
Position 4294: 0.022270136270908184
Position 2334: 0.014931801984011152
Position 379: 0.014701322143003964
Position 5000: 0.01431900206500538
Position 4725: 0.012609346764653457
Position 1050: 0.011744519776659012
Position 2160: 0.01068814739163235
Position 3391: 0.01032363555618708
Position 4517: 0.008942314061444828
Position 1758: 0.008254180059607746
Position 4488: 0.0075392409910907034
Position 919: 0.007382854716013915
Position 2238: 0.006660843635528751
Position 722: 0.006502260435497075
Position 4765: 0.005486140055716463
Position 4510: 0.004683293980624918
Position 4494: 0.004336262843519909
Position 2139: 0.004019278042804574
Position 1957: 0.004012179503957698
Position 5107: 0.0038222336747997946
Position 2945: 0.003554919237159241
Position 3607: 0.0031157113135844524
Position 175: 0.0031077978645879132
Position 2926: 0.002916756915724063
Position 1792: 0.0026984751756320147
Position 1921: 0.002696887662077805
Position 541: 0.002603520861450978
Position 1307: 0.0025422933921178635
Position 4941: 0.00253971795787592
Position 3294: 0.0025270965717435877
Position 1918: 0.0024990328231307563
Position 4870: 0.002378234365387565
Position 1275: 0.002190809259447914
Position 4727: 0.0021556202022791904
Position 381: 0.0019717874394365705
Position 530: 0.0017128330858129782
Position 2489: 0.0014443181535827643
Position 4047: 0.0014287514621516002
Position 4092: 0.001425749374326461
Position 1412: 0.0013853035108062997
Position 4730: 0.0012791201835126948
Position 3908: 0.001161954941811501
Position 309: 0.0010579718071119686
Position 1861: 0.0010070136663674447
Position 197: 0.000812950464534239
Position 1889: 0.0007931193836947908
Position 2259: 0.0007806366553051649
Position 178: 0.0007384013658378437
Position 118: 0.0007163853234435976
Position 751: 0.0006417531575045782
Position 2316: 0.0006330718573660476
Position 2778: 0.0005723242382669063
Position 5231: 0.0005591798845902227
Position 4542: 0.0005295327372125635
Position 3009: 0.0005228969195105378
Position 5059: 0.0005117566251558429
Position 1653: 0.0005113183900406723
Position 728: 0.0005001906632915371
Position 2855: 0.00044352721368660534
Position 400: 0.0004278321685055205
Position 2474: 0.00041308726323874886
Position 4531: 0.0004111162304636618
Position 2986: 0.0004002860773745862
Position 4558: 0.0003965352929328162
Position 388: 0.0003815501095458141
Position 124: 0.0003685572372694979
Position 4454: 0.00033748068986970414
Position 1459: 0.00033492182655919046
Position 1988: 0.00030759948603059
Position 686: 0.0002847077449629387
Position 366: 0.0002710405811986741
Position 4347: 0.00026590825060946886
Position 2199: 0.00025398260581885204
Position 1152: 0.000251235137758335
Position 215: 0.00022274955998047543
Position 843: 0.0002175746970802814
Position 2103: 0.00021491787342155523
Position 4468: 0.00018650913128051926
Position 120: 0.0001830297084961831
Position 602: 0.00017660542229015213
Position 2339: 0.0001560622519799564
Position 1967: 0.00015364911959392984
Position 627: 0.0001497394838427689
Position 429: 0.00014613507407896373
Position 2534: 0.00012514528389331446
Position 2117: 0.0001242434119756035
Position 1869: 0.00012238252170610888
Position 555: 0.000101148122197149
Position 631: 9.864123682370502e-05
Position 2176: 9.824239890570479e-05
Position 127: 8.609978524667121e-05
Position 2284: 8.589215562206863e-05
Position 180: 8.196843626495487e-05
Position 544: 6.728663226850173e-05
Position 323: 6.662533463598198e-05
Position 4351: 5.456453910240872e-05
Position 2625: 5.3490113475688784e-05
Position 2747: 4.930786906855333e-05
Position 2504: 4.7076930115736446e-05
Position 549: 4.648833451725124e-05
Position 2643: 4.5073338788841795e-05
Position 2064: 4.4084499561978597e-05
Position 933: 4.356665522587457e-05
Position 609: 3.870947882908428e-05
Position 1941: 3.85456222233731e-05
Position 1426: 3.4288720267823263e-05
Position 407: 3.0081779318028047e-05
Position 183: 2.7305467399234324e-05
Position 993: 2.6844332259189684e-05
Position 1686: 2.6596413560423768e-05
Position 2126: 2.6286134846890184e-05
Position 2796: 2.5998269900884707e-05
Position 1284: 2.5433020743583123e-05
Position 453: 2.3906795347305995e-05
Position 235: 2.2467544828510795e-05
Position 1543: 2.1903235837123468e-05
Position 257: 1.9023882137370543e-05
Position 1996: 1.7949776538795787e-05
Position 465: 1.4911952293884115e-05
Position 508: 1.4899887901719909e-05
Position 948: 1.4871720772827664e-05
Position 1069: 1.4257240118485553e-05
Position 756: 1.3588252542490205e-05
Position 219: 1.266381896991079e-05
Position 285: 1.189861540778041e-05
Position 586: 1.1575206733167628e-05
Position 1465: 8.618835049452953e-06
Position 232: 8.345926197337798e-06
Position 599: 7.915824297866641e-06
Position 560: 7.327855201657591e-06
Position 1373: 7.235828607403675e-06
Position 265: 6.682557837571208e-06
Position 488: 5.657322886073079e-06
Position 440: 5.128037252626447e-06
Position 474: 4.6955312587626895e-06
Position 564: 4.262507644288821e-06
Position 3082: 4.080112224443162e-06
Position 499: 3.099400410717703e-06
Position 205: 2.7097688637878276e-06
Position 1497: 2.446249068202489e-06
Position 494: 2.253766229367749e-06
Position 450: 1.760378174669412e-06
Position 481: 1.704888659248254e-06
Position 1540: 1.2270531057105574e-06
Position 1692: 9.151665307785949e-07
Position 317: 8.28874495163091e-07
Position 1805: 6.499226261241988e-07
Position 517: 4.5541230149200317e-07
Position 519: 3.624395762495981e-07
Position 3298: 3.4914939365383134e-07
Position 570: 3.186644634965519e-07
Position 300: 2.5440591480176863e-07
Position 135: 1.847823123982035e-07
Position 484: 8.115123869181268e-08
Position 1558: 1.5210099623636855e-08
Position 145: 1.1219850001116488e-08
Position 761: 8.246695787045318e-09
Position 100: 1.0769172685418564e-09
Position 229: 6.130610972998025e-10
Position 79: 1.0676712806889999e-10
Position 87: 2.452324501723803e-11
