Gene = Aimp1
index = 104
Annotated 5SS: [   92  6880  9136  9920 11906 16500]
Annotated 3SS: [ 6745  9021  9754 11696 16330 23142]
SMsplice 5SS: [   92  6629  6880  9136  9920 11824 16500]
SMsplice 3SS: [ 6515  6745  8963  9754 11696 16330 23142]
top_k =  1000
Partition function (log Z): 6.491134602390877

Sorted 5' Splice Sites (High to Low Probability):
Position 9136: 0.9674743287469245
Position 6880: 0.9654018207639645
Position 16500: 0.9407353178539097
Position 11824: 0.8983771514294374
Position 9920: 0.8482053697184375
Position 92: 0.8258769907575325
Position 6629: 0.7208401882166835
Position 13489: 0.6330810596568146
Position 521: 0.46659342776332
Position 7534: 0.39928716986525215
Position 2692: 0.32338670938578545
Position 4689: 0.31454501338832364
Position 5155: 0.2692641723384831
Position 14034: 0.26137044404943943
Position 13755: 0.25277971888197487
Position 14682: 0.23516122707857953
Position 14370: 0.1950519571088542
Position 13759: 0.1939668427322579
Position 526: 0.17714412097869936
Position 10147: 0.1759479726075317
Position 12760: 0.11542937138094521
Position 14639: 0.09780245666982881
Position 20823: 0.08278618033167597
Position 14959: 0.0693478900931625
Position 418: 0.0646214501361594
Position 9965: 0.06444522365224906
Position 20404: 0.06367615623830299
Position 14162: 0.055559099845901204
Position 20619: 0.052486839744790126
Position 683: 0.05062037185816046
Position 20022: 0.049926198006591385
Position 11906: 0.04834042358855101
Position 10102: 0.044918251725972504
Position 19420: 0.04487959614422649
Position 9895: 0.0435740688026037
Position 8565: 0.04120288535905271
Position 2857: 0.041041905663878296
Position 16459: 0.03840499666485775
Position 17803: 0.03789645948203366
Position 6855: 0.033172418492362944
Position 10156: 0.03248482899867543
Position 14514: 0.031402693820488686
Position 10408: 0.030663829320493226
Position 10206: 0.027738069099704107
Position 10547: 0.02653477866897803
Position 11435: 0.02530962007341465
Position 2567: 0.022037058953738826
Position 3747: 0.021251921734416465
Position 2891: 0.02085325069541984
Position 11882: 0.020801107174457864
Position 12122: 0.019404684592800158
Position 4776: 0.016025918513371387
Position 16009: 0.014487580143081826
Position 10783: 0.013369863614395548
Position 7202: 0.011993704628751531
Position 8627: 0.011883395094447398
Position 2632: 0.011168938328999319
Position 11781: 0.010948387694877632
Position 13991: 0.010629001771687616
