Gene = Sgf29
index = 973
Annotated 5SS: [  169 11840 14696 15680 21386 22359 22572 22765 23010]
Annotated 3SS: [11742 14619 15606 21320 22228 22424 22728 22846 23260]
SMsplice 5SS: [  169  6844 11840 14696 15680 21386 22359]
SMsplice 3SS: [ 6747 11742 14619 15606 21320 22228 22728]
top_k =  1000
Partition function (log Z): 1.8752511576472966

Sorted 5' Splice Sites (High to Low Probability):
Position 14696: 0.9216444601776363
Position 11840: 0.9125350533110094
Position 6844: 0.9032746074192473
Position 15680: 0.9002013170191885
Position 169: 0.7749928862203217
Position 23010: 0.6703603619187755
Position 22359: 0.6142005698465332
Position 9995: 0.5725301798574567
Position 22765: 0.5219064368305472
Position 22572: 0.49785426620984935
Position 21386: 0.489285648406821
Position 13343: 0.305783017975036
Position 13576: 0.25198589388778914
Position 22777: 0.22358909107625322
Position 8048: 0.20881113030196657
Position 18297: 0.1593267464148921
Position 11232: 0.11446785780496889
Position 403: 0.1071043246080514
Position 21427: 0.10309277697279105
Position 17740: 0.09996345412699947
Position 194: 0.08770117063801192
Position 23341: 0.08343995945908667
Position 11860: 0.07946814605369276
Position 17686: 0.07766402028383824
Position 8863: 0.07275188072470512
Position 14726: 0.06152358263003969
Position 13666: 0.05824888656896837
Position 13571: 0.05339603855337776
Position 13582: 0.04743851723415316
Position 3966: 0.045038824345340255
Position 22352: 0.04177077151668412
Position 13030: 0.04006232225728801
Position 10938: 0.03970807408621139
Position 14467: 0.03222433406371621
Position 9664: 0.031247984501496257
Position 14273: 0.029339299924529855
Position 9724: 0.027978231128842526
Position 8539: 0.021906491133986634
Position 1815: 0.021463964008884413
Position 13633: 0.01598835797925284
Position 2983: 0.01574637155508122
Position 14339: 0.01455481442044028
Position 91: 0.014430715858117513
Position 1866: 0.012632866967503384
Position 4546: 0.012560490292654969
Position 173: 0.01219158800043506
Position 23177: 0.009765232117617241
Position 8796: 0.008925133740600867
Position 23387: 0.00891356469058806
Position 5922: 0.008660520525783593
Position 358: 0.008369109467599303
Position 22729: 0.007730308970601492
Position 4891: 0.007535859765813232
Position 1760: 0.007063323348329651
Position 15084: 0.006979289646647987
Position 76: 0.006814728082520066
Position 6405: 0.006775741771782712
Position 16088: 0.006468372846919042
Position 7004: 0.006363745390753814
Position 13876: 0.006342733451387136
Position 18700: 0.006260416686189381
Position 14700: 0.006164924844858345
Position 13744: 0.006085412213208453
Position 2297: 0.005821525834560618
Position 2554: 0.0056579414545969795
Position 1951: 0.004725547821881922
Position 11087: 0.0036347188495382795
Position 23030: 0.0035889053043025474
Position 4647: 0.0034402587571556657
Position 537: 0.003407925402662445
Position 15091: 0.003312773317346095
Position 15173: 0.0028630601209577115
Position 1525: 0.0028300938649533955
Position 13919: 0.002829137072992317
Position 826: 0.0026763318793330292
Position 22736: 0.0025895724139664814
Position 4876: 0.0023663833332413513
Position 7406: 0.0023381314542950493
Position 22489: 0.002295430777659628
Position 17732: 0.002275324261008738
Position 2603: 0.0022662060655864913
Position 16494: 0.0022283633865372143
Position 2607: 0.0021673396196379346
Position 14041: 0.002130506754870523
Position 17882: 0.002069436663389829
Position 3186: 0.00195845274551049
Position 16483: 0.0019496771627423805
Position 147: 0.0018781458987219021
Position 5293: 0.0018687065734624396
Position 15075: 0.0018042569946143997
Position 16458: 0.0017658607812658098
Position 12433: 0.0017203438654779099
Position 2435: 0.0017091468509375456
Position 13133: 0.0017026223960260715
Position 22187: 0.0016303800139718212
Position 18199: 0.0015543043853026503
Position 3037: 0.0011810387875017092
Position 15351: 0.0011753593744923702
Position 601: 0.0011550849068164741
Position 757: 0.0011173323880289798
Position 1883: 0.0011166337965881532
Position 5343: 0.0011004938830349853
Position 3014: 0.0010664575438374742
Position 22026: 0.0009606218185311386
Position 3007: 0.0009520322459419925
Position 4478: 0.0008758436760470156
Position 335: 0.0008411896394402792
Position 15538: 0.000834147299419085
Position 4516: 0.0007878064861340784
Position 22501: 0.0007267710587435352
Position 2979: 0.000688372442838974
Position 13004: 0.0006866284010320665
Position 1799: 0.0006855465884819162
Position 14785: 0.0006678535368776067
Position 15698: 0.0006306066522157637
Position 16125: 0.0006009977529373371
Position 3048: 0.000565108168319542
Position 2931: 0.0005452587427397691
Position 18665: 0.0005303969130314763
Position 3304: 0.0004925756453572273
Position 1411: 0.0004733631924891149
Position 13800: 0.0004686653634808221
Position 23355: 0.0004519150788924137
Position 6898: 0.0003325099154424643
Position 15431: 0.0003007908156916013
Position 13199: 0.0002869606405696672
Position 12512: 0.0002818163320368322
Position 13053: 0.0002597444647419906
Position 16991: 0.00023463258897193662
