Gene = Gin1
index = 434
Annotated 5SS: [   84  5421  7348 13061 14773 15051 16087]
Annotated 3SS: [ 5274  7153 12754 14580 14882 15803 22124]
SMsplice 5SS: [   84  5421  7348 10215 13061 14773 15051]
SMsplice 3SS: [ 5323  7153 10076 12965 14580 14882 22124]
top_k =  1000
Partition function (log Z): -0.8434713539398366

Sorted 5' Splice Sites (High to Low Probability):
Position 84: 0.998364644770995
Position 5421: 0.9610521612849888
Position 15051: 0.9097408383315249
Position 10215: 0.9073964885083777
Position 14773: 0.8513297426688301
Position 13061: 0.8330065984206149
Position 7348: 0.7039882774522928
Position 10586: 0.43876368965822915
Position 16087: 0.3311114959676801
Position 9312: 0.179973157284402
Position 19257: 0.11918380799507948
Position 6246: 0.11671238045814565
Position 9323: 0.1039916565640388
Position 21666: 0.09727887329297112
Position 10945: 0.07935582884159853
Position 1973: 0.07039337519126906
Position 7496: 0.06490092998115249
Position 14968: 0.05944378906230387
Position 9998: 0.050681545875065466
Position 7446: 0.049645399443719526
Position 12898: 0.04477752539514178
Position 18430: 0.04420037919075176
Position 9967: 0.04413251109019591
Position 9483: 0.03978520004615881
Position 2231: 0.039398071066339836
Position 7344: 0.0370868026965389
Position 2142: 0.03546099907621142
Position 3125: 0.033670978335558974
Position 10864: 0.024468262453484765
Position 4884: 0.023638021758850675
Position 9377: 0.02202886405545447
Position 1760: 0.02196543822444531
Position 19261: 0.021569143019000703
Position 7450: 0.020655404774277318
Position 4056: 0.02028668342851763
Position 7423: 0.019745259240706036
Position 14777: 0.019013014715706936
Position 11202: 0.016784857227445632
Position 4241: 0.0134529271957875
Position 8605: 0.012409563833552207
Position 12827: 0.012188642902406763
Position 15888: 0.010751389491254225
Position 7320: 0.009530323575203574
Position 513: 0.009340735486332538
Position 552: 0.009026929145141688
Position 2242: 0.008337699033684224
Position 12620: 0.008304744067495151
Position 1682: 0.008044772438680535
Position 10113: 0.00784171959462269
Position 1434: 0.007840553943686924
Position 18125: 0.007738066408647363
Position 13802: 0.006577169894204826
Position 335: 0.0065133629572112
Position 9818: 0.006220244620055416
Position 19875: 0.005815435734326778
Position 2856: 0.005122061197819148
Position 4249: 0.004970553772239842
Position 4099: 0.004875530408436746
Position 2493: 0.004858075822004476
Position 4862: 0.00485297159467066
Position 3759: 0.004798827059579043
Position 2430: 0.004764590735687205
Position 21723: 0.0046260929931308675
Position 9757: 0.004500073963821262
Position 2536: 0.0044072933385851205
Position 5577: 0.004346223265148522
Position 14405: 0.004335303748086603
