Gene = Lamtor4
index = 621
Annotated 5SS: [ 322  852 3291]
Annotated 3SS: [ 770 3172 3557]
SMsplice 5SS: [ 322  852 3291]
SMsplice 3SS: [ 770 3172 3557]
top_k =  1000
Partition function (log Z): -1.5274189456730565

Sorted 5' Splice Sites (High to Low Probability):
Position 322: 0.9910874205251573
Position 852: 0.9604934266530745
Position 3291: 0.4258161019635525
Position 2058: 0.09579831182527888
Position 1682: 0.07549145478296124
Position 2060: 0.058925669130177015
Position 2164: 0.05259956400615848
Position 3046: 0.04611029728729497
Position 3021: 0.034191497559505964
Position 2293: 0.022878685312513806
Position 3028: 0.021447505558626536
Position 838: 0.020867039271038768
Position 2334: 0.012174555879326874
Position 1425: 0.01058957025935484
Position 886: 0.010482180161197093
Position 2664: 0.009026437426703256
Position 1887: 0.008662647323304106
Position 344: 0.0077797056007587115
Position 1494: 0.00750054519011949
Position 3025: 0.005790414896465355
Position 3067: 0.005161541922269061
Position 61: 0.004096165443443352
Position 2248: 0.0029590653413714705
Position 504: 0.002156311534295004
Position 2577: 0.0020703566986357844
Position 3018: 0.001975093235656908
Position 1499: 0.0019354852468265059
Position 3308: 0.0013325984275399645
Position 1002: 0.0012821507104182669
Position 1401: 0.0011536169781762836
Position 3101: 0.0011218879509359537
Position 522: 0.001118491991241367
Position 3227: 0.0009897756414943473
Position 2095: 0.0009101035520688056
Position 2169: 0.0007439544735353161
Position 644: 0.0006732637623960328
Position 2107: 0.000612573177847091
Position 2607: 0.000599428518166622
Position 2069: 0.00039827646341753474
Position 1834: 0.00036918007667210366
Position 3086: 0.0003611167327485362
Position 525: 0.0003106388291119451
Position 2500: 0.000248403285608433
Position 1063: 0.00024325720343773354
Position 2353: 0.00022136213444274794
Position 1054: 0.0002056214158845938
Position 856: 0.00019702783651623642
Position 506: 0.0001957627102713317
Position 2831: 0.00017983757966682343
Position 1174: 0.00017705885343025413
Position 149: 0.00016907850455870197
Position 185: 0.00014298206107586102
Position 652: 0.00013615320547829708
Position 176: 0.00012455366455737884
Position 2210: 0.00010547208042743488
Position 243: 9.181570672233998e-05
Position 658: 8.715426560944428e-05
Position 890: 8.266007510240175e-05
Position 359: 7.75129606643777e-05
Position 151: 7.503077384199587e-05
Position 1591: 7.413168904103342e-05
Position 874: 7.160608300682516e-05
Position 888: 6.971166923010906e-05
Position 892: 6.344722175346419e-05
Position 2724: 5.71776376366821e-05
Position 3710: 5.2870039739465164e-05
Position 586: 4.470012833639445e-05
Position 2199: 3.579233230796003e-05
Position 1165: 3.514196874096183e-05
Position 326: 3.3049123943309136e-05
Position 564: 3.2994571141686e-05
Position 894: 3.1429713732239516e-05
Position 1741: 3.0679259607161366e-05
Position 3316: 3.0099943615519517e-05
Position 879: 2.8997036561077052e-05
Position 1828: 2.7339701355368866e-05
Position 896: 2.4693779542017728e-05
Position 346: 2.3603594303025053e-05
Position 235: 2.3383288703581877e-05
Position 825: 2.248600947197062e-05
Position 628: 1.94469726756582e-05
Position 898: 1.902743449479368e-05
Position 673: 1.8066575944957724e-05
Position 328: 1.6278264086847353e-05
Position 675: 1.5322317555932498e-05
Position 67: 1.4232672397159912e-05
Position 3718: 1.3956655227846111e-05
Position 366: 1.3541409291311575e-05
Position 1617: 1.2247955968472144e-05
Position 1504: 1.2024842780431594e-05
Position 3633: 1.18683044003831e-05
Position 173: 1.1509031222618855e-05
Position 900: 1.1035295906939655e-05
Position 1031: 9.21467185826997e-06
Position 1178: 8.69483511118119e-06
Position 1509: 8.198405637358838e-06
Position 387: 6.48864160563864e-06
Position 372: 6.436235406469872e-06
Position 1279: 6.006521402078759e-06
Position 1238: 5.965111734213657e-06
Position 1291: 5.420502625180353e-06
Position 2805: 5.326062390743028e-06
Position 1295: 4.579437291299588e-06
Position 1903: 3.95581245718946e-06
Position 612: 3.7582417838427227e-06
Position 843: 3.6555624879015376e-06
Position 859: 3.4700443316139005e-06
Position 55: 3.3085034520552244e-06
Position 1071: 3.2225529163296607e-06
Position 1749: 2.8278184636205342e-06
Position 1889: 2.482157542332091e-06
Position 1875: 2.453911519087484e-06
Position 1790: 2.3863509313624074e-06
Position 1625: 2.3348343746986866e-06
Position 1405: 1.9148613940220534e-06
Position 1891: 1.6790756493503934e-06
Position 912: 1.629015173429655e-06
Position 65: 1.6164068971998109e-06
Position 1917: 9.00816898568025e-07
Position 1640: 6.926840299527485e-07
Position 727: 6.463524047064415e-07
Position 425: 5.849364308631276e-07
Position 415: 5.436554812689713e-07
Position 1633: 3.516808093179432e-07
Position 1384: 3.5135381551600676e-07
Position 904: 1.1121782876002826e-07
Position 958: 5.232570700782538e-08
Position 902: 5.172603826282571e-08
Position 983: 4.5909244140274436e-08
Position 1013: 3.477146822520842e-08
Position 1016: 1.7093291693770878e-08
Position 980: 9.55994372882591e-09
Position 1145: 7.450695160692262e-09
Position 1185: 7.287113475687761e-09
Position 1084: 4.705097464056917e-09
Position 2181: 2.5370057435074002e-09
Position 1342: 1.5983836060407366e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 770: 0.9911278166171678
Position 3557: 0.7577859031309363
Position 3172: 0.43414359067425623
Position 1967: 0.26124289437315895
Position 2925: 0.18358705280890555
Position 1333: 0.041017874268981985
Position 1482: 0.02967029040045145
Position 1589: 0.022822946070752657
Position 1992: 0.020397105405710787
Position 3390: 0.015167009782121614
Position 2199: 0.01347510151579524
Position 2575: 0.012146821874126463
Position 1773: 0.011216112347893692
Position 2970: 0.010501821955827283
Position 2043: 0.008292410464722205
Position 1971: 0.008260407635372705
Position 3420: 0.006806055129088285
Position 2627: 0.006181727212965148
Position 425: 0.005890398284018443
Position 1535: 0.005222229645524234
Position 2213: 0.004880291283087369
Position 1356: 0.004789376304926696
Position 2057: 0.0040051073171989155
Position 789: 0.0032160534796103236
Position 217: 0.0030919039177257413
Position 2407: 0.0029981441726075492
Position 2112: 0.002972152285939832
Position 958: 0.0028494791558597936
Position 1560: 0.002269765093313222
Position 3190: 0.0021019383196077446
Position 3326: 0.002037241023859931
Position 1666: 0.0019089209459056994
Position 3596: 0.001743369828454373
Position 3907: 0.0017185459624309784
Position 2235: 0.0016566755507985342
Position 1555: 0.0016367908823260301
Position 1002: 0.001626572925006949
Position 2539: 0.0015818921905557308
Position 3206: 0.0015061249037097157
Position 2145: 0.0014476679133168329
Position 2375: 0.0013926665664510474
Position 2210: 0.0012963060160771723
Position 2264: 0.0009710822805211143
Position 3601: 0.0009646985503444921
Position 2423: 0.0009259759204164234
Position 1498: 0.0007318234855679044
Position 1920: 0.0007060668676643577
Position 3250: 0.0006309010833618991
Position 1519: 0.0005930413322834497
Position 1529: 0.0005610025274802824
Position 1625: 0.0005076869430104031
Position 3614: 0.0004482139128746451
Position 222: 0.00044393852939087885
Position 3203: 0.00042685057390162874
Position 2225: 0.0004193243560952642
Position 2163: 0.00041927980008891504
Position 1531: 0.00038439429977688044
Position 3342: 0.00036462414825915845
Position 2430: 0.0003568611191785728
Position 1580: 0.00035426610381310167
Position 930: 0.0003310453680024199
Position 2478: 0.0003054331029831065
Position 2011: 0.0002819663806826272
Position 3755: 0.0002584933438821559
Position 3024: 0.00024787180691016253
Position 3798: 0.00019933221198064426
Position 3231: 0.00017883258471442371
Position 3430: 0.0001755834478127733
Position 3041: 0.0001748944477162584
Position 3893: 0.00016427696114342693
Position 1747: 0.00016331762922346848
Position 715: 0.00015907423373491322
Position 1875: 0.0001576729764997854
Position 1712: 0.00014088533135226132
Position 269: 0.00013833798936497565
Position 1668: 0.0001300071633292453
Position 3603: 0.00011677107640570847
Position 2095: 0.00011421770559379548
Position 2634: 0.00010390622907980432
Position 1672: 0.00010381439936834001
Position 1053: 9.90191960584684e-05
Position 1424: 9.851204097291454e-05
Position 1412: 9.714489798616412e-05
Position 291: 9.475388434336357e-05
Position 235: 9.446796317542161e-05
Position 1141: 9.364065857973769e-05
Position 173: 8.922637245863037e-05
Position 2418: 8.91933073232339e-05
Position 2443: 8.892975967109356e-05
Position 628: 8.573004818396607e-05
Position 2831: 8.351260311694629e-05
Position 2983: 8.024718866008844e-05
Position 2957: 7.374171803103129e-05
Position 1784: 7.03247567268165e-05
Position 2152: 6.913885273132052e-05
Position 2359: 6.869888660635844e-05
Position 1575: 6.623561033259146e-05
Position 3619: 6.350201959643388e-05
Position 2888: 5.748336546470482e-05
Position 2541: 5.548413633408673e-05
Position 262: 5.138538967389579e-05
Position 1573: 4.869958983831209e-05
Position 514: 4.533363016991455e-05
Position 722: 3.785558224106953e-05
Position 160: 3.500008591924608e-05
Position 1598: 3.481604093362201e-05
Position 185: 2.8320749405532333e-05
Position 2854: 2.5818800364286344e-05
Position 2494: 2.5699772943964986e-05
