Gene = Igsf23
index = 565
Annotated 5SS: [  312  6053  9007 11584]
Annotated 3SS: [ 5842  8736 11413 12505]
SMsplice 5SS: [312]
SMsplice 3SS: [8736]
top_k =  1000
Partition function (log Z): -9.875478239736665

Sorted 5' Splice Sites (High to Low Probability):
Position 312: 0.7976997211541087
Position 9007: 0.7857084585600067
Position 11584: 0.6442928486736743
Position 12865: 0.5367360829882459
Position 1725: 0.4822521115610313
Position 6053: 0.3672221902757502
Position 10424: 0.20750344523491976
Position 13154: 0.16100843470425286
Position 3547: 0.15258304174474915
Position 2968: 0.11448959206011075
Position 13059: 0.10711455052292274
Position 9824: 0.09101348389433106
Position 6181: 0.08343692690675227
Position 566: 0.07522705294667667
Position 73: 0.07488137509024038
Position 5778: 0.046335302062179985
Position 4550: 0.040886333831233065
Position 77: 0.03234632317498453
Position 6037: 0.029644698813513882
Position 481: 0.02761851812200739
Position 8832: 0.022650166540228226
Position 4542: 0.012985748977360543
Position 1693: 0.011119899648354007
Position 1238: 0.010917102259268298
Position 4331: 0.010618939306662105
Position 9906: 0.007421194224342315
Position 10476: 0.0067093866200586905
Position 2975: 0.006464296559949223
Position 12959: 0.004817259537044439
Position 9422: 0.0032941931267677148
Position 316: 0.003232920196919057
Position 6106: 0.003068440645485713
Position 6160: 0.002638320742093877
Position 228: 0.0017661553030264793
Position 8988: 0.0015103946618126116
Position 31: 0.0014899076348078941
Position 4701: 0.0014267169706857043
Position 202: 0.0013827241805546328
Position 149: 0.0010585416835355989
Position 6421: 0.0008788988865326012
Position 3049: 0.000614690675320012
Position 4728: 0.0005477481362884809
Position 625: 0.0005365823966029484
Position 3681: 0.0005335877011926797
Position 1075: 0.0004821862480296724
Position 4144: 0.00047760859399067763
Position 5781: 0.00045036124928922395
Position 1843: 0.00029991034689598955
Position 926: 0.00017576618937521028
Position 109: 0.00011513850243863058
Position 1541: 5.1212871101584776e-05
Position 1769: 4.274200748722034e-05
Position 1337: 4.268231833036163e-05
Position 848: 3.976299061377074e-05
Position 819: 3.8281085171329504e-05
Position 863: 3.7466661660902565e-05
Position 1963: 3.1622037868780556e-05
Position 1866: 2.4447952336451064e-05
Position 2962: 1.922479942631001e-05
Position 193: 1.62849629813247e-05
Position 1729: 5.672865273470142e-06
Position 21: 5.144067657063659e-06
Position 183: 1.804492174125603e-06
Position 171: 8.180053564227591e-07
Position 273: 6.798112866408131e-07
Position 406: 4.534430903764571e-07
Position 255: 3.4228264493477564e-07
Position 448: 3.2874678708470305e-07
Position 2339: 1.625794960743981e-07
Position 471: 1.405218800280695e-07
Position 1992: 1.014356023872547e-07
Position 2260: 9.2574702092202e-08
Position 451: 6.265817652100032e-09
Position 568: 4.379237787833805e-09
Position 709: 3.2694124292926246e-09
Position 510: 1.1491625614016156e-09
Position 570: 3.5672522914593635e-10
Position 631: 4.185745325042832e-11
Position 599: 3.567582431624053e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8736: 0.4562718177873863
Position 12697: 0.44307899747800045
Position 11413: 0.4384430415035263
Position 13054: 0.3305331583556558
Position 12944: 0.3021285735822355
Position 1634: 0.25670542676156005
Position 13250: 0.25608684703215956
Position 5842: 0.2457517185115037
Position 8825: 0.2336705288862034
Position 12505: 0.1947720120317722
Position 5965: 0.18956986599449344
Position 11449: 0.14620214673411355
Position 8925: 0.14204491436864253
Position 1637: 0.13981045137004916
Position 11416: 0.10299082462988349
Position 3421: 0.0955527324888105
Position 13209: 0.08270427233547006
Position 10204: 0.07122582957179498
Position 10333: 0.06968979980127521
Position 10318: 0.052354667749994456
Position 9682: 0.044147774430464456
Position 3454: 0.04219457052803731
Position 2842: 0.03982210136618859
Position 9692: 0.03738044325885044
Position 6003: 0.035008348729488235
Position 10364: 0.029636642813550215
Position 2741: 0.028239986961767154
Position 13294: 0.02586975024673452
Position 5676: 0.02422662794737755
Position 4440: 0.020810473992840476
Position 1600: 0.020359580018324518
Position 214: 0.019055163721332674
Position 11434: 0.018336775232292782
Position 4378: 0.017596891192685125
Position 9644: 0.017418225249995537
Position 2867: 0.017001036851893487
Position 11070: 0.01689882777528934
Position 1575: 0.016523924298679153
Position 5872: 0.01644859743551536
Position 1692: 0.015650103825327152
Position 12633: 0.01465465208229788
Position 5576: 0.012492222657650789
Position 1580: 0.010698808809077469
Position 2771: 0.010336009533668684
Position 5696: 0.009761528669577893
Position 4102: 0.009510976442801976
Position 2673: 0.009503579255927732
Position 12555: 0.00788735800440411
Position 4381: 0.006339369371647746
Position 13058: 0.006286112979376717
Position 1540: 0.006265014337473689
Position 3410: 0.005785735118382038
Position 3450: 0.005460130102126203
Position 183: 0.005327053477292043
Position 2830: 0.005254152804220054
Position 12989: 0.005107423570526837
Position 11696: 0.004730696243396795
Position 13416: 0.004301123494960668
Position 4239: 0.004290674616918516
Position 9381: 0.003451518479833959
Position 4443: 0.0034386581527361022
Position 1590: 0.0032145340069766703
Position 1717: 0.00311425392207297
Position 12012: 0.0029292442316970592
Position 1394: 0.002908369456689704
Position 4427: 0.0026798647651735735
Position 13093: 0.0026003161283543975
Position 9292: 0.0024523701258476294
Position 1501: 0.0023980220537684373
Position 1140: 0.0023978782746905446
Position 10584: 0.0023430269680646664
Position 2881: 0.002293287632602382
Position 1596: 0.002228707052043754
Position 4609: 0.001993805979504513
Position 2818: 0.0018643513144644506
Position 5614: 0.0018031977306077736
Position 1534: 0.001766877410203781
Position 269: 0.0016724106297022216
Position 1558: 0.0015246025534130427
Position 311: 0.0013669708107985265
Position 2855: 0.0013433198388041454
Position 2909: 0.0012534794190817982
Position 2611: 0.0012439606091836622
Position 3258: 0.0011964594185485513
Position 533: 0.0011887840684102935
Position 6013: 0.0011596070071876559
Position 145: 0.00114539935389897
Position 6296: 0.0011327683235044495
Position 2418: 0.00108798241162208
Position 11688: 0.001015822069289892
Position 1554: 0.0009158358026650572
Position 2887: 0.0009157620619830076
Position 11926: 0.0008288924860495586
Position 3197: 0.000810355574292596
Position 3347: 0.0007146663851218205
Position 11195: 0.0006495665658341619
Position 2726: 0.0006164303134102824
Position 5899: 0.000560825602670617
Position 2575: 0.0005235695909362046
Position 180: 0.0005191998282213508
Position 12975: 0.000505019775229913
Position 11115: 0.00046729867842714844
Position 3395: 0.00046071879557578227
Position 742: 0.0004534450000064188
Position 1639: 0.000436383965730223
Position 10820: 0.0004346253324346385
Position 2598: 0.000405097428399235
Position 201: 0.00040253026055868347
Position 3476: 0.00039333315042022206
Position 1013: 0.0003870483904666611
Position 4175: 0.0003801622479922023
Position 1522: 0.00036819041104338955
Position 11963: 0.00034964803705162347
Position 106: 0.0003436749897362232
Position 2913: 0.0003401513243041924
Position 234: 0.0003103616666731645
Position 986: 0.0003035226451175025
Position 9962: 0.0002950704298710894
Position 227: 0.00029425979600126626
Position 480: 0.0002482192116556918
Position 385: 0.0002380681708152399
Position 3589: 0.00023001371617368643
Position 1560: 0.00022783428679809875
Position 6544: 0.00022152827794208455
Position 456: 0.00021288947908110518
Position 502: 0.00019453127621448256
Position 437: 0.0001909867374182119
Position 1121: 0.00015858698968047045
