Gene = Ndufb3
index = 737
Annotated 5SS: [ 287 4866]
Annotated 3SS: [4705 9264]
SMsplice 5SS: [ 287 4473 4866]
SMsplice 3SS: [4355 4705 9264]
top_k =  1000
Partition function (log Z): -2.369637919795359

Sorted 5' Splice Sites (High to Low Probability):
Position 4866: 0.9973061214677535
Position 287: 0.763598533522943
Position 4473: 0.7100571275174734
Position 7293: 0.1551015489769155
Position 1345: 0.13753098427109062
Position 242: 0.08956107271206716
Position 271: 0.08595029456428303
Position 3854: 0.07000577310887114
Position 6487: 0.027114503969409533
Position 428: 0.024603744206437222
Position 2769: 0.02315812400537805
Position 570: 0.020451700100049708
Position 4059: 0.01900034056938471
Position 8270: 0.018080516239378428
Position 955: 0.016853986476337842
Position 196: 0.016699447801551328
Position 2975: 0.013626945109787389
Position 247: 0.010834530980507918
Position 1083: 0.008747688239821819
Position 1672: 0.005343956433756439
Position 8703: 0.005262552504365687
Position 3980: 0.004573548566778071
Position 6968: 0.004342694440941096
Position 945: 0.004172860152688154
Position 7891: 0.0037459248974891397
Position 229: 0.0034623649891590714
Position 8983: 0.003052154725101148
Position 1375: 0.0030093232444950544
Position 650: 0.002769835038805399
Position 1304: 0.0027109369251558826
Position 6665: 0.0025293179783037792
Position 218: 0.0024607884527966186
Position 5609: 0.0019159677534281898
Position 759: 0.0017554273125942857
Position 7285: 0.0017078299019477278
Position 1394: 0.0015754360798713991
Position 6910: 0.0015364199510154298
Position 5581: 0.0015358100485840897
Position 6782: 0.0014890335855931036
Position 8661: 0.001386540291588009
Position 6953: 0.0012970738150260607
Position 4819: 0.0012389810972645789
Position 7551: 0.0010134105958577106
Position 4355: 0.0009294659691780198
Position 8632: 0.0008914932649660073
Position 7897: 0.0008398111032815095
Position 4485: 0.0007857443138486219
Position 7578: 0.0007566524165340673
Position 4760: 0.0006799776386609149
Position 90: 0.0006527994299564644
Position 4429: 0.0006513514747665856
Position 8639: 0.0006451012183606616
Position 8224: 0.0004951096032773405
Position 6735: 0.0004906859954958529
Position 222: 0.00048742631970996906
Position 8161: 0.0004725780723647292
Position 232: 0.0004651074614090778
Position 7679: 0.00040778558155511507
Position 978: 0.0004069169898457436
Position 6982: 0.0003780028986036832
Position 9176: 0.0003770612876086473
Position 8587: 0.0003731874484060271
Position 7116: 0.0003546736928598945
Position 2934: 0.0003516971817477148
Position 159: 0.00033876173407868643
Position 3459: 0.0003013702181873315
Position 8751: 0.0002976530360205207
Position 9320: 0.00026587731172137373
Position 1165: 0.00026585494441873353
Position 5265: 0.00026082147186338734
Position 3929: 0.00024165693448906613
Position 7602: 0.00023608298551277936
Position 8621: 0.0002282936795825053
Position 6669: 0.00021935278747916082
Position 303: 0.0002139991466646083
Position 528: 0.00018128128846217457
Position 169: 0.00017612107686872767
Position 5146: 0.00016734880820533542
Position 5137: 0.0001593029005891946
Position 4377: 0.00014940030900265333
Position 6085: 0.00014019948712444698
Position 1813: 0.000132594289400375
Position 5114: 0.0001220776334525407
Position 6280: 0.00012017991842767061
Position 259: 0.00011629114915545088
Position 8846: 0.00011307038513730662
Position 6996: 0.00010826057866433003
Position 92: 0.0001051243170331056
Position 4511: 0.00010344767387969697
Position 5730: 0.00010229738264587709
Position 2604: 9.262500353069577e-05
Position 8235: 8.907992755425055e-05
Position 5993: 8.172688099594403e-05
Position 137: 7.945837380410087e-05
Position 9485: 7.835162586570751e-05
Position 5091: 7.422369944691203e-05
Position 1360: 7.358963125414671e-05
Position 3396: 6.951472464997665e-05
Position 6401: 6.810999899441636e-05
Position 481: 6.65909277527499e-05
Position 7278: 6.00748529880307e-05
Position 2534: 5.726062706005202e-05
Position 2017: 5.5156359989930794e-05
Position 2555: 5.1717675732538175e-05
Position 3870: 5.1444218766859165e-05
Position 1038: 4.6750756743004704e-05
Position 444: 4.308729322662005e-05
Position 1662: 4.100347614878479e-05
Position 1599: 3.1186443671679354e-05
Position 13: 2.9567048687993294e-05
Position 1025: 2.5325944450858912e-05
Position 2571: 2.3437927431739356e-05
Position 655: 1.6617206133115873e-05
Position 261: 1.6193341051384276e-05
Position 126: 1.53059327155857e-05
Position 554: 1.0275842230248038e-05
Position 282: 9.099959614337557e-06
Position 193: 7.835344517513781e-06
Position 797: 7.5468773247486645e-06
Position 463: 5.176675854025373e-06
Position 43: 3.8362282268648015e-06
Position 557: 3.2840244361974382e-06
Position 949: 3.0321511785902986e-06
Position 6726: 2.167808471250636e-06
Position 776: 1.8897520673928384e-06
Position 692: 1.7879167307814872e-06
Position 625: 1.7147670118930471e-06
Position 6080: 1.4170951550241934e-06
Position 6016: 1.278562650914971e-06
Position 768: 1.03029716733641e-06
Position 908: 9.73167807464125e-07
Position 500: 9.151366187055941e-07
Position 641: 7.940446009254861e-07
Position 6437: 6.919750060092176e-07
Position 6505: 5.608189231126536e-07
Position 684: 5.38022893345108e-07
Position 672: 4.7344455622562135e-07
Position 706: 4.3604144164072475e-07
Position 484: 3.96585059356748e-07
Position 6656: 3.395086902311775e-07
Position 670: 3.200358182980519e-07
Position 356: 2.6081807857991475e-07
Position 442: 1.3893693723061455e-07
Position 5149: 1.2212239544421194e-07
Position 5102: 9.690234764076407e-08
Position 140: 5.1942454922665785e-08
Position 5199: 3.952853350734923e-08
Position 5183: 3.696437594327335e-08
Position 4940: 2.6748729527811283e-08
Position 4875: 1.87944445237444e-08
Position 1981: 1.0743716307809168e-08
Position 806: 9.737636564332196e-09
Position 870: 3.4799863674302173e-09
Position 4885: 2.59330208848792e-10
